# operator_residual.csv, from analysis/reduce_run.jl
# run: a2_first_order_dt10
# generated: 1788995141 (unix)
# geometry: column
# region tags summed: upper, lower
# Column geometry: no horizontal remapping, so the maxima are over the model's own levels.
# operator residual = max |q_tag_res + sum of the region ledgers|, summed then reduced.
time,geometry,remapped,max_abs_operator_residual,max_abs_q_tag_res,max_abs_ledger_sum,max_abs_q_tag_fix_upper,max_abs_q_tag_fix_lower
0.0,column,false,1.4775953289308934e-18,1.4775953289308934e-18,0.0,0.0,0.0
60.0,column,false,7.893545604875569e-7,7.893545604875569e-7,0.0,0.0,0.0
120.0,column,false,7.890837064434179e-7,7.890837064434179e-7,0.0,0.0,0.0
180.0,column,false,7.8882120046939e-7,7.8882120046939e-7,0.0,0.0,0.0
240.0,column,false,7.885497276290994e-7,7.885497276290994e-7,0.0,0.0,0.0
300.0,column,false,7.882834831072397e-7,7.882834831072397e-7,0.0,0.0,0.0
360.0,column,false,7.880230220947711e-7,7.880230220947711e-7,0.0,0.0,0.0
420.0,column,false,7.877784740643751e-7,7.877784740643751e-7,0.0,0.0,0.0
480.0,column,false,7.875390762295596e-7,7.875390762295596e-7,0.0,0.0,0.0
540.0,column,false,7.872979098152229e-7,7.872979098152229e-7,0.0,0.0,0.0
600.0,column,false,7.870575741873587e-7,7.870575741873587e-7,0.0,0.0,0.0
660.0,column,false,7.868177904995089e-7,7.868177904995089e-7,0.0,0.0,0.0
720.0,column,false,7.865787369924471e-7,7.865787369924471e-7,0.0,0.0,0.0
780.0,column,false,7.863402892527142e-7,7.863402892527142e-7,0.0,0.0,0.0
840.0,column,false,7.861025720778628e-7,7.861025720778628e-7,0.0,0.0,0.0
900.0,column,false,7.858655171070199e-7,7.858655171070199e-7,0.0,0.0,0.0
960.0,column,false,7.8562902148581e-7,7.8562902148581e-7,0.0,0.0,0.0
1020.0,column,false,7.853931286976919e-7,7.853931286976919e-7,0.0,0.0,0.0
1080.0,column,false,7.851578379635762e-7,7.851578379635762e-7,0.0,0.0,0.0
1140.0,column,false,7.849230321395928e-7,7.849230321395928e-7,0.0,0.0,0.0
1200.0,column,false,7.846887043483102e-7,7.846887043483102e-7,0.0,0.0,0.0
1260.0,column,false,7.844548411182754e-7,7.844548411182754e-7,0.0,0.0,0.0
1320.0,column,false,7.842214137532912e-7,7.842214137532912e-7,0.0,0.0,0.0
1380.0,column,false,7.839884010407495e-7,7.839884010407495e-7,0.0,0.0,0.0
1440.0,column,false,7.837558053509454e-7,7.837558053509454e-7,0.0,0.0,0.0
1500.0,column,false,7.835236216401587e-7,7.835236216401587e-7,0.0,0.0,0.0
1560.0,column,false,7.832918250645735e-7,7.832918250645735e-7,0.0,0.0,0.0
1620.0,column,false,7.830604193003468e-7,7.830604193003468e-7,0.0,0.0,0.0
1680.0,column,false,7.828293937090756e-7,7.828293937090756e-7,0.0,0.0,0.0
1740.0,column,false,7.825987386580965e-7,7.825987386580965e-7,0.0,0.0,0.0
1800.0,column,false,7.823684426697761e-7,7.823684426697761e-7,0.0,0.0,0.0
1860.0,column,false,7.821384991036702e-7,7.821384991036702e-7,0.0,0.0,0.0
