time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,source_negative,source_negative_relative,source_minimum,repair_moved,repair_moved_relative,repair_gross,repair_gross_relative,repair_events
367200.0,2.4885546324438998e6,0.0023710214102708707,2.422897581995423e6,0.002308465310308664,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.8694585211618666e-265,4.162022870035923,3.96545255878149e-9,4.162022870035924,3.965452558781491e-9,538.0
388800.0,2.5968317467066334e6,0.0024757334038584254,2.5125635384301203e6,0.002395394884284315,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.939521523608211e-265,4.274514649592905,4.07518073386942e-9,4.274514649592906,4.075180733869421e-9,561.0
410400.0,2.6924644202800104e6,0.0025683344170942648,2.588880610453949e6,0.002469526105338615,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4993035582235302e-264,4.2828352243536525,4.085384759998861e-9,4.282835224353654,4.0853847599988625e-9,567.0
432000.0,2.7805691502155834e6,0.0026533150519494216,2.6570057750776145e6,0.00253540661471533,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.2073261235101703e-264,4.327067401496091,4.129037059301006e-9,4.327067401496092,4.129037059301007e-9,580.0
453600.0,2.875712431713688e6,0.0027448245515628196,2.7320706603056206e6,0.002607720626830024,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.420952888977622e-264,4.405384419416938,4.204873609800438e-9,4.405384419416939,4.204873609800439e-9,620.0
475200.0,2.987753093160041e6,0.0028530247883037044,2.8211572531466032e6,0.002693941341189302,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.6110508715110968e-263,4.967672776517326,4.74366292316185e-9,4.967672776517327,4.743662923161851e-9,661.0
496800.0,3.1215596098396275e6,0.002981879016791951,2.929971296857075e6,0.0027988637161888673,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.64781175535136e-262,4.967672776517326,4.745384059908006e-9,4.967672776517327,4.745384059908007e-9,661.0
518400.0,3.1993946895430875e6,0.0030575318315939288,2.981682161369525e6,0.002849472792425328,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3.728841748511264e-262,4.967672776517326,4.747403530045074e-9,4.967672776517327,4.747403530045075e-9,661.0
540000.0,3.293137345443455e6,0.003148765370448955,3.04794743713232e6,0.0029143246497963845,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.915432705097261e-262,4.967672776517326,4.749888744258677e-9,4.967672776517327,4.749888744258679e-9,661.0
561600.0,3.410705457822021e6,0.0032619967863220505,3.1370260413210895e6,0.003000249945925398,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.3966817737237057e-261,4.967672776517326,4.7510794564027844e-9,4.967672776517327,4.751079456402785e-9,661.0
583200.0,3.5113638583266395e6,0.003359444993687887,3.207558679879716e6,0.0030687839209626146,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.35883016820323e-261,4.967672776517326,4.752746827924519e-9,4.967672776517327,4.75274682792452e-9,661.0
604800.0,3.600782919203985e6,0.003446409857080042,3.2638284971281798e6,0.0031239013727625575,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0103166603214669e-260,4.967672776517326,4.754698299758183e-9,4.967672776517327,4.754698299758184e-9,661.0
626400.0,3.6990068421468516e6,0.003540865579121308,3.3296993003291865e6,0.003187346805370373,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0429948736390234e-260,4.967672776517326,4.7552930538780164e-9,4.967672776517327,4.755293053878017e-9,661.0
648000.0,3.790591254679139e6,0.0036295249636006917,3.3875182572562126e6,0.0032435789704804963,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.027929085308458e-260,4.967672776517326,4.756591028144342e-9,4.967672776517327,4.7565910281443426e-9,661.0
669600.0,3.892574919124241e6,0.003727935205957715,3.4549803070474705e6,0.003308849024139172,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,9.796536136330075e-260,4.967672776517326,4.757560899925628e-9,4.967672776517327,4.757560899925629e-9,661.0
691200.0,4.018781721370461e6,0.0038502344995146264,3.5439823061648034e6,0.0033953481146549907,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.005362079828603e-259,4.967672776517326,4.759329177978879e-9,4.967672776517327,4.75932917797888e-9,661.0
712800.0,4.0915981575644067e6,0.003921802202638022,3.5776560064342255e6,0.003429187976432906,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.929930811360678e-259,4.967672776517326,4.761520874407598e-9,4.967672776517327,4.761520874407599e-9,661.0
734400.0,4.1629056838809676e6,0.003990723898223149,3.6101723058573497e6,0.003460852104690694,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.1037060106034498e-258,4.967672776517326,4.762205049363087e-9,4.967672776517327,4.762205049363088e-9,661.0
756000.0,4.244048586830243e6,0.004069127676215306,3.6543194544995613e6,0.003503704570249059,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.6727477062161788e-258,4.967672776517326,4.762927277513876e-9,4.967672776517327,4.762927277513877e-9,661.0
777600.0,4.341673982946645e6,0.004163448317788758,3.712773284188346e6,0.0035603639852050534,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3.3476606545151853e-258,4.967672776517326,4.763749868358147e-9,4.967672776517327,4.763749868358148e-9,661.0
799200.0,4.4196855568444645e6,0.004239327893373899,3.750770788893368e6,0.003597710068396898,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.423695747105567e-258,4.967672776517326,4.764952957802737e-9,4.967672776517327,4.7649529578027375e-9,661.0
820800.0,4.498655010833864e6,0.00431611519008843,3.7874301498256167e6,0.0036337493676873857,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,7.605849680779528e-258,4.967672776517326,4.7661018412125176e-9,4.967672776517327,4.766101841212518e-9,661.0
842400.0,4.58526998281276e6,0.004400824595304904,3.8303468475161227e6,0.0036762687209875244,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.2081820793387481e-257,4.967672776517326,4.767844994573961e-9,4.967672776517327,4.767844994573962e-9,661.0
864000.0,4.645660003334333e6,0.004460219570092008,3.8471554581302665e6,0.003693588866000362,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.6329921437617086e-257,4.967672776517326,4.7693785855471946e-9,4.967672776517327,4.769378585547196e-9,661.0
885600.0,4.710497524498188e6,0.004523405156470232,3.8679655126336473e6,0.003714336979034919,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0297310455072618e-257,4.967672776517326,4.770365876659514e-9,4.967672776517327,4.770365876659515e-9,661.0
907200.0,4.813750206378617e6,0.004624924154839028,3.9239393404850904e6,0.003770017358583568,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.4129313132465086e-257,4.967672776517326,4.7728088979372715e-9,4.967672776517327,4.772808897937272e-9,661.0
928800.0,4.852501855743473e6,0.004664296536396153,3.9159141421827967e6,0.0037640345770479817,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.467913887496847e-257,4.967672776517326,4.7750005284457825e-9,4.967672776517327,4.775000528445783e-9,661.0
950400.0,4.89193413383314e6,0.004703904150571103,3.9087604034677814e6,0.003758520409810412,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.025179699916286e-257,4.967672776517326,4.776731647003809e-9,4.967672776517327,4.7767316470038096e-9,661.0
972000.0,4.935430275636036e6,0.004746924985173784,3.9071947944685146e6,0.0037579622355040443,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.6158011600416574e-257,4.967672776517326,4.777936006395872e-9,4.967672776517327,4.777936006395873e-9,661.0
993600.0,4.979472381391305e6,0.004790313054767447,3.90655421101167e6,0.003758152712343634,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,7.29726019760373e-257,4.967672776517326,4.778961691221351e-9,4.967672776517327,4.778961691221352e-9,661.0
1.0152e6,7.7950316052301135e6,0.007486342105267363,6.692036977817686e6,0.006427026949246572,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,55069.01977042606,5.288824244490939e-5,55069.019770426064,5.2888242444909396e-5,2091.0
1.0368e6,8.149772906943231e6,0.007801285230267761,7.010611373317602e6,0.006710834717273523,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.7367746383329479e-220,55069.01991202057,5.271424573302652e-5,55069.019912020594,5.271424573302654e-5,2091.0
1.0584e6,8.304379328656743e6,0.007939660960148384,7.068473520158214e6,0.006758034650726939,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.7638126771180674e-220,55069.01991202057,5.265045468242439e-5,55069.019912020594,5.265045468242441e-5,2091.0
1.08e6,8.358640835906132e6,0.007989490770765046,6.99888441663544e6,0.006689786479657768,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.7650010712087176e-220,55069.01991202057,5.263695796715841e-5,55069.019912020594,5.263695796715843e-5,2091.0
1.1016e6,8.368355471541997e6,0.008000396570607408,6.870688568473459e6,0.006568582494834897,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.7618523758601961e-220,55069.01991202057,5.264761989964296e-5,55069.019912020594,5.264761989964298e-5,2091.0
1.1232e6,8.360602844448454e6,0.007996716997262733,6.712907968574998e6,0.006420736189975721,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.7586573587077261e-220,55069.01991202057,5.267220268039248e-5,55069.019912020594,5.26722026803925e-5,2091.0
1.1448e6,8.340873705121029e6,0.007981681327768327,6.549561687553911e6,0.006267510583995506,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.7549683966478193e-220,55069.01991202057,5.2697521088277746e-5,55069.019912020594,5.269752108827777e-5,2091.0
1.1664e6,8.382091693316837e6,0.008025540995395684,6.444691794996634e6,0.006170552661058873,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.7514423540815538e-220,55069.01991202057,5.272653808267957e-5,55069.019912020594,5.272653808267959e-5,2091.0
1.188e6,8.384091103735382e6,0.00803137120320849,6.307385147897069e6,0.006042032561143825,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.7480796845180825e-220,55069.01991202057,5.275225844257193e-5,55069.019912020594,5.275225844257195e-5,2091.0
1.2096e6,8.406634018271627e6,0.008059103223016945,6.1823430137304235e6,0.005926764552787657,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.7459503542835918e-220,55069.01991202057,5.2792463059144135e-5,55069.019912020594,5.2792463059144155e-5,2091.0
1.2312e6,8.417681093260843e6,0.008075925020245405,6.052373617090988e6,0.005806648527617684,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.7426621001986054e-220,55069.01991202057,5.283322934435361e-5,55069.019912020594,5.283322934435363e-5,2091.0
1.2528e6,8.419728951647582e6,0.00808413435029286,5.915173300189883e6,0.005679405588780021,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.7411319320731488e-220,55069.01991202057,5.287407208288014e-5,55069.019912020594,5.287407208288016e-5,2091.0
1.2744e6,8.419844256526362e6,0.008090081791610183,5.778624414921978e6,0.0055523050944176295,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.737777539309419e-220,55069.01991202057,5.2912246556904156e-5,55069.019912020594,5.291224655690418e-5,2091.0
1.296e6,8.41340989485462e6,0.008088993784476396,5.639771091913083e6,0.005422304853618792,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.7351422174314759e-220,55069.01991202057,5.294559106860661e-5,55069.019912020594,5.294559106860663e-5,2091.0
1.3176e6,8.404105683383547e6,0.008083143366566957,5.51465003115348e6,0.005304039299076264,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.7320602213556132e-220,55069.01991202057,5.2965871655481164e-5,55069.019912020594,5.2965871655481184e-5,2091.0
1.3392e6,8.39284356251282e6,0.008075147007901205,5.39138501471044e6,0.005187303474169325,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.7292658964088852e-220,55069.01991202057,5.298447755619364e-5,55069.019912020594,5.2984477556193666e-5,2091.0
1.3608e6,8.418244370863244e6,0.008101786079622341,5.309309910553194e6,0.005109722553861888,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.7262651452895686e-220,55069.01991202057,5.29988676125712e-5,55069.019912020594,5.299886761257122e-5,2091.0
1.3824e6,8.485260328461397e6,0.008149246234179897,5.292304571344344e6,0.005082730691655897,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.2297201564691537e-209,135867.19235608572,0.0001304868870012848,135867.1923560857,0.00013048688700128478,2233.0
1.404e6,8.884050815125158e6,0.008509871257937996,5.625530126035078e6,0.00538859334851022,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.4207201334697694e-209,135867.19235608572,0.000130144721049921,135867.1923560857,0.00013014472104992098,2233.0
1.4256e6,9.077722760484789e6,0.008689116004772833,5.723423937828485e6,0.005478410814303121,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.564570111294773e-209,135867.19235608572,0.00013005087583901567,135867.1923560857,0.00013005087583901564,2233.0
1.4472e6,9.158373723752612e6,0.008767769512809415,5.684713461635777e6,0.005442260698394468,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.561570738908099e-209,135867.19235608572,0.00013007246295716673,135867.1923560857,0.0001300724629571667,2233.0
1.4688e6,9.187392971413342e6,0.008801477498834968,5.564534097522674e6,0.005330796429763635,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.558071001031409e-209,135867.19235608572,0.0001301601052739132,135867.1923560857,0.00013016010527391316,2233.0
1.4904e6,9.216178828882165e6,0.008835039847004207,5.450469998441011e6,0.005225063501395627,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.5536035832543363e-209,135867.19235608572,0.0001302483470269423,135867.1923560857,0.00013024834702694227,2233.0
1.512e6,9.241664769583508e6,0.008865943402134287,5.331773449959775e6,0.005115009342897426,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.548262883308278e-209,135867.19235608572,0.00013034348980072723,135867.1923560857,0.0001303434898007272,2233.0
1.5336e6,9.255160766845765e6,0.008885262049212457,5.202294461480824e6,0.004994375647477505,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.5428604448291484e-209,135867.19235608572,0.00013043702193689784,135867.1923560857,0.0001304370219368978,2233.0
1.5552e6,9.288279435695842e6,0.008922658793508417,5.107450196426552e6,0.0049064022807511045,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.5380311054814236e-209,135867.19235608572,0.00013051896285186506,135867.1923560857,0.00013051896285186504,2233.0
1.5768e6,9.305265372161593e6,0.008945671157845258,4.993112162827092e6,0.004800157510447516,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.532841460381949e-209,135867.19235608572,0.00013061671809956233,135867.1923560857,0.0001306167180995623,2233.0
1.5984e6,9.304134759899788e6,0.008950985158871409,4.862815879116529e6,0.004678241866389851,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.527789313202047e-209,135867.19235608572,0.00013071019001125787,135867.1923560857,0.00013071019001125784,2233.0
1.62e6,9.288031721437193e6,0.008941449127223998,4.720702814816149e6,0.004544549946572569,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.522833714920142e-209,135867.19235608572,0.00013079731260034032,135867.1923560857,0.0001307973126003403,2233.0
1.6416e6,9.272728199010849e6,0.008931835120199063,4.587678239948084e6,0.004419021537600164,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.517597658975817e-209,135867.19235608572,0.00013087231010377082,135867.1923560857,0.0001308723101037708,2233.0
1.6632e6,9.256377552124716e6,0.008920855530928676,4.456031642257425e6,0.00429451092481645,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.5132058002346536e-209,135867.19235608572,0.00013094232463792732,135867.1923560857,0.0001309423246379273,2233.0
1.6848e6,9.244340098949825e6,0.008913366747388922,4.334220852972517e6,0.004179043567546115,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.507981222158295e-209,135867.19235608572,0.00013100276509141033,135867.1923560857,0.0001310027650914103,2233.0
1.7064e6,9.2419647924605e6,0.008914882164148851,4.223810362254897e6,0.00407432537439784,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.504392153683646e-209,135867.19235608572,0.00013105871284170732,135867.1923560857,0.0001310587128417073,2233.0
1.728e6,8.998539813975908e6,0.008683246460840862,3.877446975760722e6,0.003741587904859887,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.5697646171617224e-209,135867.19235608572,0.00013110663969481267,135867.1923560857,0.00013110663969481264,2233.0
1.7496e6,8.972912677507339e6,0.008661300877818747,3.7602558848240776e6,0.003629669513857057,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.5643133770482324e-209,135867.19235608572,0.00013114878910728943,135867.1923560857,0.0001311487891072894,2233.0
1.7712e6,8.957831669994343e6,0.008649136115250823,3.659252960707941e6,0.003533151559803483,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.559530110209004e-209,135867.19235608572,0.00013118507732413033,135867.1923560857,0.0001311850773241303,2233.0
1.7928e6,8.949185348256363e6,0.00864269357910319,3.5687320511750383e6,0.0034465100882327495,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.5595234100030606e-209,135867.19235608572,0.0001312140116994571,135867.1923560857,0.00013121401169945707,2233.0
1.8144e6,8.940051208872234e6,0.008635345889379219,3.4821071199802756e6,0.003363425857679504,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.559234292717082e-209,135867.19235608572,0.00013123640721982222,135867.1923560857,0.0001312364072198222,2233.0
1.836e6,8.925022483863816e6,0.00862205162179026,3.393418675842842e6,0.0032782249064763898,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.5565319631603104e-209,135867.19235608572,0.00013125501345456924,135867.1923560857,0.0001312550134545692,2233.0
1.8576e6,8.91835743490322e6,0.008616572382815433,3.316148947395642e6,0.0032039349898226903,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.5609522592954665e-209,135867.19235608572,0.00013126963187238804,135867.1923560857,0.000131269631872388,2233.0
1.8792e6,8.909185867663754e6,0.008608480814358745,3.238971640527586e6,0.0031296490655711756,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.5656975240307417e-209,135867.19235608572,0.00013128136914769054,135867.1923560857,0.00013128136914769052,2233.0
1.9008e6,8.903882522291996e6,0.00860394680126786,3.1683160800546817e6,0.00306158835026665,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.5720419683998773e-209,135867.19235608572,0.00013129037721945055,135867.1923560857,0.00013129037721945053,2233.0
1.9224e6,8.904363440487318e6,0.008604799427066413,3.1049619052298e6,0.0030005035847595883,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.5729687839057573e-209,135867.19235608572,0.0001312962961088194,135867.1923560857,0.00013129629610881933,2233.0
1.944e6,8.888633613362074e6,0.008589429563397147,3.028002673489578e6,0.002926075796691467,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.567582481564948e-209,135867.19235608572,0.0001312937094138714,135867.1923560857,0.00013129370941387136,2233.0
1.9656e6,8.879362232572297e6,0.008579798310561266,2.9602729232870773e6,0.0028604019028358667,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.56211632592936e-209,135867.19235608572,0.0001312834274472151,135867.1923560857,0.00013128342744721507,2233.0
1.9872e6,8.882688045710145e6,0.00858241198836506,2.9064720943346485e6,0.0028082198561856565,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.557197615065244e-209,135867.19235608572,0.00013127425104898503,135867.1923560857,0.000131274251048985,2233.0
2.0088e6,8.892193212376712e6,0.008591454753719528,2.858789835794041e6,0.0027621041218978478,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.553937535778939e-209,135867.19235608572,0.0001312720953945874,135867.1923560857,0.00013127209539458734,2233.0
2.0304e6,8.897466360371891e6,0.008596923961201704,2.806196146947506e6,0.002711407261169635,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.552355803339025e-209,135867.19235608572,0.00013127781260399317,135867.1923560857,0.00013127781260399314,2233.0
2.052e6,8.902661826363044e6,0.008602645221599944,2.753496433087797e6,0.0026607045617133246,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.552284319012167e-209,135867.19235608572,0.00013128851526552615,135867.1923560857,0.00013128851526552612,2233.0
2.0736e6,8.90949400214057e6,0.008610062847907498,2.7030589940368347e6,0.0026122143204392006,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.552816731548316e-209,135867.19235608572,0.000131300954338549,135867.1923560857,0.00013130095433854896,2233.0
2.0952e6,8.919296290204315e6,0.008620307297818612,2.6567941709692883e6,0.002567734206336572,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.555304812507729e-209,135867.19235608572,0.0001313127080538393,135867.1923560857,0.00013131270805383927,2233.0
2.1168e6,8.93043335670577e6,0.008631684355511695,2.6133689373000585e6,0.0025259441362198553,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.5599990014007015e-209,135867.19235608572,0.0001313220391266576,135867.1923560857,0.00013132203912665758,2233.0
2.1384e6,8.94236820957816e6,0.008643653857963719,2.572320458957122e6,0.002486393664171495,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.56441690980618e-209,135867.19235608572,0.00013132863172884027,135867.1923560857,0.00013132863172884025,2233.0
2.16e6,8.953540178187061e6,0.00865470542174862,2.531827615003467e6,0.0024473249407967962,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.5700465824931156e-209,135867.19235608572,0.0001313324677077705,135867.1923560857,0.00013133246770777047,2233.0
2.1816e6,8.964234548230143e6,0.008665126176565459,2.4920338993475544e6,0.002408882549641493,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.578387157524378e-209,135867.19235608572,0.000131333730580891,135867.1923560857,0.00013133373058089097,2233.0
2.2032e6,8.973343606030622e6,0.008673853357511526,2.4517426101275613e6,0.0023699143601630234,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.5886066412726077e-209,135867.19235608572,0.00013133255053350253,135867.1923560857,0.0001313325505335025,2233.0
2.2248e6,8.979346794446925e6,0.00867941581748733,2.4090056268573552e6,0.002328539260237979,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.5983825061433995e-209,135867.19235608572,0.00013132891349538738,135867.1923560857,0.00013132891349538735,2233.0
2.2464e6,8.980067010685043e6,0.008679700794653347,2.3618472937434246e6,0.0022828479796378276,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.60638794003795e-209,135867.19235608572,0.0001313226923649064,135867.1923560857,0.00013132269236490636,2233.0
2.268e6,8.979621487047328e6,0.008678678312134237,2.314859636862849e6,0.002237279394800247,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.613503115083105e-209,135867.19235608572,0.00013131373714718325,135867.1923560857,0.00013131373714718323,2233.0
2.2896e6,8.977800118228845e6,0.008676141526059026,2.268091819293718e6,0.0021918827952444046,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.617134288595082e-209,135867.19235608572,0.00013130198646728626,135867.1923560857,0.00013130198646728623,2233.0
