time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,copy_residual,copy_residual_relative,copy_repair,copy_repair_relative,fix_gross,fix_gross_relative,fix_events,copy_repair_events
2.3112e6,0.02380697873598129,0.0018161474850792408,4.022925923733449,0.30689433044295245,0.0,0.0,0.0,0.9283706867212899,0.07082201007563765,0.007992505561051647,0.0006097190674702169,837.9236612994711,63.92213674124987,3.470360051824163,0.26474109757212455,58046.0,2.0483632e7
2.3328e6,0.024019664769991438,0.0018213635237785198,4.064234846797636,0.3081828648697429,0.0,0.0,0.0,0.967252812648349,0.07334486172475042,0.007999240722064547,0.0006065665532224373,855.1942998768168,64.84768702871028,3.470360051824308,0.26315051743218737,62366.0,2.0675872e7
2.3544e6,0.024182012315382195,0.001822548486028386,4.1048585055717215,0.30937473511795466,0.0,0.0,0.0,1.0053950897035797,0.07577455815925019,0.008006138926423064,0.0006034062090855678,872.4803247118894,65.7570459461606,3.470360051824448,0.26155389286617664,66686.0,2.0868112e7
2.376e6,0.024309072418946198,0.0018214111675837709,4.143932798046635,0.3104933559783275,0.0,0.0,0.0,1.0419413325327473,0.07806976532609843,0.008011457168898062,0.0006002761974857189,889.7795723775513,66.66870795749762,3.470360051824584,0.2600244240090139,71006.0,2.1060352e7
2.3976e6,0.024398194019806967,0.0018181699939174378,4.18063870607988,0.3115440366050667,0.0,0.0,0.0,1.0760897393172815,0.08019093844408236,0.008015406575163966,0.0005973135434606631,907.0887932097954,67.59687312486902,3.4703600518247155,0.2586135887432943,75326.0,2.1252592e7
2.4192e6,0.024460927614884307,0.001813971003424483,4.214415853827101,0.3125322259063868,0.0,0.0,0.0,1.107169629026827,0.0821053737023785,0.008018439250866333,0.0005946306093862769,924.4054197517476,68.55196390090127,3.4703600518248425,0.2573546107720954,79646.0,2.1444832e7
2.4408e6,0.024502176480684364,0.0018093511925594537,4.245861185961313,0.3135335347175014,0.0,0.0,0.0,1.134676186381006,0.08378960589953043,0.008021083817845269,0.0005923129964751733,941.7281540226213,69.54145318032788,3.470360051824965,0.2562670342093956,83966.0,2.1637072e7
2.4624e6,0.024520034979747737,0.0018042592746121892,4.2747076780867825,0.3145460836746067,0.0,0.0,0.0,1.1582765930687362,0.08522953932718966,0.00802363837306989,0.0005904038865647061,959.0564255151854,70.57030922025177,3.470360051825085,0.25535972175083194,88286.0,2.1829312e7
2.484e6,0.02451174281795632,0.0017985097543530822,4.301241697712517,0.3155967001864599,0.0,0.0,0.0,1.1777986665833315,0.08641908518077329,0.008026185873948117,0.000588908495481275,976.3902649592014,71.64106724790308,3.4703600518252022,0.2546320941223583,92606.0,2.2021552e7
2.5056e6,0.024480094046336477,0.0017922625586286032,4.3254400643648445,0.316678696670014,0.0,0.0,0.0,1.1932092050851535,0.08735849538965144,0.008028272212590884,0.0005877743635244889,993.7291531577557,72.7539506691107,3.4703600518253275,0.2540756736503537,96926.0,2.2213792e7
2.5272e6,0.024426957006469092,0.0017855666635793453,4.3475263170568,0.31779636156540725,0.0,0.0,0.0,1.2045883633666357,0.08805324479809103,0.008029849335658196,0.0005869675573391675,1011.0719700285138,73.90754418097573,3.4703600518294566,0.2536770837858808,101246.0,2.2406032e7
2.5488e6,0.02435086244706126,0.0017782106139466007,4.3674976265923675,0.3189345204046521,0.0,0.0,0.0,1.2120972077627339,0.08851284527044945,0.008031379555584637,0.0005864878256949733,1028.4180537776863,75.09975890083871,3.4703600518437128,0.2534214585549312,104568.0,2.259927e7
2.5704e6,0.024228752282780406,0.0017684185517078388,4.385552775582429,0.32009460484457847,0.0,0.0,0.0,1.2158796323912404,0.08874514351663632,0.008032392916472774,0.0005862717354286728,1045.766930947787,76.3288847839263,3.4703600518437128,0.2532961262370847,104568.0,2.279583e7
2.592e6,0.02403402702125546,0.0017536358588666119,4.401652386915278,0.3211652985633215,0.0,0.0,0.0,1.2180844119172007,0.08887717825961196,0.008034156121171705,0.0005862098872302685,1063.119004242762,77.57017192474167,3.4703600518473534,0.2532138215836879,105110.0,2.2992072e7
2.6136e6,0.023687516659918355,0.0017278013188954946,4.416093252371711,0.3221161532193994,0.0,0.0,0.0,1.219336689273726,0.08894016076702872,0.008037157266534327,0.0005862417375640753,1080.4746952730998,78.81136846586196,3.4703600518473534,0.2531330219503373,105110.0,2.3188632e7
