time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,copy_residual,copy_residual_relative,copy_repair,copy_repair_relative,fix_gross,fix_gross_relative,fix_events,copy_repair_events
928800.0,0.016665114746749445,0.00025272646109769707,0.015442239240813746,0.00023418155434639694,0.0,0.0,0.0,0.0,0.0,2.2620301515583304e-5,3.4303686700454925e-7,2.2524538003299535,0.03415846133639625,0.0001850884238127715,2.8068659022870717e-6,1790.0,9.811801e6
950400.0,0.01721159969514118,0.0002768983008018118,0.01743275660608313,0.0002804562485774442,0.0,0.0,0.0,0.0,0.0,2.046434144251153e-5,3.2922804810869503e-7,2.376779242857579,0.03823736000053899,0.00018508842383498265,2.9776819683100277e-6,1790.0,1.0042921e7
972000.0,0.015138266111747692,0.0002505212078713952,0.015310458796957143,0.0002533708023471994,0.0,0.0,0.0,0.0,0.0,2.698947699105313e-5,4.4664536385503265e-7,2.504132857848323,0.041440570775260685,0.00018508842383902402,3.0630043864258536e-6,1790.0,1.0274039e7
993600.0,0.016069859934191445,0.00025588932384520573,0.016064123506559082,0.00025579797951525243,0.0,0.0,0.0,0.0,0.0,2.6747524133974175e-5,4.2591571383975165e-7,2.5612470803130094,0.04078416279082395,0.00018508842383902402,2.9472659887328224e-6,1790.0,1.0505159e7
1.0152e6,0.019751648017665487,0.0003227618606889247,0.01923821000256418,0.00031437176539387336,0.0,0.0,0.0,0.0,0.0,2.882058833999122e-5,4.709574973412548e-7,2.6393740491411335,0.04313003544782393,0.00018508842385203938,3.0245316249578142e-6,1790.0,1.0736278e7
1.0368e6,0.01997766202856498,0.0003229108605294829,0.01946833013306901,0.00031467822547766593,0.0,0.0,0.0,0.0,0.0,2.7120950267545338e-5,4.3837208662096115e-7,2.697626509922863,0.04360334539951715,0.00018508842385203938,2.991694530353452e-6,1790.0,1.0967398e7
1.0584e6,0.021198613563579476,0.00033462551627445165,0.020423632531039296,0.00032239224321916997,0.0,0.0,0.0,0.0,0.0,2.834822210030305e-5,4.474839086681747e-7,2.753121334195379,0.04345872172527949,0.00018508842385261547,2.9216679290062e-6,1790.0,1.1198518e7
1.08e6,0.024242503027970572,0.0003966934298630804,0.02287033887600046,0.00037423995205379014,0.0,0.0,0.0,0.0,0.0,1.8207601798379572e-5,2.979410170083016e-7,2.8151602571275527,0.04606601788295818,0.00018508842387478925,3.0287038269161902e-6,1790.0,1.1429634e7
1.1016e6,0.01981008784658547,0.0003161068964721681,0.018515733963782588,0.00029545306636307844,0.0,0.0,0.0,0.0,0.0,1.923315788875419e-5,3.0690090304779777e-7,2.852926205560968,0.0455237581825988,0.00018508842387478925,2.9534309841068855e-6,1790.0,1.1660751e7
1.1232e6,0.020334632978002185,0.0003196240252066579,0.01914290317488561,0.00030089216626221974,0.0,0.0,0.0,0.0,0.0,2.1575007731519885e-5,3.3912049568207405e-7,2.896437571754326,0.045526813119538774,0.00018508842387478952,2.9092586584677303e-6,1790.0,1.1891866e7
1.1448e6,0.01797265202372365,0.00028068840594540557,0.016535155056204943,0.0002582382560269861,0.0,0.0,0.0,0.0,0.0,1.99945068491122e-5,3.1226478138750677e-7,2.9343934861115484,0.04582797402108633,0.00018508842387478952,2.890623742549851e-6,1790.0,1.2122981e7
1.1664e6,0.0178265688522095,0.0002780542012579625,0.016625323824430507,0.00025931749261350637,0.0,0.0,0.0,0.0,0.0,2.1608686938896158e-5,3.3704669905018957e-7,2.9858132161862128,0.0465719407820437,0.0001850884238836991,2.886961270659688e-6,1790.0,1.2354101e7
1.188e6,0.01612166623395726,0.00025884893313371933,0.015537896056517647,0.00024947593871536047,0.0,0.0,0.0,0.0,0.0,2.2805078442921225e-5,3.6615757573167175e-7,3.075251858111319,0.04937614084286924,0.00018508842389051343,2.9717735353277394e-6,1790.0,1.258522e7
1.2096e6,0.014057941925157814,0.000224392483902498,0.01340919662332872,0.0002140372291665974,0.0,0.0,0.0,0.0,0.0,1.9749260433081178e-5,3.1523715401653007e-7,3.120477873021185,0.049808982325992,0.0001850884238938216,2.9543763518333677e-6,1790.0,1.2816337e7
1.2312e6,0.01244427698748539,0.0001923756898301,0.011654105450373936,0.00018016045268222911,0.0,0.0,0.0,0.0,0.0,1.7220349561524645e-5,2.662088467932097e-7,3.158182278731907,0.04882224134766842,0.0001850884238938216,2.861276172327862e-6,1790.0,1.3047456e7
1.2528e6,0.013770055489579386,0.00022532666680774184,0.012999169642464925,0.00021271225588172823,0.0,0.0,0.0,0.0,0.0,1.3714062573930156e-5,2.2441042525318634e-7,3.1957267950296306,0.05229335984137052,0.00018508842393231772,3.0286993150411294e-6,1790.0,1.3278576e7
1.2744e6,0.01608624346162688,0.00025238146365928873,0.014926836651600885,0.0002341912138107816,0.0,0.0,0.0,0.0,0.0,1.6505307520718653e-5,2.5895627404636766e-7,3.2270633816125804,0.05063027807054635,0.00018508842393323503,2.9039027943405556e-6,1790.0,1.3509694e7
1.296e6,0.020846524935708287,0.00033366579591483585,0.01858691474272115,0.0002974988742899817,0.0,0.0,0.0,0.0,0.0,1.4983591996595095e-5,2.398247268849753e-7,3.2590010090487906,0.05216299450029039,0.00018508842393965132,2.9624926206602795e-6,1790.0,1.3740814e7
1.3176e6,0.017348569233078218,0.0002807930276005866,0.014841265960020318,0.00024021139417041185,0.0,0.0,0.0,0.0,0.0,1.626050350170355e-5,2.63182280176032e-7,3.3039186525639095,0.053475148811154304,0.00018508842396779317,2.995724790989933e-6,1790.0,1.397193e7
1.3392e6,0.024518799508899125,0.0004086224411411602,0.021766545158203688,0.00036275425371157737,0.0,0.0,0.0,0.0,0.0,2.2431834086238936e-5,3.738417454029744e-7,3.3450614414920747,0.055747720091008285,0.0001850884239932121,3.0846242537945612e-6,1790.0,1.420305e7
1.3608e6,0.025857584958547113,0.0004121636168048095,0.022752905517719677,0.00036267578144035515,0.0,0.0,0.0,0.0,0.0,2.487847602477273e-5,3.9655685847694184e-7,3.4059378973210386,0.05428982190807367,0.0007936185512548401,1.2650086733659411e-5,1850.0,1.4434138e7
1.3824e6,0.027236199138081153,0.00043581452735572514,0.02362170040157738,0.0003779778574705072,0.0,0.0,0.0,0.0,0.0,1.9968666868866534e-5,3.1952458084399637e-7,3.4530186435435266,0.055252778864520034,0.0007936185512548411,1.2698926603612401e-5,1850.0,1.4665258e7
1.404e6,0.0210339151191984,0.00033546519476030957,0.01759328795221765,0.0002805914037362448,0.0,0.0,0.0,0.0,0.0,2.000735142557112e-5,3.190927606478312e-7,3.4947606188984537,0.05573715330767716,0.0007936185512600379,1.2657244281681278e-5,1850.0,1.4896366e7
1.4256e6,0.022001557239255967,0.00034509294389734524,0.01872277205311206,0.00029366541901858033,0.0,0.0,0.0,0.0,0.0,2.3518273501720336e-5,3.688825363511432e-7,3.5397206716999485,0.05552028040050371,0.0007936185512600379,1.244785354089483e-5,1850.0,1.5127486e7
1.4472e6,0.021545223875887944,0.000347548141108061,0.018525699869706393,0.00029883990018075184,0.0,0.0,0.0,0.0,0.0,2.3016709760808328e-5,3.712848257169951e-7,3.5897138676166542,0.05790603007825923,0.0007936185512885812,1.2801939484968631e-5,1850.0,1.5358579e7
1.4688e6,0.018076135207228887,0.0002817810120042714,0.014889259981550815,0.0002321021998064192,0.0,0.0,0.0,0.0,0.0,1.86032766365453e-5,2.899983905378616e-7,3.631895774469804,0.056616044032181574,0.0007936185512885812,1.2371374520258562e-5,1850.0,1.5589691e7
1.4904e6,0.01803061148033235,0.0002769338454163601,0.014412686329784595,0.0002213657951889651,0.0,0.0,0.0,0.0,0.0,6.704275935513053e-6,1.0297160013564733e-7,3.6616991032221056,0.056240378454111284,0.0007936185512885812,1.2189261436964674e-5,1850.0,1.5820803e7
1.512e6,0.014482112989203696,0.00022235856925827962,0.011095240329708546,0.00017035647816930963,0.0,0.0,0.0,0.0,0.0,3.1420368780410187e-6,4.824287901073534e-8,3.6704077446650833,0.056355492828060925,0.0007936185512961407,1.2185230548511388e-5,1850.0,1.6051904e7
1.5336e6,0.016936333809201034,0.0002625282027393972,0.013706793510007191,0.00021246746232335723,0.0,0.0,0.0,0.0,0.0,1.1891395478686115e-5,1.843271819186074e-7,3.697583731902862,0.05731582894802927,0.0007936185513065163,1.2301791773964365e-5,1850.0,1.6283024e7
1.5552e6,0.016862375105695576,0.00026430123082117125,0.013281635499033054,0.00020817664105496692,0.0,0.0,0.0,0.0,0.0,1.2929269933676874e-5,2.0265365558946272e-7,3.725773259256864,0.05839785036270404,0.0007936185513126015,1.243919427718027e-5,1850.0,1.6514141e7
1.5768e6,0.01888358288549954,0.00029913824075108943,0.016571137131556432,0.000262506370683781,0.0,0.0,0.0,0.0,0.0,2.2733937674080363e-5,3.6013240508459855e-7,3.835556739446492,0.060759745769435124,0.0007936185513287815,1.2571854542191647e-5,1850.0,1.6745257e7
1.5984e6,0.018151381270466373,0.0002870325138627552,0.015539390065300663,0.0002457284174617843,0.0,0.0,0.0,0.0,0.0,2.5845376483595903e-5,4.0869966165529517e-7,3.88913348906862,0.061499879567375335,0.0007936185513294813,1.2549696601153825e-5,1850.0,1.6976375e7
1.62e6,0.015947231465577485,0.0002662217576001247,0.013797001044736327,0.00023032598954049558,0.0,0.0,0.0,0.0,0.0,2.2647973712930285e-5,3.7808339215194207e-7,3.9891621750432957,0.06659474203308086,0.0007936185513568602,1.3248602182914216e-5,1850.0,1.720749e7
1.6416e6,0.012612059755484434,0.0002070903227376386,0.010761685427982023,0.00017670713203785774,0.0,0.0,0.0,0.0,0.0,1.6094887184363113e-5,2.6427843239374306e-7,4.03141783009212,0.06619597716074889,0.0007936185513572698,1.3031235588594898e-5,1850.0,1.7438608e7
1.6632e6,0.009270105184655542,0.0001522143228846781,0.007652031285922212,0.00012564568984686252,0.0,0.0,0.0,0.0,0.0,1.0195883872989627e-5,1.674155286292572e-7,4.061618476505571,0.06669142301001472,0.0007936185513581833,1.3031147761263909e-5,1850.0,1.7669727e7
1.6848e6,0.009839215824532656,0.00015707455522823141,0.00829877229196539,0.0001324827089828319,0.0,0.0,0.0,0.0,0.0,8.501362625914045e-6,1.3571688812535877e-7,4.0837483187273484,0.06519350345265995,0.0007936185513581833,1.2669432523742913e-5,1850.0,1.7900844e7
1.7064e6,0.013687476036493916,0.00023378822592889107,0.0125055688595625,0.00021360072157303327,0.0,0.0,0.0,0.0,0.0,1.0315344083553324e-5,1.7619070066023316e-7,4.103720593620133,0.07009338717615464,0.0007936185513967282,1.3555360586612854e-5,1850.0,1.8131962e7
1.728e6,0.01255900528126234,0.0002090740881993006,0.011391461646835976,0.00018963758703270073,0.0,0.0,0.0,0.0,0.0,1.1019420047986249e-5,1.8344408234743967e-7,4.128042532456975,0.06872094638012802,0.0007936185513967282,1.3211641471229892e-5,1850.0,1.836308e7
1.7496e6,0.012088597440770003,0.0001946859407790587,0.010974522563387655,0.00017674384975781268,0.0,0.0,0.0,0.0,0.0,1.5611235678427576e-5,2.514177612142147e-7,4.159650348485758,0.06699085194744528,0.0007936185513967282,1.2781166306133878e-5,1850.0,1.8594198e7
1.7712e6,0.012026679495813855,0.00019101692900218997,0.010684359102679642,0.00016969716910314572,0.0,0.0,0.0,0.0,0.0,1.2789885255826813e-5,2.0313874704225674e-7,4.192601960561437,0.06659011336535262,0.0007936185513967282,1.2604857270848154e-5,1850.0,1.8825314e7
1.7928e6,0.013960800191702474,0.00021806240487127048,0.012677009860698588,0.00019801008673154264,0.0,0.0,0.0,0.0,0.0,1.4470242151129867e-5,2.260196950902864e-7,4.220365797314698,0.0659205133346065,0.0007936185513967282,1.239602082199277e-5,1850.0,1.9056425e7
1.8144e6,0.012709475269460351,0.00020132851795394898,0.012172098824365948,0.00019281603408026883,0.0,0.0,0.0,0.0,0.0,2.08719797563829e-5,3.306292873644199e-7,4.27835002773168,0.06777257535102227,0.0012796141248983214,2.0270137818967343e-5,1892.0,1.9287516e7
1.836e6,0.014135067213715794,0.00022260297988660688,0.013582614115721236,0.0002139027944540363,0.0,0.0,0.0,0.0,0.0,2.4784561316906034e-5,3.903141825156756e-7,4.328512276594065,0.0681666182889205,0.001279614124899773,2.0151720044973353e-5,1892.0,1.9518634e7
1.8576e6,0.017331243813449686,0.0002700889988911595,0.0167111540040358,0.0002604255588259268,0.0,0.0,0.0,0.0,0.0,1.893949209655916e-5,2.9515183762500596e-7,4.38100450340448,0.06827329493477687,0.001279614124899773,1.9941424959526615e-5,1892.0,1.9749754e7
1.8792e6,0.01884338938736483,0.0002905484321660024,0.018144269679885774,0.00027976862335726447,0.0,0.0,0.0,0.0,0.0,2.0596025601137608e-5,3.1757253561155836e-7,4.418764650272736,0.06813345066828448,0.0012796141249104916,1.9730520349991437e-5,1892.0,1.9980872e7
1.9008e6,0.019339879418547087,0.0003092151422724244,0.018432655986030375,0.0002947100248056886,0.0,0.0,0.0,0.0,0.0,3.054455529244075e-5,4.883608013265238e-7,4.483306652815014,0.0716812279176686,0.001279614124933517,2.04590760434455e-5,1892.0,2.021199e7
1.9224e6,0.020881186168072798,0.00032229995799581827,0.019778734800580216,0.00030528368188126624,0.0,0.0,0.0,0.0,0.0,3.3691578564782895e-5,5.200276588140077e-7,4.550451352310985,0.07023596590285099,0.001279614124933517,1.9750773514366497e-5,1892.0,2.044311e7
1.944e6,0.021052683073467946,0.00032183446143962025,0.01986413849511836,0.0003036650621789535,0.0,0.0,0.0,0.0,0.0,3.3234759223439455e-5,5.080630719811218e-7,4.617729676739807,0.07059169315384081,0.001279614124933517,1.9561588483109714e-5,1892.0,2.0674228e7
1.9656e6,0.01928477202135971,0.0003010945362078605,0.018464055057066216,0.00028828062306187306,0.0,0.0,0.0,0.0,0.0,3.406381178062313e-5,5.318407496961132e-7,4.705063156665046,0.07346049035039975,0.0012796141249613619,1.9978707606889472e-5,1892.0,2.0905344e7
1.9872e6,0.022387369988169478,0.0003539866665982659,0.021515954409219617,0.0003402079379589809,0.0,0.0,0.0,0.0,0.0,3.925898002966257e-5,6.207587350408753e-7,4.785428456323686,0.07566667582631113,0.001279614124963766,2.0233119784385065e-5,1892.0,2.1136461e7
2.0088e6,0.02222489623335023,0.0003444623481544573,0.021289717847469025,0.00032996807383426735,0.0,0.0,0.0,0.0,0.0,3.967879045593286e-5,6.149792191996652e-7,4.8838742478480235,0.07569487721523634,0.001279614124980951,1.9832663405695713e-5,1892.0,2.1367581e7
2.0304e6,0.02087749944000303,0.0003251266647024576,0.019687150503852422,0.0003065892828404701,0.0,0.0,0.0,0.0,0.0,3.178930441296836e-5,4.950569174580238e-7,4.964671080053235,0.07731514754633957,0.0012796141249809528,1.9927514487872523e-5,1892.0,2.1598701e7
2.052e6,0.024161968776798833,0.00036921169623435217,0.022679596090746584,0.0003465600100690108,0.0,0.0,0.0,0.0,0.0,3.2909268082002865e-5,5.028765165053365e-7,5.040800882837219,0.0770269451767136,0.0012796141249844903,1.9553394260844404e-5,1892.0,2.182982e7
2.0736e6,0.025566108328218914,0.00040287941199411745,0.02360155086604389,0.0003719212487481249,0.0,0.0,0.0,0.0,0.0,3.728289512212686e-5,5.875165148878658e-7,5.159893526633064,0.0813113534243952,0.001279614125000082,2.016459367382001e-5,1892.0,2.2060938e7
2.0952e6,0.034433843180350955,0.0005299060807125429,0.031980380029651714,0.0004921494749351906,0.0,0.0,0.0,0.0,0.0,3.431444352034172e-5,5.280686266258027e-7,5.234689186446217,0.08055718950712178,0.001279614125000082,1.96921180784762e-5,1892.0,2.2292058e7
2.1168e6,0.03685758078700968,0.0005881499284789973,0.034442616915938515,0.0005496134646709747,0.0,0.0,0.0,0.0,0.0,0.0003705029256865892,5.9122510102624185e-6,5.37875664654347,0.08583079164233814,0.001279614125003672,2.0419271694762922e-5,1892.0,2.2523197e7
