time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,source_negative,source_negative_relative,source_minimum,repair_moved,repair_moved_relative,increment_left,increment_left_relative,increment_left_gross,increment_left_gross_relative,increment_moved_gross,increment_moved_gross_relative
68400.0,3.4705428e18,8.045628e-6,4.9614143e18,1.1501859e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.4944351e21,0.0034644925,9.00322e16,2.0871826e-7,1.5024046e18,3.4829677e-6,5.5109333e22,0.12775789
72000.0,3.641837e18,8.443343e-6,5.2237583e18,1.2110917e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.6444083e21,0.0038124453,1.0524591e17,2.4400524e-7,1.6403835e18,3.803114e-6,5.6786356e22,0.13165517
75600.0,3.8362906e18,8.894813e-6,5.456863e18,1.2652266e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.7904243e21,0.0041512726,1.8472603e17,4.2830524e-7,1.7849268e18,4.138526e-6,5.852778e22,0.13570234
79200.0,4.0396068e18,9.366898e-6,5.685512e18,1.3183364e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.9284543e21,0.0044716317,2.6103622e17,6.0528157e-7,1.9413374e18,4.5015045e-6,6.032016e22,0.13986826
82800.0,4.2265755e18,9.801138e-6,5.9121917e18,1.3709966e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,2.0559746e21,0.004767664,3.110927e17,7.2140256e-7,2.0591835e18,4.775105e-6,6.221957e22,0.1442829
86400.0,4.4291797e18,1.0271701e-5,6.118562e18,1.4189543e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,2.1748724e21,0.005043742,3.8694288e17,8.973584e-7,2.1764493e18,5.047399e-6,6.419073e22,0.14886458
90000.0,4.6112866e18,1.0694783e-5,6.3230143e18,1.4664728e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,2.2934618e21,0.005319139,4.534042e17,1.0515632e-6,2.2597658e18,5.240989e-6,6.6252076e22,0.15365593
93600.0,4.7848e18,1.1097983e-5,6.5625726e18,1.52213925e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,2.4058685e21,0.0055802306,4.9411785e17,1.146069e-6,2.3760738e18,5.511124e-6,6.835661e22,0.158548
97200.0,4.9528007e18,1.1488451e-5,6.8032964e18,1.5780835e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,2.5144793e21,0.0058325524,5.233475e17,1.2139499e-6,2.492459e18,5.7814746e-6,7.0506725e22,0.16354646
100800.0,5.148031e18,1.1942125e-5,7.0448954e18,1.6342368e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,2.6181052e21,0.006073339,5.850119e17,1.3570791e-6,2.63078e18,6.1027417e-6,7.273531e22,0.16872744
104400.0,5.334503e18,1.2375534e-5,7.26475e18,1.6853523e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,2.7177602e21,0.006304943,6.608349e17,1.5330735e-6,2.7567582e18,6.3954144e-6,7.5086985e22,0.1741946
108000.0,5.523744e18,1.2815421e-5,7.469851e18,1.7330507e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,2.8182037e21,0.006538403,7.1021e17,1.6477302e-6,2.86742e18,6.6525877e-6,7.75319e22,0.1798787
111600.0,5.683915e18,1.3187903e-5,7.714879e18,1.7900176e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,2.9157945e21,0.006765269,6.9609284e17,1.6150849e-6,2.9681479e18,6.8867403e-6,8.009367e22,0.18583453
115200.0,5.8496663e18,1.3573379e-5,7.978125e18,1.8512188e-5,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,3.0088887e21,0.0069817295,6.7917754e17,1.575942e-6,3.1002525e18,7.1937275e-6,8.271999e22,0.19194083
