time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,source_negative,source_negative_relative,source_minimum,repair_moved,repair_moved_relative,increment_left,increment_left_relative,increment_left_gross,increment_left_gross_relative,increment_moved_gross,increment_moved_gross_relative
0.0,2.797045234315121e-9,2.4755373367908736e-17,6.911249350594062e-10,6.116832005920909e-18,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600.0,0.002422257380593068,2.142485515964174e-11,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.25044119499478834,2.215151193989632e-9,0.0024518447163786226,2.168655500576213e-11,0.0024518447163786226,2.168655500576213e-11,775775.5759384091,0.006861731327163338
7200.0,0.0023671946865515964,2.092449242079217e-11,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.25044119499478834,2.213740558093451e-9,0.0024280884674641487,2.1462754636577313e-11,0.0024280884674641487,2.1462754636577313e-11,1.058768577388828e6,0.009358839473072025
10800.0,0.0023032181552397335,2.034700717216387e-11,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.25044119499478834,2.2124386173197097e-9,0.0023940295748415036,2.114925015628939e-11,0.0023940295748415036,2.114925015628939e-11,2.3084229131159442e6,0.020392986857412407
14400.0,0.0022424803846926578,1.979908549743303e-11,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.25044119499478834,2.211170570600419e-9,0.002360725063714258,2.0843079694905598e-11,0.002360725063714258,2.0843079694905598e-11,3.4172735248533087e6,0.030171452623857824
18000.0,0.0021812980881462385,1.9247733905548962e-11,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.25044119499478834,2.2098884634075816e-9,0.002324562968930871,2.0511900558579067e-11,0.002324562968930871,2.0511900558579067e-11,4.1878680277888007e6,0.03695366986679856
21600.0,0.002119240683328902,1.868913987702784e-11,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.25044119499478834,2.208588463333683e-9,0.0022863564562682973,2.0162898889249135e-11,0.0022863564562682973,2.0162898889249135e-11,5.8237271783770695e6,0.05135823066182894
25200.0,0.0020138996885406962,1.774875916888794e-11,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.25044119499478834,2.2071707350786343e-9,0.0022022840133471824,1.9409014657882378e-11,0.0022022840133471824,1.9409014657882378e-11,7.42603664132286e6,0.06544662411745214
28800.0,0.0017210658167475523,1.516022020224356e-11,3.854729584418237e-5,3.395486026810973e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.25044119499478834,2.206042108842209e-9,0.0018903463594088143,1.665134870978073e-11,0.001967416870832688,1.7330233801167587e-11,8.37664724195111e6,0.0737867288448518
32400.0,0.001553534010604457,1.3677393050089409e-11,0.00010651419870555401,9.377564644010293e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.25044119499478834,2.2048971161854633e-9,0.0016714816703005343,1.4715810291031408e-11,0.001884132323828788,1.6587997543328928e-11,9.15627663070319e6,0.08061232872832258
36000.0,0.0015197449894158166,1.337311926624015e-11,0.00011291049304418266,9.935650391387425e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.25044119499478834,2.2037776029335163e-9,0.0016482946956935033,1.4504302830367223e-11,0.0018737408972488094,1.6488134961755823e-11,1.1154313304736383e7,0.09815328439713329
39600.0,0.0014888051220136866,1.3092045919534014e-11,0.00012294549378566444,1.0811408601715608e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.25044119499478834,2.2022946969580608e-9,0.0016224646876663717,1.426740268398625e-11,0.0018680166764251313,1.642670336406077e-11,1.2735720599914115e7,0.11199359570103497
43200.0,0.0014653071276730933,1.2879417690878082e-11,0.000130750413518399,1.1492397444573046e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.25044119499478834,2.201270093091456e-9,0.0016060255600839114,1.4116272022367321e-11,0.0018672024691361395,1.641190441189773e-11,1.442635657882585e7,0.12680145249228414
46800.0,0.0014329150882591568,1.2589573183819713e-11,0.00014313336578197777,1.2575678756707587e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.25044119499478834,2.2003730566203025e-9,0.001575553232164108,1.3842790046569931e-11,0.0018614949649286001,1.6355070362719215e-11,1.6410462616293032e7,0.1441821094501539
50400.0,0.001398466315330471,1.228209825452719e-11,0.00016272824723273516,1.429168725331183e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.25044119499478834,2.1995119440401527e-9,0.0015349333987084847,1.3480627034365149e-11,0.0018600703605560409,1.6336158174310036e-11,1.777163752926644e7,0.1560802687097352
54000.0,0.0013825925095731217,1.2138177906803239e-11,0.00016628546291030943,1.4598679785583775e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.25044119499478834,2.1986953921641868e-9,0.0015278899641806318,1.3413786114731513e-11,0.001859461043811133,1.6324744134132668e-11,1.9166134384758346e7,0.16826501470033592
57600.0,0.0013577845575721281,1.1916213815667117e-11,0.00018102509784512222,1.588715794339078e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.25044119499478834,2.1979266233115534e-9,0.0015003196180500018,1.3167132635896195e-11,0.0018612106538784482,1.6334391184468177e-11,2.059590077890725e7,0.18075412335412885
61200.0,0.001331306326157744,1.1678271184852408e-11,0.00020551597117446363,1.8027941406396628e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.25044119499478834,2.1968799618406495e-9,0.0014599406910664125,1.2806656867079457e-11,0.0018700544668267477,1.6404190955117327e-11,2.271578280179302e7,0.19926373556803234
64800.0,0.0012607281013876648,1.1055796899495853e-11,0.0002762644726317376,2.422666629387393e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.25044119499478834,2.1962126362391782e-9,0.0013288701805388144,1.1653360312713392e-11,0.0018789707386534626,1.647739813508026e-11,2.3408267856144752e7,0.2052758678906891
68400.0,0.0012363215595473376,1.0838550199551931e-11,0.00029347866075113416,2.572860735529902e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.25044119499478834,2.19556105207826e-9,0.0012966133180325207,1.1367114346892515e-11,0.0018812605476974838,1.6492583767706285e-11,2.467680589046785e7,0.2163359502574409
72000.0,0.0012167764921716673,1.0662766512011866e-11,0.0003233930328860879,2.8339341066010965e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.25044119499478834,2.1946479114275273e-9,0.0012553891211413489,1.100113387016475e-11,0.0018990737457736048,1.664182376184407e-11,2.7207812290558554e7,0.23842550511400146
75600.0,0.0011811496126001853,1.0347079332304507e-11,0.00039420046960003674,3.453265774522959e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.25044119499478834,2.193909124673586e-9,0.0011566917445649933,1.013282408626327e-11,0.0019422700016649133,1.701462844130379e-11,2.9062972094712593e7,0.2545967713899889
79200.0,0.0011599407210016732,1.0158836473679752e-11,0.0004189030732959509,3.668780432383242e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.25044119499478834,2.1933803169078747e-9,0.0011181259481488513,9.792619966314572e-12,0.001953257012654935,1.7106752287732717e-11,3.0172524708535384e7,0.26425293893241175
82800.0,0.001142384313529421,1.0002499476549684e-11,0.00045011911424808204,3.941157236955963e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.25044119499478834,2.1928154056164154e-9,0.0010759802374559957,9.42107803343382e-12,0.0019737870059958313,1.728210310705165e-11,3.1258790291199725e7,0.2736960143993164
86400.0,0.0011314860749289668,9.90513884555121e-12,0.0004622364940587431,4.0464631024470106e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.25044119499478834,2.1923865118931096e-9,0.0010593296085531542,9.273474140263838e-12,0.0019815009904461793,1.7346251861030466e-11,3.2787793585335936e7,0.28702752521493846
