time,total,tagged,residual,relative,gross_residual,gross_relative,scale,nonpositive_fraction,residual_at_spin_up,residual_since_spin_up,relative_since_spin_up
0.0,2.989158007318699e8,2.989158007318698e8,5.960464477539063e-8,1.9940279044953038e-16,7.97792942819342e-9,2.6689554077302503e-17,2.989158007318699e8,0.0,NaN,NaN,NaN
3600.0,2.9899722799202913e8,2.9899736552604365e8,-137.53401452302933,-4.599842461639671e-7,155.43739553299594,5.198623297508955e-7,2.9899722799202913e8,0.0,-137.53401452302933,0.0,0.0
7200.0,2.990803443364155e8,2.9908043439076674e8,-90.05435121059418,-3.011042113462931e-7,155.44193895326134,5.197330479812978e-7,2.990803443364155e8,0.0,-137.53401452302933,47.47966331243515,1.5875220224779614e-7
10800.0,2.9915132757499605e8,2.991515863775043e8,-258.8025082349777,-8.651223791413627e-7,285.9051861094908,9.557209337064215e-7,2.9915132757499605e8,0.0,-137.53401452302933,-121.2684937119484,-4.053750812172039e-7
14400.0,2.992227849443589e8,2.9922286549145156e8,-80.54709267616272,-2.691876980262069e-7,209.33416419880479,6.995929946903305e-7,2.992227849443589e8,0.0,-137.53401452302933,56.98692184686661,1.9044980768247126e-7
18000.0,2.993005495140074e8,2.9930057915617716e8,-29.642169773578644,-9.903814016282445e-8,206.99684803927454,6.916019645650099e-7,2.993005495140074e8,0.0,-137.53401452302933,107.89184474945068,3.604799420670669e-7
21600.0,2.993746911018402e8,2.993748119867066e8,-120.88486641645432,-4.037912021605465e-7,229.15080797672826,7.654314636061756e-7,2.993746911018402e8,0.0,-137.53401452302933,16.649148106575012,5.561307819741972e-8
25200.0,2.994378591489978e8,2.994379708648193e8,-111.7158215045929,-3.730851597125667e-7,261.17511882797993,8.722180941656457e-7,2.994378591489978e8,0.0,-137.53401452302933,25.818193018436432,8.62222068104939e-8
28800.0,2.9950542485436994e8,2.995054517890601e8,-26.934690177440643,-8.993055865528057e-8,261.9827083061927,8.747177398659069e-7,2.9950542485436994e8,0.0,-137.53401452302933,110.59932434558868,3.6927319229481724e-7
32400.0,2.995755108543377e8,2.995755978286366e8,-86.97429889440536,-2.903251292015481e-7,275.9784900606363,9.212318098819e-7,2.995755108543377e8,0.0,-137.53401452302933,50.55971562862396,1.6877119055705312e-7
36000.0,2.9964030599642545e8,2.996403895879258e8,-83.59150034189224,-2.7897281730479026e-7,336.8789247675495,1.1242777357581802e-6,2.9964030599642545e8,0.0,-137.53401452302933,53.942514181137085,1.8002422605248772e-7
39600.0,2.9970101345860076e8,2.9970104547315586e8,-32.01455509662628,-1.0682164443547541e-7,349.620118793038,1.1665630181171636e-6,2.9970101345860076e8,0.0,-137.53401452302933,105.51945942640305,3.52082424442582e-7
43200.0,2.997616834726328e8,2.9976178941199964e8,-105.93936681747437,-3.5341196910226936e-7,368.0377242867211,1.227767738768793e-6,2.997616834726328e8,0.0,-137.53401452302933,31.594647705554962,1.0539922027239161e-7
46800.0,2.9982452073328704e8,2.998245829419724e8,-62.20868533849716,-2.0748364805637674e-7,386.3005079102504,1.28842199752531e-6,2.9982452073328704e8,0.0,-137.53401452302933,75.32532918453217,2.5123138361167875e-7
50400.0,2.998794140732967e8,2.9987945335107505e8,-39.27777832746506,-1.3097857500103276e-7,394.1375953699672,1.3143202796629175e-6,2.998794140732967e8,0.0,-137.53401452302933,98.25623619556427,3.276524882483211e-7
54000.0,2.999321299008359e8,2.999321946988796e8,-64.79804372787476,-2.16042355146474e-7,381.68489253884565,1.2725708735007451e-6,2.999321299008359e8,0.0,-137.53401452302933,72.73597079515457,2.425080994797145e-7
57600.0,2.9999389047451407e8,2.999939751747389e8,-84.70022481679916,-2.823398325973404e-7,372.72783831953063,1.2424514303606981e-6,2.9999389047451407e8,0.0,-137.53401452302933,52.833789706230164,1.761162189758616e-7
61200.0,3.0005338298278826e8,3.000534105595693e8,-27.576781034469604,-9.190624934914155e-8,390.8202260956883,1.3025023154566688e-6,3.0005338298278826e8,0.0,-137.53401452302933,109.95723348855972,3.6645890273087546e-7
64800.0,3.001002906531925e8,3.001002785017783e8,12.151414215564728,4.0491177762994476e-8,400.1388149410704,1.3333503078925246e-6,3.001002906531925e8,0.0,-137.53401452302933,149.68542873859406,4.987846843226697e-7
68400.0,3.0014482334889454e8,3.0014494772270787e8,-124.37381333112717,-4.143793384254123e-7,425.51116317570774,1.417686163725985e-6,3.0014482334889454e8,0.0,-137.53401452302933,13.16020119190216,4.3846170808698144e-8
72000.0,3.0018835928663725e8,3.0018840387018657e8,-44.583549320697784,-1.485185815554121e-7,461.73628196800036,1.5381551871806854e-6,3.0018835928663725e8,0.0,-137.53401452302933,92.95046520233154,3.09640471813156e-7
75600.0,3.002271845346578e8,3.0022720709948504e8,-22.564827263355255,-7.515917420446117e-8,470.4317701713177,1.566919301130147e-6,3.002271845346578e8,0.0,-137.53401452302933,114.96918725967407,3.829406302359745e-7
79200.0,3.002633580170815e8,3.00263454359427e8,-96.34234547615051,-3.208594818641499e-7,480.7684144299822,1.6011557907196658e-6,3.002633580170815e8,0.0,-137.53401452302933,41.191669046878815,1.3718513413992887e-7
82800.0,3.0029546571691245e8,3.00295494967651e8,-29.250738561153412,-9.740652757217449e-8,512.2451691162204,1.705803875171103e-6,3.0029546571691245e8,0.0,-137.53401452302933,108.28327596187592,3.6058911413585645e-7
86400.0,3.0032848300135994e8,3.003285101622914e8,-27.16093146800995,-9.043741438232802e-8,509.3859271275166,1.6960959614516816e-6,3.0032848300135994e8,0.0,-137.53401452302933,110.37308305501938,3.675078765490238e-7
