time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,source_negative,source_negative_relative,source_minimum,repair_moved,repair_moved_relative,increment_left,increment_left_relative,increment_left_gross,increment_left_gross_relative,increment_moved_gross,increment_moved_gross_relative
0.0,2.880726213128071e-9,9.637249707358587e-18,5.097203215065349e-9,1.7052304369943915e-17,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600.0,8.951690497633535,2.9939041768882806e-8,146.4857050353624,4.899232879820127e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.8272894155399281,2.7668798841238173e-9,-138.39360663825786,-4.628591628346041e-7,156.2971574417603,5.227378142981546e-7,970281.8852576533,0.003245120002528986
7200.0,32.69379382109037,1.0931441814951001e-7,122.74814513217095,4.104186298317878e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.8272894155399281,2.766110950472109e-9,-91.96222871975738,-3.07483358439347e-7,157.35213580983,5.261199500052571e-7,1.388878020697916e6,0.004643829148249407
10800.0,13.551338887191378,4.529927711517212e-8,272.3538472222994,9.104216565912494e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.8272894155399281,2.7654546020108496e-9,-262.43847115517156,-8.772766388254763e-7,289.54281951027485,9.67880777455977e-7,2.427321407424837e6,0.008114025189529929
14400.0,64.39353574824054,2.1520264828834695e-7,144.94062845056425,4.843903464019836e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.8272894155399281,2.7647941840183205e-9,-85.90245778325932,-2.8708528262389196e-7,214.69710710657918,7.17515904233371e-7,3.8408016386002316e6,0.012835926379451475
18000.0,88.6773390986491,2.962819120868302e-7,118.31950894062544,3.9532005247817974e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.8272894155399281,2.764075832414102e-9,-36.31327340664632,-1.2132711906346447e-7,213.59726854922016,7.136547824454419e-7,4.508431161421304e6,0.015063223802100996
21600.0,54.13297086925013,1.8082013102047885e-7,175.01783710747813,5.846113325856967e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.8272894155399281,2.7633912956873958e-9,-129.04926730329686,-4.31062715516581e-7,237.33406714142845,7.927659691870646e-7,5.528238028922699e6,0.018465949838899785
25200.0,74.72964872722514,2.4956646744538837e-7,186.44547010075473,6.226516267202573e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.8272894155399281,2.7628083432438508e-9,-121.72636805771442,-4.0651629157268454e-7,271.1508668298506,9.055330130948077e-7,7.66942774668704e6,0.02561275240373261
28800.0,117.52400903060334,3.9239359049255165e-7,144.4586992755894,4.823241493733554e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.8272894155399281,2.7621850787583737e-9,-38.520869331146635,-1.286149302633728e-7,273.48416374179607,9.131192327310054e-7,9.008547567427453e6,0.0300780781243202
32400.0,94.50209555652691,3.1545334025142185e-7,181.4763945041094,6.057784696304782e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.8272894155399281,2.7615388627082413e-9,-99.98202510245787,-3.337456550347736e-7,288.9238498009873,9.644441529183287e-7,1.0071920965697387e7,0.03362064187748193
36000.0,126.64371217979351,4.2265245911644576e-7,210.23521258775605,7.016252766417347e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.8272894155399281,2.760941699044311e-9,-98.635689647773,-3.2918031277457606e-7,351.8790728297813,1.1743382508559414e-6,1.2459693691303404e7,0.04158216849322014
39600.0,158.8027819103445,5.298706870481795e-7,190.81733688269352,6.366923310689842e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.8272894155399281,2.7603824424644656e-9,-49.00585260041987,-1.6351580541848685e-7,366.59018796344907,1.2231863473964797e-6,1.4203050672556795e7,0.047390732879582786
43200.0,131.04917873279192,4.371778848271522e-7,236.98854555392916,7.905898539416408e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.8272894155399281,2.759823757179615e-9,-124.89690756265622,-4.1665401033170695e-7,387.0466465255361,1.2911811878080545e-6,1.541380809872227e7,0.0514202079470557
46800.0,162.04591127607273,5.404691747017679e-7,224.2545966341777,7.479528228235422e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.8272894155399281,2.759245352970495e-9,-83.32779324482864,-2.7792187590605374e-7,407.4740369558478,1.3590417353433271e-6,1.6029642846767522e7,0.05346341522555758
50400.0,177.4299085358507,5.916708523796274e-7,216.7076868341165,7.226494272832901e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.8272894155399281,2.75874026930612e-9,-62.66495174606617,-2.0896716748535985e-7,417.5933373808698,1.3925375260297173e-6,1.779646034949052e7,0.0593453885605522
