time,total,tagged,residual,relative,gross_residual,gross_relative,scale,nonpositive_fraction,residual_at_spin_up,residual_since_spin_up,relative_since_spin_up
0.0,1.115178573378466e9,1.115178573378466e9,0.0,0.0,7.251685276422749e-9,6.502712166046697e-18,1.115178573378466e9,0.0,NaN,NaN,NaN
21600.0,1.1152020618106601e9,1.1152020618106627e9,-2.6226043701171875e-6,-2.3516853670975865e-15,6.656181556189735e-6,5.968587921531145e-15,1.1152020618106601e9,0.0,-9.5367431640625e-7,-1.6689300537109375e-6,-1.4965270517893732e-15
43200.0,1.1163789834071722e9,1.1163789834071732e9,-9.5367431640625e-7,-8.542567806997316e-16,1.2188933182393303e-5,1.091827539174274e-14,1.1163789834071722e9,0.0,-9.5367431640625e-7,0.0,0.0
64800.0,1.1174977151691709e9,1.11749771516917e9,9.5367431640625e-7,8.534015805677771e-16,1.5928994835501366e-5,1.4254163224924336e-14,1.1174977151691709e9,0.0,-9.5367431640625e-7,1.9073486328125e-6,1.7068031611355543e-15
86400.0,1.1186979276065843e9,1.118697927606586e9,-1.6689300537109375e-6,-1.4918504920104356e-15,1.9085537467745634e-5,1.7060492378472966e-14,1.1186979276065843e9,0.0,-9.5367431640625e-7,-7.152557373046875e-7,-6.39364496575901e-16
108000.0,1.1200627311964986e9,1.1200627311964965e9,2.1457672119140625e-6,1.915756280562842e-15,2.4571045955579944e-5,2.193720518611677e-14,1.1200627311964986e9,0.0,-9.5367431640625e-7,3.0994415283203125e-6,2.7672035163685497e-15
129600.0,1.121787870569136e9,1.1217878705691352e9,7.152557373046875e-7,6.376033794533761e-16,2.5749943534827638e-5,2.2954378640021735e-14,1.121787870569136e9,0.0,-9.5367431640625e-7,1.6689300537109375e-6,1.4877412187245442e-15
151200.0,1.1221821229749756e9,1.122182122974971e9,4.5299530029296875e-6,4.0367360254505714e-15,2.8295559417904293e-5,2.5214765801910104e-14,1.1221821229749756e9,0.0,-9.5367431640625e-7,5.4836273193359375e-6,4.886575188703323e-15
172800.0,1.1224487504066122e9,1.122448750406613e9,-9.5367431640625e-7,-8.49637291734502e-16,2.9061895182075942e-5,2.5891511903370323e-14,1.1224487504066122e9,0.0,-9.5367431640625e-7,0.0,0.0
194400.0,1.1224165740941908e9,1.1224165740941923e9,-1.430511474609375e-6,-1.274492472426133e-15,2.7921333496784136e-5,2.4876088024018288e-14,1.1224165740941908e9,0.0,-9.5367431640625e-7,-4.76837158203125e-7,-4.248308241420443e-16
216000.0,1.123547504515036e9,1.1235475045150366e9,-4.76837158203125e-7,-4.244032017221606e-16,3.0608044123727034e-5,2.7242323088900968e-14,1.123547504515036e9,0.0,-9.5367431640625e-7,4.76837158203125e-7,4.244032017221606e-16
237600.0,1.1250566876454923e9,1.1250566876454947e9,-2.384185791015625e-6,-2.1191694758112375e-15,3.0103933821231682e-5,2.6757703991105462e-14,1.1250566876454923e9,0.0,-9.5367431640625e-7,-1.430511474609375e-6,-1.2715016854867425e-15
259200.0,1.1254918865319343e9,1.1254918865319414e9,-7.152557373046875e-6,-6.3550501417532266e-15,3.163988819175416e-5,2.811205355664412e-14,1.1254918865319343e9,0.0,-9.5367431640625e-7,-6.198883056640625e-6,-5.507710122852796e-15
280800.0,1.1251741787066147e9,1.125174178706626e9,-1.1205673217773438e-5,-9.959056499727299e-15,3.264864152469159e-5,2.901652219056531e-14,1.1251741787066147e9,0.0,-9.5367431640625e-7,-1.0251998901367188e-5,-9.111477223154763e-15
302400.0,1.1252495301352334e9,1.125249530135249e9,-1.5497207641601562e-5,-1.3772240935518628e-14,3.7374884136166906e-5,3.321475204853021e-14,1.1252495301352334e9,0.0,-9.5367431640625e-7,-1.4543533325195312e-5,-1.292471841640979e-14
324000.0,1.1254011055630412e9,1.125401105563057e9,-1.5735626220703125e-5,-1.3982238104191792e-14,3.661336599390818e-5,3.253361473782311e-14,1.1254011055630412e9,0.0,-9.5367431640625e-7,-1.4781951904296875e-5,-1.3134829734240776e-14
345600.0,1.126040748224455e9,1.1260407482244706e9,-1.5497207641601562e-5,-1.3762563802453519e-14,3.800236553299442e-5,3.374865926736371e-14,1.126040748224455e9,0.0,-9.5367431640625e-7,-1.4543533325195312e-5,-1.291563679922561e-14
367200.0,1.1256631815570998e9,1.1256631815571153e9,-1.5497207641601562e-5,-1.3767180001538906e-14,4.169990074832064e-5,3.704474076396305e-14,1.1256631815570998e9,0.0,-9.5367431640625e-7,-1.4543533325195312e-5,-1.2919968924521127e-14
388800.0,1.1252848037530787e9,1.1252848037530985e9,-1.9788742065429688e-5,-1.7585541010977636e-14,4.2355734980034865e-5,3.764001330042753e-14,1.1252848037530787e9,0.0,-9.5367431640625e-7,-1.8835067749023438e-5,-1.6738045058641365e-14
410400.0,1.124871650241252e9,1.1248716502412672e9,-1.52587890625e-5,-1.3564915658801996e-14,4.10566781017279e-5,3.6498989100598674e-14,1.124871650241252e9,0.0,-9.5367431640625e-7,-1.430511474609375e-5,-1.2717108430126871e-14
432000.0,1.1254202541445816e9,1.1254202541445992e9,-1.7642974853515625e-5,-1.5676788105191727e-14,4.2852447902302964e-5,3.8076840846333084e-14,1.1254202541445816e9,0.0,-9.5367431640625e-7,-1.6689300537109375e-5,-1.482939415355974e-14
453600.0,1.1264519727153733e9,1.1264519727153945e9,-2.1219253540039062e-5,-1.8837246552899105e-14,4.292642789860428e-5,3.8107641460405815e-14,1.1264519727153733e9,0.0,-9.5367431640625e-7,-2.0265579223632812e-5,-1.79906287302969e-14
475200.0,1.127602815433854e9,1.1276028154338753e9,-2.1219253540039062e-5,-1.8818021070544052e-14,4.1866824604302635e-5,3.712905291762157e-14,1.127602815433854e9,0.0,-9.5367431640625e-7,-2.0265579223632812e-5,-1.7972267314564543e-14
496800.0,1.1282487314526243e9,1.1282487314526448e9,-2.0503997802734375e-5,-1.8173295684840173e-14,4.2410776099284227e-5,3.7589916936738054e-14,1.1282487314526243e9,0.0,-9.5367431640625e-7,-1.9550323486328125e-5,-1.732802611810342e-14
518400.0,1.127904139778463e9,1.1279041397784867e9,-2.384185791015625e-5,-2.1138195232477065e-14,4.359122672108634e-5,3.864798894137254e-14,1.127904139778463e9,0.0,-9.5367431640625e-7,-2.288818359375e-5,-2.0292667423177983e-14
540000.0,1.1278315785539613e9,1.1278315785539827e9,-2.1457672119140625e-5,-1.9025599679211305e-14,4.768692176331453e-5,4.2281952970722695e-14,1.1278315785539613e9,0.0,-9.5367431640625e-7,-2.0503997802734375e-5,-1.818001747124636e-14
561600.0,1.128567179708311e9,1.1285671797083352e9,-2.4080276489257812e-5,-2.1337034181236414e-14,4.812329273829565e-5,4.26410528354489e-14,1.128567179708311e9,0.0,-9.5367431640625e-7,-2.3126602172851562e-5,-2.0492003124553784e-14
583200.0,1.1290667563672538e9,1.1290667563672788e9,-2.5033950805664062e-5,-2.217225036915463e-14,4.826302167196541e-5,4.27459416370123e-14,1.1290667563672538e9,0.0,-9.5367431640625e-7,-2.4080276489257812e-5,-2.1327593212234453e-14
604800.0,1.1288927776290145e9,1.1288927776290407e9,-2.6226043701171875e-5,-2.32316515978194e-14,5.233457792426857e-5,4.635921051261005e-14,1.1288927776290145e9,0.0,-9.5367431640625e-7,-2.5272369384765625e-5,-2.2386864266989604e-14
626400.0,1.1290627272566755e9,1.1290627272567034e9,-2.7894973754882812e-5,-2.4706310005167062e-14,5.583949081591652e-5,4.945650004016318e-14,1.1290627272566755e9,0.0,-9.5367431640625e-7,-2.6941299438476562e-5,-2.386164983405024e-14
648000.0,1.1284108960815766e9,1.1284108960816047e9,-2.8133392333984375e-5,-2.493186872944775e-14,5.79773382236993e-5,5.1379633451809495e-14,1.1284108960815766e9,0.0,-9.5367431640625e-7,-2.7179718017578125e-5,-2.4086720636924097e-14
669600.0,1.127838243071315e9,1.1278382430713441e9,-2.9087066650390625e-5,-2.579010494552932e-14,6.084854433562562e-5,5.395148170354963e-14,1.127838243071315e9,0.0,-9.5367431640625e-7,-2.8133392333984375e-5,-2.494452773420049e-14
691200.0,1.1276924168152916e9,1.1276924168153203e9,-2.86102294921875e-5,-2.53705966853847e-14,5.970879662996707e-5,5.294776814992715e-14,1.1276924168152916e9,0.0,-9.5367431640625e-7,-2.765655517578125e-5,-2.452491012920521e-14
712800.0,1.1268585521312675e9,1.1268585521312983e9,-3.075599670410156e-5,-2.729357348882134e-14,6.111699782773929e-5,5.42366188836625e-14,1.1268585521312675e9,0.0,-9.5367431640625e-7,-2.9802322387695312e-5,-2.6447261132578817e-14
