time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,exchange_volume_fraction,bound_partition,bound_evap,bound_fcg,fix_gross,fix_gross_relative,fix_events,increment_left,increment_left_relative,increment_left_net_abs,increment_left_net_abs_relative,increment_moved_net_abs,increment_moved_net_abs_relative
5.0544e6,8.43813964595042e-12,1.3697333537602044e-13,2.7657570986135808e-11,4.489555642976534e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00025135940349981547,4.0802282635864975e-6,150.0,-3.221603944700542e-11,-5.229515699920315e-13,3.4835795222285805e-11,5.654771385968314e-13,4.4701968114583845,0.0725631232408623
5.076e6,8.148825791059538e-12,1.3036487176844652e-13,2.7774612116065723e-11,4.443380972632691e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00025135940349981547,4.021246403500054e-6,150.0,-3.2474348397085476e-11,-5.195244533506525e-13,3.5144048219594796e-11,5.622342969459736e-13,4.537872449797685,0.07259685937432739
5.0976e6,8.151572532190519e-12,1.2994433026652815e-13,2.7855318752672865e-11,4.4404202077363527e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00025135940349981547,4.006923721158412e-6,150.0,-3.255286511137777e-11,-5.189256721264673e-13,3.5227039775130273e-11,5.615547273578089e-13,4.56985436113482,0.072848111456804
5.1192e6,8.193055318457365e-12,1.310235933500497e-13,2.8212129727828027e-11,4.5116924875026687e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00025135940349981547,4.019747333412596e-6,150.0,-3.291865437674406e-11,-5.264361360984252e-13,3.5572752438211194e-11,5.688805541573895e-13,4.633554891929551,0.0740999527438343
5.1408e6,8.326548188074845e-12,1.365026402164834e-13,2.7979518676055793e-11,4.586868513819368e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00025135940349981547,4.120701813760617e-6,150.0,-3.285148354871393e-11,-5.385562105855806e-13,3.5582168569790776e-11,5.833221455873661e-13,4.652476333221808,0.07627113765329858
5.1624e6,8.396735943990304e-12,1.3529559988738648e-13,2.7841473471976635e-11,4.486063251561249e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00025135940349981547,4.05012394229012e-6,150.0,-3.300446999624533e-11,-5.317970693485007e-13,3.571612110822356e-11,5.754895787149494e-13,4.640039812595563,0.07476440537537499
5.184e6,8.401383234620153e-12,1.391036856084112e-13,2.7640412869058695e-11,4.576488412027617e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00025135940349981547,4.161816984502428e-6,150.0,-3.286591501915715e-11,-5.441687139349139e-13,3.5638599972958204e-11,5.900767132885646e-13,4.651650518111016,0.07701847578683549
5.2056e6,8.545173768250874e-12,1.355632258123295e-13,2.7405881584395874e-11,4.347752093251928e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00025135940349981547,3.987641737995086e-6,150.0,-3.2606051633588754e-11,-5.172722826159031e-13,3.541404366468669e-11,5.618191190073729e-13,4.725164434120309,0.07496144028843507
5.2272e6,8.57123636149994e-12,1.3764811452790031e-13,2.724641262237255e-11,4.375584999574617e-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00025135940349981547,4.0366577820696754e-6,150.0,-3.2364818251078533e-11,-5.197565463612454e-13,3.520282413755519e-11,5.653329536398137e-13,4.7194324783792885,0.07579081417105653
5.2488e6,8.675780311182674e-12,1.449486080323826e-13,2.707570801738425e-11,4.52361176498725e-13,0.0,0.0,0.0,0.0,0.0,0.9788461796943786,0.0,0.0,0.0,0.00025135940349981547,4.199529534673242e-6,150.0,-3.22596468344122e-11,-5.389706443162436e-13,3.518662174465283e-11,5.878724057449229e-13,4.699378008586974,0.07851377934094043
