time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,source_negative,source_negative_relative,source_minimum,repair_moved,repair_moved_relative,repair_gross,repair_gross_relative,repair_events,increment_left,increment_left_relative,increment_left_net_abs,increment_left_net_abs_relative,increment_moved_net_abs,increment_moved_net_abs_relative
5.5944e6,1.0336951042800362e-5,9.697629738825121e-15,0.00023237666199673213,2.1800459522907164e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.01574288367995031,161293.7831904257,0.000151318061010313,161293.78319042572,0.00015131806101031302,4678.0,-0.00037705540464705393,-3.537352252274403e-13,0.00037705540464705393,3.537352252274403e-13,9.654056852635329e8,0.9056971291320155
5.616e6,9.662091212462759e-6,9.070366791212192e-15,0.00023215880895787925,2.179409720685288e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.01571469619763673,161293.7831904257,0.0001514158521700103,161293.78319042572,0.00015141585217001032,4678.0,-0.00037889463032783394,-3.556904190535193e-13,0.00037889463032783394,3.556904190535193e-13,9.679053503195927e8,0.9086290279739249
5.6376e6,1.0976749957821125e-5,1.0306533975484122e-14,0.00023166348353068387,2.1751862555516802e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.01679023663276345,161293.7831904257,0.00015144554288603593,161293.78319042572,0.00015144554288603596,4678.0,-0.0003784333279586793,-3.553270291342108e-13,0.0003784333279586793,3.553270291342108e-13,9.756839242800403e8,0.9161108300331552
5.6592e6,1.0537119033709904e-5,9.893698544492783e-15,0.0002293520736323031,2.1534731360754127e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.016742822330272997,161293.7831904257,0.00015144481740043546,161293.78319042572,0.0001514448174004355,4678.0,-0.0003760637133109995,-3.5310040639368377e-13,0.0003760637133109995,3.5310040639368377e-13,9.783964072400063e8,0.9186532940626091
5.6808e6,9.486130114755835e-6,8.901486548242174e-15,0.00022974237758980318,2.1558303111357284e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.018936953247874245,161293.7831904257,0.00015135302004252755,161293.78319042572,0.00015135302004252757,4678.0,-0.0003777579051994006,-3.544761531779978e-13,0.0003777579051994006,3.544761531779978e-13,9.80207420238565e8,0.919795855653339
5.7024e6,1.0783853425460165e-5,1.0127354526404303e-14,0.00022555590991072406,2.1182452830808372e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.019817136696987987,161293.7831904257,0.0001514745481812526,161293.78319042572,0.00015147454818125264,4678.0,-0.0003744008315364988,-3.516080761074419e-13,0.0003744008315364988,3.516080761074419e-13,9.810786947313664e8,0.9213526341510483
5.724e6,1.0944733812302967e-5,1.0282007324600919e-14,0.0002242102292675381,2.1063383167783004e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.021826017133375935,161293.7831904257,0.0001515271077961089,161293.78319042572,0.00015152710779610891,4678.0,-0.00037348748951603473,-3.50872042089677e-13,0.00037348748951603473,3.50872042089677e-13,9.810404261490625e8,0.9216363796856718
5.7456e6,9.859282031306503e-6,9.266641018796422e-15,0.00022685459665632644,2.1321837675430222e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.022133720653344072,161293.7831904257,0.00015159842092388057,161293.78319042572,0.0001515984209238806,4678.0,-0.0003743075630804166,-3.5180795180347216e-13,0.0003743075630804166,3.5180795180347216e-13,9.836955347369941e8,0.9245656390856649
5.7672e6,8.711685374825747e-6,8.19370857182244e-15,0.00023302805126582698,2.191727385666837e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.023371988156825986,161293.7831904257,0.0001517036253086098,161293.78319042572,0.00015170362530860982,4678.0,-0.00038180486459005804,-3.591036242878134e-13,0.00038180486459005804,3.591036242878134e-13,9.836018529578316e8,0.9251191459611481
5.7888e6,6.688138508571123e-6,6.292202738995457e-15,0.00023849206872200964,2.2437341064605493e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0235552295817495,161293.7831904257,0.00015174524018500945,161293.78319042572,0.00015174524018500947,4678.0,-0.00039084445688987934,-3.677065836797537e-13,0.00039084445688987934,3.677065836797537e-13,9.847941428100828e8,0.9264946284822282
5.8104e6,6.266216796034391e-6,5.89372713135289e-15,0.0002338274487854564,2.1992778478938367e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.023541898369441108,161293.7831904257,0.0001517058182074978,161293.78319042572,0.00015170581820749782,4678.0,-0.000388957182077306,-3.65835969542954e-13,0.000388957182077306,3.65835969542954e-13,9.876880761017416e8,0.9289758399547439
5.832e6,7.0139392012963405e-6,6.5925671220304154e-15,0.00023710358139677375,2.2285925645650475e-13,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.024292252990967256,161293.7831904257,0.00015160383652207483,161293.78319042572,0.00015160383652207485,4678.0,-0.0003944355910087273,-3.7073932841650055e-13,0.0003944355910087273,3.7073932841650055e-13,9.916181371260886e8,0.9320453087500747
