exclusive_s,file
0.172987,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/MatrixFields/field_matrix_solver.jl
0.162947,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/SpecialFunctions/EJiJa/src/gamma.jl
0.158983,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/InputOutput/readers.jl
0.158191,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ForwardDiff/EaKqS/src/partials.jl
0.157284,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/StaticArrays/k7bbZ/src/mapreduce.jl
0.154870,pair.jl
0.154866,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/StaticArrays/k7bbZ/src/broadcast.jl
0.153299,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/StaticArrays/k7bbZ/src/convert.jl
0.149204,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/LLVM/N6lMx/src/interop/pointer.jl
0.142399,promotion.jl
0.136775,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/Remapping/distributed_remapping.jl
0.136753,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/StaticArrays/k7bbZ/src/linalg.jl
0.136000,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/DiskArrays/RMZbt/src/diskarray.jl
0.130699,reflection.jl
0.130000,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/HDF5/8g5ny/src/properties.jl
0.129805,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/RootSolvers/26wKn/src/RootSolvers.jl
0.128772,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaTimeSteppers/DdUag/src/solvers/imex_tableaus.jl
0.122177,strings/substring.jl
0.117599,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/prognostic_equations/implicit/manual_sparse_jacobian.jl
0.117415,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/StaticArrays/k7bbZ/src/matrix_multiply.jl
0.115937,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/config/type_getters.jl
0.113591,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/parameterized_tendencies/tagged_tracers/energy_source_tags.jl
0.113416,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/MatrixFields/operator_matrices.jl
0.112910,number.jl
0.110642,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/Zygote/dywlZ/src/compiler/interface.jl
0.110486,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/CloudMicrophysics/2oGgm/src/parameters/MicrophysicsP3.jl
0.106562,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/CloudMicrophysics/2oGgm/src/parameters/Microphysics1MOptions.jl
0.105206,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/simulation/AtmosSimulations.jl
0.104480,twiceprecision.jl
0.104241,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/CommonDataModel/xg2OM/src/cfvariable.jl
0.102135,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/parent_budget/adapter.jl
0.101808,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/Grids/spectralelement.jl
0.097920,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/DataLayouts/scopes.jl
0.095915,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/parent_budget/reduction.jl
0.094824,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/surface_conditions/surface_conditions.jl
0.093705,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/SurfaceFluxes/EdGRs/ext/CreateParametersExt.jl
0.092378,genericmemory.jl
0.087603,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/utils/show.jl
0.087459,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/simulation/integrator.jl
0.086186,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/StaticArraysCore/MoJEf/src/StaticArraysCore.jl
0.084036,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/Operators/common.jl
0.083751,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/utils/utilities.jl
0.082837,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/CloudMicrophysics/2oGgm/src/parameters/AerosolActivation.jl
0.082086,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/cache/temporary_quantities.jl
0.078786,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/parameters/Parameters.jl
0.077573,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/Grids/finitedifference.jl
0.076587,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/Adapt/YzfDi/src/Adapt.jl
0.076508,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/NCDatasets/xJGTj/src/dataset.jl
0.075766,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaDiagnostics/dalrR/src/netcdf_writer.jl
0.075371,/dss/dsshome1/0D/di38kez/.julia/juliaup/julia-1.11.9+0.x64.linux.gnu/share/julia/stdlib/v1.11/Printf/src/Printf.jl
0.075173,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/CommonDataModel/xg2OM/src/dataset.jl
