time,total,tagged,residual,relative,gross_residual,gross_relative,scale,nonpositive_fraction,residual_at_spin_up,residual_since_spin_up,relative_since_spin_up
0.0,1.1298739844259547e8,1.1298739844259542e8,4.470348358154297e-8,3.9565017159196814e-16,3.488170169374527e-9,3.0872205373829646e-17,1.1298739844259547e8,0.0,NaN,NaN,NaN
3600.0,1.1305835741352145e8,1.1305844211021996e8,-84.69669850170612,-7.49141420761316e-7,92.79786263171876,8.207961335604934e-7,1.1305835741352145e8,0.0,-84.69669850170612,0.0,0.0
7200.0,1.1313105819548689e8,1.131311133093791e8,-55.11389221251011,-4.871685379029607e-7,86.50296173153797,7.646261169241747e-7,1.1313105819548689e8,0.0,-84.69669850170612,29.582806289196014,2.6149146627867534e-7
10800.0,1.1319733496180992e8,1.1319749383039394e8,-158.86858402192593,-1.403465762471567e-6,174.87584959789183,1.544876031373802e-6,1.1319733496180992e8,0.0,-84.69669850170612,-74.1718855202198,-6.552440969148578e-7
14400.0,1.1326223226568039e8,1.1326227956727678e8,-47.30159638822079,-4.176290316905016e-7,112.54082079619332,9.936306087646687e-7,1.1326223226568039e8,0.0,-84.69669850170612,37.395102113485336,3.301639157682082e-7
18000.0,1.1332798753141585e8,1.1332800254330535e8,-15.01188950240612,-1.3246409672848597e-7,110.13943472308489,9.71864383390316e-7,1.1332798753141585e8,0.0,-84.69669850170612,69.6848089993,6.148949656410563e-7
21600.0,1.1339109086123995e8,1.1339116191813688e8,-71.05689692497253,-6.266532616034797e-7,124.99681981931761,1.1023513299848215e-6,1.1339109086123995e8,0.0,-84.69669850170612,13.63980157673359,1.2028988761934585e-7
25200.0,1.1344818715680817e8,1.1344825162908436e8,-64.47227619588375,-5.682971038291703e-7,139.3395578148072,1.2282219866784822e-6,1.1344818715680817e8,0.0,-84.69669850170612,20.224422305822372,1.7827012324020797e-7
28800.0,1.1350472884402503e8,1.135047398451359e8,-11.00111086666584,-9.692204878779328e-8,133.2806730418882,1.1742301347201025e-6,1.1350472884402503e8,0.0,-84.69669850170612,73.69558763504028,6.492732803785705e-7
32400.0,1.1356186129230613e8,1.1356190922361772e8,-47.93131159245968,-4.2207226129453243e-7,138.4307847180248,1.2189901005735237e-6,1.1356186129230613e8,0.0,-84.69669850170612,36.765386909246445,3.2374766044572854e-7
36000.0,1.1361892633696002e8,1.1361897127123696e8,-44.934276938438416,-3.9548232312261676e-7,174.50927654558564,1.5359173174022337e-6,1.1361892633696002e8,0.0,-84.69669850170612,39.76242156326771,3.4996301096301654e-7
39600.0,1.136686416034258e8,1.136686535301475e8,-11.926721692085266,-1.0492534725360713e-7,182.23198158270637,1.6031860591638686e-6,1.136686416034258e8,0.0,-84.69669850170612,72.76997680962086,6.401939513230505e-7
43200.0,1.1371772140419124e8,1.1371777879085606e8,-57.38666482269764,-5.046413532920346e-7,192.53006080956655,1.6930523970424064e-6,1.1371772140419124e8,0.0,-84.69669850170612,27.310033679008484,2.4015635682620993e-7
46800.0,1.137715424876574e8,1.1377157175961813e8,-29.271960735321045,-2.5728719234422474e-7,200.2928588367762,1.760482933230031e-6,1.137715424876574e8,0.0,-84.69669850170612,55.42473776638508,4.871581816902753e-7
