dt,newton,steps,q_tag_led_rescale_per_hour,q_tag_led_empty_per_hour,q_tag_led_repair_per_hour,q_tag_led_repairnet_per_hour,q_tag_inc_left_per_hour,q_tag_inc_moved_per_hour,q_tag_led_fix_tropo_per_hour,q_tag_led_fix_strat_per_hour,q_tag_led_fix_evap_per_hour,q_tag_led_fix_evap_tropo_per_hour,q_tag_led_fix_evap_strat_per_hour,q_tag_led_inc_tropo_per_hour,q_tag_led_inc_strat_per_hour,q_tag_led_inc_evap_per_hour,q_tag_led_inc_evap_tropo_per_hour,q_tag_led_inc_evap_strat_per_hour,parent_hus_change_vs_first
120.0,1.0,30.0,0.0,0.0,0.0,0.0,9.820237512676533e-7,0.0012389573978138257,0.0,0.0,0.0,0.0,0.0,0.0011359310076279655,0.0001528831340824015,0.00011222188110969501,0.00011222182451088002,5.659881488387378e-11,0.0
120.0,2.0,30.0,0.0,0.0,0.0,0.0,1.3667555474853679e-8,0.0009065160274447186,0.0,0.0,0.0,0.0,0.0,0.0008281865562386463,0.0001269327707063753,8.068997853384946e-5,8.068993783806766e-5,4.0695781543324687e-11,0.007306734940403917
120.0,10.0,30.0,0.0,0.0,0.0,0.0,1.0441760240796397e-14,0.000878410107402683,0.0,0.0,0.0,0.0,0.0,0.0008045771395986107,0.00011876892194490091,7.837779471047024e-5,7.837775518083236e-5,3.9529637624662185e-11,0.0048488793181406704
60.0,1.0,60.0,0.0,0.0,0.0,0.0,4.145463895547554e-7,0.0010224895690089145,0.0,0.0,0.0,0.0,0.0,0.0009368998082569235,0.00012453855043256887,9.203798380124639e-5,9.203793738212812e-5,4.6419118588466635e-11,0.00921551957465656
30.0,1.0,120.0,0.0,0.0,0.0,0.0,1.7801783090204318e-7,0.0010744539141656342,0.0,0.0,0.0,0.0,0.0,0.0009768963698983365,0.00011687355481627237,9.330548392760212e-5,9.330543686922251e-5,4.705837899211954e-11,0.024815385135642905
