z,rho,rho_q_tot,ρq_tag_sfc,ρq_tag_air,ρq_tag_evap
25.0,1.2148885048086997,0.011805693405595803,0.0012909510521055016,0.010519328385725718,0.0004103589698392863
75.0,1.2099167097298436,0.011700721337701975,0.0011854459590896276,0.010518674764484598,0.00031286691117258765
125.0,1.204880222042751,0.011628116117138923,0.00113116909740591,0.010499506344424822,0.00027032623179765994
175.0,1.1998307098435694,0.011572774845577507,0.0011091525135876225,0.01046565184946361,0.0002574306773728132
225.0,1.1945800256625683,0.01144190004558702,0.000818223175076279,0.010621473839375428,0.00011295856920118919
275.0,1.1891670228279188,0.011398323606559863,0.0007423001994878748,0.01065053856054732,9.17392322540418e-5
325.0,1.183863167428098,0.011406893845793796,0.0008844935366304343,0.010519631311134186,0.0001400283367839057
375.0,1.178495445732969,0.011413094887644547,0.0010141572522288176,0.010399453055331513,0.00018837883950186815
425.0,1.172930479248921,0.011347465968476932,0.0010172851236338466,0.010330866062999926,0.00018775657032014985
475.0,1.1673923623971716,0.011217257954356684,0.0009109748987935082,0.010306356023795196,0.00014425316551864323
525.0,1.162418986712432,0.011069942521068807,0.0007793974319991536,0.010290283193775165,0.00010420502550621781
575.0,1.1574482902951917,0.010908930157156186,0.000662085252441976,0.010245782052556083,8.23259283354663e-5
625.0,1.1526566193483385,0.010654286663267506,0.0005088898520634874,0.010140080560696636,6.163277436608858e-5
675.0,1.1483481596842062,0.010266231166183987,0.00032366895714494115,0.009925086723580796,3.146692233372014e-5
725.0,1.144036424330501,0.009985991494799892,0.0002910848690159971,0.009670517288188489,6.946515022124651e-6
775.0,1.1347053064493553,0.010723523276399485,0.001384108346422838,0.009359591431345606,0.00024541650071140076
825.0,1.1015110535540655,0.005305570313992397,5.872307709561757e-6,0.005314165954428501,6.420571787478897e-7
875.0,1.0923884071484466,0.004914742388678211,0.0,0.004916060846016314,-3.359548667442914e-12
925.0,1.0852611403953396,0.004622219706598741,0.0,0.004623795818252565,-2.315141022792629e-15
975.0,1.0788106508583584,0.004359852640108174,2.1172746983228092e-32,0.004361185933552966,-3.8243215521341543e-23
1025.0,1.0727409275029853,0.0041242172773418495,0.0,0.004125432722713807,-4.084782455905251e-31
1075.0,1.0669265573589144,0.003912142414433549,2.2462982955244436e-42,0.003913238112347776,-2.9091327119717584e-39
1125.0,1.0612973120705047,0.0037209734621954783,0.0,0.0037219530850594314,2.757985267681969e-45
1175.0,1.0558109491892993,0.00354844516051997,7.870819514511362e-55,0.0035493494418737943,1.0334136787988918e-48
1225.0,1.0504396171688337,0.0033925821770682584,0.0,0.003393409073413635,-5.271909564288689e-56
1275.0,1.0451639656280782,0.003251646607296781,6.7291262159460116e-68,0.0032523955454226614,-1.9060399870205726e-59
1325.0,1.0399703328050869,0.0031241394924668275,0.0,0.0031248418562564743,-7.005212323279191e-68
1375.0,1.0348523624875239,0.003009166140272693,1.654874521260139e-81,0.003009817049486672,4.019029285342794e-74
1425.0,1.0298335720087801,0.0029091053518092505,0.0,0.0029096966594660983,7.486159613739546e-78
1475.0,1.0250539706719504,0.002839419992982701,1.3532098018601346e-91,0.0028400094685328593,3.035979614050144e-87
