dt,newton,steps,q_tag_led_rescale_per_hour,q_tag_led_empty_per_hour,q_tag_led_repair_per_hour,q_tag_led_repairnet_per_hour,q_tag_inc_left_per_hour,q_tag_inc_moved_per_hour,q_tag_led_fix_tropo_per_hour,q_tag_led_fix_strat_per_hour,q_tag_led_fix_evap_per_hour,q_tag_led_fix_evap_tropo_per_hour,q_tag_led_fix_evap_strat_per_hour,q_tag_led_inc_tropo_per_hour,q_tag_led_inc_strat_per_hour,q_tag_led_inc_evap_per_hour,q_tag_led_inc_evap_tropo_per_hour,q_tag_led_inc_evap_strat_per_hour,parent_hus_change_vs_first
120.0,1.0,30.0,0.0,0.0,0.0,0.0,4.189432143367086e-7,0.0011395265834262288,0.0,0.0,0.0,0.0,0.0,0.0010299308426137983,0.00017177215572318635,0.00011194955084063547,0.00011194950686839615,4.3972238698559026e-11,0.0
120.0,2.0,30.0,0.0,0.0,0.0,0.0,1.2394996772263756e-8,0.0010412944420045353,0.0,0.0,0.0,0.0,0.0,0.0009428071062867711,0.0001671335273178499,0.0001019914138606553,0.00010199137379983567,4.0060819912252826e-11,0.009828534376421684
120.0,10.0,30.0,0.0,0.0,0.0,0.0,3.5821707694994947e-14,0.0009549436351127442,0.0,0.0,0.0,0.0,0.0,0.0008642353463270038,0.00014962388332146362,9.520038419028618e-5,9.520034679688954e-5,3.7393397171990135e-11,0.010041346291385523
60.0,1.0,60.0,0.0,0.0,0.0,0.0,1.5391769391825948e-7,0.0011153603437958199,0.0,0.0,0.0,0.0,0.0,0.0010067561754690353,0.0001624590073483808,0.0001096276367109436,0.00010962759365072011,4.3060222870163964e-11,0.01922367377505104
30.0,1.0,120.0,0.0,0.0,0.0,0.0,5.7959906209163776e-8,0.0011470622850060818,0.0,0.0,0.0,0.0,0.0,0.001035156473793093,0.00016434252661006645,0.00011128084174828765,0.00011128079803870793,4.3709578995078404e-11,0.019412305044211677
