z,rho,rho_q_tot,ρq_tag_sfc,ρq_tag_air,ρq_tag_evap
25.0,1.2148885048086997,0.011805693405595803,0.0015485270483978591,0.010257186616862767,0.0004286232840514905
75.0,1.2099167097298436,0.011700721337701975,0.0014347361846020193,0.010266048475537208,0.00032791589877597955
125.0,1.204880222042751,0.011628116117138923,0.0013724119947408893,0.010255668279964198,0.0002845000090504192
175.0,1.1998307098435694,0.011572774845577507,0.001344418359802156,0.010228386096286098,0.000270988075918583
225.0,1.1945800256625683,0.01144190004558702,0.0009211377498542012,0.01052083937379369,0.00011609139651196157
275.0,1.1891670228279188,0.011398323606559863,0.0007217320870667945,0.010676685356846754,8.645429252850913e-5
325.0,1.183863167428098,0.011406893845793796,0.0008313879781449839,0.010575654446700103,0.00013029046956659316
375.0,1.178495445732969,0.011413094887644547,0.0009580425379152467,0.0104552229717161,0.00017905831469793764
425.0,1.172930479248921,0.011347465968476932,0.0009474439560414924,0.010400239697159294,0.00018141917459798195
475.0,1.1673923623971716,0.011217257954356684,0.0007994451183603173,0.010418003640658225,0.00013665394694053546
525.0,1.162418986712432,0.011069942521068807,0.000646355792768638,0.010423697613728494,9.594215285531177e-5
575.0,1.1574482902951917,0.010908930157156186,0.0005425356258768279,0.010366467460876905,7.541985332693948e-5
625.0,1.1526566193483385,0.010654286663267506,0.00042509864427921115,0.010229241835147136,5.6723914744167476e-5
675.0,1.1483481596842062,0.010266231166183987,0.0002647884666182498,0.010001477672824622,3.003097260583015e-5
725.0,1.144036424330501,0.009985991494799892,0.00019069107875829074,0.00979530697606219,-2.029787061452733e-5
775.0,1.1347053064493553,0.010723523276399485,0.0012642976894300635,0.009459431790219137,0.0002661696735709412
825.0,1.1015110535540655,0.005305570313992397,4.470395045265205e-6,0.005301075114256453,6.914096075294537e-7
875.0,1.0923884071484466,0.004914742388678211,2.411620522079153e-9,0.004914738192029987,3.421944186208527e-10
925.0,1.0852611403953396,0.004622219706598741,7.770146924016851e-13,0.0046222176905275905,1.0760993407670604e-13
975.0,1.0788106508583584,0.004359852640108174,1.6043202235907878e-16,0.0043598508342391346,2.202635331936576e-17
1025.0,1.0727409275029853,0.0041242172773418495,2.2729745311599738e-20,0.004124215675482854,3.1085341298035265e-21
1075.0,1.0669265573589144,0.003912142414433549,2.3090139548693617e-24,0.003912140983286889,3.151132553118767e-25
1125.0,1.0612973120705047,0.0037209734621954783,1.7283946195431547e-28,0.0037209721754198496,2.3554895002350032e-29
1175.0,1.0558109491892993,0.00354844516051997,9.692745902168491e-33,0.0035484439971162807,1.3195273464966566e-33
1225.0,1.0504396171688337,0.0033925821770682584,4.1096224738638e-37,0.003392581119553075,5.589240799377544e-38
1275.0,1.0451639656280782,0.003251646607296781,1.321798461762979e-41,0.0032516456408065468,1.7959282938533302e-42
1325.0,1.0399703328050869,0.0031241394924668275,3.2192500913627464e-46,0.003124138604125343,4.369241681133516e-47
1375.0,1.0348523624875239,0.003009166140272693,5.883454429770771e-51,0.0030091653143137086,7.974989918326657e-52
1425.0,1.0298335720087801,0.0029091053518092505,7.7666271223525125e-56,0.0029091044679938416,1.051126014814632e-56
1475.0,1.0250539706719504,0.002839419992982701,5.9661238013367234e-61,0.0028394160127525134,8.05865142318216e-62
