time,total,tagged,residual,relative,gross_residual,gross_relative,scale,nonpositive_fraction,void
0.0,11.573509812495573,11.573509812495569,3.552713678800501e-15,3.0696942728339353e-16,4.1499657535639983e-16,3.585745224048978e-17,11.573509812495573,0.0,0
3600.0,11.511689289679465,11.51168929392785,-4.248384755101142e-9,-3.6904963712927277e-10,1.2451308529029656e-8,1.0816230542456168e-9,11.511689289679465,0.0,0
7200.0,11.52127042296717,11.52127046118797,-3.822080074655787e-8,-3.3174119991460583e-9,4.045719053954975e-8,3.5115216511974262e-9,11.52127042296717,0.0,0
10800.0,11.5148927754114,11.51488970869966,3.0667117396632193e-6,2.663256879136378e-7,3.1191821353378008e-6,2.7088242992574107e-7,11.5148927754114,0.0,0
14400.0,11.420776419759646,11.420750892919155,2.5526840490286418e-5,2.235123038230674e-6,2.7070248178612928e-5,2.3702633852263637e-6,11.420776419759646,0.0,0
18000.0,11.443594221661888,11.443569142726338,2.507893555048213e-5,2.1915261118757195e-6,2.7020272175504803e-5,2.3611700705323335e-6,11.443594221661888,0.0,0
21600.0,11.47850129915282,11.47848197127086,1.93278819597964e-5,1.6838332336315465e-6,2.523127528504834e-5,2.1981332429618278e-6,11.47850129915282,0.0,0
25200.0,11.50768921825359,11.507679345048288,9.87320530221325e-6,8.579659317313064e-7,2.9330497941118333e-5,2.548773901070778e-6,11.50768921825359,0.0,0
28800.0,11.53461092413109,11.534611010650337,-8.651924687796964e-8,-7.500837908365529e-9,3.569792305697604e-5,3.0948528122690182e-6,11.53461092413109,0.0,0
32400.0,11.55309336776762,11.553104297707515,-1.0929939895376606e-5,-9.460617643643761e-7,3.658680535952661e-5,3.166840619638843e-6,11.55309336776762,0.0,0
36000.0,11.573066331053681,11.57309707782457,-3.074677088932276e-5,-2.6567523255976528e-6,4.48691534586708e-5,3.877032428153865e-6,11.573066331053681,0.0,0
39600.0,11.598994652408138,11.599039950153545,-4.52977454070691e-5,-3.905316517898778e-6,5.547861907676204e-5,4.783054112818631e-6,11.598994652408138,0.0,0
43200.0,11.614442538183233,11.614508714721188,-6.617653795437661e-5,-5.69777996118341e-6,7.481781195146757e-5,6.441791046406158e-6,11.614442538183233,0.0,0
46800.0,11.624411621976616,11.624500248208063,-8.862623144700876e-5,-7.62414772713793e-6,9.652790404798517e-5,8.303895903470386e-6,11.624411621976616,0.0,0
50400.0,11.637954479528089,11.638060572525081,-0.00010609299699204655,-9.116120636033674e-6,0.00011372563805851912,9.771961065715615e-6,11.637954479528089,0.0,0
54000.0,11.653261761053287,11.653382666113062,-0.00012090505977546684,-1.0375211872400158e-5,0.00012836138366836662,1.1015060529865297e-5,11.653261761053287,0.0,0
57600.0,11.666489900833554,11.66662549407431,-0.0001355932407562932,-1.1622453875060164e-5,0.0001429782984644002,1.2255468412498658e-5,11.666489900833554,0.0,0
61200.0,11.650634750133579,11.650800165266492,-0.00016541513291379317,-1.419795028008209e-5,0.0001723227890161071,1.4790849830231898e-5,11.650634750133579,0.0,0
64800.0,11.656988233565375,11.657171462550515,-0.00018322898514000485,-1.5718381237823633e-5,0.00018979388144555365,1.6281553832151705e-5,11.656988233565375,0.0,0
68400.0,11.654239853433934,11.654444157874643,-0.00020430444070917986,-1.753048189144497e-5,0.00021044070647828337,1.8057008361319832e-5,11.654239853433934,0.0,0
72000.0,11.655253370641466,11.655476216317059,-0.00022284567559260893,-1.9119762437248865e-5,0.00022862498537953662,1.9615616933341183e-5,11.655253370641466,0.0,0
75600.0,11.581665078024793,11.581947946618165,-0.0002828685933717878,-2.442382778867492e-5,0.00028724834095141823,2.4801989957078547e-5,11.581665078024793,0.0,0
79200.0,11.57405970707667,11.574366824148289,-0.000307117071619345,-2.6534947925969826e-5,0.0003111740662789711,2.6885472699670928e-5,11.57405970707667,0.0,0
82800.0,11.576138324280896,11.576463244565298,-0.00032492028440245235,-2.8068106591378024e-5,0.00032876434142635366,2.8400173893635323e-5,11.576138324280896,0.0,0
86400.0,11.57496113256292,11.575305086294488,-0.0003439537315674812,-2.9715324969849224e-5,0.00034746913555481015,3.001903259763895e-5,11.57496113256292,0.0,0
