z,rho,rho_q_tot,ρq_tag_sfc,ρq_tag_air,ρq_tag_evap
25.0,1.214889398495488,0.011806272059192682,0.0015491866444703782,0.010257103730569421,0.00042992646225973013
75.0,1.209917320620054,0.011701191436614699,0.0014348621935085222,0.01026638683585819,0.0003289887330058567
125.0,1.2048804663715567,0.011628393306008915,0.0013716959774526768,0.010256630273505728,0.00028518854092413607
175.0,1.1998306472423832,0.011572957715247943,0.0013431912794591287,0.010229779787616852,0.00027145853004581873
225.0,1.1945694922635943,0.011438925848104298,0.0009032589018025507,0.010535736960436134,0.00010984022041289688
275.0,1.189167541110635,0.011399895037839523,0.0007319203576989634,0.010668068325873803,8.76089813854665e-5
325.0,1.1838616105383577,0.01140836921724947,0.0008389511261040542,0.010569563506913265,0.00013127356093085843
375.0,1.1784960026269196,0.011414110167632444,0.0009631340843545439,0.010451149935887333,0.00017997687945356126
425.0,1.1729296766773727,0.011348023636749029,0.0009502367091594493,0.010398008943267362,0.0001820628345973743
475.0,1.1673911774355366,0.011217705074481747,0.0008012908563663532,0.010416605340394318,0.00013697628669639953
525.0,1.1624167127555178,0.011070481388606784,0.0006472086781081211,0.010423379705466392,9.605193040847506e-5
575.0,1.1574440274544076,0.010909835665666154,0.0005426475676400208,0.010367262553328205,7.54337438451503e-5
625.0,1.1526498876177556,0.010655801182649575,0.00042473948111487617,0.010231115289326725,5.6657228184468136e-5
675.0,1.1483477763810248,0.010266425623460414,0.00026324659974754613,0.010003213485008619,2.962169975315432e-5
725.0,1.1440496503987838,0.009983466515401102,0.00018675678012758406,0.009796715357879503,-2.128598688819015e-5
775.0,1.134726975756159,0.010718780973367358,0.001259337809961893,0.009459590829247312,0.00026595207853044687
825.0,1.1015085835765728,0.00530776896324432,6.665005119976033e-6,0.005301076065560805,9.92429631355436e-7
875.0,1.0923880126208692,0.004914756758878129,3.894454988092895e-9,0.00491475080156815,5.453813780826102e-10
925.0,1.0852606851644655,0.004622217155075004,1.2758583077560594e-12,0.004622214847641174,1.759488782010864e-13
975.0,1.0788101950845985,0.004359850428344049,2.6375495883308233e-16,0.00435984835897256,3.617896924709951e-17
1025.0,1.072740473296439,0.004124215231042109,3.7229521699116863e-20,0.004124213393554286,5.0943347543876435e-21
1075.0,1.0669261045838025,0.003912140498256424,3.760975780195446e-24,0.003912138855170446,5.139297821455696e-25
1125.0,1.0612968613289075,0.0037209716670922703,2.797649243197215e-28,0.0037209701886999264,3.819299089218535e-29
1175.0,1.0558105003218106,0.003548443475340701,1.5587807358310256e-32,0.0035484421378408075,2.126346218914064e-33
1225.0,1.050439169989578,0.003392580591128723,6.566709417371747e-37,0.0033925793746468536,8.950981839194063e-38
1275.0,1.0451635203871852,0.0032516451122505227,2.0989469014879054e-41,0.0032516439998660223,2.8587659913356383e-42
1325.0,1.0399698893322593,0.003124138079459534,5.081677517219239e-46,0.0031241370565145378,6.914975042384802e-47
1375.0,1.0348519207131763,0.003009164802016258,9.235523819533051e-51,0.0030091638510935793,1.2553790346720277e-51
1425.0,1.0298331319123684,0.002909104082515216,1.2129056821282864e-55,0.002909103078510397,1.646489827475172e-56
1475.0,1.0250535313941354,0.002839418775144081,9.273723281707458e-61,0.002839414214111683,1.2567381496299773e-61
