time,total,tagged,residual,relative,gross_residual,gross_relative,scale,nonpositive_fraction,void
0.0,11.573375994886124,11.573375994886122,1.7763568394002505e-15,1.5348648831465956e-16,4.655462650135208e-16,4.022562346710499e-17,11.573375994886124,0.0,0
3600.0,11.580288338242424,11.580288256674766,8.156765751721196e-8,7.043663778892723e-9,8.156765467850364e-8,7.0436635337599386e-9,11.580288338242424,0.0,0
7200.0,11.587687469937519,11.587687157226128,3.127113910039725e-7,2.698652270483255e-8,3.127113899622693e-7,2.6986522614935132e-8,11.587687469937519,0.0,0
10800.0,11.609158170114368,11.609157777908663,3.922057043581617e-7,3.378416407210497e-8,3.9312184967098954e-7,3.386307981254051e-8,11.609158170114368,0.0,0
14400.0,11.633597817484214,11.633597314657296,5.028269178808387e-7,4.322196157796831e-8,5.045853805369251e-7,4.3373115389856464e-8,11.633597817484214,0.0,0
18000.0,11.623643701774409,11.623623260976082,2.0440798326859522e-5,1.7585534150310483e-6,2.0440798326683996e-5,1.7585534150159476e-6,11.623643701774409,0.0,0
21600.0,11.566314701325847,11.566281519834078,3.318149176934071e-5,2.8688041633120282e-6,3.318149177120741e-5,2.8688041634734193e-6,11.566314701325847,0.0,0
25200.0,11.537936188261215,11.537922286227964,1.3902033250801082e-5,1.2048977411527997e-6,2.921284758941113e-5,2.5318954025012295e-6,11.537936188261215,0.0,0
28800.0,11.574612151140986,11.574602681471667,9.469669318917795e-6,8.181413938767967e-7,2.9566753158806674e-5,2.5544487169612924e-6,11.574612151140986,0.0,0
32400.0,11.613291757530986,11.613285532480646,6.225050340091798e-6,5.360280676712507e-7,2.940886204410172e-5,2.532345062719247e-6,11.613291757530986,0.0,0
36000.0,11.65185064609747,11.651847128359243,3.5177382269324653e-6,3.019038205841279e-7,3.0317342244839925e-5,2.601933646909047e-6,11.65185064609747,0.0,0
39600.0,11.68912087349572,11.689119572333016,1.3011627029158035e-6,1.1131399161643549e-7,3.078161802995021e-5,2.6333561234485495e-6,11.68912087349572,0.0,0
43200.0,11.713113308527067,11.713120708906795,-7.400379727684481e-6,-6.318029658517053e-7,3.786914643038399e-5,3.233055587605006e-6,11.713113308527067,0.0,0
46800.0,11.746823466008399,11.746836452131681,-1.2986123282487938e-5,-1.1055008462556436e-6,4.303678894859861e-5,3.663695898140761e-6,11.746823466008399,0.0,0
50400.0,11.778798017075939,11.778817057716573,-1.9040640633960493e-5,-1.616518137619554e-6,4.872621042427395e-5,4.136772729580274e-6,11.778798017075939,0.0,0
54000.0,11.806555573044252,11.80658249483732,-2.6921793068623856e-5,-2.2802410831902117e-6,5.596246054681153e-5,4.7399480907522575e-6,11.806555573044252,0.0,0
57600.0,11.832852244085357,11.83288691161572,-3.466753036285297e-5,-2.929769564238539e-6,6.276531379704446e-5,5.304326674781024e-6,11.832852244085357,0.0,0
61200.0,11.85774788718214,11.857790176080801,-4.22888986619796e-5,-3.5663516431895637e-6,6.92193017913528e-5,5.83747457358043e-6,11.85774788718214,0.0,0
64800.0,11.880820516679034,11.880870308162653,-4.97914836188329e-5,-4.190912870784684e-6,7.539657270141022e-5,6.346074548939092e-6,11.880820516679034,0.0,0
68400.0,11.872113925880846,11.87219924261271,-8.531673186418232e-5,-7.186313439782147e-6,9.86642177016445e-5,8.310585487775644e-6,11.872113925880846,0.0,0
72000.0,11.83140675893957,11.831578084769284,-0.00017132582971335353,-1.4480596703676274e-5,0.00017136269507622216,1.4483712593749174e-5,11.83140675893957,0.0,0
75600.0,11.80887802563235,11.809081189519048,-0.00020316388669883167,-1.7204334421766755e-5,0.00020317445269834615,1.720522917226647e-5,11.80887802563235,0.0,0
79200.0,11.818230612197567,11.818445589774901,-0.00021497757733435208,-1.8190335286948474e-5,0.00021498799889761735,1.8191217107891665e-5,11.818230612197567,0.0,0
82800.0,11.837373865188844,11.837594629649058,-0.00022076446021301876,-1.864978353537006e-5,0.00022077488161878766,1.8650663916938437e-5,11.837373865188844,0.0,0
86400.0,11.858847453910876,11.859071876981675,-0.00022442307079906243,-1.8924526322754152e-5,0.0002244334921039077,1.8925405101647783e-5,11.858847453910876,0.0,0
