z,rho,rho_q_tot,ρq_tag_sfc,ρq_tag_air,ρq_tag_evap
25.0,1.214889398495488,0.011806272059192682,0.0012947954430131562,0.010516067444899227,0.0004118851899250212
75.0,1.209917320620054,0.011701191436614699,0.001189040127365739,0.010515550639390112,0.0003141907197993265
125.0,1.2048804663715567,0.011628393306008915,0.0011342606231189995,0.01049668191425385,0.0002712866045824764
175.0,1.1998306472423832,0.011572957715247943,0.0011119445592290209,0.010463025993163035,0.000258189554794799
225.0,1.1945694922635943,0.011438925848104298,0.0008112972084854184,0.010625223929642562,0.0001075197603633897
275.0,1.189167541110635,0.011399895037839523,0.0007550715067213228,0.010639376085133807,9.338720014034008e-5
325.0,1.1838616105383577,0.01140836921724947,0.0008926607643063101,0.010512987841367935,0.0001411720378127108
375.0,1.1784960026269196,0.011414110167632444,0.0010176920352486815,0.010396931574024717,0.00018912031716128539
425.0,1.1729296766773727,0.011348023636749029,0.0010178834997150777,0.010330783697807178,0.00018805790920048562
475.0,1.1673911774355366,0.011217705074481747,0.0009107317468652425,0.010307013789104277,0.0001442808744477097
525.0,1.1624167127555178,0.011070481388606784,0.0007782507651053458,0.01029194423943891,0.00010407270754527209
575.0,1.1574440274544076,0.010909835665666154,0.0006600970083781606,0.010248682961025407,8.215472315621645e-5
625.0,1.1526498876177556,0.010655801182649575,0.0005060418302867194,0.010144543683948086,6.160189221950915e-5
675.0,1.1483477763810248,0.010266425623460414,0.0003186765578996943,0.009930463968116972,3.1679845033055465e-5
725.0,1.1440496503987838,0.009983466515401102,0.0002824581119936681,0.00967671567680605,6.864998716558361e-6
775.0,1.134726975756159,0.010718780973367358,0.001370398470032387,0.009368465159595323,0.00024248253587298715
825.0,1.1015085835765728,0.00530776896324432,8.372022863972197e-6,0.005313654493188552,8.942526087584744e-7
875.0,1.0923880126208692,0.004914756758878129,0.0,0.004916055321187143,-8.333386962912574e-12
925.0,1.0852606851644655,0.004622217155075004,0.0,0.004623792912132625,-5.714667398098034e-15
975.0,1.0788101950845985,0.004359850428344049,5.456098214178471e-32,0.004361183599574912,-9.310778601460835e-23
1025.0,1.072740473296439,0.004124215231042109,0.0,0.004125430649870275,-9.79123021620072e-31
1075.0,1.0669261045838025,0.003912140498256424,2.7028415286899363e-42,0.003913236205710941,-6.893191951294357e-39
1125.0,1.0612968613289075,0.0037209716670922703,0.0,0.003721951367102428,7.82467281277168e-46
1175.0,1.0558105003218106,0.003548443475340701,7.113736854169615e-55,0.0035493478876290493,2.9968226293484385e-49
1225.0,1.050439169989578,0.003392580591128723,0.0,0.003393407632142565,-6.552116198958135e-56
1275.0,1.0451635203871852,0.0032516451122505227,4.833870406608586e-68,0.003252394223959894,-2.239055996125702e-59
1325.0,1.0399698893322593,0.003124138079459534,0.0,0.003124840640159546,-8.071441766924623e-68
1375.0,1.0348519207131763,0.003009164802016258,9.266607057176507e-82,0.0030098159118384766,4.4573492863317915e-74
1425.0,1.0298331319123684,0.002909104082515216,0.0,0.002909695601960261,8.276900745526715e-78
1475.0,1.0250535313941354,0.002839418775144081,2.172347282952208e-94,0.002840008462066369,5.964069048190737e-87
