z,rho,rho_q_tot,ρq_tag_sfc,ρq_tag_air,ρq_tag_evap
1137.5,1.0599089417919116,0.003675465496189917,9.47413540521141e-58,0.003675464983029644,1.8903774223437325e-58
1162.5,1.0571660013912683,0.0035892439123672315,2.0074787524238636e-62,0.0035892434249474225,3.9560777477049916e-63
1187.5,1.0544531917034958,0.003507303017943712,3.558722920048281e-67,0.0035073025543019714,6.9146890373365625e-68
1212.5,1.051767671563498,0.003429411620791392,5.351607686332893e-72,0.0034294111791314764,1.0235058142839259e-72
1237.5,1.0491070525681563,0.0033553523930725426,6.9356433927505e-77,0.003355351971739158,1.3037419231854696e-77
1262.5,1.046469305815172,0.003284920759467222,7.87379060762368e-82,0.0032849203569476756,1.4533377272335827e-82
1287.5,1.043852688645565,0.0032179239258221144,7.950379145429124e-87,0.00321792354071845,1.4404263462816468e-87
1312.5,1.0412556979885395,0.0031541800802819984,7.233399848273e-92,0.003154179711288078,1.2866811063112772e-92
1337.5,1.0386770332046376,0.0030935180551341017,5.991022597358458e-97,0.0030935177010438884,1.0470745924399307e-97
1362.5,1.0361155915512457,0.003035780530922946,4.550971990291619e-102,0.003035780190600006,7.823668280860771e-103
1387.5,1.0335706963993936,0.002980852532368854,3.18680522225026e-107,0.0029808522045954287,5.396028055286881e-108
1412.5,1.0310435911560787,0.00292883261843531,2.0668745241447557e-112,0.0029288323005828764,3.452130608027713e-113
1437.5,1.0285439207847904,0.0028807736534990852,1.259043750228968e-117,0.0028807733330208315,2.077586651144352e-118
1462.5,1.0261071378753772,0.0028406486117454255,7.568308485547685e-123,0.002840648215524264,1.2361420852237688e-123
1487.5,1.0238051028534623,0.002816476926506534,3.498011960196441e-128,0.0028164735511340857,5.6685091952272104e-129
