time,total,tagged,residual,relative,gross_residual,gross_relative,scale,nonpositive_fraction,void
0.0,11.573509812495573,11.573509812495569,3.552713678800501e-15,3.0696942728339353e-16,4.1499657535639983e-16,3.585745224048978e-17,11.573509812495573,0.0,0
3600.0,11.50320414759534,11.503204140648688,6.946653030581729e-9,6.038885289220808e-10,6.969495999266059e-9,6.058743207407112e-10,11.50320414759534,0.0,0
7200.0,11.441339536871578,11.441339254889792,2.819817854771145e-7,2.464587162791405e-8,1.2906226092222256e-6,1.128034532200521e-7,11.441339536871578,0.0,0
10800.0,11.446947112024938,11.446927242226721,1.986979821744228e-5,1.7358163729584454e-6,3.298898126410937e-5,2.8819021299971482e-6,11.446947112024938,0.0,0
14400.0,11.473609305752507,11.473625901438801,-1.6595686293641165e-5,-1.4464224684137195e-6,5.272372286138588e-5,4.5952168542946514e-6,11.473609305752507,0.0,0
18000.0,11.50179072060527,11.501821724355837,-3.100375056774851e-5,-2.695558571780114e-6,5.8591173530150944e-5,5.094091429188136e-6,11.50179072060527,0.0,0
21600.0,11.532081283206951,11.53212417721184,-4.289400488843853e-5,-3.719537162029971e-6,6.432755074120508e-5,5.578138859884645e-6,11.532081283206951,0.0,0
25200.0,11.562562101100296,11.562616704911502,-5.460381120592217e-5,-4.7224664160485725e-6,7.297925055797012e-5,6.311685067708774e-6,11.562562101100296,0.0,0
28800.0,11.579212523826966,11.579290968533678,-7.844470671258819e-5,-6.7746149879510085e-6,9.249347798701477e-5,7.987890177910422e-6,11.579212523826966,0.0,0
32400.0,11.605671888726087,11.605763734493722,-9.18457676348794e-5,-7.91386905605178e-6,0.00010399771821420217,8.960939031477102e-6,11.605671888726087,0.0,0
36000.0,11.637435803836087,11.637535709691837,-9.990585575003763e-5,-8.584868473955863e-6,0.0001103695975267861,9.484013436224895e-6,11.637435803836087,0.0,0
39600.0,11.670530682289808,11.670636678802133,-0.00010599651232467977,-9.08240723667613e-6,0.00011532858577027642,9.882034408708521e-6,11.670530682289808,0.0,0
43200.0,11.693545369001544,11.693665496355788,-0.0001201273542434933,-1.0272962600541944e-5,0.00012704193935971278,1.0864278997581748e-5,11.693545369001544,0.0,0
46800.0,11.695220865731228,11.695373665228374,-0.00015279949714575025,-1.3065122830939941e-5,0.0001581856958749958,1.352566981770339e-5,11.695220865731228,0.0,0
50400.0,11.71566439606296,11.71583461812704,-0.00017022206407979468,-1.4529441807585207e-5,0.00017537480664666494,1.496925831245213e-5,11.71566439606296,0.0,0
54000.0,11.735149932374563,11.735336823622033,-0.00018689124746984476,-1.5925765631187638e-5,0.0001915936876632261,1.632647974395823e-5,11.735149932374563,0.0,0
57600.0,11.752666556815623,11.752869348427046,-0.00020279161142333635,-1.7254944692167173e-5,0.0002067147377149417,1.7588752026242367e-5,11.752666556815623,0.0,0
61200.0,11.780802539166398,11.781013777722851,-0.00021123855645299727,-1.7930744170502357e-5,0.0002141900451283949,1.8181277923664345e-5,11.780802539166398,0.0,0
64800.0,11.794765304859398,11.794998911171243,-0.00023360631184488057,-1.980593134385096e-5,0.00023604702056975637,2.0012862864893625e-5,11.794765304859398,0.0,0
68400.0,11.818668717180076,11.818914840816616,-0.00024612363653986336,-2.0824988197028356e-5,0.0002485575547177924,2.1030926635288415e-5,11.818668717180076,0.0,0
72000.0,11.840155759672149,11.840414387926486,-0.0002586282543379781,-2.184331520526715e-5,0.00026106201249076184,2.2048866399202723e-5,11.840155759672149,0.0,0
75600.0,11.864266469696561,11.86453439155116,-0.00026792185459889595,-2.2582251948168547e-5,0.00027034847326920324,2.2786783654912096e-5,11.864266469696561,0.0,0
79200.0,11.889700732242236,11.88997687756491,-0.0002761453226742816,-2.3225590693417254e-5,0.0002785536606203829,2.3428147343104023e-5,11.889700732242236,0.0,0
82800.0,11.915833589209885,11.916119848519045,-0.0002862593091599308,-2.4023439654204844e-5,0.00028865596994361975,2.4224572102534702e-5,11.915833589209885,0.0,0
86400.0,11.92777536640801,11.928083529866637,-0.0003081634586266091,-2.5835786570434968e-5,0.00031050026696195353,2.6031699744816634e-5,11.92777536640801,0.0,0
