time,total,tagged,residual,relative,gross_residual,gross_relative,scale,nonpositive_fraction,void
0.0,11.573509812495573,11.573509812495569,3.552713678800501e-15,3.0696942728339353e-16,4.1499657535639983e-16,3.585745224048978e-17,11.573509812495573,0.0,0
3600.0,11.50320414759534,11.50411672944229,-0.0009125818469488678,-7.933283937585653e-5,0.1469216575077426,0.012772237684615507,11.50320414759534,0.0,0
7200.0,11.441339536871578,11.448639211907889,-0.007299675036311015,-0.0006380087762264746,0.12015099043465911,0.01050147931083183,11.441339536871578,0.0,0
10800.0,11.446947112024938,11.455053416015499,-0.008106303990560448,-0.0007081629635595007,0.09299855656922165,0.00812431084542422,11.446947112024938,0.0,0
14400.0,11.473609305752507,11.48384387708143,-0.01023457132892247,-0.0008920097465573608,0.08871996808958102,0.007732524764033896,11.473609305752507,0.0,0
18000.0,11.50179072060527,11.514152342903841,-0.012361622298572073,-0.0010747563226329992,0.0917459670328632,0.007976668091213118,11.50179072060527,0.0,0
21600.0,11.532081283206951,11.54647578463672,-0.01439450142976817,-0.0012482136638014756,0.08610677141835955,0.007466715617392368,11.532081283206951,0.0,0
25200.0,11.562562101100296,11.576864744032642,-0.014302642932346288,-0.0012369786909931706,0.08154291077388155,0.0070523219733558806,11.562562101100296,0.0,0
28800.0,11.579212523826966,11.592993381864687,-0.013780858037721444,-0.0011901377584498144,0.06625811679572831,0.005722160868831674,11.579212523826966,0.0,0
32400.0,11.605671888726087,11.619248048564193,-0.013576159838105895,-0.0011697866326286519,0.04963387773487481,0.004276691449728977,11.605671888726087,0.0,0
36000.0,11.637435803836087,11.650949989501207,-0.013514185665119527,-0.0011612683320379564,0.0420950461903281,0.003617209744474136,11.637435803836087,0.0,0
39600.0,11.670530682289808,11.684065021849275,-0.013534339559466702,-0.0011597021530482113,0.08496961461880412,0.007280698447393372,11.670530682289808,0.0,0
43200.0,11.693545369001544,11.706973449174406,-0.013428080172861456,-0.001148332669787043,0.06875964256807515,0.005880136468307576,11.693545369001544,0.0,0
46800.0,11.695220865731228,11.708944731516883,-0.01372386578565532,-0.0011734593081408433,0.06794514957869902,0.005809650827355353,11.695220865731228,0.0,0
50400.0,11.71566439606296,11.729489921690172,-0.013825525627211732,-0.001180088910011607,0.06278157278139475,0.005358771868071984,11.71566439606296,0.0,0
54000.0,11.735149932374563,11.748903607849922,-0.013753675475358662,-0.0011720067962161654,0.06071831645057027,0.005174055448841134,11.735149932374563,0.0,0
57600.0,11.752666556815623,11.766326688921803,-0.01366013210618,-0.001162300660887737,0.06594477633795467,0.005611048013585639,11.752666556815623,0.0,0
61200.0,11.780802539166398,11.794939587727931,-0.014137048561533305,-0.001200007258803748,0.0549153458705319,0.00466142656138753,11.780802539166398,0.0,0
64800.0,11.794765304859398,11.809504899043544,-0.014739594184145943,-0.001249672528716895,0.05158208661515531,0.004373303349571838,11.794765304859398,0.0,0
68400.0,11.818668717180076,11.833837714543662,-0.015168997363586456,-0.0012834776679657848,0.04810692393110241,0.00407041817334065,11.818668717180076,0.0,0
72000.0,11.840155759672149,11.855633338729344,-0.015477579057195712,-0.0013072107640604454,0.04852632211852622,0.004098453018988823,11.840155759672149,0.0,0
75600.0,11.864266469696561,11.87996630868549,-0.015699838988927795,-0.001323287792720095,0.053152559371462724,0.004480054414423663,11.864266469696561,0.0,0
79200.0,11.889700732242236,11.905919825016529,-0.016219092774292676,-0.001364129605912627,0.06028882139240013,0.00507067610448009,11.889700732242236,0.0,0
82800.0,11.915833589209885,11.933496347815588,-0.017662758605702322,-0.0014822931583818387,0.05236402741442109,0.004394491331419579,11.915833589209885,0.0,0
86400.0,11.92777536640801,11.946019399797638,-0.0182440333896281,-0.0015295420000118764,0.0489181240844881,0.004101194278210115,11.92777536640801,0.0,0
