z,rho,rho_q_tot,ρq_tag_sfc,ρq_tag_air,ρq_tag_evap
25.0,1.2148885048086997,0.011805693405595803,0.001548784794492915,0.010256928843186058,0.0004199077136380218
75.0,1.2099167097298436,0.011700721337701975,0.0014349907652033854,0.010265793800706448,0.0003193068789198749
125.0,1.204880222042751,0.011628116117138923,0.0013726621482636754,0.010255417846632562,0.000276039628573412
175.0,1.1998307098435694,0.011572774845577507,0.0013446651831572989,0.01022813910410483,0.0002626405410015098
225.0,1.1945800256625683,0.01144190004558702,0.0009213227774907847,0.010520654289691797,0.0001098275102849357
275.0,1.1891670228279188,0.011398323606559863,0.0007218781137838104,0.01067653929291897,8.150280928443441e-5
325.0,1.183863167428098,0.011406893845793796,0.0008315491353231686,0.010575493261788083,0.0001248235370549688
375.0,1.178495445732969,0.011413094887644547,0.0009582215946411328,0.010455043903436972,0.00017298288070674025
425.0,1.172930479248921,0.011347465968476932,0.0009476199781026956,0.010400063661446957,0.00017544260887656022
475.0,1.1673923623971716,0.011217257954356684,0.0007995972915315585,0.010417851454517341,0.00013148256886925255
525.0,1.162418986712432,0.011069942521068807,0.0006464819369446265,0.010423571460238621,9.166028187909999e-5
575.0,1.1574482902951917,0.010908930157156186,0.0005426423041753754,0.010366360778054943,7.182349291453115e-5
625.0,1.1526566193483385,0.010654286663267506,0.0004251820756271368,0.010229158402826819,5.3971367262915516e-5
675.0,1.1483481596842062,0.010266231166183987,0.0002648410131445603,0.010001425126135095,2.8409359400122715e-5
725.0,1.144036424330501,0.009985991494799892,0.00019073114041455157,0.009795266903456038,-2.0748077659783127e-5
775.0,1.1347053064493553,0.010723523276399485,0.0012645207565771955,0.009459208305964471,0.00025938997738743835
825.0,1.1015110535540655,0.005305570313992397,4.4712605659143135e-6,0.0053010742253278495,6.622741935047317e-7
875.0,1.0923884071484466,0.004914742388678211,2.412095223358039e-9,0.004914738189139643,3.2602944691599423e-10
925.0,1.0852611403953396,0.004622219706598741,7.771682772477367e-13,0.00462221768802715,1.0236812881411904e-13
975.0,1.0788106508583584,0.004359852640108174,1.6046377946569572e-16,0.004359850831961987,2.09417103413242e-17
1025.0,1.0727409275029853,0.0041242172773418495,2.2734247504324716e-20,0.004124215673437087,2.95471467400843e-21
1075.0,1.0669265573589144,0.003912142414433549,2.309471470118105e-24,0.003912140981440349,2.9947906466077427e-25
1125.0,1.0612973120705047,0.0037209734621954783,1.7287371637450513e-28,0.003720972173745587,2.2384186968215856e-29
1175.0,1.0558109491892993,0.00354844516051997,9.69466718397517e-33,0.003548443995591263,1.253855184495232e-33
1225.0,1.0504396171688337,0.0033925821770682584,4.1104371914740885e-37,0.0033925811181573754,5.310717952592823e-38
1275.0,1.0451639656280782,0.003251646607296781,1.3220605394221854e-41,0.0032516456395228674,1.7063177908459452e-42
1325.0,1.0399703328050869,0.0031241394924668275,3.21988847747438e-46,0.0031241386029386828,4.150915744693475e-47
1375.0,1.0348523624875239,0.003009166140272693,5.884621331791276e-51,0.003009165313212564,7.575805133082574e-52
1425.0,1.0298335720087801,0.0029091053518092505,7.768167837564649e-56,0.0029091044669856464,9.984014227640173e-57
1475.0,1.0250539706719504,0.002839419992982701,5.967307637563433e-61,0.0028394160082011563,7.653348172887357e-62
