dt,newton,steps,q_tag_led_rescale_per_hour,q_tag_led_empty_per_hour,q_tag_led_repair_per_hour,q_tag_led_repairnet_per_hour,q_tag_inc_left_per_hour,q_tag_inc_moved_per_hour,q_tag_led_fix_tropo_per_hour,q_tag_led_fix_strat_per_hour,q_tag_led_fix_evap_per_hour,q_tag_led_fix_evap_tropo_per_hour,q_tag_led_fix_evap_strat_per_hour,q_tag_led_inc_tropo_per_hour,q_tag_led_inc_strat_per_hour,q_tag_led_inc_evap_per_hour,q_tag_led_inc_evap_tropo_per_hour,q_tag_led_inc_evap_strat_per_hour,parent_hus_change_vs_first
120.0,1.0,30.0,0.0,0.0,0.0,0.0,8.066165942311345e-7,0.0010302659678831385,0.0,0.0,0.0,0.0,0.0,0.00096984300292721,0.00016302822209372187,0.00011099953689919569,0.00011099949842313538,3.847606041698355e-11,0.0
120.0,2.0,30.0,0.0,0.0,0.0,0.0,3.160965179784169e-8,0.0008882534579928746,0.0,0.0,0.0,0.0,0.0,0.0008335702120087849,0.0001584082293509902,9.151961755181863e-5,9.151958582813374e-5,3.172368491465764e-11,0.020303670306787456
120.0,10.0,30.0,0.0,0.0,0.0,0.0,8.46630348637844e-13,0.0008807233567452714,0.0,0.0,0.0,0.0,0.0,0.0008260460431266331,0.00015895059420094587,9.089744598834847e-5,9.089741448032844e-5,3.1508019954834055e-11,0.029674415681975125
60.0,1.0,60.0,0.0,0.0,0.0,0.0,3.0892490975268116e-7,0.0008524595597780894,0.0,0.0,0.0,0.0,0.0,0.000804002795347701,0.00014076983583123848,8.816184486356172e-5,8.816181430379013e-5,3.0559771366647076e-11,0.03305130079481523
30.0,1.0,120.0,0.0,0.0,0.0,0.0,1.263099167049647e-7,0.0009221230862198323,0.0,0.0,0.0,0.0,0.0,0.000861156637037281,0.00015000676637241033,9.189936929348874e-5,9.189933743816931e-5,3.185531925624241e-11,0.02606251594860802
