z,rho,rho_q_tot,ρq_tag_sfc,ρq_tag_air,ρq_tag_evap
25.0,1.2148885048086997,0.011805693405595803,0.0012906516782311213,0.010513562514551227,0.0004034890098072271
75.0,1.2099167097298436,0.011700721337701975,0.0011852412948408274,0.010513696225051862,0.00030606415573901147
125.0,1.204880222042751,0.011628116117138923,0.001131009904134316,0.010494935180595771,0.00026361695716307004
175.0,1.1998307098435694,0.011572774845577507,0.0011090085366990982,0.010461237977031915,0.0002507930206660914
225.0,1.1945800256625683,0.01144190004558702,0.0008183182344766185,0.010619595770330508,0.00010746731457243424
275.0,1.1891670228279188,0.011398323606559863,0.0007425558086026824,0.010650721437182093,8.667399654596874e-5
325.0,1.183863167428098,0.011406893845793796,0.0008848150045680904,0.010520750516415309,0.0001342289523869355
375.0,1.178495445732969,0.011413094887644547,0.0010145285736724385,0.01040145955473804,0.0001819424839724489
425.0,1.172930479248921,0.011347465968476932,0.0010176636803922534,0.010334194493781474,0.00018128738925895024
475.0,1.1673923623971716,0.011217257954356684,0.000911333823338174,0.010311540979649165,0.00013826745598274678
525.0,1.162418986712432,0.011069942521068807,0.0007797243625544397,0.010297971971458354,9.892453558542153e-5
575.0,1.1574482902951917,0.010908930157156186,0.0006623741721875743,0.010256243502660786,7.781700307952037e-5
625.0,1.1526566193483385,0.010654286663267506,0.0005091257893998512,0.010155027353886785,5.83818131809672e-5
675.0,1.1483481596842062,0.010266231166183987,0.00032384512332309356,0.009946350590705795,3.0167111918025457e-5
725.0,1.144036424330501,0.009985991494799892,0.0002912667394514647,0.009693916983403888,6.228554457144469e-6
775.0,1.1347053064493553,0.010723523276399485,0.0013845232243196158,0.009357488616762907,0.0002351639270127427
825.0,1.1015110535540655,0.005305570313992397,5.874787391195986e-6,0.005275710692522967,6.02152727354752e-7
875.0,1.0923884071484466,0.004914742388678211,0.0,0.004912747168442675,-3.1253434589666638e-12
925.0,1.0852611403953396,0.004622219706598741,0.0,0.004620070956156841,-2.1536449560852043e-15
975.0,1.0788106508583584,0.004359852640108174,2.1183128975421214e-32,0.0043578891025930315,-3.557284854638703e-23
1025.0,1.0727409275029853,0.0041242172773418495,0.0,0.004122457251863684,-3.799225589496671e-31
1075.0,1.0669265573589144,0.003912142414433549,2.2488409726178508e-42,0.003910550950276327,-2.7062853921348193e-39
1125.0,1.0612973120705047,0.0037209734621954783,0.0,0.0037195229047455943,2.4292569099212387e-45
1175.0,1.0558109491892993,0.00354844516051997,7.879744493246488e-55,0.0035471271716900066,9.10429085629565e-49
1225.0,1.0504396171688337,0.0033925821770682584,0.0,0.003391374336951005,-4.7279746851704e-56
1275.0,1.0451639656280782,0.003251646607296781,6.736782699169144e-68,0.0032505299208003776,-1.7073815561891793e-59
1325.0,1.0399703328050869,0.0031241394924668275,0.0,0.003123110338959815,-6.273470975103074e-68
1375.0,1.0348523624875239,0.003009166140272693,1.6568221602235426e-81,0.0030082074821712423,3.598239400103175e-74
1425.0,1.0298335720087801,0.0029091053518092505,0.0,0.0029081971219793237,6.702366277994203e-78
1475.0,1.0250539706719504,0.002839419992982701,1.356669522753372e-91,0.002838570973941768,2.718115689711487e-87
