time,total,tagged,residual,relative,gross_residual,gross_relative,scale,nonpositive_fraction
0.0,11.572872709327106,11.572872709327104,1.7763568394002505e-15,1.5349316319435567e-16,3.1251792600821884e-16,2.700435180249986e-17,11.572872709327106,0.0
2.5,11.57270801767254,11.572707870418274,1.4725426566997157e-7,1.2724270364818796e-8,0.00020971659685064625,1.8121652817161776e-5,11.57270801767254,0.0
5.0,11.572485486745165,11.572485262208545,2.2453662040788913e-7,1.940262709035736e-8,0.00021183179420793667,1.830477942275784e-5,11.572485486745165,0.0
7.5,11.572283090472228,11.57228282470362,2.657686071216858e-7,2.2965961430765573e-8,0.00020328130293371493,1.7566222788058297e-5,11.572283090472228,0.0
10.0,11.572078424281623,11.572078195051404,2.2923021880671968e-7,1.9808906438598556e-8,0.00020687938916923252,1.7877461730222875e-5,11.572078424281623,0.0
12.5,11.571874337013732,11.571874072398447,2.646152843510663e-7,2.286710662806537e-8,0.0002408922074699581,2.0817043156046178e-5,11.571874337013732,0.0
15.0,11.571669875919971,11.571669596243158,2.7967681326401816e-7,2.4169097136620767e-8,0.0002620787674634249,2.264831007742425e-5,11.571669875919971,0.0
17.5,11.571466289125738,11.571465997921036,2.912047012415542e-7,2.5165756349756057e-8,0.00026129408346529606,2.2580896572359775e-5,11.571466289125738,0.0
20.0,11.571266951193072,11.571266651786608,2.994064640660099e-7,2.5874994097784527e-8,0.00026827265427483105,2.318438036270267e-5,11.571266951193072,0.0
22.5,11.571064623154012,11.571064309098425,3.1405558686969925e-7,2.714145993457383e-8,0.00029163365620495617,2.5203701275800446e-5,11.571064623154012,0.0
25.0,11.570865592231579,11.57086525913297,3.330986082517029e-7,2.87877000727878e-8,0.00029332369785225516,2.5350194893732595e-5,11.570865592231579,0.0
27.5,11.570667281777535,11.570666938629218,3.4314831687254355e-7,2.9656743947080955e-8,0.0002928405359551582,2.530887189335642e-5,11.570667281777535,0.0
30.0,11.570467997727887,11.57046764365383,3.540740571850165e-7,3.060153290727278e-8,0.0002977168910501325,2.5730756189688757e-5,11.570467997727887,0.0
32.5,11.570271858103597,11.57027148449681,3.7360678639686284e-7,3.229023405661776e-8,0.00031079006906628543,2.686108614194869e-5,11.570271858103597,0.0
35.0,11.570075778386123,11.570075386838345,3.9154777731198465e-7,3.384141857077798e-8,0.000310554607326636,2.6841190436002003e-5,11.570075778386123,0.0
37.5,11.569876770146545,11.569876364110108,4.0603643647330045e-7,3.509427494690227e-8,0.00031022109681871744,2.6812826357768387e-5,11.569876770146545,0.0
40.0,11.569682852649331,11.569682428646217,4.2400311350832e-7,3.6647773228393026e-8,0.0003165902952098319,2.736378336743571e-5,11.569682852649331,0.0
42.5,11.569489339432202,11.56948889439197,4.4504023222202704e-7,3.846671353982754e-8,0.00032265456241561806,2.78884013761884e-5,11.569489339432202,0.0
45.0,11.569293212855705,11.569292746770149,4.660855559279753e-7,4.028643300440037e-8,0.0003223876689532777,2.786580502558645e-5,11.569293212855705,0.0
47.5,11.569100991690451,11.56910050844618,4.832442712654483e-7,4.177025264214914e-8,0.00032301018262750116,2.7920076318765337e-5,11.569100991690451,0.0
50.0,11.568909658333109,11.56890915490824,5.034248680146902e-7,4.3515325374856936e-8,0.0003283737034569669,2.8384153144496092e-5,11.568909658333109,0.0
52.5,11.568716501020083,11.568715975200695,5.258193880308681e-7,4.545183452153085e-8,0.0003313118643911024,2.8638601729231474e-5,11.568716501020083,0.0
55.0,11.568526031769908,11.568525486264392,5.455055163139377e-7,4.715428005398878e-8,0.00033107838833871124,2.8618891242453163e-5,11.568526031769908,0.0
57.5,11.568336475347788,11.56833591072758,5.646202083653407e-7,4.8807381214105465e-8,0.0003321080359777021,2.870836586448076e-5,11.568336475347788,0.0
60.0,11.568143305701172,11.56814271976462,5.85936552610633e-7,5.0650872584009544e-8,0.0003357585054247579,2.902440750879052e-5,11.568143305701172,0.0
