# operator_residual.csv, from analysis/reduce_run.jl
# run: a1_dt10
# generated: 1788991146 (unix)
# geometry: column
# region tags summed: upper, lower
# Column geometry: no horizontal remapping, so the maxima are over the model's own levels.
# operator residual = max |q_tag_res + sum of the region ledgers|, summed then reduced.
time,geometry,remapped,max_abs_operator_residual,max_abs_q_tag_res,max_abs_ledger_sum,max_abs_q_tag_fix_upper,max_abs_q_tag_fix_lower
0.0,column,false,1.4775953289308934e-18,1.4775953289308934e-18,0.0,0.0,0.0
60.0,column,false,3.014603064422868e-6,3.014603064422868e-6,0.0,0.0,0.0
120.0,column,false,3.0152640270975107e-6,3.0152640270975107e-6,0.0,0.0,0.0
180.0,column,false,3.0157178638156447e-6,3.0157178638156447e-6,0.0,0.0,0.0
240.0,column,false,3.015812762172905e-6,3.015812762172905e-6,0.0,0.0,0.0
300.0,column,false,3.0155888950621e-6,3.0155888950621e-6,0.0,0.0,0.0
360.0,column,false,3.0148945043803933e-6,3.0148945043803933e-6,0.0,0.0,0.0
420.0,column,false,3.0139847969157457e-6,3.0139847969157457e-6,0.0,0.0,0.0
480.0,column,false,3.012894430964669e-6,3.012894430964669e-6,0.0,0.0,0.0
540.0,column,false,3.0115900086004734e-6,3.0115900086004734e-6,0.0,0.0,0.0
600.0,column,false,3.01010126041305e-6,3.01010126041305e-6,0.0,0.0,0.0
660.0,column,false,3.008431762162117e-6,3.008431762162117e-6,0.0,0.0,0.0
720.0,column,false,3.0065858727125022e-6,3.0065858727125022e-6,0.0,0.0,0.0
780.0,column,false,3.0045659192693566e-6,3.0045659192693566e-6,0.0,0.0,0.0
840.0,column,false,3.0023867964575962e-6,3.0023867964575962e-6,0.0,0.0,0.0
900.0,column,false,3.000050581205351e-6,3.000050581205351e-6,0.0,0.0,0.0
960.0,column,false,2.997555169248844e-6,2.997555169248844e-6,0.0,0.0,0.0
1020.0,column,false,2.9949111101139354e-6,2.9949111101139354e-6,0.0,0.0,0.0
1080.0,column,false,2.9921248191145193e-6,2.9921248191145193e-6,0.0,0.0,0.0
1140.0,column,false,2.9891889978260353e-6,2.9891889978260353e-6,0.0,0.0,0.0
1200.0,column,false,2.9861083852809243e-6,2.9861083852809243e-6,0.0,0.0,0.0
1260.0,column,false,2.982886436428382e-6,2.982886436428382e-6,0.0,0.0,0.0
1320.0,column,false,2.9795237788487373e-6,2.9795237788487373e-6,0.0,0.0,0.0
1380.0,column,false,2.976021940198413e-6,2.976021940198413e-6,0.0,0.0,0.0
1440.0,column,false,2.972441129018702e-6,2.972441129018702e-6,0.0,0.0,0.0
1500.0,column,false,2.9688667415996727e-6,2.9688667415996727e-6,0.0,0.0,0.0
1560.0,column,false,2.9652963814373025e-6,2.9652963814373025e-6,0.0,0.0,0.0
1620.0,column,false,2.961732218772435e-6,2.961732218772435e-6,0.0,0.0,0.0
1680.0,column,false,2.9581736176023537e-6,2.9581736176023537e-6,0.0,0.0,0.0
1740.0,column,false,2.9546200624591086e-6,2.9546200624591086e-6,0.0,0.0,0.0
1800.0,column,false,2.951070712627626e-6,2.951070712627626e-6,0.0,0.0,0.0
1860.0,column,false,2.9475243740718287e-6,2.9475243740718287e-6,0.0,0.0,0.0
1920.0,column,false,2.94399473162648e-6,2.94399473162648e-6,0.0,0.0,0.0
1980.0,column,false,2.940493784678984e-6,2.940493784678984e-6,0.0,0.0,0.0
2040.0,column,false,2.9369926517374816e-6,2.9369926517374816e-6,0.0,0.0,0.0
2100.0,column,false,2.9334978301691435e-6,2.9334978301691435e-6,0.0,0.0,0.0
2160.0,column,false,2.9300117709171495e-6,2.9300117709171495e-6,0.0,0.0,0.0
2220.0,column,false,2.9265260488135877e-6,2.9265260488135877e-6,0.0,0.0,0.0
2280.0,column,false,2.9230403709140793e-6,2.9230403709140793e-6,0.0,0.0,0.0
2340.0,column,false,2.919554507066577e-6,2.919554507066577e-6,0.0,0.0,0.0
2400.0,column,false,2.9160697827481696e-6,2.9160697827481696e-6,0.0,0.0,0.0
2460.0,column,false,2.912585964328014e-6,2.912585964328014e-6,0.0,0.0,0.0
2520.0,column,false,2.9091022617006803e-6,2.9091022617006803e-6,0.0,0.0,0.0
2580.0,column,false,2.905617973997101e-6,2.905617973997101e-6,0.0,0.0,0.0
2640.0,column,false,2.9021324761825472e-6,2.9021324761825472e-6,0.0,0.0,0.0
2700.0,column,false,2.898657391584948e-6,2.898657391584948e-6,0.0,0.0,0.0
2760.0,column,false,2.895204983009107e-6,2.895204983009107e-6,0.0,0.0,0.0
2820.0,column,false,2.8917495858563892e-6,2.8917495858563892e-6,0.0,0.0,0.0
2880.0,column,false,2.888290799097086e-6,2.888290799097086e-6,0.0,0.0,0.0
2940.0,column,false,2.884826658255629e-6,2.884826658255629e-6,0.0,0.0,0.0
3000.0,column,false,2.8812019997634886e-6,2.8812019997634886e-6,0.0,0.0,0.0
3060.0,column,false,2.877354029162241e-6,2.877354029162241e-6,0.0,0.0,0.0
3120.0,column,false,2.873503538547364e-6,2.873503538547364e-6,0.0,0.0,0.0
3180.0,column,false,2.8696502660022883e-6,2.8696502660022883e-6,0.0,0.0,0.0
3240.0,column,false,2.86591868357237e-6,2.86591868357237e-6,0.0,0.0,0.0
3300.0,column,false,2.862193262178384e-6,2.862193262178384e-6,0.0,0.0,0.0
3360.0,column,false,2.858441591023578e-6,2.858441591023578e-6,0.0,0.0,0.0
3420.0,column,false,2.85467822350115e-6,2.85467822350115e-6,0.0,0.0,0.0
3480.0,column,false,2.851081178278306e-6,2.851081178278306e-6,0.0,0.0,0.0
3540.0,column,false,2.8478185285959965e-6,2.8478185285959965e-6,0.0,0.0,0.0
3600.0,column,false,2.8444387242934572e-6,2.8444387242934572e-6,0.0,0.0,0.0
