time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction
0.0,1.5962989363691207e-16,1.3793454542039427e-17,1.7537949521798297e-16,1.5154361377934856e-17,0.0,0.0,0.0,0.0,0.0
360.0,0.040094633068617734,0.0034697841193477266,0.04019067242256239,0.0034780953520401245,0.0,0.0,0.0,0.0,0.0
600.0,0.03720392523650561,0.0032208664632115856,0.037419899912143326,0.003239564102916063,0.0,0.0,0.0,0.0,0.0
960.0,0.03368641796249802,0.002916683037875538,0.03399511987019636,0.0029434114843059633,0.0,0.0,0.0,0.0,0.0
1200.0,0.03197305743214547,0.002768119551239758,0.03231617167596193,0.002797825226045267,0.0,0.0,0.0,0.0,0.0
1560.0,0.03004759403594223,0.002600796953456384,0.030422802789274235,0.002633273489894169,0.0,0.0,0.0,0.0,0.0
1800.0,0.02889640252189019,0.002500635860126089,0.02928613002169335,0.002534362084729542,0.0,0.0,0.0,0.0,0.0
2160.0,0.02721106356849776,0.002353937139655706,0.027615758117958425,0.002388945897317591,0.0,0.0,0.0,0.0,0.0
2400.0,0.02605610358437159,0.0022534419810640817,0.026468404617850865,0.0022890995172981476,0.0,0.0,0.0,0.0,0.0
2760.0,0.024763437084826246,0.0021407899347527745,0.02518544898832155,0.002177272707005023,0.0,0.0,0.0,0.0,0.0
3000.0,0.024035798731563085,0.0020772995530474827,0.02446270238393973,0.0021141948015133394,0.0,0.0,0.0,0.0,0.0
3360.0,0.022924894752802915,0.001980441092164963,0.023358368931698126,0.002017888159448514,0.0,0.0,0.0,0.0,0.0
3600.0,0.022219933047029215,0.0019189901417085325,0.02265751803373226,0.001956781492108442,0.0,0.0,0.0,0.0,0.0
3960.0,0.021267275249234954,0.0018359222726536597,0.021710593151762908,0.0018741922062290221,0.0,0.0,0.0,0.0,0.0
4200.0,0.02066637643866758,0.001783533551529176,0.021113290534976695,0.0018221027843980434,0.0,0.0,0.0,0.0,0.0
4560.0,0.01980512037266354,0.0017084628038513147,0.020257089508838106,0.0017474513302078048,0.0,0.0,0.0,0.0,0.0
4800.0,0.019272205957105423,0.0016620079131089613,0.019727338327074025,0.0017012578880253493,0.0,0.0,0.0,0.0,0.0
5160.0,0.018548946121415926,0.0015989344363673721,0.01900860996574489,0.0016385578384215738,0.0,0.0,0.0,0.0,0.0
5400.0,0.018083617147861213,0.0015583659245812997,0.018546156549073267,0.0015982255188058078,0.0,0.0,0.0,0.0,0.0
5760.0,0.017410365875501117,0.00149968636178018,0.017877057594737077,0.001539886045778709,0.0,0.0,0.0,0.0,0.0
6000.0,0.01697722496128843,0.0014619450823508085,0.017446593757756163,0.0015023634313665974,0.0,0.0,0.0,0.0,0.0
6360.0,0.0163514216780766,0.001407430281189228,0.016824698617376625,0.0014481670629121592,0.0,0.0,0.0,0.0,0.0
6600.0,0.015949422079515482,0.0013724204935958437,0.016425229867014255,0.0014133629399942307,0.0,0.0,0.0,0.0,0.0
6960.0,0.01536828998539713,0.0013218232098650912,0.0158477862258929,0.0013630645750613885,0.0,0.0,0.0,0.0,0.0
7200.0,0.01499492902801005,0.0012893242181659683,0.015476814921229196,0.0013307587025412795,0.0,0.0,0.0,0.0,0.0
