time,gap_integral,gap_gross,new_integral,kept_over_levels,kept_over_columns,kept_overall
0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600.0,8177.414475831634,9659.298489623698,4.6641453722393084e8,0.9742052974904706,0.9389855384236029,0.8465847167489495
7200.0,41160.35949949789,46212.65819617295,9.1207346729103e8,0.979606106586682,0.9660216235958577,0.890672839566423
10800.0,107049.64609229277,119936.35940762908,1.342782803525339e9,0.9763981109742518,0.9639394821363162,0.8925537395083163
14400.0,210855.34858622152,240826.82803136384,1.7608032548337626e9,0.9749536612146683,0.9573739556666007,0.8755475887377505
18000.0,350049.6357076068,417032.23389659496,2.1678851193888197e9,0.9702668568445456,0.9534900749399552,0.8393826837721211
21600.0,529444.8397556379,648723.1414292486,2.565340707228213e9,0.9656224534928928,0.954047659443099,0.8161337340135268
25200.0,757799.4335505487,945635.9012893362,2.9541202276251593e9,0.9616468267758937,0.9538974033526134,0.8013649148867127
28800.0,1.0259537152541894e6,1.2993752668261386e6,3.3350482622144227e9,0.958096066339791,0.950333883481463,0.7895746066955621
32400.0,1.3337385112965768e6,1.7182458264710288e6,3.707820544511102e9,0.9549457024818503,0.9486406239819555,0.776221010258956
36000.0,1.6591735658137926e6,2.2335122457219115e6,4.071505779380967e9,0.9523560019464774,0.9466357842156411,0.7428540268770802
39600.0,1.9992435091448172e6,2.8385071218548925e6,4.425167736098782e9,0.9513879544936906,0.9468439244521359,0.7043292207202081
43200.0,2.324667471554881e6,3.568406516982766e6,4.768628297048008e9,0.9482523005253016,0.9481555328863355,0.651458139786294
46800.0,2.6555897001091246e6,4.410795204359512e6,5.102530501646769e9,0.9462905179777437,0.948262970767269,0.6020659715700268
50400.0,3.027265131972955e6,5.3362257629865315e6,5.427812894906046e9,0.9459102846434435,0.9483633272404077,0.5673045456530089
54000.0,3.4294160169362794e6,6.346710066041488e6,5.74594678260293e9,0.945526525326745,0.9470887477917792,0.5403454673761776
57600.0,3.650790992483844e6,7.646416173434149e6,6.05795156475605e9,0.9407358012242794,0.9464274934955463,0.4774512542447981
61200.0,3.8918294600913995e6,9.03778935692655e6,6.36528390715576e9,0.9371957810313334,0.9451649496923273,0.4306174116692271
64800.0,4.1272172416809127e6,1.0522210422934525e7,6.6690575962453785e9,0.9342143298467385,0.945001730140957,0.3922386148717485
68400.0,4.360506960894577e6,1.2118168879709452e7,6.970572936411394e9,0.9317687146069286,0.943217739344086,0.3598321664088845
72000.0,4.56828889203489e6,1.3827309018882241e7,7.270156050060545e9,0.9296055288434413,0.9411958451118212,0.33038162999008297
75600.0,4.732087000906229e6,1.5654497202457793e7,7.568094040752813e9,0.9276211431333219,0.9387409116628432,0.3022829120416132
79200.0,4.834035202128643e6,1.761799313072064e7,7.864510166157796e9,0.9244435036362402,0.9358329414460124,0.27438058161684126
82800.0,4.930231691883076e6,1.9668867917773437e7,8.1591645679745865e9,0.9223209847467373,0.9325143673866707,0.2506616909775451
86400.0,5.046549538582476e6,2.1803551727487613e7,8.45165171016666e9,0.9204321981116367,0.9285912678947483,0.23145538862919843
