time,form_a_max,form_a_relative,initial_min_strat,initial_min_tropo,form_a_max_unrepaired,initial_strat,initial_tropo,energy_change,records,form_b
0.0,0.0,0.0,0.033977965380665935,0.03322423235154931,0.0,5.2684683046055384e7,6.030271539654003e7,0.0,0.0,0.0
3600.0,0.033316218463681935,2.2005689169802037e-5,6.196730547535407,0.03319015678558226,0.033316218463681935,5.240805177925755e7,6.014283726204609e7,60639.968941792846,60663.82355930557,-23.85461751272669
7200.0,0.048136644485680335,1.4897332806627183e-5,6.5248689723776865,0.033156280688520966,0.048136644485680335,5.215332762445305e7,5.994337467999872e7,123321.78880393505,123341.60218534945,-19.813381414394826
10800.0,0.20025827522090367,4.033504114695486e-5,22.276634700117224,0.033141016292030506,0.20025827522090367,5.192246534149669e7,5.97241920588532e7,185531.31765539944,185586.59835482482,-55.28069942537695
14400.0,0.30690366190451357,5.5790296156549066e-5,187.73331308177532,0.033144526821313004,0.30690366190451357,5.172337307535453e7,5.947981369532222e7,251659.8719779253,251673.125915505,-13.25393757969141
18000.0,0.6268483043778588,8.920632943838481e-5,246.02615357475676,0.03318811169371845,0.6268483043778588,5.151438816853066e7,5.922726668103956e7,305865.11486524343,305869.2503647595,-4.1354995160363615
21600.0,0.8996229280186867,0.00011188366417064066,402.7399071450438,0.033380568260150734,0.8996229280186867,5.134297260163937e7,5.893688832317911e7,360292.43022301793,360319.849027412,-27.418804394081235
25200.0,1.2434885447325144,0.00017598533485618038,1566.7595382630602,0.03428225921291402,1.2434885447325144,5.117485290801029e7,5.864660279418023e7,410025.2283066362,410031.7046977114,-6.476391075178981
28800.0,1.4037755345947858,0.00016218953860069128,1551.0309704071442,0.03752286083825277,1.4037755345947858,5.100425369024406e7,5.834141622897891e7,456208.2917524576,456207.90210268274,0.38964977487921715
32400.0,1.3535699893770357,0.00014520816756580284,1884.6533523153773,0.04449226766350254,1.3535699893770357,5.0836493338828206e7,5.800730592307601e7,499937.88032463193,499936.50497161923,1.3753530126996338
36000.0,1.2807512698353207,0.00013338689169885667,2187.157691485659,0.053484383298198296,1.2807512698353207,5.068637178286187e7,5.7641591717544e7,542883.6720149517,542887.7471516035,-4.075136651750654
39600.0,1.3724157072568914,0.00012047205380702128,2157.0408840833193,0.061502423600076676,1.3724157072568914,5.054995265959619e7,5.725829434373737e7,580762.4144735634,580779.046283837,-16.631810273509473
43200.0,1.8832438061851917,0.00014096869416084395,2115.9388957230017,0.06852894998075199,1.8832438061851917,5.042263273864541e7,5.684973836929543e7,617508.310525462,617524.0109271347,-15.700401672627777
46800.0,2.453515656749687,0.00016088145605247989,2082.1634718559535,0.07618720440158298,2.453515656749687,5.029816166704787e7,5.641895167812092e7,652559.9839063585,652573.6808427377,-13.696936379186809
50400.0,3.1176654187129316,0.0001991227834369065,2149.3710640064837,0.085496461189359,3.1176654187129316,5.0057542086548634e7,5.613296525277443e7,689444.2001805604,689459.4345477521,-15.234367191791534
54000.0,1.2138782795714178,0.00011606959529805258,2634.5839023517055,0.09609280293177809,1.2138782795714178,4.981476921185479e7,5.590269322967854e7,721583.3095187396,721578.3295054948,4.980013244785368
57600.0,2.8401987599327185,0.00024413981148071765,2608.6786084824307,0.10226886537890523,2.8401987599327185,4.959768330342091e7,5.563925305715307e7,748024.1415101886,748026.2356222449,-2.0941120563074946
61200.0,6.218103822093326,0.000471754082233915,2574.7232272108204,0.10750256801996003,6.218103822093326,4.940950609884841e7,5.53433603957652e7,771807.6304140091,771813.3327028574,-5.702288848347962
64800.0,11.151162367611505,0.000761334880773072,2538.865202313443,0.11387497409765675,11.151162367611505,4.922836161116336e7,5.501467876582048e7,792681.0496437848,792684.977742699,-3.9280989142134786
68400.0,15.900907568606272,0.0009594574664641162,2491.6719769962715,0.12142078898947156,15.900907568606272,4.905216803170442e7,5.46607412882085e7,812109.7849714756,812111.4285699623,-1.6435984866693616
72000.0,17.9850465483496,0.0009762914097324726,2441.89142878538,0.13152907038754583,17.9850465483496,4.8887791555959255e7,5.42883360397248e7,831493.4723749608,831494.5294038607,-1.0570288999006152
75600.0,18.920531727472735,0.0009333649212361045,2395.5150168058926,0.1441664003692656,18.920531727472735,4.872751162225856e7,5.3906297006146654e7,848117.788277626,848118.3612762755,-0.5729986494407058
79200.0,18.99152566919929,0.0008600953502940772,2350.704764274443,0.15796460376922794,18.99152566919929,4.857202698253668e7,5.351728465755279e7,861956.9196570218,861957.2947478704,-0.3750908486545086
82800.0,10.480308726515432,0.0004388387874978818,2304.6352181744533,0.17241349910197015,10.480308726515432,4.832528752547494e7,5.322482944458453e7,879048.3691371828,879042.8558183648,5.513318818062544
86400.0,4.111736962271607,0.000270564015802149,2882.87972450045,0.19055820600672346,4.111736962271607,4.806734926515982e7,5.300136854620468e7,892437.1952719837,892436.7092850264,0.4859869573265314
