time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,source_negative,source_negative_relative,source_minimum,repair_moved,repair_moved_relative,repair_gross,repair_gross_relative,repair_events,increment_left,increment_left_relative,increment_left_gross,increment_left_gross_relative,increment_moved_gross,increment_moved_gross_relative,led_repair_retained,led_repair_retained_relative,led_repair_attempted,led_repair_attempted_relative,led_repair_events,led_repairnet_retained,led_repairnet_retained_relative,led_repairnet_attempted,led_repairnet_attempted_relative,led_repairnet_events,inc_left_retained,inc_left_retained_relative,inc_left_attempted,inc_left_attempted_relative,inc_left_events,inc_moved_retained,inc_moved_retained_relative,inc_moved_attempted,inc_moved_attempted_relative,inc_moved_events,led_fix_strat_retained,led_fix_strat_retained_relative,led_fix_strat_attempted,led_fix_strat_attempted_relative,led_fix_strat_events,led_fix_strat_inventory_fraction,led_fix_strat_burden_fraction,led_fix_strat_parent_fraction,led_fix_strat_applicable,led_fix_tropo_retained,led_fix_tropo_retained_relative,led_fix_tropo_attempted,led_fix_tropo_attempted_relative,led_fix_tropo_events,led_fix_tropo_inventory_fraction,led_fix_tropo_burden_fraction,led_fix_tropo_parent_fraction,led_fix_tropo_applicable,led_fix_sfc_retained,led_fix_sfc_retained_relative,led_fix_sfc_attempted,led_fix_sfc_attempted_relative,led_fix_sfc_events,led_fix_sfc_inventory_fraction,led_fix_sfc_burden_fraction,led_fix_sfc_parent_fraction,led_fix_sfc_applicable,led_fix_rad_retained,led_fix_rad_retained_relative,led_fix_rad_attempted,led_fix_rad_attempted_relative,led_fix_rad_events,led_fix_rad_inventory_fraction,led_fix_rad_burden_fraction,led_fix_rad_parent_fraction,led_fix_rad_applicable,led_inc_strat_retained,led_inc_strat_retained_relative,led_inc_strat_attempted,led_inc_strat_attempted_relative,led_inc_strat_events,led_inc_strat_inventory_fraction,led_inc_strat_burden_fraction,led_inc_strat_parent_fraction,led_inc_strat_applicable,led_inc_tropo_retained,led_inc_tropo_retained_relative,led_inc_tropo_attempted,led_inc_tropo_attempted_relative,led_inc_tropo_events,led_inc_tropo_inventory_fraction,led_inc_tropo_burden_fraction,led_inc_tropo_parent_fraction,led_inc_tropo_applicable,led_inc_sfc_retained,led_inc_sfc_retained_relative,led_inc_sfc_attempted,led_inc_sfc_attempted_relative,led_inc_sfc_events,led_inc_sfc_inventory_fraction,led_inc_sfc_burden_fraction,led_inc_sfc_parent_fraction,led_inc_sfc_applicable,led_inc_rad_retained,led_inc_rad_retained_relative,led_inc_rad_attempted,led_inc_rad_attempted_relative,led_inc_rad_events,led_inc_rad_inventory_fraction,led_inc_rad_burden_fraction,led_inc_rad_parent_fraction,led_inc_rad_applicable,ledger_parent_scale,ledger_cadence_step
36000.0,64.78625157978968,5.702065110847191e-7,112.48431529638748,9.900138904920855e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.882531186371585e-24,0.0,0.0,0.0,0.0,0.0,-60.97334293955513,-5.366477655203877e-7,190.54428882614647,1.6770470815843538e-6,1.2009533880138414e7,0.10570011764168322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.0724357347756,9.752533943584026e-6,698.0506706529997,6.143788655270237e-6,8932.0,1.814109176847447e7,0.15966610804500456,1.063339063243791e7,0.09358819850930847,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0018274399205488e6,0.017618785042764113,1.1643599374444152e6,0.010247939977810292,8964.0,0.038730886905181755,0.038730886905181755,0.22273614636085354,1.0,1.6603545614104189e7,0.14613362535096486,9.733545198349107e6,0.08566834340154122,9000.0,0.268087023946372,0.268087023946372,1.8474168613449509,1.0,668113.407738578,0.005880300309801837,391817.4269432631,0.003448522526794954,5851.0,0.16913085873206674,0.16913085873206674,0.07433857824309513,1.0,114097.7324798876,0.0010042141407102158,66921.5723663285,0.000589000217867391,5732.0,0.1705944128592426,0.1705944128592426,0.012695244722037785,1.0,8.98743860225273e6,1.0
39600.0,85.15123771649087,7.491181078205525e-7,99.65347886538031,8.767015903388512e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3.7770285405830306e-22,0.0,0.0,0.0,0.0,0.0,-29.981914044580055,-2.637659219081971e-7,200.32651992572053,1.7623727802134921e-6,1.3745444683627332e7,0.12092556477962753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178.8084076290904,1.0370568267559581e-5,745.9868627760277,6.562820248865759e-6,9830.0,2.1079808093481876e7,0.18544963497519762,1.2354515794407666e7,0.10868886634108699,9900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2701005847176425e6,0.019971212400318024,1.32132237182579e6,0.011624335024920078,9864.0,0.044013917250162085,0.044013917250162085,0.2297897769999241,1.0,1.92870860439859e7,0.16967816076553355,1.1305301273504864e7,0.09945840043507778,9900.0,0.3106222377828279,0.3106222377828279,1.9523254744137788,1.0,848526.1000348594,0.00746490930185697,497534.64839618816,0.00437706161855983,6481.0,0.1956968538645562,0.1956968538645562,0.08589162287268332,1.0,145217.76078638085,0.0012775534108432963,85155.74973492931,0.0007491578023077461,6332.0,0.19633037780414045,0.19633037780414045,0.014699593970494184,1.0,9.879032106456121e6,1.0
43200.0,67.5707664944639,5.941973305488116e-7,127.35783324010548,1.1199471082210015e-6,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.3769479079043135e-21,0.0,0.0,0.0,0.0,0.0,-77.42080911548868,-6.808156913407449e-7,212.64686831066555,1.869953650890055e-6,1.490641476263741e7,0.13108260153802212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.6375351845431,1.1032911314896444e-5,793.8752987986757,6.981104519118655e-6,10730.0,2.3272462285112184e7,0.2046511484555163,1.3640188141322229e7,0.11994777922818545,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.502669344684611e6,0.02200773383234859,1.4570974542720034e6,0.012813283948004782,10764.0,0.04861717065583199,0.04861717065583199,0.23232358455837146,1.0,2.129017444665832e7,0.1872194956403131,1.2479715643138e7,0.10974292739106925,10800.0,0.342061858984944,0.342061858984944,1.9763736083737542,1.0,998928.7723031901,0.008784284102498496,585824.6327698098,0.005151568511363246,7110.0,0.211722414171027,0.211722414171027,0.09273087297483826,1.0,170394.40140669982,0.0014983979568238136,99933.05770170597,0.0008787817454283145,6950.0,0.21253957753218428,0.21253957753218428,0.015817766021532207,1.0,1.0772343020799998e7,1.0
46800.0,85.50899490219308,7.515850891401037e-7,117.01509933947862,1.0285093862744553e-6,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0456399748196367e-19,0.0,0.0,0.0,0.0,0.0,-51.41859561078882,-4.519460181913857e-7,222.61234763702018,1.9566610662870326e-6,1.5510416041183455e7,0.13632948716385837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.494020322102,1.1439539201670713e-5,823.7191035435844,7.240115458863066e-6,11628.0,2.6670049955889624e7,0.23441758257591477,1.5631189670567922e7,0.1373910323160441,11700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8349083585080546e6,0.02491755228523514,1.6514323016262848e6,0.014515337188167611,11664.0,0.05515462832673514,0.05515462832673514,0.24379758152717101,1.0,2.438821549351141e7,0.2143612977397857,1.4295135240927145e7,0.1256477228695213,11700.0,0.39101041767691674,0.39101041767691674,2.097347498813221,1.0,1.244868628768638e6,0.010941827820464758,729986.9274984987,0.006416252355703905,7741.0,0.24429240148754683,0.24429240148754683,0.10705670964706682,1.0,212479.78014818512,0.0018676004166088911,124599.46006946449,0.0010951724600462526,7580.0,0.24982802604951135,0.24982802604951135,0.018272921016330396,1.0,1.1628123383135803e7,1.0
50400.0,95.1867869378475,8.36325700670886e-7,111.39635553678009,9.787454550526243e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,7.119441559934608e-18,0.0,0.0,0.0,0.0,0.0,-38.495701800740036,-3.382291368059643e-7,229.07343315213473,2.0126742970233587e-6,1.7259702263567008e7,0.15164638972816424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.417062353437,1.1548669789266913e-5,832.2782940257155,7.31252466646151e-6,12527.0,2.9743142798754964e7,0.2613278117851077,1.7430056030639295e7,0.15314314403821025,12600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1317961080090967e6,0.027516440659976025,1.8244724071950396e6,0.016030094232494685,12564.0,0.061044692762977096,0.061044692762977096,0.24904920477550732,1.0,2.7187427061810315e7,0.23887290156934982,1.5933492042097732e7,0.13999410343520005,12600.0,0.43491438383881487,0.43491438383881487,2.1620204049427536,1.0,1.4849216625179644e6,0.013046749341981693,870533.5861589867,0.0076486415270780785,8371.0,0.27136833070123434,0.27136833070123434,0.118085132763997,1.0,252809.56373993357,0.0022212235787426628,148212.29578581327,0.0013022159493843075,8210.0,0.27471657949115197,0.27471657949115197,0.02010412512106312,1.0,1.2575009467836263e7,1.0
54000.0,82.99168624798767,7.289114541541514e-7,114.30331839683421,1.0039198116582623e-6,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.134578809511852e-17,0.0,0.0,0.0,0.0,0.0,-55.868465446976465,-4.906896850924511e-7,222.09159345031688,1.950618352946267e-6,1.8278890196504813e7,0.16054249571030313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333.459894418152,1.1711705529060078e-5,848.7501574893114,7.454526344487908e-6,13424.0,3.234993412737801e7,0.28412770715512325,1.895763951349792e7,0.16650391394413952,13500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3988578738283594e6,0.029851983340507055,1.9800948492941738e6,0.01739106507186023,13464.0,0.06637264649889513,0.06637264649889513,0.2511143168167081,1.0,2.9564252203845058e7,0.25966121474495646,1.7326211745940782e7,0.1521751728357328,13500.0,0.47190800800204225,0.47190800800204225,2.184265206124449,1.0,1.7035376477672844e6,0.014962078253597388,998661.7050558351,0.008771191290958538,9018.0,0.2914717117283999,0.2914717117283999,0.12586071806197163,1.0,289821.4548208467,0.002545486031544002,169910.09998896412,0.0014923111417251883,8840.0,0.29268889399969716,0.29268889399969716,0.021412580145396397,1.0,1.3535101928534143e7,1.0
57600.0,73.71933597896714,6.4717283288493e-7,116.7972573108977,1.0253485179064795e-6,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0607514560386613e-16,0.0,0.0,0.0,0.0,0.0,-69.64406249452027,-6.113965165265895e-7,217.38440570816022,1.9083905165300988e-6,2.001600180819374e7,0.17571797712522091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.4618099327174,1.200477624552404e-5,870.0428657224801,7.637997530276034e-6,14323.0,3.568440585267794e7,0.3132689370951754,2.090911459705644e7,0.18355850262614165,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.738363699651335e6,0.032818627483945484,2.1771036525064893e6,0.01911252074596472,14364.0,0.07311194694825358,0.07311194694825358,0.2592711313009289,1.0,3.2604583821883645e7,0.28623156457978494,1.910525271381383e7,0.1677226247033625,14400.0,0.5193648198433649,0.5193648198433649,2.2612640214445054,1.0,1.9955666703611615e6,0.017518830278623932,1.1695201224229264e6,0.010267070920990407,9678.0,0.3211489800821949,0.3211489800821949,0.1384008806471189,1.0,341021.49118385994,0.002993785030661015,199875.11971497384,0.0017546786841115885,9470.0,0.3259998152365499,0.3259998152365499,0.023651264275173518,1.0,1.4418742576134782e7,1.0
61200.0,95.0608721585013,8.341681806379488e-7,101.73716864280757,8.927533163016262e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.6700049966354087e-15,0.0,0.0,0.0,0.0,0.0,-35.18381304826835,-3.087413007261687e-7,225.6619320220378,1.9802048834582822e-6,2.1646736389928717e7,0.1899521675019818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1407.040048257241,1.2346910042887815e-5,893.3930428568067,7.839608792057738e-6,15222.0,3.848892717644029e7,0.3377439910707408,2.2553075153413743e7,0.19790537622194135,15299.999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.015506279990102e6,0.03523644893910271,2.3390816794602056e6,0.020525663867942773,15263.999999999998,0.07866581361361491,0.07866581361361491,0.26197976149894714,1.0,3.515327538374096e7,0.30847332981993436,2.0599329866944935e7,0.18076107579593367,15299.999999999998,0.5587533475370031,0.5587533475370031,2.29347087485117,1.0,2.2546971474443893e6,0.01978518158593456,1.3214503185506896e6,0.01159585203669191,10334.0,0.3425030201029194,0.3425030201029194,0.14710100788120134,1.0,385673.6888230111,0.00338432324488879,226056.85711078325,0.001983670388616049,10097.0,0.34845719486281446,0.34845719486281446,0.025162132485700074,1.0,1.532754384161175e7,1.0
64800.0,109.98909680565703,9.648717562259095e-7,91.26816043757339,8.006436347459874e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.722765610702587e-14,0.0,0.0,0.0,0.0,0.0,-11.48563386464973,-1.0075692991582399e-7,231.84045302373553,2.033804363976893e-6,2.2263544585753325e7,0.19530540742802793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1446.947843624787,1.269325003652303e-5,917.2612522293929,8.046610991999994e-6,16114.0,4.020239264913347e7,0.3526727132635017,2.3559747649888672e7,0.20667625929644107,16200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.1888637674814966e6,0.0367465181304505,2.4408883102409984e6,0.021412524141505577,16164.0,0.08224020428005394,0.08224020428005394,0.25817717983418204,1.0,3.670957624915671e7,0.3220322225976405,2.1513709437650777e7,0.18872753037255957,16200.0,0.5821467960776586,0.5821467960776586,2.2625645986604686,1.0,2.4259735119071216e6,0.02128168510309079,1.4221078645294972e6,0.012475343035280572,10990.0,0.34880095225267854,0.34880095225267854,0.14952288601956157,1.0,414063.50130343146,0.003632343471258897,242744.93842311422,0.0021294632091134152,10725.0,0.3534476602433424,0.3534476602433424,0.02552046401429294,1.0,1.6224763823711507e7,1.0
68400.0,77.48490101948846,6.795333755303931e-7,143.7435796439758,1.2606141145063262e-6,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,8.353664873304887e-14,0.0,0.0,0.0,0.0,0.0,-98.4046453407895,-8.629970476374407e-7,253.73212342317092,2.2252005751014114e-6,2.3676090974559847e7,0.20763650475930545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.2654209989335,1.3586873665349764e-5,982.9917869124696,8.620721176520297e-6,17014.0,4.232928606308066e7,0.37122280939614627,2.4809952484483164e7,0.21758033548096295,17100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.438111351621703e6,0.03892170923711611,2.5867764952308754e6,0.022685722513923156,17064.0,0.0872943268346304,0.0872943268346304,0.25875183476854274,1.0,3.8648424163556464e7,0.3389420878809211,2.2653574553149603e7,0.19866915723438056,17100.0,0.611661965806551,0.611661965806551,2.2532897151350086,1.0,2.652904833550219e6,0.02326566018390943,1.555682102653416e6,0.013643147201058067,11647.0,0.3623720012750779,0.3623720012750779,0.15467029525895634,1.0,451533.71684876917,0.003959897047540353,264774.0178770955,0.002322036677513654,11366.0,0.368279970880946,0.368279970880946,0.026325427290549312,1.0,1.715199954269564e7,1.0
72000.0,112.04892755413312,9.823532265525868e-7,127.48240761288804,1.1176613393886356e-6,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.1107015727946905e-13,0.0,0.0,0.0,0.0,0.0,-49.946872966656294,-4.378932747152127e-7,274.5898224533051,2.40737866888719e-6,2.632247686428775e7,0.23077391852765725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625.936218774678,1.4254877092958847e-5,1028.9198028339292,9.020726125999213e-6,17914.0,4.5956693075430684e7,0.4029106454635672,2.6932951766513433e7,0.23612606247960224,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.796917176982897e6,0.0420554410397019,2.7959931723776786e6,0.024512978162840975,17964.0,0.09450239321103712,0.09450239321103712,0.26551002827246895,1.0,4.195425275903323e7,0.3678205268455407,2.4588272421638098e7,0.21556983432153515,18000.0,0.66276323304316,0.66276323304316,2.3221736847262933,1.0,3.0503223308644397e6,0.026742727923945744,1.7883505132590146e6,0.015678792606544364,12307.0,0.39705464787652334,0.39705464787652334,0.16883576230877426,1.0,518678.40215001494,0.00454734742239318,304076.56294496014,0.0026658942593064013,12004.0,0.40556520684965786,0.40556520684965786,0.028708921196297837,1.0,1.8066802252984036e7,1.0
75600.0,120.89499262656318,1.0596515337744702e-6,121.76009624725555,1.0672342165525087e-6,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.1125973638506884e-12,0.0,0.0,0.0,0.0,0.0,-37.69824488546285,-3.304272753204924e-7,280.06166053027414,2.4547564930917072e-6,2.7876773960253887e7,0.244341520205997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1663.0861661965102,1.4577045488168738e-5,1051.1328792630932,9.213239882916199e-6,18812.0,4.9059668975762725e7,0.43001080811689724,2.8749678862522654e7,0.25199258166381555,18900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.099120273645232e6,0.04469408121442286,2.972707944636259e6,0.026055955375485388,18864.0,0.1006537333185624,0.1006537333185624,0.26813326725680875,1.0,4.478242572498845e7,0.3925205260751115,2.624408179956939e7,0.230030879916742,18900.0,0.706020397361456,0.706020397361456,2.354848970201392,1.0,3.4074241945068203e6,0.029866268200888644,1.997480974607631e6,0.01750803513398148,12967.0,0.42359813773974236,0.42359813773974236,0.17917674680575296,1.0,578871.3721651989,0.005073840727777238,339324.21432584594,0.0029741961709520435,12651.0,0.4302025563287348,0.4302025563287348,0.030439500151097205,1.0,1.9017111624427684e7,1.0
79200.0,105.11345764098223,9.211199721296846e-7,151.59574373639305,1.3284489957735192e-6,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.3475877383499463e-12,0.0,0.0,0.0,0.0,0.0,-85.56488020012509,-7.498137901087366e-7,296.4122029533544,2.5974904284457796e-6,2.919854260095031e7,0.25586981296606726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1729.786982656972,1.5158300116978174e-5,1093.1340052432538,9.57924500859629e-6,19712.0,5.134849417163135e7,0.4499721023527009,3.0093024463587377e7,0.26370824894632877,19800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.353159795436056e6,0.04691028639186654,3.1209822621670184e6,0.027349486534478544,19764.0,0.10586408025291609,0.10586408025291609,0.2680863541017331,1.0,4.68717604328084e7,0.4107420270675656,2.747025306948016e7,0.24072463516688195,19800.0,0.7375741621293962,0.7375741621293962,2.347338739163848,1.0,3.684697788424044e6,0.03228938330400973,2.160217544270553e6,0.018930207119328416,13627.0,0.4385969780330821,0.4385969780330821,0.18452974202404798,1.0,625468.887327605,0.0054810477839191815,366679.83271705476,0.0032132528495681855,13309.0,0.4436649918571021,0.4436649918571021,0.03132349491055432,1.0,1.9968042809835244e7,1.0
82800.0,133.50260295846965,1.1696587503263824e-6,137.14433843583595,1.2015651526966838e-6,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.3438025793424607e-11,0.0,0.0,0.0,0.0,0.0,-45.118515079541666,-3.9529765558904944e-7,312.7674861200676,2.74025538716819e-6,3.1017200364969768e7,0.27175155400377843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779.583462696866,1.5591496517315344e-5,1121.227809093245,9.823433318548578e-6,20608.0,5.5029243521563776e7,0.4821286984858373,3.22478530765098e7,0.2825336936832083,20700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.711374634340668e6,0.05003916904546685,3.3297138824017053e6,0.02917268197269485,20664.0,0.11314005596392714,0.11314005596392714,0.273248330312239,1.0,5.0231173963098235e7,0.44009128558625743,2.943676669468147e7,0.25790487213542407,20700.0,0.7890847857066824,0.7890847857066824,2.403201557207027,1.0,4.1438007696078685e6,0.03630515602222982,2.4290373844468636e6,0.02128156881309658,14287.0,0.4733278497348101,0.4733278497348101,0.19825115912268193,1.0,703631.8454017136,0.006164742310218765,412439.6856628093,0.0036135152171335424,13969.0,0.4799619855194205,0.4799619855194205,0.03366373933072127,1.0,2.0901773225162324e7,1.0
86400.0,133.20550013813772,1.1668316636801437e-6,134.84607398441076,1.1812024930261674e-6,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,7.792669954888387e-11,0.0,0.0,0.0,0.0,0.0,-45.51593710574935,-3.987030307456252e-7,312.59918139061875,2.7382549707693033e-6,3.303175973621426e7,0.28934618410891483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1791.3206325117044,1.5691316286869812e-5,1132.364546537739,9.919100985761395e-6,21498.0,5.818811915951867e7,0.5097067299391533,3.409763566533067e7,0.29868286902325974,21600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.02254401372398e6,0.05275529196491846,3.5113727969275806e6,0.030758346751382795,21564.0,0.11952035947236252,0.11952035947236252,0.27518008408687533,1.0,5.3114643177704945e7,0.4652649282540738,3.1125260293035954e7,0.2726459433922621,21600.0,0.8329000796414231,0.8329000796414231,2.4268966640307728,1.0,4.556307173160618e6,0.03991159129002542,2.67063297481233e6,0.023393772132890612,14947.0,0.5003170031452585,0.5003170031452585,0.20818527655071373,1.0,773227.9813021126,0.0067731954828528056,453202.31444447354,0.003969887204346259,14629.0,0.5048854299938917,0.5048854299938917,0.035330076530477976,1.0,2.1885828088571414e7,1.0
