time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,exchange_volume_fraction,bound_partition,bound_evap,bound_fcg,fix_gross,fix_gross_relative,fix_events,increment_left,increment_left_relative,increment_left_net_abs,increment_left_net_abs_relative,increment_moved_net_abs,increment_moved_net_abs_relative
0.0,1.6927559738976023e-16,5.541235145747802e-18,3.675875500810642e-16,1.2032975119021722e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21600.0,8.314211163854806e-13,2.726672090315592e-14,1.026778055088898e-12,3.36735140662626e-14,0.0,0.0,0.0,0.0,0.0,0.03650648750847629,0.0,0.1050866849855533,0.0,0.0,0.0,0.0,9.043524646069823e-14,2.9658527747913236e-15,1.983892816066089e-12,6.506239816546806e-14,0.03506707912326397,0.0011500360533296915
43200.0,1.0884074546499382e-12,3.604113533792071e-14,1.582740429641082e-12,5.241030074333684e-14,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,1.2125996341192794e-13,4.015359076905838e-15,2.9228525872045516e-12,9.67862956268635e-14,0.036943723675088046,0.0012233412580666665
64800.0,2.332369386044438e-12,7.784198602082955e-14,2.938101110078045e-12,9.805806357557869e-14,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,2.351781950829025e-13,7.848987336047304e-15,5.916995746883185e-12,1.9747759637478505e-13,0.04809400419733837,0.001605120022932595
86400.0,2.578794562960101e-12,8.764096282965287e-14,3.265892926540523e-12,1.1099216846960317e-13,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,2.327939899679579e-13,7.91156058524079e-15,6.815789904569007e-12,2.316362839680369e-13,0.06623134733569937,0.002250888509452649
108000.0,3.259858350916246e-12,1.1166663178970295e-13,4.024597955227197e-12,1.378628300955563e-13,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,1.9402979988730196e-13,6.6465017457446475e-15,8.75026116452456e-12,2.9974069003583095e-13,0.09081374752438316,0.0031108300467712216
129600.0,3.731789633597222e-12,1.2965996621871288e-13,4.465101135464952e-12,1.551386651528516e-13,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.05839727332894789,0.0,0.0,0.0,1.5164264676437425e-13,5.2687805013896245e-15,1.0237064380052354e-11,3.556838814670545e-13,0.1105716537436275,0.003841780565569078
151200.0,3.96830370995824e-12,1.3948610196551898e-13,4.577051841333426e-12,1.6088363353832591e-13,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,1.867538808672797e-13,6.564409574735873e-15,1.1310714375431889e-11,3.975722560536971e-13,0.11236774205125602,0.00394973254846
172800.0,4.351917846412191e-12,1.5553122481176708e-13,4.911900397101938e-12,1.7554418807434256e-13,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.05839727332894789,0.0,0.0,0.0,1.2317252885008958e-13,4.402007333619753e-15,1.2869810983871089e-11,4.599483574965944e-13,0.12560014676156267,0.004488766872855466
194400.0,4.211031081251699e-12,1.529615833702519e-13,4.74879533988689e-12,1.7249534384212142e-13,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,-9.717710807813339e-14,-3.529863359392506e-15,1.3051749521756829e-11,4.740920297378646e-13,0.13138552020596136,0.0047724504556861174
216000.0,4.8888501229523885e-12,1.7958583278824485e-13,5.156834438444177e-12,1.894299035331907e-13,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,-1.5914768113019443e-13,-5.846092257543799e-15,1.4696584789936276e-11,5.39860775492516e-13,0.15366156309294401,0.005644566530283572
237600.0,5.26238901911287e-12,1.966495614064792e-13,5.257062421808168e-12,1.964505124536264e-13,0.0,0.0,0.0,0.0,0.0,0.05027262711049585,0.0,0.0,0.0,0.0,0.0,0.0,-8.519167060063192e-14,-3.1835169536599007e-15,1.5418528645673935e-11,5.761730812170469e-13,0.1663526253016868,0.006216410585682593
