time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction
0.0,7.193520302297007e6,1.496659214535201e-17,5.4364515816972675e6,1.1310895100307929e-17,0.0,0.0,0.0,0.0,0.0
3600.0,6.096664620978745e20,0.0012687096898943747,6.104044502308301e20,0.0012702454356726253,0.0,0.0,0.0,0.0,0.0
7200.0,6.426090540091381e20,0.0013375312260088888,6.441422093184957e20,0.0013407223467809873,0.0,0.0,0.0,0.0,0.0
10800.0,6.760707045887742e20,0.0014074414164882965,6.785280813717492e20,0.0014125571741106882,0.0,0.0,0.0,0.0,0.0
14400.0,7.10785070996785e20,0.0014799683078762578,7.142447988387805e20,0.001487172015113454,0.0,0.0,0.0,0.0,0.0
18000.0,7.465702468031946e20,0.0015547348411626349,7.510787128281646e20,0.001564123735562369,0.0,0.0,0.0,0.0,0.0
21600.0,7.82306936713352e20,0.0016294111635717136,7.878933900898214e20,0.0016410467877355924,0.0,0.0,0.0,0.0,0.0
25200.0,8.17412947725752e20,0.0017027842836110387,8.240953189647717e20,0.0017167045876075873,0.0,0.0,0.0,0.0,0.0
28800.0,8.51876421285813e20,0.0017748290603393831,8.596736492303499e20,0.0017910740771050382,0.0,0.0,0.0,0.0,0.0
32400.0,8.855409272517388e20,0.0018452205744535694,8.94469888637361e20,0.001863826042309679,0.0,0.0,0.0,0.0,0.0
36000.0,9.179056264774058e20,0.0019129168005913694,9.279789946526373e20,0.0019339097160557754,0.0,0.0,0.0,0.0,0.0
39600.0,9.489272193770829e20,0.001977828114935815,9.601503670329095e20,0.0020012202745435257,0.0,0.0,0.0,0.0,0.0
43200.0,9.788628474672863e20,0.0020404897810209115,9.912302122830477e20,0.0020662701869174197,0.0,0.0,0.0,0.0,0.0
46800.0,1.0087884812121447e21,0.0021031431402668086,1.0222859104725825e21,0.0021312828606234653,0.0,0.0,0.0,0.0,0.0
50400.0,1.0382639323918366e21,0.0021648689009080286,1.0528703064149859e21,0.00219532443720399,0.0,0.0,0.0,0.0,0.0
54000.0,1.0669423236611066e21,0.002224942135514374,1.0826334746924563e21,0.0022576635885021732,0.0,0.0,0.0,0.0,0.0
57600.0,1.0951027657671301e21,0.0022839436501532967,1.1118502576509375e21,0.002318872178269305,0.0,0.0,0.0,0.0,0.0
61200.0,1.1228234041077187e21,0.0023420357508761184,1.1406004828050387e21,0.002379115984244025,0.0,0.0,0.0,0.0,0.0
64800.0,1.1505828328141244e21,0.0024002164416404245,1.1693702027898027e21,0.002439408538919082,0.0,0.0,0.0,0.0,0.0
68400.0,1.178332771391204e21,0.002458385026962946,1.198122431633211e21,0.0024996726883170428,0.0,0.0,0.0,0.0,0.0
72000.0,1.2053019688480465e21,0.002514932294299302,1.2260889932859583e21,0.00255830562348357,0.0,0.0,0.0,0.0,0.0
75600.0,1.231250513523822e21,0.002569357250200104,1.2530310871627585e21,0.0026148086625471787,0.0,0.0,0.0,0.0,0.0
79200.0,1.2570874199419079e21,0.002623557128880477,1.279857356835261e21,0.0026710782712553453,0.0,0.0,0.0,0.0,0.0
82800.0,1.2833480015785136e21,0.002678650189235467,1.3071027963286279e21,0.002728232052747451,0.0,0.0,0.0,0.0,0.0
86400.0,1.3095091377220422e21,0.0027335462053932934,1.33424542856506e21,0.0027851821902227392,0.0,0.0,0.0,0.0,0.0
