time,gap_integral,gap_gross,new_integral,kept_over_levels,kept_over_columns,kept_overall
0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600.0,-3.356388186568438,36550.958382621604,4.665561958228836e8,0.001347165806963376,0.9945145462482239,9.182763831889713e-5
7200.0,70.27119596172997,75029.33560319529,9.126224483257073e8,0.0018065814763252917,0.9652423074095459,0.0009365829431486705
10800.0,183.63103887551688,145679.3740644794,1.3438588080897603e9,0.002057071998899445,0.9468375877297873,0.001260515018373429
14400.0,365.605182137283,254693.13538122692,1.7624311436841261e9,0.0024037939599902726,0.9448227563540141,0.00143547324740434
18000.0,604.8922620575836,407920.0136286073,2.169994608993718e9,0.002624597615497894,0.9512077844783177,0.0014828697829185468
21600.0,831.0030626439898,605675.3918393429,2.5678446154631705e9,0.002635214299602378,0.9649224265886398,0.0013720271185533252
25200.0,1030.6380052773102,847346.9722067469,2.9569722535903535e9,0.0025865961110539386,0.9810670315169373,0.0012163116634419761
28800.0,1161.2280586649163,1.1367493270208156e6,3.338111374295703e9,0.002493642095718986,0.9932934060321431,0.0010215339750481792
32400.0,1224.5710968948326,1.483269601850912e6,3.711037317274589e9,0.0023336193278079543,0.9948076300634792,0.0008255890199372657
36000.0,1160.0899372854146,1.8781639962719e6,4.0747366672258162e9,0.0021658892522706447,0.9939704490173449,0.0006176723329742019
39600.0,951.9937158880812,2.313204989845988e6,4.428378513240537e9,0.0020135405709755462,0.9931492698421268,0.00041154749365790726
43200.0,706.2008839900618,2.783038916040309e6,4.771827918558847e9,0.0019111899150068801,0.9924029219933962,0.00025375171001735045
46800.0,480.32273750447166,3.286920711111252e6,5.105757722507671e9,0.0018577556998628183,0.991821789382534,0.0001461315254367918
50400.0,788.3106310320452,3.8297649002889264e6,5.43104320837278e9,0.0019467195632109661,0.9913665788094282,0.0002058378651317665
54000.0,4059.026198717553,4.422398505720303e6,5.749084044724658e9,0.0026389745068133006,0.9910592552021011,0.0009178336582438842
57600.0,13889.258758645357,5.075487187994872e6,6.061092361302576e9,0.004451077683587356,0.9908654492457937,0.0027365370543142803
61200.0,33294.726990915726,5.797135249832405e6,6.368300715857045e9,0.007502221307647449,0.9907317285440425,0.005743306919030098
64800.0,65043.38074730917,6.591621974264299e6,6.671821824248473e9,0.011661003649765769,0.9909388204703402,0.009867583578254086
68400.0,111279.21744762188,7.464313405835024e6,6.972934621020506e9,0.01672958304817214,0.9911425267304652,0.01490816521190447
72000.0,169325.3955973867,8.413404847242652e6,7.271936874659935e9,0.02195147559235882,0.9911954033171253,0.0201256683437598
75600.0,233848.98934884128,9.428801759970345e6,7.569084610745719e9,0.026569883993111526,0.9912559560491935,0.024801559657520764
79200.0,300914.2090774017,1.0498583047277974e7,7.864499368124515e9,0.03045936606037796,0.9910048941431349,0.028662364027821966
82800.0,370124.7289047646,1.1606820861790992e7,8.15796673506899e9,0.03377546918588985,0.9904714738815508,0.03188855357656071
86400.0,441502.13048115454,1.2737988154174736e7,8.44910660345943e9,0.03664778539073767,0.9898816247352549,0.0346602717114678
