time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,source_negative,source_negative_relative,source_minimum,repair_moved,repair_moved_relative,repair_gross,repair_gross_relative,repair_events,increment_left,increment_left_relative,increment_left_gross,increment_left_gross_relative,increment_moved_gross,increment_moved_gross_relative,led_repair_retained,led_repair_retained_relative,led_repair_attempted,led_repair_attempted_relative,led_repair_events,led_repairnet_retained,led_repairnet_retained_relative,led_repairnet_attempted,led_repairnet_attempted_relative,led_repairnet_events,inc_left_retained,inc_left_retained_relative,inc_left_attempted,inc_left_attempted_relative,inc_left_events,inc_moved_retained,inc_moved_retained_relative,inc_moved_attempted,inc_moved_attempted_relative,inc_moved_events,led_fix_tropics_retained,led_fix_tropics_retained_relative,led_fix_tropics_attempted,led_fix_tropics_attempted_relative,led_fix_tropics_events,led_fix_tropics_inventory_fraction,led_fix_tropics_burden_fraction,led_fix_tropics_parent_fraction,led_fix_tropics_applicable,led_fix_extratropics_retained,led_fix_extratropics_retained_relative,led_fix_extratropics_attempted,led_fix_extratropics_attempted_relative,led_fix_extratropics_events,led_fix_extratropics_inventory_fraction,led_fix_extratropics_burden_fraction,led_fix_extratropics_parent_fraction,led_fix_extratropics_applicable,led_fix_sfc_retained,led_fix_sfc_retained_relative,led_fix_sfc_attempted,led_fix_sfc_attempted_relative,led_fix_sfc_events,led_fix_sfc_inventory_fraction,led_fix_sfc_burden_fraction,led_fix_sfc_parent_fraction,led_fix_sfc_applicable,led_fix_rad_retained,led_fix_rad_retained_relative,led_fix_rad_attempted,led_fix_rad_attempted_relative,led_fix_rad_events,led_fix_rad_inventory_fraction,led_fix_rad_burden_fraction,led_fix_rad_parent_fraction,led_fix_rad_applicable,led_inc_tropics_retained,led_inc_tropics_retained_relative,led_inc_tropics_attempted,led_inc_tropics_attempted_relative,led_inc_tropics_events,led_inc_tropics_inventory_fraction,led_inc_tropics_burden_fraction,led_inc_tropics_parent_fraction,led_inc_tropics_applicable,led_inc_extratropics_retained,led_inc_extratropics_retained_relative,led_inc_extratropics_attempted,led_inc_extratropics_attempted_relative,led_inc_extratropics_events,led_inc_extratropics_inventory_fraction,led_inc_extratropics_burden_fraction,led_inc_extratropics_parent_fraction,led_inc_extratropics_applicable,led_inc_sfc_retained,led_inc_sfc_retained_relative,led_inc_sfc_attempted,led_inc_sfc_attempted_relative,led_inc_sfc_events,led_inc_sfc_inventory_fraction,led_inc_sfc_burden_fraction,led_inc_sfc_parent_fraction,led_inc_sfc_applicable,led_inc_rad_retained,led_inc_rad_retained_relative,led_inc_rad_attempted,led_inc_rad_attempted_relative,led_inc_rad_events,led_inc_rad_inventory_fraction,led_inc_rad_burden_fraction,led_inc_rad_parent_fraction,led_inc_rad_applicable,ledger_parent_scale,ledger_cadence_step
36000.0,5.609789988299274e8,1.1690796963894906e-15,5.96970310410072e8,1.2440855552586056e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,2.650052598906437e21,0.005522707078531792,2.650052598906437e21,0.005522707078531792,2.396331e6,4.35998431622915e7,9.086203140066976e-17,3.950154168047084e8,8.232117503693259e-16,4.6487411821294796e21,0.00968797217210071,1.3247944016678895e21,0.0027608702645033267,1.324794401667891e21,0.00276087026450333,1.012905e6,0.0,0.0,0.0,0.0,0.0,3.456394514504218e9,7.203122858515326e-15,3.180593776801975e9,6.62835438524011e-15,0.0,6.260918648509048e21,0.013047748468276122,1.3444255988278016e22,0.028017816605864984,3.1104e6,1.3247944016678908e21,0.0027608702645033297,1.324794401667892e21,0.0027608702645033323,1.012905e6,0.0069725270548141255,0.0069725270548141255,0.38524659935654737,1.0,1.3247944016678884e21,0.0027608702645033245,1.32479440166789e21,0.002760870264503328,1.012905e6,0.004570705442658043,0.004570705442658043,0.3852465993565467,1.0,3.182248142739455e17,6.63180208226966e-7,3.182248142739455e17,6.63180208226966e-7,195738.0,0.0005165746155045707,0.0005165746155045707,9.253890820761438e-5,1.0,1.455707563812284e17,3.0336931690547976e-7,1.4557075638122848e17,3.033693169054799e-7,174783.0,0.00020207952096468697,0.00020207952096468697,4.233157899144517e-5,1.0,2.0096362875484242e21,0.00418808009889991,4.436719596176072e21,0.009246119389997587,1.955507e6,0.010576919231864552,0.010576919231864552,0.5843967522408284,1.0,4.253146648136273e21,0.008863553542065094,9.009985790835729e21,0.018776801760483155,2.839654e6,0.014673884874954838,0.014673884874954838,1.2368034471585507,1.0,8.308232876225364e19,0.00017314349358406962,1.0896154684995256e20,0.00022707575929788268,551559.0,0.13486761594474256,0.13486761594474256,0.024160114642683004,1.0,2.539823196399678e19,5.2929891092591745e-5,3.344846337726231e19,6.970656564924276e-5,2.936904e6,0.035257511029161,0.035257511029161,0.007385736595414292,1.0,3.438821793315268e21,1.0
39600.0,5.945584972659818e8,1.2392235078447287e-15,6.332857798223822e8,1.3199418209451585e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,2.962061081274415e21,0.0061737503382196645,2.962061081274416e21,0.006173750338219667,2.672296e6,4.486623624867459e7,9.351358179815893e-17,4.170479195179994e8,8.692426197606569e-16,4.809325831804259e21,0.010023958374259935,1.4807402970759194e21,0.0030862702216642862,1.4807402970759215e21,0.0030862702216642906,1.127954e6,0.0,0.0,0.0,0.0,0.0,3.7987778424456654e9,7.91769830064742e-15,3.4980269267405577e9,7.290850637278027e-15,0.0,6.52050458223601e21,0.013590525740482865,1.3784327139294162e22,0.028730330672902083,3.42144e6,1.4807402970759207e21,0.003086270221664289,1.4807402970759226e21,0.0030862702216642927,1.127954e6,0.007793285256392124,0.007793285256392124,0.3968587921515524,1.0,1.4807402970759184e21,0.003086270221664284,1.4807402970759202e21,0.003086270221664288,1.127954e6,0.0051098592288921895,0.0051098592288921895,0.3968587921515518,1.0,4.0850900400343936e17,8.514451702484534e-7,4.0850900400343936e17,8.514451702484534e-7,222814.0,0.0006114246928759313,0.0006114246928759313,0.00010948603899818522,1.0,1.7197811856922797e17,3.5844972083639106e-7,1.7197811856922803e17,3.584497208363912e-7,193574.0,0.000219347668324235,0.000219347668324235,4.6092504233631254e-5,1.0,2.0909050426830013e21,0.004358021445288851,4.5433582838475307e21,0.009469608820317978,2.164887e6,0.011004643740590994,0.011004643740590994,0.5603913470724033,1.0,4.432144759833776e21,0.009237809234605482,9.244313132863714e21,0.019267692246937328,3.120132e6,0.015294806151724268,0.015294806151724268,1.1878758344740856,1.0,9.500992753513634e19,0.00019802683204692912,1.245715757424423e20,0.0002596414411351601,625033.0,0.14220351373906592,0.14220351373906592,0.025463969042011887,1.0,2.89193317186951e19,6.027584478526828e-5,3.805589563239926e19,7.93189580110522e-5,3.235079e6,0.03688485508950023,0.03688485508950023,0.00775077917334681,1.0,3.731151549013574e21,1.0
43200.0,6.243014079139673e8,1.3013863497267756e-15,6.635096926573935e8,1.3831179074559023e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,3.274123640870585e21,0.0068250684037122825,3.274123640870585e21,0.0068250684037122825,2.950309e6,5.236098379605243e7,1.0914899230827605e-16,4.3784767416100204e8,9.127145625326996e-16,4.967838045894349e21,0.010355697646402191,1.6367087690501162e21,0.003411798249241593,1.6367087690501183e21,0.003411798249241597,1.243442e6,0.0,0.0,0.0,0.0,0.0,4.1436933288672824e9,8.637728294831767e-15,3.8148453497076015e9,7.952228845705715e-15,0.0,6.781884247570735e21,0.01413716431411902,1.4126700397895254e22,0.02944778728904319,3.73248e6,1.636708769050118e21,0.0034117982492415967,1.63670876905012e21,0.0034117982492416006,1.243442e6,0.008614084694642038,0.008614084694642038,0.4075549056596556,1.0,1.6367087690501152e21,0.0034117982492415906,1.6367087690501173e21,0.003411798249241595,1.243442e6,0.005649346568754011,0.005649346568754011,0.40755490565965485,1.0,5.085656422327214e17,1.0601295725940449e-6,5.085656422327214e17,1.0601295725940449e-6,251129.0,0.0007082859640196097,0.0007082859640196097,0.0001266373262374524,1.0,1.975371281152626e17,4.1177565649324657e-7,1.9753712811526266e17,4.1177565649324673e-7,212296.0,0.00023332631243891522,0.00023332631243891522,4.9188485536139944e-5,1.0,2.1783964786970156e21,0.004540972366443618,4.658209930077665e21,0.009710262927999343,2.375874e6,0.011465015719868406,0.011465015719868406,0.5424399185445448,1.0,4.6068422858897165e21,0.009603184599941125,9.472897180475375e21,0.01974671036579622,3.39987e6,0.0159012092760316,0.0159012092760316,1.1471443232410536,1.0,1.0673533631134258e20,0.0002224949486710428,1.3991748764077903e20,0.00029166474109388425,701415.0,0.14865168681537103,0.14865168681537103,0.026578039259951444,1.0,3.234257264347889e19,6.74196502197707e-5,4.253500347165935e19,8.866626312530549e-5,3.532699e6,0.03820230293764001,0.03820230293764001,0.008053585580868826,1.0,4.0159221403579785e21,1.0
46800.0,6.550453462324042e8,1.3656499088548008e-15,6.987762523550813e8,1.4568208610706544e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,3.586073391363074e21,0.0074763080574945144,3.5860733913630743e21,0.007476308057494516,3.228475e6,4.991835322494079e7,1.040706493434665e-16,4.5834517406386244e8,9.555659753703126e-16,5.132783148782563e21,0.010700915409327137,1.7926150216049822e21,0.0037372749153125532,1.7926150216049843e21,0.0037372749153125576,1.358252e6,0.0,0.0,0.0,0.0,0.0,4.489453736504265e9,9.359691082958494e-15,4.1349145338722024e9,8.62054159881248e-15,0.0,7.047615426779761e21,0.014692990982353693,1.4474934450657641e22,0.0301775946152687,4.04352e6,1.7926150216049835e21,0.003737274915312556,1.7926150216049862e21,0.0037372749153125615,1.358252e6,0.009434415076692378,0.009434415076692378,0.4175501391821648,1.0,1.7926150216049804e21,0.0037372749153125493,1.7926150216049825e21,0.0037372749153125537,1.358252e6,0.006188895096137035,0.006188895096137035,0.4175501391821641,1.0,6.187494978610697e17,1.2899796941052182e-6,6.187494978610698e17,1.2899796941052184e-6,280510.0,0.0008080202991791511,0.0008080202991791511,0.00014412405108569688,1.0,2.2459865524461898e17,4.6824717529540634e-7,2.24598655244619e17,4.682471752954064e-7,231461.0,0.0002472816252574473,0.0002472816252574473,5.231530397059403e-5,1.0,2.275013170494951e21,0.004742986950139496,4.785198843259166e21,0.00997626561540436,2.589421e6,0.011973244838802273,0.011973244838802273,0.5299141502958741,1.0,4.776865949142908e21,0.009958893053098838,9.695333930733442e21,0.020213000481535206,3.679927e6,0.016491841188012273,0.016491841188012273,1.1126655851256646,1.0,1.1824527750938028e20,0.0002465198071888958,1.549846802705459e20,0.0003231147518301248,778547.0,0.15441561543069598,0.15441561543069598,0.027542629893545112,1.0,3.5665294247995957e19,7.435562456736357e-5,4.688404497833689e19,9.774467083793902e-5,3.829667e6,0.03926725169981099,0.03926725169981099,0.008307443816849345,1.0,4.293173090819923e21,1.0
50400.0,6.829198736873636e8,1.423943733307836e-15,7.288347627423168e8,1.519680028376115e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,3.895873058100867e21,0.008123213631040377,3.895873058100867e21,0.008123213631040377,3.508082e6,5.560777775622684e7,1.1594675994947433e-16,4.775176932287427e8,9.956634050570367e-16,5.310289333937125e21,0.011072387128351227,1.9474389658380224e21,0.004060569355569855,1.9474389658380248e21,0.00406056935556986,1.472999e6,0.0,0.0,0.0,0.0,0.0,4.834532393456507e9,1.0080395036632985e-14,4.451619815741051e9,9.281991026952219e-15,0.0,7.321292206790112e21,0.015265492423415438,1.4833753963823972e22,0.030929588978233676,4.35456e6,1.9474389658380235e21,0.004060569355569857,1.947438965838026e21,0.004060569355569863,1.472999e6,0.010248881818360138,0.010248881818360138,0.4267859231715732,1.0,1.947438965838021e21,0.004060569355569851,1.9474389658380235e21,0.004060569355569857,1.472999e6,0.0067249828916566366,0.0067249828916566366,0.4267859231715726,1.0,7.417163051683035e17,1.546539096796226e-6,7.417163051683035e17,1.546539096796226e-6,310792.0,0.0009140311689725422,0.0009140311689725422,0.00016254890837949466,1.0,2.534101196487013e17,5.283808038594996e-7,2.5341011964870144e17,5.283808038594999e-7,251292.0,0.00026147602604406357,0.00026147602604406357,5.553543589939919e-5,1.0,2.38401054055837e21,0.004970856758112136,4.928426595984727e21,0.010276172120351599,2.805357e6,0.012546448290559589,0.012546448290559589,0.5224616315331505,1.0,4.942568730399563e21,0.010305659626062733,9.912265040187273e21,0.020667882471557042,3.962327e6,0.017067898268365432,0.017067898268365432,1.0831757993169255,1.0,1.2957558419243493e20,0.0002701756797679406,1.698224183261851e20,0.00035409361722786185,855721.0,0.1596784671773353,0.1596784671773353,0.028396800254156907,1.0,3.890635774981582e19,8.112293467834408e-5,5.112809882053823e19,0.0001066062633649144,4.126596e6,0.04014472597374282,0.04014472597374282,0.008526421675224771,1.0,4.563034674072718e21,1.0
54000.0,7.082174132291791e8,1.4768744314053522e-15,7.591253176998532e8,1.5830347447000423e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,4.201373877352249e21,0.00876129496441511,4.2013738773522484e21,0.00876129496441511,3.782248e6,5.512189205948191e7,1.149479121420457e-16,4.973189857837788e8,1.037079406177814e-15,5.509310798193764e21,0.011488788754033065,2.1001054535874396e21,0.004379434887821028,2.1001054535874422e21,0.0043794348878210335,1.585059e6,0.0,0.0,0.0,0.0,0.0,5.180273235281462e9,1.0802633408852565e-14,4.768746258068914e9,9.944459549913476e-15,0.0,7.607752893148955e21,0.015864754972786745,1.520946346299171e22,0.031716909644266975,4.6656e6,2.100105453587441e21,0.004379434887821032,2.1001054535874437e21,0.004379434887821037,1.585059e6,0.011051812663252596,0.011051812663252596,0.43518309323140486,1.0,2.1001054535874375e21,0.004379434887821024,2.1001054535874403e21,0.00437943488782103,1.585059e6,0.007253889929513182,0.007253889929513182,0.4351830932314041,1.0,8.792656049353354e17,1.8335681474170996e-6,8.792656049353353e17,1.8335681474170994e-6,341245.0,0.0010280110973207466,0.0010280110973207466,0.00018220110093714864,1.0,2.837045724290946e17,5.916206256252139e-7,2.8370457242909472e17,5.916206256252142e-7,270885.0,0.00027556162464109207,0.00027556162464109207,5.878915898374716e-5,1.0,2.506402411507508e21,0.005226702375885106,5.089147937729383e21,0.010612606138278635,3.023149e6,0.013189951896647545,0.013189951896647545,0.5193758020385403,1.0,5.107634128384809e21,0.010651156139737364,1.012855384714829e22,0.021121483211999224,4.244596e6,0.017642073975018047,0.017642073975018047,1.058402098469787,1.0,1.4080545091166549e20,0.0002936273047929802,1.8453388276158228e20,0.0003848159732982193,934332.0,0.16462552986033066,0.16462552986033066,0.029177654658678307,1.0,4.210246149916066e19,8.779796673428752e-5,5.5315353001093054e19,0.00011535134407241626,4.425401e6,0.04089402787118402,0.04089402787118402,0.008724456858374608,1.0,4.825797431589853e21,1.0
57600.0,7.312070564062331e8,1.5250006600945767e-15,7.90939783326865e8,1.6495788451450844e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,4.503594050665914e21,0.009392666331502025,4.503594050665914e21,0.009392666331502025,4.053368e6,5.404787117967919e7,1.1272188705455553e-16,5.131081129762746e8,1.0701349284490182e-15,5.718782021823704e21,0.011927054425706995,2.251122415917561e21,0.004694926204761274,2.2511224159175642e21,0.00469492620476128,1.695877e6,0.0,0.0,0.0,0.0,0.0,5.526905396520092e9,1.1526877789443569e-14,5.085871713899497e9,1.0607060822104718e-14,0.0,7.910068097216173e21,0.016497186349561172,1.56058483759247e22,0.03254745542471788,4.97664e6,2.251122415917563e21,0.0046949262047612786,2.2511224159175663e21,0.0046949262047612855,1.695877e6,0.011845886169591263,0.011845886169591263,0.44295349657505023,1.0,2.2511224159175587e21,0.004694926204761269,2.251122415917562e21,0.004694926204761276,1.695877e6,0.007777356001119127,0.007777356001119127,0.44295349657504934,1.0,1.0315103793675453e18,2.1513113086753093e-6,1.0315103793675453e18,2.1513113086753093e-6,372447.0,0.0011495187184244397,0.0011495187184244397,0.00020297036094684022,1.0,3.177084514181408e17,6.626106707880512e-7,3.177084514181409e17,6.626106707880515e-7,289167.0,0.00029154263482358584,0.00029154263482358584,6.251551157414423e-5,1.0,2.641498445268328e21,0.005509091901371126,5.266388926947488e21,0.010983546342375297,3.242819e6,0.013900128077684601,0.013900128077684601,0.5197678119393809,1.0,5.275730837565097e21,0.011003029770131612,1.0348843365879937e22,0.021583480118132724,4.527259e6,0.01822701271139082,0.01822701271139082,1.0381058821875533,1.0,1.520587412422016e20,0.0003171327173826918,1.992807890832398e20,0.00041561871187313973,1.01556e6,0.16945478480317527,0.16945478480317527,0.029920607889544714,1.0,4.530365653240042e19,9.448501010940148e-5,5.9510010414749884e19,0.00012411368896077723,4.724772e6,0.04157254027597648,0.04157254027597648,0.008914403289117601,1.0,5.082073927225795e21,1.0
61200.0,7.530853430179527e8,1.5708161861367997e-15,8.17803792209677e8,1.705808572424165e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,4.801343689575896e21,0.010014838892717377,4.801343689575897e21,0.010014838892717379,4.321764e6,5.186231625268348e7,1.0817653878880335e-16,5.246474397833738e8,1.0943310715945101e-15,5.948184586198706e21,0.012406966504867445,2.399897622113121e21,0.005005804541062008,2.3998976221131246e21,0.0050058045410620155,1.805498e6,0.0,0.0,0.0,0.0,0.0,5.871951162638594e9,1.2247955714439683e-14,5.402071199689154e9,1.126786088430468e-14,0.0,8.228422055227406e21,0.017163179008262967,1.602310012867754e22,0.03342163709275286,5.28768e6,2.3998976221131236e21,0.005005804541062013,2.399897622113127e21,0.005005804541062021,1.805498e6,0.01262812623163423,0.01262812623163423,0.4500883352421943,1.0,2.3998976221131194e21,0.005005804541062004,2.3998976221131225e21,0.005005804541062011,1.805498e6,0.008293264729774645,0.008293264729774645,0.45008833524219355,1.0,1.195108460178025e18,2.492806068849379e-6,1.195108460178025e18,2.492806068849379e-6,404364.0,0.0012745500397368062,0.0012745500397368062,0.0002241363849520221,1.0,3.53336889469344e17,7.370045244984189e-7,3.533368894693441e17,7.370045244984192e-7,306404.0,0.00030725302411299796,0.00030725302411299796,6.626649857708637e-5,1.0,2.7882118981441526e21,0.005815766327933482,5.458770453470053e21,0.011386126505069514,3.464827e6,0.014671414099450764,0.014671414099450764,0.5229146610150799,1.0,5.448214380541496e21,0.011364108216741437,1.0574819916170597e22,0.02205739156100742,4.810341e6,0.018827254857068265,0.018827254857068265,1.0217843119580028,1.0,1.6346817217312162e20,0.00034096859426145453,2.142346215857482e20,0.00044685932920853985,1.098423e6,0.17433427365071064,0.17433427365071064,0.03065760672478245,1.0,4.8543751795195494e19,0.00010125454141773493,6.3755774804440875e19,0.0001329844007070538,5.025412e6,0.042212446493387304,0.042212446493387304,0.009104128538896453,1.0,5.33205914083894e21,1.0
64800.0,7.745770361264577e8,1.6158320070500701e-15,8.487919921426421e8,1.7706505670379316e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,5.093581905652982e21,0.010625634752669696,5.093581905652983e21,0.010625634752669698,4.593344e6,4.795933834762044e7,1.0004716164394163e-16,5.41646365583132e8,1.1299192890979036e-15,6.191679427042211e21,0.012916357352446568,2.545908567027944e21,0.005310976646298505,2.545908567027948e21,0.005310976646298514,1.916161e6,0.0,0.0,0.0,0.0,0.0,6.216652853044129e9,1.2968453992519189e-14,5.719150488574694e9,1.193062275482476e-14,0.0,8.560645597364778e21,0.01785821746847652,1.6458373846730948e22,0.034333534309945526,5.59872e6,2.5459085670279456e21,0.005310976646298509,2.54590856702795e21,0.0053109766462985175,1.916161e6,0.0133958598952303,0.0133958598952303,0.4565711243248544,1.0,2.5459085670279414e21,0.0053109766462985,2.545908567027946e21,0.00531097664629851,1.916161e6,0.00879976826753247,0.00879976826753247,0.45657112432485364,1.0,1.3740595808351844e18,2.866402367684982e-6,1.3740595808351844e18,2.866402367684982e-6,437202.0,0.001407221473342883,0.001407221473342883,0.0002464173049402257,1.0,3.907120162521906e17,8.150577049850551e-7,3.907120162521907e17,8.150577049850554e-7,323820.0,0.0003227644817084829,0.0003227644817084829,7.006843327281806e-5,1.0,2.9449990996289006e21,0.006143512632018078,5.664146707716905e21,0.011815880301235841,3.687165e6,0.015495762825552836,0.015495762825552836,0.5281421208393663,1.0,5.624643402617347e21,0.011733473127014232,1.0806024334898834e22,0.022542263938794126,5.093033e6,0.019441216063905396,0.019441216063905396,1.008696775492326,1.0,1.7511214129251897e20,0.0003652984655193568,2.2949521062718187e20,0.00047874606333611565,1.183725e6,0.17933834086008488,0.17933834086008488,0.031403777915792117,1.0,5.183827004180642e19,0.00010813893520848014,6.8071840517799125e19,0.0001420035110226405,5.326162e6,0.04282323467601879,0.04282323467601879,0.009296428608067597,1.0,5.576148887629847e21,1.0
68400.0,7.972419648380034e8,1.6633021040245986e-15,8.794450614850695e8,1.834804094186626e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,5.37835479000925e21,0.01122097083817072,5.378354790009251e21,0.011220970838170724,4.866139e6,4.829984393143623e7,1.0076894541237784e-16,5.57257310476321e8,1.162617245301047e-15,6.446075149573114e21,0.013448577510799075,2.6881781978145447e21,0.005608400773693,2.688178197814549e21,0.0056084007736930085,2.02714e6,0.0,0.0,0.0,0.0,0.0,6.558368711533707e9,1.368285784991221e-14,6.035799614485925e9,1.2592611328839494e-14,0.0,8.902579976645053e21,0.0185736334255935,1.690617136988965e22,0.035271688710279796,5.90976e6,2.688178197814547e21,0.005608400773693004,2.688178197814551e21,0.005608400773693013,2.02714e6,0.014144023175116037,0.014144023175116037,0.4622938278780678,1.0,2.6881781978145426e21,0.0056084007736929955,2.6881781978145473e21,0.005608400773693005,2.02714e6,0.009293446545295576,0.009293446545295576,0.46229382787806705,1.0,1.5689646424186002e18,3.273362800721777e-6,1.5689646424186002e18,3.273362800721777e-6,470911.0,0.0015475545129375642,0.0015475545129375642,0.00026981941559481293,1.0,4.2942973773460966e17,8.959279839839403e-7,4.294297377346098e17,8.959279839839405e-7,340948.0,0.0003377090987203317,0.0003377090987203317,7.38502817348209e-5,1.0,3.1081624404416707e21,0.006484622429386727,5.877699889063822e21,0.012262764660527536,3.910605e6,0.016353797387901096,0.016353797387901096,0.5345197403307506,1.0,5.804557971517011e21,0.012110167192363998,1.1041766107112754e22,0.02303666089860185,5.374524e6,0.020067251966859486,0.020067251966859486,0.9982267269239551,1.0,1.8699382529180742e20,0.0003901290157382408,2.4506582320891134e20,0.0005112858044931555,1.270745e6,0.1844421030264285,0.1844421030264285,0.03215787232929417,1.0,5.517299849904367e19,0.00011510854738743281,7.243962472548847e19,0.00015113226038614288,5.627633e6,0.04338875946296297,0.04338875946296297,0.009488261117648352,1.0,5.814869322727724e21,1.0
72000.0,8.207430239664655e8,1.7125238984063526e-15,9.070333119642079e8,1.892573166059389e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,5.652809412555672e21,0.011794886985884998,5.652809412555672e21,0.011794886985884998,5.137899e6,4.4691556157251805e7,9.325130490465238e-17,5.719543655127463e8,1.1934131526391638e-15,6.707463248800786e21,0.013995478214046925,2.825277381609632e21,0.00589509127016486,2.8252773816096365e21,0.0058950912701648695,2.137305e6,0.0,0.0,0.0,0.0,0.0,6.903730393153074e9,1.440500003191253e-14,6.354777894159765e9,1.3259581495093703e-14,0.0,9.250310864232518e21,0.019301264780939967,1.7361823299972756e22,0.03622636617417832,6.2208e6,2.825277381609634e21,0.005895091270164864,2.8252773816096386e21,0.005895091270164874,2.137305e6,0.014865139336481547,0.014865139336481547,0.46708675177054587,1.0,2.82527738160963e21,0.0058950912701648565,2.825277381609635e21,0.005895091270164866,2.137305e6,0.009769329270524199,0.009769329270524199,0.46708675177054526,1.0,1.7842146116695473e18,3.7228585234917013e-6,1.784214611669547e18,3.7228585234917005e-6,505057.0,0.001699040012971764,0.001699040012971764,0.0002949738715394645,1.0,4.704347247294654e17,9.815870317678637e-7,4.704347247294657e17,9.815870317678643e-7,358232.0,0.00035287657738984445,0.00035287657738984445,7.777424932654535e-5,1.0,3.275264431108086e21,0.006834013141855299,6.09653468396922e21,0.012720743325120352,4.137438e6,0.017232737022269035,0.017232737022269035,0.5414805053386634,1.0,5.986316878687324e21,0.012490768022177226,1.1280060726618289e22,0.023536445642208748,5.655953e6,0.02069966690218372,0.02069966690218372,0.989683110103061,1.0,1.9907061809315283e20,0.0004153714146816526,2.6088965194102145e20,0.0005443601112035396,1.359244e6,0.18956741152948844,0.18956741152948844,0.0329111927145046,1.0,5.85403141998476e19,0.0001221474738864816,7.68524473574906e19,0.0001603567120371848,5.929052e6,0.04391152401865725,0.04391152401865725,0.00967813121119305,1.0,6.048720865877904e21,1.0
75600.0,8.390655831859283e8,1.7509468269615032e-15,9.367563803777757e8,1.9548062091052962e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,5.918064292570409e21,0.012349709131776137,5.91806429257041e21,0.01234970913177614,5.408859e6,4.09706576196598e7,8.549682455724462e-17,5.869054295548023e8,1.2247435959695949e-15,6.97639724329133e21,0.01455821912082544,2.957762499615876e21,0.006172205090267127,2.957762499615881e21,0.006172205090267137,2.246815e6,0.0,0.0,0.0,0.0,0.0,7.244030938100001e9,1.511671225664673e-14,6.671465511834339e9,1.3921893119218743e-14,0.0,9.605718391515911e21,0.020045038761390358,1.7827619025055727e22,0.037202351746660645,6.53184e6,2.9577624996158783e21,0.0061722050902671315,2.9577624996158825e21,0.00617220509026714,2.246815e6,0.01556206909597384,0.01556206909597384,0.471107635181435,1.0,2.957762499615874e21,0.006172205090267123,2.9577624996158793e21,0.006172205090267134,2.246815e6,0.01022935817077675,0.01022935817077675,0.47110763518143434,1.0,2.0228581168749176e18,4.221263596209983e-6,2.0228581168749174e18,4.221263596209982e-6,539923.0,0.001863421291025583,0.001863421291025583,0.00032219757464376414,1.0,5.164352217726747e17,1.0776876456552887e-6,5.1643522177267494e17,1.0776876456552893e-6,375306.0,0.00037018976204317676,0.00037018976204317676,8.225696826074486e-5,1.0,3.4482589127651455e21,0.00719576410096892,6.323181764179213e21,0.01319510091720338,4.366224e6,0.018142783089659113,0.018142783089659113,0.5492331118867949,1.0,6.169820166974799e21,0.012875068720216805,1.152063612620307e22,0.024041054327553577,5.936598e6,0.021338190725409285,0.021338190725409285,0.9827189940827595,1.0,2.1126975495692583e20,0.0004408738893450628,2.7687016530784092e20,0.0005777676347840947,1.449276e6,0.19461797950747556,0.19461797950747556,0.033650705442389156,1.0,6.196684087672758e19,0.00012931127862253396,8.134473392883103e19,0.00016974871406583877,6.231059e6,0.04441891085581441,0.04441891085581441,0.009869978359956448,1.0,6.278315779103796e21,1.0
