# operator_residual.csv, from analysis/reduce_run.jl
# run: a2_none_dt10
# generated: 1788995110 (unix)
# geometry: column
# region tags summed: upper, lower
# Column geometry: no horizontal remapping, so the maxima are over the model's own levels.
# operator residual = max |q_tag_res + sum of the region ledgers|, summed then reduced.
time,geometry,remapped,max_abs_operator_residual,max_abs_q_tag_res,max_abs_ledger_sum,max_abs_q_tag_fix_upper,max_abs_q_tag_fix_lower
0.0,column,false,1.4775953289308934e-18,1.4775953289308934e-18,0.0,0.0,0.0
60.0,column,false,2.3103694859827833e-7,2.3103694859827833e-7,0.0,0.0,0.0
120.0,column,false,2.3052180200403955e-7,2.3052180200403955e-7,0.0,0.0,0.0
180.0,column,false,2.2996823917459785e-7,2.2996823917459785e-7,0.0,0.0,0.0
240.0,column,false,2.2941813983595444e-7,2.2941813983595444e-7,0.0,0.0,0.0
300.0,column,false,2.2887153624702935e-7,2.2887153624702935e-7,0.0,0.0,0.0
360.0,column,false,2.283285241332421e-7,2.283285241332421e-7,0.0,0.0,0.0
420.0,column,false,2.2778968482161073e-7,2.2778968482161073e-7,0.0,0.0,0.0
480.0,column,false,2.272362286556657e-7,2.272362286556657e-7,0.0,0.0,0.0
540.0,column,false,2.2670624821453245e-7,2.2670624821453245e-7,0.0,0.0,0.0
600.0,column,false,2.2618022084247695e-7,2.2618022084247695e-7,0.0,0.0,0.0
660.0,column,false,2.25658114518055e-7,2.25658114518055e-7,0.0,0.0,0.0
720.0,column,false,2.2514000865387136e-7,2.2514000865387136e-7,0.0,0.0,0.0
780.0,column,false,2.246259693955534e-7,2.246259693955534e-7,0.0,0.0,0.0
840.0,column,false,2.2411606768188428e-7,2.2411606768188428e-7,0.0,0.0,0.0
900.0,column,false,2.2361036594009082e-7,2.2361036594009082e-7,0.0,0.0,0.0
960.0,column,false,2.2310892164399925e-7,2.2310892164399925e-7,0.0,0.0,0.0
1020.0,column,false,2.2261177615156537e-7,2.2261177615156537e-7,0.0,0.0,0.0
1080.0,column,false,2.2211897590606743e-7,2.2211897590606743e-7,0.0,0.0,0.0
1140.0,column,false,2.216306316906646e-7,2.216306316906646e-7,0.0,0.0,0.0
1200.0,column,false,2.2114680902689699e-7,2.2114680902689699e-7,0.0,0.0,0.0
1260.0,column,false,2.2066751742380727e-7,2.2066751742380727e-7,0.0,0.0,0.0
1320.0,column,false,2.2019275582734295e-7,2.2019275582734295e-7,0.0,0.0,0.0
1380.0,column,false,2.197225295703904e-7,2.197225295703904e-7,0.0,0.0,0.0
1440.0,column,false,2.1925692028350618e-7,2.1925692028350618e-7,0.0,0.0,0.0
1500.0,column,false,2.187961047725471e-7,2.187961047725471e-7,0.0,0.0,0.0
1560.0,column,false,2.1834004702162456e-7,2.1834004702162456e-7,0.0,0.0,0.0
1620.0,column,false,2.1788870919460974e-7,2.1788870919460974e-7,0.0,0.0,0.0
1680.0,column,false,2.1744204763636996e-7,2.1744204763636996e-7,0.0,0.0,0.0
1740.0,column,false,2.1700001716453965e-7,2.1700001716453965e-7,0.0,0.0,0.0
1800.0,column,false,2.1656258210798108e-7,2.1656258210798108e-7,0.0,0.0,0.0
1860.0,column,false,2.161298123196008e-7,2.161298123196008e-7,0.0,0.0,0.0
1920.0,column,false,2.1570171013552055e-7,2.1570171013552055e-7,0.0,0.0,0.0
1980.0,column,false,2.1527827015208842e-7,2.1527827015208842e-7,0.0,0.0,0.0
2040.0,column,false,2.1485936040862162e-7,2.1485936040862162e-7,0.0,0.0,0.0
2100.0,column,false,2.1444492230974454e-7,2.1444492230974454e-7,0.0,0.0,0.0
2160.0,column,false,2.1403490040811747e-7,2.1403490040811747e-7,0.0,0.0,0.0
2220.0,column,false,2.1362923554811856e-7,2.1362923554811856e-7,0.0,0.0,0.0
2280.0,column,false,2.132278712204858e-7,2.132278712204858e-7,0.0,0.0,0.0
2340.0,column,false,2.1283075160048845e-7,2.1283075160048845e-7,0.0,0.0,0.0
2400.0,column,false,2.1243782485458068e-7,2.1243782485458068e-7,0.0,0.0,0.0
2460.0,column,false,2.1204905248000187e-7,2.1204905248000187e-7,0.0,0.0,0.0
2520.0,column,false,2.116643824825991e-7,2.116643824825991e-7,0.0,0.0,0.0
2580.0,column,false,2.1128376272124322e-7,2.1128376272124322e-7,0.0,0.0,0.0
2640.0,column,false,2.1090714217441344e-7,2.1090714217441344e-7,0.0,0.0,0.0
2700.0,column,false,2.1053446655578228e-7,2.1053446655578228e-7,0.0,0.0,0.0
2760.0,column,false,2.1016569046993353e-7,2.1016569046993353e-7,0.0,0.0,0.0
2820.0,column,false,2.0980076761509268e-7,2.0980076761509268e-7,0.0,0.0,0.0
2880.0,column,false,2.0943965157152815e-7,2.0943965157152815e-7,0.0,0.0,0.0
2940.0,column,false,2.0908229378905854e-7,2.0908229378905854e-7,0.0,0.0,0.0
3000.0,column,false,2.087290187575234e-7,2.087290187575234e-7,0.0,0.0,0.0
3060.0,column,false,2.083796043718801e-7,2.083796043718801e-7,0.0,0.0,0.0
3120.0,column,false,2.0803380702750547e-7,2.0803380702750547e-7,0.0,0.0,0.0
3180.0,column,false,2.076915847740949e-7,2.076915847740949e-7,0.0,0.0,0.0
3240.0,column,false,2.0735287918396153e-7,2.0735287918396153e-7,0.0,0.0,0.0
3300.0,column,false,2.0701768078618756e-7,2.0701768078618756e-7,0.0,0.0,0.0
3360.0,column,false,2.0668596228067032e-7,2.0668596228067032e-7,0.0,0.0,0.0
3420.0,column,false,2.0635767720325656e-7,2.0635767720325656e-7,0.0,0.0,0.0
3480.0,column,false,2.0603274763536758e-7,2.0603274763536758e-7,0.0,0.0,0.0
3540.0,column,false,2.057111650738109e-7,2.057111650738109e-7,0.0,0.0,0.0
3600.0,column,false,2.0539299833773886e-7,2.0539299833773886e-7,0.0,0.0,0.0
