time,total,tagged,residual,relative,gross_residual,gross_relative,scale,nonpositive_fraction,residual_at_spin_up,residual_since_spin_up,relative_since_spin_up
0.0,1.1298739844259547e8,1.1298739844259542e8,4.470348358154297e-8,3.9565017159196814e-16,3.488170169374527e-9,3.0872205373829646e-17,1.1298739844259547e8,0.0,NaN,NaN,NaN
3600.0,1.1305835741352145e8,1.1305844206883603e8,-84.65531457960606,-7.487753803990923e-7,92.75647866239743,8.20430092780598e-7,1.1305835741352145e8,0.0,-84.65531457960606,0.0,0.0
7200.0,1.1313105819548689e8,1.1313111287544486e8,-54.67995797097683,-4.833328605173266e-7,86.06903227915011,7.607904818712607e-7,1.1313105819548689e8,0.0,-84.65531457960606,29.975356608629227,2.6496133852856534e-7
10800.0,1.1319733496180992e8,1.1319749325011164e8,-158.28830172121525,-1.3983394730504738e-6,174.2955701759383,1.5397497673840243e-6,1.1319733496180992e8,0.0,-84.65531457960606,-73.63298714160919,-6.504833984514848e-7
14400.0,1.1326223226568039e8,1.1326227902756865e8,-46.76188826560974,-4.1286391173996905e-7,112.00116170454864,9.888659217118938e-7,1.1326223226568039e8,0.0,-84.65531457960606,37.893426313996315,3.345636542383282e-7
18000.0,1.1332798753141585e8,1.1332800203948289e8,-14.508067041635513,-1.2801839472896055e-7,109.63578949740017,9.674202453035517e-7,1.1332798753141585e8,0.0,-84.65531457960606,70.14724753797054,6.189754981621367e-7
21600.0,1.1339109086123995e8,1.1339116144878617e8,-70.58754621446133,-6.225140412560401e-7,124.52759363810048,1.0982132078655862e-6,1.1339109086123995e8,0.0,-84.65531457960606,14.06776836514473,1.2406414170898026e-7
25200.0,1.1344818715680817e8,1.1344825119341692e8,-64.03660875558853,-5.644568711096026e-7,138.90403072312972,1.2243829910753572e-6,1.1344818715680817e8,0.0,-84.65531457960606,20.618705824017525,1.817455733824846e-7
28800.0,1.1350472884402503e8,1.1350473943919364e8,-10.595168605446815,-9.334561399645643e-8,132.87502457597287,1.1706562883258014e-6,1.1350472884402503e8,0.0,-84.65531457960606,74.06014597415924,6.524851143068285e-7
32400.0,1.1356186129230613e8,1.1356190884335801e8,-47.5510518848896,-4.1872378053485825e-7,138.0508412514511,1.2156444045603548e-6,1.1356186129230613e8,0.0,-84.65531457960606,37.10426269471645,3.2673172377133527e-7
