exclusive_s,file
0.153056,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/StaticArrays/k7bbZ/src/mapreduce.jl
0.147367,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/StaticArrays/k7bbZ/src/convert.jl
0.146767,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/OrderedCollections/MglBA/src/ordered_dict.jl
0.145967,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/StaticArrays/k7bbZ/src/broadcast.jl
0.144365,pair.jl
0.137688,show.jl
0.136373,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/DiskArrays/RMZbt/src/diskarray.jl
0.136039,promotion.jl
0.131982,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/StaticArrays/k7bbZ/src/linalg.jl
0.130328,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/Remapping/distributed_remapping.jl
0.124924,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaTimeSteppers/DdUag/src/solvers/imex_tableaus.jl
0.122098,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/SpecialFunctions/EJiJa/src/gamma.jl
0.115863,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/StaticArrays/k7bbZ/src/matrix_multiply.jl
0.115357,reflection.jl
0.114537,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/config/era5_observations_to_forcing_file.jl
0.113511,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/config/type_getters.jl
0.111190,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/MatrixFields/operator_matrices.jl
0.108582,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/Zygote/dywlZ/src/compiler/interface.jl
0.106260,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/cache/precomputed_quantities.jl
0.105120,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/MatrixFields/field_matrix_solver.jl
0.104882,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/Operators/integrals.jl
