time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction
0.0,1.5962989363691207e-16,1.3793454542039427e-17,1.7537949521798297e-16,1.5154361377934856e-17,0.0,0.0,0.0,0.0,0.0
3600.0,0.12672313049519218,0.010944439407858081,0.12945964646481248,0.011180778528436243,0.0,0.0,0.0,0.0,0.0
7200.0,0.12956908605892417,0.01118362037687452,0.14172606889537298,0.012232937656994814,0.0,0.0,0.0,0.0,0.0
10800.0,0.2409974398392231,0.020849764893652842,0.26905056879445866,0.023276766373993018,0.0,0.0,0.0,0.0,0.0
14400.0,0.37858725921753095,0.03288341485506417,0.4273621554393753,0.03711991544488999,0.0,0.0,0.0,0.0,0.0
18000.0,0.42221824228229826,0.03663993364984422,0.4796087091900517,0.04162025588383176,0.0,0.0,0.0,0.0,0.0
21600.0,0.520872697260082,0.045248805173912166,0.597779962968881,0.05192982704513174,0.0,0.0,0.0,0.0,0.0
25200.0,0.5968319516467442,0.05188183707194171,0.694711840726309,0.06039041045484164,0.0,0.0,0.0,0.0,0.0
28800.0,0.5955739110135112,0.051687338517399255,0.7071839387532273,0.061373500350616554,0.0,0.0,0.0,0.0,0.0
32400.0,0.6298962353105423,0.05473045844623322,0.7666109898651421,0.06660933749596845,0.0,0.0,0.0,0.0,0.0
36000.0,0.6732082718766358,0.05847952336415268,0.8279533305443687,0.07192174867820103,0.0,0.0,0.0,0.0,0.0
39600.0,0.6232139602827375,0.05404963263390608,0.7924700748157958,0.06872874991074597,0.0,0.0,0.0,0.0,0.0
43200.0,0.6188221831074516,0.053527663177847615,0.8045981170843524,0.06959714467337265,0.0,0.0,0.0,0.0,0.0
46800.0,0.6628237797312215,0.05740376164769802,0.8812989557136967,0.07632477400655219,0.0,0.0,0.0,0.0,0.0
50400.0,0.581952872025424,0.05036634678298363,0.8372870606677546,0.07246478620807431,0.0,0.0,0.0,0.0,0.0
54000.0,0.5762056882922197,0.049788987007435594,0.851739357393941,0.07359739874262028,0.0,0.0,0.0,0.0,0.0
57600.0,0.4305292762750067,0.037228247255893056,0.7332206520701752,0.06340223820449221,0.0,0.0,0.0,0.0,0.0
61200.0,0.46865713652560304,0.040518096740908977,0.803059808280554,0.0694291251849308,0.0,0.0,0.0,0.0,0.0
64800.0,0.39219453613590644,0.033840224710260935,0.738400233098871,0.0637123353638867,0.0,0.0,0.0,0.0,0.0
68400.0,0.36674338704354204,0.03159736401324419,0.7316938366849904,0.06304025463242502,0.0,0.0,0.0,0.0,0.0
72000.0,0.36192893521375763,0.031214666443890992,0.759824808392348,0.06553131192937837,0.0,0.0,0.0,0.0,0.0
75600.0,0.4260853168262752,0.03672458607701479,0.8639256902812974,0.07446234855780276,0.0,0.0,0.0,0.0,0.0
79200.0,0.5007462926852886,0.043141780778713286,0.9878300669469857,0.08510646772103514,0.0,0.0,0.0,0.0,0.0
82800.0,0.5537406592738061,0.04773533469618966,1.0990917559460034,0.09474744531259505,0.0,0.0,0.0,0.0,0.0
86400.0,0.5709462676755892,0.04920563126473857,1.1791809058657237,0.1016248710840464,0.0,0.0,0.0,0.0,0.0
