time,form_a_max,form_a_relative,initial_min_strat,initial_min_tropo,form_a_max_unrepaired,initial_strat,initial_tropo,energy_change,records,form_b
0.0,0.0,0.0,0.033977965380665935,0.03322423235154931,0.0,5.2684683046055384e7,6.030271539654003e7,0.0,0.0,0.0
3600.0,0.001635468041513377,1.0802680120361864e-6,6.268235223972626,0.033408449210357946,0.008734651775284874,5.240968078563007e7,6.014259582987121e7,60639.968941792846,60663.82355930557,-23.85461751272669
7200.0,0.0016031486643441895,4.963249787508025e-7,6.596029949855298,0.033438122726242796,0.00876606835572602,5.215717378051962e7,5.99429827188508e7,123321.78880393505,123341.60218534945,-19.813381414394826
10800.0,0.0015292584248527419,3.081007200225208e-7,22.442513988214344,0.03357195511102299,0.008874870632098464,5.1929200977455445e7,5.972410892508314e7,185531.31765539944,185586.59835482482,-55.28069942537695
14400.0,0.0013928938678873237,2.53221433703701e-7,189.31355066349118,0.033670004772045646,0.008968812941930082,5.173274331850646e7,5.947939165777034e7,251659.8719779551,251673.125915505,-13.253937549889088
18000.0,0.0013463587365549756,1.9175265381678606e-7,247.32541539225733,0.03376875440907677,0.009022991262099822,5.152611097313093e7,5.922491684742914e7,305865.11486524343,305869.2503647595,-4.1354995160363615
21600.0,0.0012852230747739668,1.5993818729283443e-7,403.51387906127525,0.034087156132542346,0.009089431732718367,5.1357731972587444e7,5.893462725065396e7,360292.43022301793,360319.849027412,-27.418804394081235
25200.0,0.0010149763966182945,1.4369087627514014e-7,1568.834021598574,0.03511098951719238,0.00935212487638637,5.119207645125781e7,5.86438680213291e7,410025.2283066362,410031.7046977114,-6.476391075178981
28800.0,0.0009914399142871844,1.1464886818575427e-7,1551.8954494701472,0.038550760089037864,0.009380384621181292,5.102361731962584e7,5.833659233675938e7,456208.2917524576,456207.90210268274,0.38964977487921715
32400.0,0.0009105997869482962,9.782085837226042e-8,1882.800582433233,0.04590892807140221,0.009468375614233082,5.085777755352153e7,5.799907166742271e7,499937.88032463193,499936.50497161923,1.3753530126996338
36000.0,0.0008487372961099027,8.854590913903046e-8,2182.265382631138,0.05543303313807867,0.009533464786727563,5.070918202304542e7,5.762941347542869e7,542883.6720149517,542887.7471516035,-4.075136651750654
39600.0,0.0008365118101210101,7.358005221861737e-8,2150.473776421703,0.0640099337687532,0.009555165504934848,5.057365581265665e7,5.724168563658051e7,580762.4144735485,580779.046283837,-16.631810288410634
43200.0,0.0008123800307657802,6.096298615206077e-8,2107.343910538071,0.07160395337792848,0.009579505616784445,5.044670278404995e7,5.682736147126837e7,617508.3105254471,617524.0109271347,-15.700401687528938
46800.0,0.0008094919394352473,5.323726800099674e-8,2071.544295570752,0.07994531214672838,0.00960269024290028,5.032225082972395e7,5.638950122487887e7,652559.9839063585,652573.6808427377,-13.696936379186809
50400.0,0.000770842760175583,4.93192534167383e-8,2143.25805974827,0.09018084898369065,0.0096325128342869,5.008672425181868e7,5.6096788115558416e7,689444.2001805604,689459.4345477521,-15.234367191791534
54000.0,0.0007060600746626733,6.747617973939216e-8,2649.0197100832934,0.10183389366191009,0.009667614842328476,4.9849058774170056e7,5.5861192528334424e7,721583.3095187247,721578.3295054948,4.980013229884207
57600.0,0.0007086271616572049,6.092414516341848e-8,2621.0442655800366,0.10869244644157966,0.009679277301984257,4.9636105218549326e7,5.559404202239009e7,748024.1415102184,748026.2356222449,-2.0941120265051723
61200.0,0.0007149220473365858,5.429005076227593e-8,2584.7343237688074,0.11457233862758946,0.009692975925645442,4.94511373239518e7,5.529489895450886e7,771807.6304139942,771813.3327028574,-5.702288863249123
64800.0,0.0007165338829508983,4.89926923756216e-8,2546.8861076939165,0.12174865426606132,0.009706718343295506,4.9272551851388335e7,5.4962125863625064e7,792681.0496437848,792684.977742699,-3.9280989142134786
68400.0,0.0007197243103291839,4.352363748162571e-8,2496.9584864691606,0.13028923901285908,0.009725832582262228,4.9098502243278325e7,5.460330636907458e7,812109.7849714756,812111.4285699623,-1.6435984866693616
72000.0,0.0007242488300107652,3.942593544664393e-8,2444.56142227534,0.14177108820053202,0.009746332016220549,4.893597172305658e7,5.42254264200699e7,831493.4723749608,831494.5294038607,-1.0570288999006152
75600.0,0.0007276179003383731,3.602079083555656e-8,2395.335795993089,0.15620060163305285,0.009767126288352301,4.8777403946300924e7,5.3837111209263936e7,848117.7882776558,848118.3612762755,-0.5729986196383834
79200.0,0.0007313836867979262,3.326387732502433e-8,2347.620844207212,0.1720595805057493,0.009787807142856764,4.862353232733344e7,5.344137512427402e7,861956.9196570069,861957.2947478704,-0.3750908635556698
82800.0,0.0007285867741302354,3.0665962176358076e-8,2298.0505055863105,0.18870551467046412,0.009812185260670958,4.838229549250786e7,5.314209297831245e7,879048.3691372126,879042.8558183648,5.513318847864866
86400.0,0.0006680350870738039,4.397367882621782e-8,2889.4669101316076,0.21007497888880897,0.009767614683369175,4.813129414374037e7,5.2912907009666264e7,892437.1952719837,892436.7092850264,0.4859869573265314
