time,total,tagged,residual,relative,gross_residual,gross_relative,scale,nonpositive_fraction,residual_at_spin_up,residual_since_spin_up,relative_since_spin_up
0.0,1.1298739844259547e8,1.1298739844259542e8,4.470348358154297e-8,3.9565017159196814e-16,3.488170169374527e-9,3.0872205373829646e-17,1.1298739844259547e8,0.0,NaN,NaN,NaN
3600.0,1.1305895549929135e8,1.1305978573452306e8,-830.2352317124605,-7.343383176025047e-6,155687.96891019456,0.0013770511873442029,1.1305895549929135e8,0.0,-830.2352317124605,0.0,0.0
7200.0,1.1313278822926496e8,1.1313358580794047e8,-797.5786755084991,-7.049933869677077e-6,159131.25414902426,0.0014065882812553231,1.1313278822926496e8,0.0,-830.2352317124605,32.65655620396137,2.8865686698875014e-7
10800.0,1.1320096258931787e8,1.1319993887513286e8,1023.7141850143671,9.043334628949251e-6,312661.1752522766,0.002762001029855029,1.1320096258931787e8,0.0,-830.2352317124605,1853.9494167268276,1.6377505758964052e-5
14400.0,1.1327443138020903e8,1.1327005824802136e8,4373.132187664509,3.8606525182951126e-5,350331.2313102658,0.003092765304946608,1.1327443138020903e8,0.0,-830.2352317124605,5203.367419376969,4.593593943466121e-5
18000.0,1.1334178743582377e8,1.1333433048038682e8,7456.955436944962,6.579175788247762e-5,354944.7280596501,0.003131631643453889,1.1334178743582377e8,0.0,-830.2352317124605,8287.190668657422,7.31168164552706e-5
21600.0,1.1340558801713675e8,1.1339394021329328e8,11647.803843468428,0.00010270925839834563,401136.77665532124,0.0035371870440344204,1.1340558801713675e8,0.0,-830.2352317124605,12478.039075180888,0.00011003019598377576
25200.0,1.13465325296093e8,1.1344951877103986e8,15806.525053143501,0.0001393070967883417,409508.8974699341,0.0036091105049168254,1.13465325296093e8,0.0,-830.2352317124605,16636.76028485596,0.00014662418004303578
28800.0,1.1352486679667252e8,1.1350547057163295e8,19396.225039571524,0.00017085441795153939,401123.2801965549,0.0035333516921449678,1.1352486679667252e8,0.0,-830.2352317124605,20226.460271283984,0.00017816766354379756
32400.0,1.1358254001837374e8,1.1355994658436708e8,22593.434006661177,0.00019891643559834406,373404.83280737145,0.003287519655282999,1.1358254001837374e8,0.0,-830.2352317124605,23423.669238373637,0.00020622596778153133
36000.0,1.136390904019827e8,1.1361383018462658e8,25260.21735611558,0.00022228457889588015,346151.0247926646,0.0030460559264263985,1.136390904019827e8,0.0,-830.2352317124605,26090.45258782804,0.00022959047362607922
39600.0,1.1368869727983472e8,1.1366135782102112e8,27339.45881359279,0.00024047648946402405,337165.15193763823,0.0029656875309929526,1.1368869727983472e8,0.0,-830.2352317124605,28169.694045305252,0.00024777919634322163
43200.0,1.1373636542276019e8,1.1370737088037252e8,28994.542387664318,0.0002549276326871451,329783.32219338295,0.0028995415931181924,1.1373636542276019e8,0.0,-830.2352317124605,29824.77761937678,0.0002622272789227748
46800.0,1.1378262482302912e8,1.1375239576691009e8,30229.056119024754,0.000265673745583223,334761.21788155945,0.0029421119296749185,1.1378262482302912e8,0.0,-830.2352317124605,31059.291350737214,0.0002729704240787645
50400.0,1.1382942645903084e8,1.137966257712349e8,32800.68779593706,0.00028815648832020244,515754.1252870217,0.004530938451777673,1.1382942645903084e8,0.0,-830.2352317124605,33630.92302764952,0.00029545016674360444
54000.0,1.138743715256623e8,1.1383888432974145e8,35487.19592085481,0.00031163461493052054,471269.4501176317,0.0041385031926295035,1.138743715256623e8,0.0,-830.2352317124605,36317.43115256727,0.00031892541461256635
57600.0,1.1391465656248757e8,1.1387720088988444e8,37455.67260313034,0.00032880468355346473,464114.71667223115,0.004074231803680523,1.1391465656248757e8,0.0,-830.2352317124605,38285.9078348428,0.0003360929049006189
61200.0,1.1395120934977369e8,1.1391220452377015e8,39004.82600353658,0.00034229409434182584,457425.2158019004,0.004014219931601006,1.1395120934977369e8,0.0,-830.2352317124605,39835.06123524904,0.00034957997780414216
64800.0,1.1398446127383131e8,1.1394431097077888e8,40150.303052425385,0.0003522436532464723,448332.0593560056,0.003933273486102217,1.1398446127383131e8,0.0,-830.2352317124605,40980.538284137845,0.0003595274112467662
68400.0,1.1401668094115488e8,1.1397585129972756e8,40829.64142732322,0.0003581023503779749,453945.69542406214,0.003981397210276169,1.1401668094115488e8,0.0,-830.2352317124605,41659.87665903568,0.00036538405008067855
72000.0,1.1404909958764215e8,1.1400804673902577e8,41052.84861637652,0.00035995767406150415,456944.13835037564,0.00400655629901955,1.1404909958764215e8,0.0,-830.2352317124605,41883.08384808898,0.00036723730392894085
75600.0,1.140788546375843e8,1.140380522951738e8,40802.34241050482,0.00035766788280027243,474632.8381762212,0.004160568053423015,1.140788546375843e8,0.0,-830.2352317124605,41632.57764221728,0.00036494561393063857
79200.0,1.1410587544711423e8,1.1406588004210585e8,39995.405008375645,0.00035051135492941997,468726.67437337723,0.004107822428395658,1.1410587544711423e8,0.0,-830.2352317124605,40825.640240088105,0.0003577873626587262
82800.0,1.1413584813109346e8,1.140951533174471e8,40694.81364636123,0.00035654716999710935,527127.1462455806,0.004618418795470256,1.1413584813109346e8,0.0,-830.2352317124605,41525.04887807369,0.0003638212670078826
86400.0,1.14161487831814e8,1.141196880918186e8,41799.73999540508,0.00036614571857179767,541419.8246645187,0.004742578560837907,1.14161487831814e8,0.0,-830.2352317124605,42629.97522711754,0.00037341818188215315
