time,total,tagged,residual,relative,gross_residual,gross_relative,scale,nonpositive_fraction,residual_at_spin_up,residual_since_spin_up,relative_since_spin_up
0.0,1.1298739844259547e8,1.1298739844259542e8,4.470348358154297e-8,3.9565017159196814e-16,3.488170169374527e-9,3.0872205373829646e-17,1.1298739844259547e8,0.0,NaN,NaN,NaN
3600.0,1.1305835741352145e8,1.130584423785384e8,-84.96501694619656,-7.515146946229645e-7,107.89989453967236,9.543734493242146e-7,1.1305835741352145e8,0.0,-84.96501694619656,0.0,0.0
7200.0,1.1313105819548689e8,1.1313111386205152e8,-55.666564628481865,-4.920537783027876e-7,102.01229315599954,9.017178375519615e-7,1.1313105819548689e8,0.0,-84.96501694619656,29.29845231771469,2.5897797461673074e-7
10800.0,1.1319733496180992e8,1.1319749502055165e8,-160.05874173343182,-1.41397977070248e-6,167.3508784797989,1.4783994564559236e-6,1.1319733496180992e8,0.0,-84.96501694619656,-75.09372478723526,-6.633877450610484e-7
14400.0,1.1326223226568039e8,1.1326228143255748e8,-49.16687709093094,-4.3409772266892717e-7,137.2835886006007,1.2120861990303454e-6,1.1326223226568039e8,0.0,-84.96501694619656,35.79813985526562,3.1606422669909554e-7
18000.0,1.1332798753141585e8,1.1332800493878925e8,-17.407373398542404,-1.536017163784619e-7,141.00430951318262,1.2442143603237865e-6,1.1332798753141585e8,0.0,-84.96501694619656,67.55764354765415,5.961249733559981e-7
21600.0,1.1339109086123995e8,1.1339116486306131e8,-74.00182135403156,-6.526246532418477e-7,156.2597760725444,1.3780604356630112e-6,1.1339109086123995e8,0.0,-84.96501694619656,10.963195592164993,9.668480573646638e-8
25200.0,1.1344818715680817e8,1.134482551457901e8,-67.98898193240166,-5.992954461090439e-7,165.82874534004793,1.4617134878571423e-6,1.1344818715680817e8,0.0,-84.96501694619656,16.9760350137949,1.4963689979753145e-7
28800.0,1.1350472884402503e8,1.1350474393431762e8,-15.09029258787632,-1.3294858057070882e-7,167.64623156319905,1.476997771551648e-6,1.1350472884402503e8,0.0,-84.96501694619656,69.87472435832024,6.15610689263353e-7
32400.0,1.1356186129230613e8,1.1356191384698138e8,-52.5546752512455,-4.627845533102944e-7,174.03393354546955,1.5325033560123625e-6,1.1356186129230613e8,0.0,-84.96501694619656,32.41034169495106,2.853981198100253e-7
