time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction
0.0,7.11850089305509e6,1.4638269091821778e-17,5.533297113286158e6,1.1378504171897501e-17,0.0,0.0,0.0,0.0,0.0
3600.0,6.239949547461311e20,0.0012832234477267817,6.245380933638255e20,0.0012843403929909862,0.0,0.0,0.0,0.0,0.0
7200.0,6.364016994559209e20,0.0013087924936616903,6.37339591992635e20,0.0013107213174108447,0.0,0.0,0.0,0.0,0.0
10800.0,6.50982608746456e20,0.0013388296152825158,6.523901715767566e20,0.001341724449610281,0.0,0.0,0.0,0.0,0.0
14400.0,6.658162825361161e20,0.0013693845327587193,6.678357217392957e20,0.0013735379139273912,0.0,0.0,0.0,0.0,0.0
18000.0,6.80279695540322e20,0.001399176916051302,6.830886194312662e20,0.0014049542183769764,0.0,0.0,0.0,0.0,0.0
21600.0,6.946359491942111e20,0.001428748235463742,6.983655328490583e20,0.0014364193559579502,0.0,0.0,0.0,0.0,0.0
25200.0,7.088656878271366e20,0.0014580588593339336,7.136381222382465e20,0.0014678752327220129,0.0,0.0,0.0,0.0,0.0
28800.0,7.2312649576092e20,0.001487433152800784,7.289970136363261e20,0.0014995084991795671,0.0,0.0,0.0,0.0,0.0
32400.0,7.372255993190876e20,0.0015164755052785724,7.442413119769568e20,0.0015309068495069304,0.0,0.0,0.0,0.0,0.0
36000.0,7.507397742734154e20,0.0015443164986311533,7.589722742365264e20,0.0015612512421384055,0.0,0.0,0.0,0.0,0.0
39600.0,7.634653460066025e20,0.0015705377817189997,7.729731384581299e20,0.001590096426186587,0.0,0.0,0.0,0.0,0.0
43200.0,7.757930912159315e20,0.0015959431901858784,7.866370832011559e20,0.0016182511939038854,0.0,0.0,0.0,0.0,0.0
46800.0,7.883192661005926e20,0.00162175857383087,8.005974971935031e20,0.001647017789738278,0.0,0.0,0.0,0.0,0.0
50400.0,8.011464105222886e20,0.0016481937702116595,8.149234197987506e20,0.0016765371298814726,0.0,0.0,0.0,0.0,0.0
54000.0,8.142673604459512e20,0.0016752330884122106,8.295967225620545e20,0.0017067709540919602,0.0,0.0,0.0,0.0,0.0
57600.0,8.268316976427638e20,0.0017011262152210919,8.437536738436627e20,0.0017359415439158726,0.0,0.0,0.0,0.0,0.0
61200.0,8.380746117468701e20,0.0017242988480104708,8.565916826480864e20,0.0017623968449858752,0.0,0.0,0.0,0.0,0.0
64800.0,8.481101409722455e20,0.001744985135612147,8.682275302460922e20,0.0017863766289504335,0.0,0.0,0.0,0.0,0.0
68400.0,8.575264752997633e20,0.00176439517411031,8.792630383025036e20,0.0018091190257562583,0.0,0.0,0.0,0.0,0.0
72000.0,8.672224647143094e20,0.0017843786303119947,8.906257849595564e20,0.0018325328078421215,0.0,0.0,0.0,0.0,0.0
75600.0,8.772435139970652e20,0.001805029193278738,9.023411492966266e20,0.001856670457847977,0.0,0.0,0.0,0.0,0.0
79200.0,8.877504469849729e20,0.0018266780522664323,9.145546348794971e20,0.0018818316395183934,0.0,0.0,0.0,0.0,0.0
82800.0,8.981233934281764e20,0.0018480501732190992,9.266518851925794e20,0.0019067526683691721,0.0,0.0,0.0,0.0,0.0
86400.0,9.077856727463622e20,0.001867959326230439,9.380453173389206e20,0.0019302248884903986,0.0,0.0,0.0,0.0,0.0
