t,signed,gross,form_b,int_prec,int_rho
26920.0,-0.6402395680940847,7.272035849672857,-0.00221829186193645,-29549.34674754412,1683.4046511343508
26930.0,-0.6402709205381718,7.272806802355774,-0.002218551468104124,-29566.165359789647,1683.4048937657049
26940.0,-0.6403022699866957,7.273577821505787,-0.002218844194430858,-29582.980990578028,1683.4051364403867
26950.0,-0.6403335943883284,7.274348913595593,-0.0022191101452335715,-29599.79364354848,1683.40537915835
26960.0,-0.6403649074086755,7.275120084491883,-0.00221935793524608,-29616.603322367242,1683.4056219195493
26970.0,-0.6403961816579186,7.275891321061165,-0.002219660091213882,-29633.410030722713,1683.4058647239372
26980.0,-0.6404274612625751,7.276662616992795,-0.0022199329105205834,-29650.21377232001,1683.4061075714671
26990.0,-0.6404586957499219,7.277434008693527,-0.0022202034015208483,-29667.014550875407,1683.4063504620938
27000.0,-0.640489909844607,7.278205474969898,-0.0022204770357348025,-29683.81237011071,1683.40659339577
27010.0,-0.6405210981646922,7.27897699461476,-0.0022207655711099505,-29700.60723374807,1683.4068363724484
27020.0,-0.6405522922269467,7.279748584934031,-0.0022210442693904042,-29717.39914550507,1683.407079392083
27030.0,-0.6405834569198313,7.280520259360447,-0.0022213225020095706,-29734.188109090406,1683.4073224546278
27040.0,-0.6406145952023805,7.281291991732162,-0.0022215937497094274,-29750.974128199974,1683.4075655600357
27050.0,-0.6406457253025515,7.282063791415243,-0.0022218565572984517,-29767.757206513594,1683.4078087082607
27060.0,-0.6406768257062871,7.282835649674033,-0.0022221554536372423,-29784.53734769206,1683.4080518992578
27070.0,-0.6407079042915049,7.283607588995212,-0.0022224410786293447,-29801.31455537482,1683.4082951329804
27080.0,-0.6407389755645462,7.284379598396528,-0.0022227217559702694,-29818.088833177753,1683.4085384093833
27090.0,-0.6407700265463814,7.2851516657572875,-0.002222979092039168,-29834.860184691468,1683.4087817284208
27100.0,-0.6408011615870076,7.285923701227633,-0.0022232410265132785,-29851.628613481844,1683.4090250900479
27110.0,-0.6408327645929034,7.286695301188263,-0.002223523100838065,-29868.394123095888,1683.4092684942202
