t,signed,gross,form_b,int_prec,int_rho
1090.0,306.12297165813425,142344.2487490224,-1.7801440372131765,-588.1601615881907,1682.7181528947056
1100.0,307.91135878114176,142356.13192742184,-1.7660545992584957,-592.9352113499139,1682.718456551545
1110.0,309.68000620209625,142368.03238127407,-1.752175391811761,-597.6744221672569,1682.7187607267592
1120.0,311.4289563382241,142379.94992277707,-1.7385027540403826,-602.3783329237872,1682.7190654125727
1130.0,313.1582513577945,142391.88436537687,-1.7250333375995979,-607.0474734362658,1682.7193706013402
1140.0,314.86793307756017,142403.83552278636,-1.7117637120609288,-611.6823646549527,1682.719676285545
1150.0,316.55804295820616,142415.80320750523,-1.698690577326488,-616.2835188531589,1682.7199824577945
1160.0,318.2286222962365,142427.7872283865,-1.6858107049702085,-620.8514398043276,1682.7202891108218
1170.0,319.8797120188815,142439.7873864411,-1.673120877079782,-625.386622947209,1682.7205962374776
1180.0,321.51135279852423,142451.80346732342,-1.6606179691552825,-629.8895555409374,1682.7209038307337
1190.0,323.1235850589676,142463.83522686793,-1.6482989361866203,-634.3607168121575,1682.7212118836758
1200.0,324.71644893278636,142475.88236089156,-1.6361607158796687,-638.800578096159,1682.7215203895048
1210.0,326.28998434297114,142487.94443381805,-1.6242003892621142,-643.2096029735338,1682.7218293415342
1220.0,327.8442309363755,142500.02068182168,-1.6124150013820326,-647.5882474034318,1682.722138733188
1230.0,329.3792280753664,142512.10931919698,-1.6008016655578103,-651.9369598541617,1682.7224485579977
1240.0,330.8950145889166,142524.18722565347,-1.5893576185808342,-656.256181432491,1682.7227588096016
1250.0,332.39162789591717,142536.1647497409,-1.5780800205939158,-660.5463460186245,1682.7230694817433
1260.0,333.86910646026143,142548.1070546981,-1.5669662144428003,-664.8078803987296,1682.723380568269
1270.0,335.3274878329447,142560.04746278998,-1.556013468420133,-669.0412043230599,1682.7236920631262
1280.0,336.7668101959239,142571.9936275381,-1.5452191684635181,-673.2467306536773,1682.724003960363
1290.0,338.1871114814152,142583.94994276477,-1.5345807443882222,-677.4248655053948,1682.724316254124
1300.0,339.58842945540715,142595.91739051283,-1.524095637465507,-681.576008361463,1682.7246289386492
1310.0,340.97080170589004,142607.8963795107,-1.5137613579900062,-685.7005521846609,1682.7249420082746
1320.0,342.33426560750104,142619.8869766711,-1.50357538183016,-689.7988835122229,1682.7252554574284
1330.0,343.6788583554258,142631.88912702329,-1.493535358542431,-693.8713825413544,1682.7255692806305
1340.0,345.0046169616845,142643.9027553357,-1.4836388421681477,-697.9184232147782,1682.7258834724921
1350.0,346.311578171777,142655.92776616078,-1.4738834646050236,-701.940373316384,1682.7261980277121
1360.0,347.5997785612733,142667.96406485274,-1.4642669283784926,-705.9375945823564,1682.7265129410787
1370.0,348.8692544007114,142680.0115562451,-1.4547869998714305,-709.9104428266086,1682.7268282074638
1380.0,350.12004181717873,142692.07014706166,-1.4454414644387725,-713.859268074896,1682.7271438218238
1390.0,351.3521766003765,142704.1397454211,-1.4362281394714955,-717.7844147004387,1682.7274597791954
1400.0,352.5656944098199,142716.22026967502,-1.4271449816988024,-721.6862215549946,1682.7277760746974
1410.0,353.7606306325879,142728.31163631185,-1.4181898597671534,-725.5650220916084,1682.7280927035245
1420.0,354.93702045158443,142740.41375585934,-1.4093607984723349,-729.4211444777083,1682.7284096609487
1430.0,356.0948999238029,142752.52654929203,-1.400655785248091,-733.2549116990045,1682.7287269423157
1440.0,357.234571507235,142764.6508805958,-1.3920729197416222,-737.0666416556262,1682.7290445430467
1450.0,358.35632068465793,142776.78711405222,-1.383610240638518,-740.8566472522392,1682.729362458633
1460.0,359.4601594657855,142788.935259941,-1.3752658759185579,-744.6252364837433,1682.7296806846402
1470.0,360.5460996631873,142801.09525685632,-1.3670379960058199,-748.3727125177662,1682.7299992166993
1480.0,361.61415299935317,142813.26703243935,-1.3589247607633297,-752.099373774879,1682.7303180505123
1490.0,362.6643310636818,142825.45051296198,-1.3509243894004612,-755.8055140071292,1682.73063718185
1500.0,363.6966452897799,142837.64562641413,-1.3430351273309498,-759.4914223752605,1682.7309566065485
1510.0,364.71110703929645,142849.8523029433,-1.3352552297146758,-763.1573835248513,1682.7312763205075
1520.0,365.7077275244524,142862.07047487612,-1.3275829752565187,-766.8036776615292,1682.7315963196934
1530.0,366.68651782459966,142874.30007678308,-1.320016725694586,-770.430580625368,1682.7319166001346
1540.0,367.6474889230303,142886.54104538792,-1.312554852305766,-774.0383639645248,1682.7322371579212
1550.0,368.5906516722607,142898.7933195097,-1.3051956772033009,-777.6272950081703,1682.732557989206
1560.0,369.5160167918078,142911.05684009969,-1.2979376546027197,-781.1976369387303,1682.732879090199
1570.0,370.42359486486225,142923.3309738088,-1.2907791913530673,-784.7496488634366,1682.733200457171
1580.0,371.31339633843527,142935.614929283,-1.2837188144076208,-788.2835858851879,1682.7335220864513
1590.0,372.1854314827229,142947.9086201548,-1.2767549591662828,-791.7996991726707,1682.733843974424
1600.0,373.0397104307094,142960.21200084646,-1.2698861613280314,-795.2982360297397,1682.734166117531
1610.0,373.87624322505246,142972.52503627166,-1.2631110047368566,-798.7794399639903,1682.7344885122677
1620.0,374.69503979536717,142984.84769609332,-1.2564279648177035,-802.2435507544468,1682.7348111551826
1630.0,375.49610998098615,142997.17995198985,-1.2498357444164867,-805.6908045182872,1682.7351340428802
1640.0,376.2794635077806,143009.52177719312,-1.2433328944862296,-809.1214337765384,1682.735457172015
1650.0,377.04510996532576,143021.873146463,-1.2369181074718654,-812.5356675186338,1682.7357805392908
1660.0,377.79305890617576,143034.23403602646,-1.2305900345345435,-815.9337312657734,1682.7361041414654
1670.0,378.52331976178516,143046.60442351963,-1.2243473573180381,-819.3158471330098,1682.7364279753417
1680.0,379.2359018456965,143058.98428792632,-1.2181888018167228,-822.6822338900178,1682.7367520377745
1690.0,379.9308143879326,143071.3736095884,-1.212113152982056,-826.0331070205289,1682.737076325665
1700.0,380.60806654807857,143083.77237016588,-1.2061191075517854,-829.3686787804203,1682.7374008359584
1710.0,381.26766733419294,143096.1805525536,-1.200205484907201,-832.6891582544753,1682.7377255656493
1720.0,381.909625740722,143108.59814089152,-1.1943710826017195,-835.9947514118483,1682.7380505117756
1730.0,382.5339506306856,143121.02512050472,-1.1886147260920552,-839.2856611602658,1682.7383756714203
1740.0,383.1406507791746,143133.46147779422,-1.1829352900713275,-842.56208739903,1682.7387010417092
1750.0,383.7297348838957,143145.9072002667,-1.1773316020407947,-845.8242270708803,1682.7390266198097
1760.0,384.30121156596306,143158.36227641226,-1.171802555265458,-849.0722742127949,1682.7393524029337
1770.0,384.85508937048985,143170.82669560114,-1.1663470586390758,-852.3064200058118,1682.7396783883319
1780.0,385.3913767527968,143183.30044796955,-1.1609640477763605,-855.5268528239543,1682.7400045732977
1790.0,385.9100820728016,143195.78352426528,-1.1556524363259086,-858.7337582823374,1682.7403309551632
1800.0,386.41121363373844,143208.27591564605,-1.1504112476541195,-861.9273192845274,1682.7406575312991
1810.0,386.8947796274854,143220.77761332097,-1.1452393592771841,-865.1077160692053,1682.7409842991156
1820.0,387.3607882118137,143233.28860811034,-1.1401358295843238,-868.2751262561687,1682.741311256061
1830.0,387.8092474965142,143245.80888966948,-1.1350996733817738,-871.4297248917011,1682.7416383996194
1840.0,388.2401654312912,143258.33844517934,-1.1301299214028404,-874.5716844932988,1682.7419657273122
1850.0,388.65354993441025,143270.87725714268,-1.1252256060615764,-877.70117509376,1682.7422932366976
1860.0,389.0494088689328,143283.42529919677,-1.1203858073567972,-880.8183642846116,1682.7426209253663
1870.0,389.42775002005874,143295.9825275336,-1.1156095650439966,-883.9234172588547,1682.742948790948
1880.0,389.7885810504619,143308.54886132778,-1.1108960454002954,-887.0164968530127,1682.7432768311019
1890.0,390.1319096505363,143321.12413166073,-1.1062443058181088,-890.0977635884519,1682.7436050435238
1900.0,390.457743364145,143333.7079152604,-1.1016534912050702,-893.1673757119833,1682.743933425941
1910.0,390.7660895223956,143346.28955072153,-1.0971227192203514,-896.2254892360191,1682.7442619761125
1920.0,391.0569554184142,143358.86660510444,-1.0926511765937903,-899.2722579794745,1682.7445906918294
1930.0,391.3303483451193,143492.09911750356,-1.0882380430048215,-902.3078336021242,1682.7449195709162
1940.0,391.58627554119573,143697.3956784341,-1.0838824767270125,-905.3323656397139,1682.745248611225
1950.0,391.82474423545307,143902.55724709897,-1.0795836847901228,-908.346001543775,1682.7455778106394
1960.0,392.0457616231439,144107.5844062195,-1.075340898889408,-911.3488867189064,1682.745907167072
1970.0,392.249334816263,144312.47742808724,-1.071153357057483,-914.3411645576822,1682.7462366784653
1980.0,392.4354708996111,144517.2365085668,-1.067020255184616,-917.3229764737656,1682.746566342789
1990.0,392.6041769114221,144721.8618059505,-1.0629408645036165,-920.2944619328764,1682.7468961580425
2000.0,392.75545982487483,144926.3534653302,-1.0589144870318705,-923.2557584825231,1682.7472261222524
2010.0,392.8893265338678,145130.7116274411,-1.0549403064505896,-926.2070017817467,1682.7475562334716
2020.0,393.005783927831,145334.93643094032,-1.0510176849129493,-929.1483256319983,1682.7478864897812
2030.0,393.1048388127806,145539.0280140812,-1.047145907432423,-932.0798620096128,1682.7482168892882
2040.0,393.18649790515394,145742.98651475183,-1.0433242819053703,-935.0017410995976,1682.7485474301254
2050.0,393.2507679414092,145946.81207087726,-1.039552149391966,-937.9140913299982,1682.7488781104505
2060.0,393.2976555214283,146150.5048203497,-1.0358288350253133,-940.81703940598,1682.749208928446
2070.0,393.3271672326019,146354.0649010753,-1.0321537049676408,-943.7107103429393,1682.7495398823196
2080.0,393.33930963394357,146557.4924509666,-1.028526074202091,-946.595227498219,1682.7498709703023
2090.0,393.33408919800434,146760.7876079436,-1.0249453853321029,-949.4707126013121,1682.7502021906491
2100.0,393.3115123661112,146963.9505099577,-1.021410956462205,-952.3372857826074,1682.7505335416383
2110.0,393.271585515586,147166.98129488525,-1.0179222516162554,-955.1950656008678,1682.7508650215693
2120.0,393.21431498328633,147369.88010063296,-1.014478645491181,-958.0441690696484,1682.7511966287652
2130.0,393.1397071043217,147572.6470650931,-1.011079562253144,-960.8847116828593,1682.7515283615724
2140.0,393.0477681282556,147775.2823261024,-1.0077244054409675,-963.716807439629,1682.7518602183552
2150.0,392.9385042402122,147977.7860214412,-1.0044126235807198,-966.5405688685936,1682.7521921975022
2160.0,392.8119215957099,148180.15828883977,-1.0011436562272138,-969.3561070516918,1682.7525242974211
2170.0,392.6680263826278,148382.39926604618,-0.9979169705839013,-972.163531647519,1682.752856516542
2180.0,392.50682464373745,148584.5090906496,-0.9947320380306337,-974.9629509142898,1682.7531888533138
2190.0,392.32832242922206,148786.487900219,-0.9915883270004997,-977.7544717324205,1682.753521306206
2200.0,392.1325257586161,148988.33583223753,-0.9884852505056188,-980.5381996267616,1682.7538538737072
2210.0,391.9194405840974,149190.05302407977,-0.9854223832226126,-983.3142387884875,1682.7541865543253
2220.0,391.68907286478316,149391.63961306875,-0.9823991859666421,-986.0826920966585,1682.7545193465867
2230.0,391.44142848576655,149593.09573639158,-0.9794151338210213,-988.8436611394578,1682.7548522490388
2240.0,391.17651327397965,149794.4215311313,-0.9764697700011311,-991.5972462351012,1682.7551852602446
2250.0,390.8943330921706,149995.6171343221,-0.9735626250112546,-994.3435464524329,1682.7555183787856
2260.0,390.59489369245466,150196.6826827833,-0.9706931971013546,-997.0826596311948,1682.755851603263
2270.0,390.27820082098066,150397.61831328488,-0.9678610363262123,-999.8146824019707,1682.7561849322929
2280.0,389.94426020045785,150598.4241624302,-0.9650656799276476,-1002.5397102058021,1682.75651836451
2290.0,389.5930779687412,150799.10036630943,-0.9623066783533432,-1005.2578373134788,1682.7568518985663
2300.0,389.2246648298549,150999.64705612586,-0.9595836058433633,-1007.969156844491,1682.7571855331294
2310.0,388.8390264502103,151200.06436882893,-0.9568959971729782,-1010.6737607856525,1682.757519266883
2320.0,388.4361685115887,151400.34959469194,-0.9542434786562808,-1013.3717400002042,1682.757853098529
2330.0,388.0160966370537,151600.50198055166,-0.951625571004115,-1016.0631842503373,1682.7581870267827
2340.0,387.57881638201,151800.52187140944,-0.9490418718633009,-1018.7481822322686,1682.7585210503753
2350.0,387.12433333944296,152000.40960337955,-0.9464919906167779,-1021.426821592684,1682.7588551680544
2360.0,386.6526530643796,152200.16549301613,-0.9439755368366605,-1024.099188939479,1682.7591893785823
2370.0,386.16378106913197,152399.78985051738,-0.941492107391241,-1026.7653698552115,1682.7595236807347
2380.0,385.65772282599784,152599.282982586,-0.9390413014989463,-1029.425448911851,1682.759858073303
2390.0,385.13448377175274,152798.6451906892,-0.9366227649152279,-1032.0795096860313,1682.760192555094
2400.0,384.5940693347282,152997.8767723311,-0.9342360555456253,-1034.7276347744155,1682.7605271249263
