t,signed,gross,form_b,form_a_max,form_a_z,form_a_unrepaired,ledger_max
16200.0,-0.5958848948191084,6.487492472008115,-0.0017399170901626348,2.7348183820073557e-7,125.0,2.500860724928373e-8,2.810327721183548e-7
16800.0,-0.5997520736817294,6.525590221118209,-0.0017783137154765427,2.7314360035831945e-7,125.0,2.5960968297286713e-8,2.810029344797924e-7
17400.0,-0.6021704375281285,6.566054397520828,-0.0018032483640126884,2.728034585101974e-7,125.0,2.6918391360210176e-8,2.8097460762709967e-7
18000.0,-0.6046463479752833,6.608643806331309,-0.0017983970465138555,2.724765376873692e-7,125.0,2.787489671792878e-8,2.809486606413166e-7
18600.0,-0.6073443923563515,6.65197209960216,-0.0018310259329155087,2.7215001654009734e-7,125.0,2.882223474987672e-8,2.8092305654016093e-7
19200.0,-0.6101833383971282,6.694652912550801,-0.0018667452968657017,2.7181568146720877e-7,125.0,2.9757378003467155e-8,2.808964821703244e-7
19800.0,-0.6130397088860148,6.737496343489362,-0.001902793999761343,2.7147799209060946e-7,125.0,3.068138549467983e-8,2.808698337734205e-7
20400.0,-0.6158650883411079,6.780567323815914,-0.0019382894970476627,2.711390706540764e-7,125.0,3.159611281758665e-8,2.808435781135664e-7
21000.0,-0.6186377900086703,6.823413937981906,-0.0019724787562154233,2.7080004702628367e-7,125.0,3.2502996073380465e-8,2.8081793632846463e-7
21600.0,-0.6213382797295435,6.86662725367566,-0.0020050780149176717,2.7046198333383754e-7,125.0,3.340228725924661e-8,2.8079296292852796e-7
22200.0,-0.6239595981611824,6.910232427364382,-0.0020359341287985444,2.7012489009179973e-7,125.0,3.429431837058993e-8,2.807687690353171e-7
22800.0,-0.6265063269809856,6.954220309100561,-0.002065122069325298,2.697884914537842e-7,125.0,3.517934889038023e-8,2.8074538852407757e-7
23400.0,-0.6289754620768941,6.998579688014913,-0.002092628041282296,2.6945420178846217e-7,125.0,3.605720710691428e-8,2.8072280319902383e-7
24000.0,-0.6313662866181791,7.043305038511055,-0.0021185968653298914,2.691215825500854e-7,125.0,3.6927887364758564e-8,2.807010002235977e-7
24600.0,-0.6336802606346823,7.088388800068477,-0.0021430797642096877,2.687909307654603e-7,125.0,3.7791281140418506e-8,2.8067994894984006e-7
25200.0,-0.6344951179252465,7.140086713833091,-0.002165186102502048,2.684636096591727e-7,125.0,3.864447261133622e-8,2.806591356304853e-7
25800.0,-0.6365751954308266,7.185988846974827,-0.002185214834753424,2.6813849713446253e-7,125.0,3.949099722688279e-8,2.806391097930149e-7
26400.0,-0.6385707860903377,7.232015913537578,-0.0022034362773410976,2.678160838193045e-7,125.0,4.033018499851409e-8,2.8061984663037066e-7
27000.0,-0.640489909844607,7.278205474969898,-0.0022204770357348025,2.674943526043414e-7,125.0,4.116361312739364e-8,2.806023401837274e-7
27600.0,-0.6423249852977362,7.32476449482161,-0.0022364461328834295,2.6717139173641986e-7,125.0,4.1991919347510825e-8,2.8058685960301e-7
28200.0,-0.6440831649372019,7.372155182255911,-0.002251499448902905,2.6685117677038156e-7,125.0,4.2812847779279015e-8,2.805723027666939e-7
28800.0,-0.6457693118421873,7.418356299331336,-0.002265755203552544,2.6653193546159666e-7,125.0,4.362660109750562e-8,2.805586384065605e-7
29400.0,-0.6473828922659467,7.466238810497694,-0.002279230102431029,2.662158874091089e-7,125.0,4.4432849653813303e-8,2.805458310527937e-7
30000.0,-0.6489450183781761,7.514287699405363,-0.0022994549362920225,2.658998965816328e-7,125.0,4.523162987657812e-8,2.8053384821962905e-7
30600.0,-0.6504667524951293,7.562523171208193,-0.0023326231748797,2.6558647278144597e-7,125.0,4.602203950425492e-8,2.805226628504186e-7
31200.0,-0.6518769811947156,7.610736541462853,-0.0023443905520252883,2.6527172152101064e-7,125.0,4.6810481918403267e-8,2.805121355526309e-7
31800.0,-0.6532218944885937,7.6590223832129825,-0.002355471602641046,2.6495783570171973e-7,125.0,4.7593064611893076e-8,2.805023509896369e-7
32400.0,-0.654490264849433,7.707361897365121,-0.0023658316931687295,2.646454415065905e-7,125.0,4.836873682614353e-8,2.804932282810238e-7
33000.0,-0.6557000355699214,7.755755740281317,-0.002375516458414495,2.643307578774204e-7,125.0,4.914337977194361e-8,2.804876391651042e-7
33600.0,-0.6568322487094942,7.804259687285909,-0.002384452731348574,2.640151284251856e-7,125.0,4.9914941864562173e-8,2.8048472656261196e-7
34200.0,-0.6578672960799947,7.852779333210048,-0.0023922339896671474,2.636988237125424e-7,125.0,5.068129216337605e-8,2.80482988214567e-7
34800.0,-0.658869093781916,7.901484427391509,-0.002398948825430125,2.6338315592658864e-7,125.0,5.1442457548359034e-8,2.8048242443067267e-7
35400.0,-0.6598052058612309,7.950327186391916,-0.0024048187769949436,2.63069053449883e-7,125.0,5.219838485434423e-8,2.804829269726654e-7
36000.0,-0.6606837241095135,7.999099877545869,-0.002410115674138069,2.627536048055256e-7,125.0,5.2949391039655735e-8,2.8048480293666495e-7
36600.0,-0.6615017163092027,8.047894420503324,-0.0024149782257154584,2.6243987727670575e-7,125.0,5.36957651658447e-8,2.80488020654035e-7
37200.0,-0.6622601293152043,8.096659416776905,-0.0024195011937990785,2.6212400716067823e-7,125.0,5.4436906612800514e-8,2.8049257415902346e-7
37800.0,-0.6635847642591907,8.14816676729536,-0.0024238204350695014,2.6180827202539804e-7,125.0,5.517260321598039e-8,2.804983911351078e-7
38400.0,-0.6642739353935248,8.197209577446033,-0.002427032799459994,2.614937356891708e-7,125.0,5.59028295628458e-8,2.805053067011461e-7
39000.0,-0.6648994088019906,8.246541199211313,-0.0024296139599755406,2.6117569405556495e-7,125.0,5.66296366138195e-8,2.8051382512499466e-7
39600.0,-0.665465732143921,8.296064701855775,-0.0024311685701832175,2.6085767698934434e-7,125.0,5.735345278433563e-8,2.80524817353247e-7
40200.0,-0.6659421629922668,8.345704672841565,-0.002426841529086232,2.6053073155161445e-7,125.0,5.808518262135632e-8,2.805457597137324e-7
40800.0,-0.6663999752245288,8.395375151908643,-0.002431816654279828,2.6021304097163445e-7,125.0,5.879873835257732e-8,2.8055970681678626e-7
41400.0,-0.666808732613414,8.445047054969812,-0.0024370583705604076,2.5989482634060875e-7,125.0,5.950649113741797e-8,2.80574240140208e-7
42000.0,-0.6671717614398495,8.494653805566402,-0.002442949451506138,2.5957970732233293e-7,125.0,6.020821706997221e-8,2.8058931106444607e-7
42600.0,-0.6674925694026473,8.544151325059866,-0.0024493602104485035,2.592647543917328e-7,125.0,6.090462226983757e-8,2.8060500707626564e-7
43200.0,-0.6677710728849352,8.593496883172012,-0.0024564083432778716,2.5894748552125413e-7,125.0,6.159524945369405e-8,2.806212903592903e-7
43800.0,-0.6680171200359624,8.642666092562628,-0.002464254619553685,2.5863047861173177e-7,125.0,6.227992990459967e-8,2.8063810382316986e-7
44400.0,-0.6682339972067921,8.69175650262637,-0.002473087632097304,2.5831553396016584e-7,125.0,6.295879972938456e-8,2.8065536198327664e-7
45000.0,-0.6684278093991376,8.740793976227854,-0.002482925425283611,2.5799847207065734e-7,125.0,6.363174242951842e-8,2.8067302131814736e-7
45600.0,-0.6686050976897717,8.78974595776773,-0.0024939451832324266,2.576815054159111e-7,125.0,6.429847590855505e-8,2.806910349906006e-7
46200.0,-0.6687714139716683,8.83858130894036,-0.0025063763605430722,2.57366088423507e-7,125.0,6.495859999311472e-8,2.8070934925219135e-7
46800.0,-0.6689256861135674,8.8872676093728,-0.0025204619159922004,2.5704952764056323e-7,125.0,6.561275249333353e-8,2.80727899985675e-7
47400.0,-0.6690145886300399,8.93579667536006,-0.0025362952146679163,2.567356629212505e-7,125.0,6.625964828924749e-8,2.8074656667755257e-7
48000.0,-0.6689493938919714,8.984277634013262,-0.0025544905802235007,2.564234857178408e-7,125.0,6.68994753228189e-8,2.807652750402275e-7
48600.0,-0.6681273025685417,9.033112245375582,-0.002576018450781703,2.561059147166529e-7,125.0,6.75310408152192e-8,2.80783894602943e-7
49200.0,-0.6632470366456471,9.08562607701116,-0.002599606174044311,2.5579288470385994e-7,125.0,6.815392105224571e-8,2.808023831562284e-7
49800.0,-0.6604965176754167,9.136365792377028,-0.002606977242976427,2.554926542656242e-7,125.0,6.874620984877262e-8,2.80815129700321e-7
50400.0,-0.659591679243025,9.183578778674475,-0.0026272826362401247,2.5519116539317283e-7,125.0,6.934481810503216e-8,2.8082942212209443e-7
51000.0,-0.6590295368459897,9.229440517495956,-0.0026597363175824285,2.548847376536279e-7,125.0,6.9934473243501e-8,2.8084411471793286e-7
51600.0,-0.6588190969697822,9.27433623132325,-0.002697219140827656,2.545765276668235e-7,125.0,7.050900348554569e-8,2.808583315897269e-7
52200.0,-0.6587681404502215,9.318867124428282,-0.0027344642439857125,2.542671474054362e-7,125.0,7.106960419827426e-8,2.8087212337040346e-7
52800.0,-0.6597251703382723,9.362989744595035,-0.002757548587396741,2.5395564635214973e-7,125.0,7.16199496409487e-8,2.808856864869693e-7
53400.0,-0.6606404843975493,9.389784369141967,-0.0026956639485433698,2.5361727221851096e-7,125.0,7.201707646531597e-8,2.80885367338143e-7
54000.0,-0.6483806126919196,9.437543531326394,-0.0027667999966070056,2.532832789636174e-7,125.0,7.233940476558921e-8,2.808736230118994e-7
54600.0,-0.6465854905745811,9.494669132118817,-0.002752822358161211,2.5297577075519625e-7,125.0,7.28818265841996e-8,2.8087704361829274e-7
55200.0,-0.6447309865852268,9.550692789315871,-0.0027075924444943666,2.52675726851721e-7,125.0,7.342260090621135e-8,2.808824925747559e-7
55800.0,-0.6431569571179043,9.604659364605292,-0.002688393462449312,2.5236917427894314e-7,125.0,7.395405123185603e-8,2.8088909124385015e-7
56400.0,-0.6417221749108266,9.656851028384978,-0.002686941414140165,2.5206829065199186e-7,125.0,7.447858270975753e-8,2.8089656927465814e-7
57000.0,-0.6403845976592191,9.707732725792054,-0.0026971548795700073,2.5175703937214533e-7,125.0,7.499666985074924e-8,2.809046806008896e-7
57600.0,-0.6391044190468214,9.757671358481735,-0.002714800648391247,2.5144169330823675e-7,125.0,7.55087426295141e-8,2.80913285622483e-7
58200.0,-0.6378538043075088,9.80624888030185,-0.0027373431948944926,2.511225521697999e-7,125.0,7.601513437272251e-8,2.809223007651642e-7
58800.0,-0.6372427891439036,9.853515834577259,-0.002753474982455373,2.508101283129097e-7,125.0,7.652156674002327e-8,2.809325368728991e-7
59400.0,-0.6355882052292369,9.89978164564202,-0.0027558556757867336,2.5049066395883376e-7,125.0,7.703447683886499e-8,2.8094419440908355e-7
60000.0,-0.6333877294233774,9.944851712553275,-0.002745006582699716,2.5017927001785644e-7,125.0,7.756547414378901e-8,2.8095860231338256e-7
60600.0,-0.6316587474837342,9.99176270235106,-0.002771095954813063,2.49867522248927e-7,125.0,7.809812660595125e-8,2.8097476718561434e-7
61200.0,-0.6301780856682451,10.040195082103178,-0.0028091013664379716,2.4955734754530465e-7,125.0,7.861512013541746e-8,2.80990625176461e-7
61800.0,-0.6327829205779962,10.095669178749459,-0.0027648411924019456,2.4923270206807717e-7,125.0,7.90537986581364e-8,2.8099870239692545e-7
62400.0,-0.6198242773438549,10.14595139892997,-0.0027289476711302996,2.488938099750262e-7,125.0,7.925667385165379e-8,2.809779619630062e-7
63000.0,-0.6179006867820636,10.189164983980987,-0.0027934859972447157,2.4859638198909614e-7,125.0,7.970862348514164e-8,2.809759410321429e-7
63600.0,-0.6159229942961204,10.234499769137022,-0.0027482586447149515,2.4829602416039495e-7,125.0,8.018698877111799e-8,2.809786971755402e-7
64200.0,-0.6142015223751817,10.27922702696672,-0.002737480797804892,2.479928548031827e-7,125.0,8.065938851373967e-8,2.8098339511144386e-7
64800.0,-0.612647217957448,10.32377453954617,-0.0027474405942484736,2.476965477193637e-7,125.0,8.112431973823811e-8,2.8098948062987117e-7
65400.0,-0.6111938173941598,10.368431689152821,-0.002769551007077098,2.4738117363222645e-7,125.0,8.158418912657092e-8,2.809965972121909e-7
66000.0,-0.6096914718052058,10.413458864729307,-0.0027988709043711424,2.470761997900209e-7,125.0,8.203910680879186e-8,2.8100442318966396e-7
66600.0,-0.6082790582062906,10.45882978540858,-0.0028327939799055457,2.4676841085609893e-7,125.0,8.248900006161305e-8,2.810129235424607e-7
67200.0,-0.6068907426708152,10.504676609121974,-0.0028698035748675466,2.464577661542149e-7,125.0,8.293484102866058e-8,2.8102205482851236e-7
67800.0,-0.6073047401611822,10.545561958160263,-0.002908766851760447,2.4614825316484355e-7,125.0,8.337722160375409e-8,2.8103164172331774e-7
68400.0,-0.6058979941201796,10.592179323839483,-0.0029480516677722335,2.4583985882666895e-7,125.0,8.381559816965814e-8,2.810412403394708e-7
