t,signed,gross,form_b,int_prec,int_rho
620.0,206.2445853288835,141789.11062957608,-5.10920235683443e-5,-312.9002009189248,1682.7046555357051
630.0,208.94095217849542,141800.19697174072,-5.218550177232828e-5,-320.1488573950267,1682.704922998226
640.0,211.61641134920166,141811.31617230223,-5.32921330886893e-5,-327.32292017389904,1682.7051915459883
650.0,214.27100274802513,141822.44897999146,-5.438138214231003e-5,-334.42358067690043,1682.7054611616443
660.0,216.90476582523385,141833.56932675312,-5.5427510233130306e-5,-341.4520115682845,1682.7057318281209
670.0,219.51774026933987,141844.7077281617,-5.6484217566321604e-5,-348.40936671525265,1682.706003528616
680.0,222.10996544744825,141855.8746644296,-5.7489853134029545e-5,-355.2967812514391,1682.7062762466066
690.0,224.68148087781628,141867.07144542804,-5.8532152252155356e-5,-362.1153717304724,1682.7065499658356
700.0,227.2323258555094,141878.29877079264,-5.950306513113901e-5,-368.866236312299,1682.706824670318
710.0,229.76253957770993,141889.55637442402,-6.049964940757491e-5,-375.5504549665079,1682.7071003443307
720.0,232.2721610540046,141900.84398391584,-6.147805834189057e-5,-382.1690896877227,1682.707376972417
730.0,234.76122908344638,141912.16126803722,-6.244067481020465e-5,-388.72318471697906,1682.7076545393772
740.0,237.22978236364196,141923.50788749466,-6.338909406622406e-5,-395.2137667703668,1682.7079330302665
750.0,239.6778593861004,141934.8835101663,-6.432126247091219e-5,-401.6418452774231,1682.7082124303954
760.0,242.10549853409358,141946.2878045469,-6.523496085719671e-5,-408.00841263007845,1682.7084927253197
770.0,244.51273794632976,141957.72044499585,-6.618176303163636e-5,-414.31444444056774,1682.7087739008416
780.0,246.89961570254852,141969.18111002084,-6.704679617541842e-5,-420.560899804845,1682.7090559430044
790.0,249.26616962946545,141980.66948287922,-6.793843931518495e-5,-426.74872156765525,1682.7093388380881
800.0,251.61243744370847,141992.18525126128,-6.8834042394883e-5,-432.8788365860666,1682.709622572606
810.0,253.93845669271232,142003.72810726034,-6.967648369027302e-5,-438.9521559894571,1682.7099071333012
820.0,256.2442647780756,142015.29774731575,-7.05348102201242e-5,-444.96957543509586,1682.7101925071422
830.0,258.529898987895,142026.89387203875,-7.135182931961026e-5,-450.9319753592909,1682.7104786813204
840.0,260.7953963420994,142038.51618596722,-7.220274164865259e-5,-456.8402212245079,1682.7107656432447
850.0,263.0407937804792,142050.16439912678,-7.300559445866384e-5,-462.69516376301914,1682.7110533805387
860.0,265.26612810915935,142061.83821388474,-7.381626710412093e-5,-468.4976392175714,1682.711341881038
870.0,267.47143586808323,142073.5373487144,-7.461896530003287e-5,-474.24846957944413,1682.7116311327866
880.0,269.6567535714537,142085.26152119934,-7.541753075201996e-5,-479.9484628241266,1682.711921124032
890.0,271.82211746346564,142097.01036224488,-7.616507355123758e-5,-485.5984131447267,1682.712211843223
900.0,273.9675637753883,142108.7831576046,-7.697864930378273e-5,-491.1991011831521,1682.7125032790068
910.0,276.0931285263871,142120.57932322152,-7.770103911752813e-5,-496.7512942590496,1682.7127954202228
920.0,278.1988476024871,142132.39855570105,-7.846265725675039e-5,-502.25574659646605,1682.7130882559047
930.0,280.2847567488691,142144.24052962035,-7.920333155198023e-5,-507.71319954816977,1682.7133817752704
940.0,282.3508915812931,142156.1048740799,-7.995578198460862e-5,-513.1243818175702,1682.713675967725
950.0,284.39728753604777,142167.99111841377,-8.064013672992587e-5,-518.4900096781548,1682.7139708228547
960.0,286.4239799153122,142179.89854644946,-8.135212556226179e-5,-523.8107871903757,1682.7142663304212
970.0,288.4310038825163,142191.82570560908,-8.207191785913892e-5,-529.0874064159609,1682.7145624803638
980.0,290.4183943662945,142203.7673507524,-8.275169966509566e-5,-534.3205476300865,1682.7148592627932
990.0,292.38618456151244,142215.6084297018,-8.343896479345858e-5,-539.5108795529003,1682.715156667989
1000.0,294.3344088119062,142227.39657159225,-8.414066542172804e-5,-544.6590595283911,1682.7154546863956
1010.0,296.2631007402705,142239.1829516867,-8.481913391733542e-5,-549.7657336860536,1682.7157533086208
1020.0,298.172294667102,142250.98041814737,-8.547606921638362e-5,-554.8315371617246,1682.7160525254346
1030.0,300.0620248595766,142262.79387329807,-8.613462341600098e-5,-559.8570943167249,1682.7163523277625
1040.0,301.93232555708977,142274.62457634747,-8.682467887410894e-5,-564.8430189297666,1682.7166527066836
1050.0,303.7832308639405,142286.47278414562,-8.744761362322606e-5,-569.7899143728517,1682.71695365343
1060.0,305.61477474670096,142298.3384727603,-8.80987718119286e-5,-574.6983737715839,1682.7172551593835
1070.0,307.42699100235996,142310.2214855179,-8.872849139152095e-5,-579.5689801575867,1682.7175572160713
1080.0,309.21991339463955,142322.12165435858,-8.93404103408102e-5,-584.4023066249448,1682.7178598151675
1090.0,310.99357547153227,142334.03879736527,-8.995589450933039e-5,-589.1989164994804,1682.7181629484855
1100.0,312.74801068589124,142345.9727340776,-9.056294948095456e-5,-593.9593635236599,1682.7184666079827
1110.0,314.483252362807,142357.92328485302,-9.11862007342279e-5,-598.6841920537461,1682.7187707857495
1120.0,316.19933372103554,142369.89027156972,-9.180360939353704e-5,-603.3739372623388,1682.719075474013
1130.0,317.8962878574401,142381.87351723074,-9.238333223038353e-5,-608.029125339034,1682.7193806651283
1140.0,319.57414770811044,142393.87284498088,-9.295805284637026e-5,-612.6502736836372,1682.719686351582
1150.0,321.2329461009492,142405.88807667478,-9.353158384328708e-5,-617.2378910888892,1682.7199925259824
1160.0,322.8727157572968,142417.91903039807,-9.408522237208672e-5,-621.7924779119644,1682.7202991810645
1170.0,324.4934892773708,142429.96551633847,-9.46548389038071e-5,-626.3145262355823,1682.720606309681
1180.0,326.095299155715,142442.027329313,-9.523742846795358e-5,-630.8045200203502,1682.7209139048057
1190.0,327.6781777375156,142454.10423455693,-9.579437028151006e-5,-635.2629352501319,1682.721221959525
1200.0,329.2421572365385,142466.1959377631,-9.634917296352796e-5,-639.6902400720279,1682.7215304670437
1210.0,330.7872697702628,142478.30201492607,-9.689551734481938e-5,-644.0868949322255,1682.7218394206748
1220.0,332.31354737756146,142490.42171893627,-9.745713396114297e-5,-648.4533527086294,1682.7221488138446
1230.0,333.8210218960787,142502.55330182114,-9.798411701922305e-5,-652.7900588409634,1682.7224586400882
1240.0,335.3097247885962,142514.67562382444,-9.851849245023914e-5,-657.0974514617976,1682.722768893043
1250.0,336.7796861814471,142526.69587187198,-9.90320768323727e-5,-661.3759615353841,1682.7230795664561
1260.0,338.2309373912513,142538.67968795096,-9.955558198271319e-5,-665.6260129539068,1682.723390654175
1270.0,339.6635089714064,142550.66094913243,-0.00010007767195929773,-669.848022636725,1682.7237021501492
1280.0,341.0774321534199,142562.6473681716,-0.00010057980034616776,-674.0424006732516,1682.7240140484264
1290.0,342.4727381205978,142574.64340912257,-0.0001010988162306603,-678.2095504539074,1682.7243263431537
1300.0,343.84945799666485,142586.65007111727,-0.00010160738384001888,-682.3498687824857,1682.7246390285738
1310.0,345.20762280174586,142598.6677757594,-0.0001021267926262226,-686.4637459782855,1682.7249520990233
1320.0,346.54726346621635,142610.69659898517,-0.00010261142233503051,-690.551565967208,1682.725265548932
1330.0,347.86841080188697,142622.73649274273,-0.00010312531958334148,-694.6137063693701,1682.7255793728216
1340.0,349.1710954982712,142634.78738870588,-0.0001035801469697617,-698.6505385923715,1682.7258935653047
1350.0,350.45534816847703,142646.8491978248,-0.0001040927236317657,-702.6624279364079,1682.7262081210813
1360.0,351.7211993180566,142658.9218320182,-0.00010456834206706844,-706.6497337126294,1682.7265230349406
1370.0,352.96867935544094,142671.0052024755,-0.00010504861711524427,-710.6128093714594,1682.7268383017558
1380.0,354.1978185892947,142683.09922223433,-0.0001055191496561747,-714.5520026352183,1682.7271539164856
1390.0,355.40864720697647,142695.2038079844,-0.00010597187065286562,-718.4676556292752,1682.7274698741667
1400.0,356.6011953102292,142707.31888776025,-0.00010642849156283773,-722.3601050074002,1682.7277861699174
1410.0,357.7754929223132,142719.44437409454,-0.00010689741975511424,-726.2296820689857,1682.728102798935
1420.0,358.9315699320867,142731.58018665804,-0.00010736933109001257,-730.0767128676133,1682.7284197564913
1430.0,360.06945923949763,142743.72626061892,-0.00010783562174765393,-733.9015183116652,1682.7287370379347
1440.0,361.1894594892874,142755.8834629281,-0.00010830574319697917,-737.7044142582978,1682.7290546386864
1450.0,362.2918492796244,142768.0521594606,-0.0001087399068637751,-741.4857116022416,1682.7293725542388
1460.0,363.3766356603831,142780.23236515463,-0.00010917020699707791,-745.2457163607089,1682.7296907801574
1470.0,364.4438256282599,142792.42402397122,-0.00010965433102683164,-748.9847297554259,1682.730009312076
1480.0,365.49342611565487,142804.62706888415,-0.00011005882333847694,-752.7030482925522,1682.7303281456968
1490.0,366.5254440373956,142816.84143150967,-0.0001105016635847278,-756.4009638409976,1682.730647276792
1500.0,367.53988626879476,142829.06704503982,-0.00011094717046944425,-760.0787637094622,1682.7309667011973
1510.0,368.53675958160545,142841.3038447249,-0.00011136815010104328,-763.736730722414,1682.7312864148157
1520.0,369.5160707449061,142853.55176791284,-0.00011180438377778046,-767.375143295152,1682.7316064136123
1530.0,370.47782645336014,142865.81075412963,-0.00011222937973798253,-770.9942755080368,1682.7319266936174
1540.0,371.4220334168656,142878.0807449468,-0.00011266969158896245,-774.5943971799522,1682.7322472509222
1550.0,372.3486982255621,142890.36168397966,-0.00011308767716400325,-778.1757739410318,1682.7325680816796
1560.0,373.2578274920095,142902.65351684633,-0.00011350303248036653,-781.7386673046627,1682.7328891821014
1570.0,374.14942769658614,142914.95560283127,-0.00011391770385671407,-785.2833347387708,1682.7332105484586
1580.0,375.02350523670975,142927.26716683267,-0.00011432022438384593,-788.8100297363691,1682.7335321770818
1590.0,375.88006645957245,142939.58812699193,-0.000114712594950106,-792.3190018853413,1682.7338540643552
1600.0,376.71911762088916,142951.91844205078,-0.00011513843492139131,-795.8104969374381,1682.734176206721
1610.0,377.5406649611216,142964.25808137195,-0.00011555700621102005,-799.2847568764116,1682.734498600676
1620.0,378.3447147013349,142976.6070189352,-0.00011595538308029063,-802.7420199852183,1682.734821242771
1630.0,379.1312729810554,142988.96523060085,-0.00011637154602794908,-806.1825209122128,1682.7351441296082
1640.0,379.9003459362335,143001.3326938121,-0.00011676946451188996,-809.6064907362669,1682.7354672578435
1650.0,380.6519396651622,143013.70938749617,-0.0001171687399619259,-813.0141570307188,1682.735790624184
1660.0,381.38606020895423,143026.09529190647,-0.00011755222658393905,-816.4057439261085,1682.736114225385
1670.0,382.10271352961354,143038.49038866442,-0.00011796780017903075,-819.7814721716306,1682.736438058252
1680.0,382.80190563443637,143050.89466071903,-0.00011834946417366154,-823.1415591952866,1682.7367621196386
1690.0,383.4836424850629,143063.3080923164,-0.00011875615382450633,-826.4862191627141,1682.7370864064476
1700.0,384.1479299872365,143075.73066893005,-0.00011910555622307584,-829.8156630347007,1682.7374109156253
1710.0,384.7947739872756,143088.16237720242,-0.00011949015242862515,-833.1300986234023,1682.7377356441664
1720.0,385.42418034042964,143100.60320499574,-0.00011986910249106586,-836.4297306472929,1682.7380605891096
1730.0,386.036154828537,143113.05314125124,-0.00012023800809402019,-839.7147607848993,1682.7383857475374
1740.0,386.6307032350582,143125.51217598864,-0.00012063529720762745,-842.9853877273698,1682.7387111165772
1750.0,387.207831297654,143137.98030023836,-0.00012101674292352982,-846.2418072299521,1682.7390366933969
1760.0,387.76754472227697,143150.45750594098,-0.00012139847240177915,-849.4842121624536,1682.7393624752085
1770.0,388.30984915683985,143162.94378588273,-0.0001217773424286861,-852.7127925587587,1682.7396884592642
1780.0,388.834750275366,143175.43913360196,-0.00012217187031637877,-855.9277356654858,1682.7400146428563
1790.0,389.34225366474755,143187.94354318135,-0.0001225295345648192,-859.1292259898466,1682.7403410233183
1800.0,389.8323649238341,143200.45700909212,-0.00012288810830796137,-862.3174453467713,1682.740667598022
1810.0,390.30508955173497,143212.97952579617,-0.0001232695358339697,-865.4925729053363,1682.7409943643775
1820.0,390.7604331224834,143225.51108741545,-0.00012361941480776295,-868.6547852345268,1682.7413213198327
1830.0,391.19840110238124,143238.0516868865,-0.00012398507533362135,-871.804256348346,1682.7416484618734
1840.0,391.6189989523893,143250.60131480472,-0.00012435195822035894,-874.9411577502665,1682.7419757880225
1850.0,392.0222320934064,143263.15995720707,-0.0001247190302819945,-878.0656584770263,1682.742303295835
1860.0,392.4081059497588,143275.72759179905,-0.00012507029168773443,-881.1779251417427,1682.7426309829063
1870.0,392.7766258550304,143288.304179584,-0.00012545177742140368,-884.2781219763334,1682.7429588468622
1880.0,393.12779717312463,143300.88964696936,-0.00012579512258525938,-887.3664108732312,1682.7432868853662
1890.0,393.4616252334489,143313.48383865244,-0.00012615990272024646,-890.4429514263653,1682.743615096112
1900.0,393.77811531733255,143326.0863680312,-0.0001265133250853978,-893.5079009714312,1682.7439434768273
1910.0,394.0772725592001,143338.68802101267,-0.00012685924593824893,-896.5614146264443,1682.7442720252734
1920.0,394.3591020121232,143351.284024505,-0.00012722300743917003,-899.6036453301339,1682.7446007392416
1930.0,394.62360881093,143456.2892096788,-0.0001275865506613627,-902.6347438766219,1682.7449296165537
1940.0,394.87079805352994,143661.59250612714,-0.0001279521093238145,-905.6548589520997,1682.7452586550648
1950.0,395.1006748827473,143866.76071839224,-0.0001283019664697349,-908.6641371735525,1682.7455878526594
1960.0,395.3132444181208,144071.79447849086,-0.00012864365271525458,-911.6627231251574,1682.745917207248
1970.0,395.5085118246438,144276.69406521705,-0.0001289776191697456,-914.6507593922915,1682.746246716775
1980.0,395.68648215605646,144481.4596808359,-0.00012935447739437222,-917.6283865937025,1682.7465763792109
1990.0,395.84716048454317,144686.09148498694,-0.00012967953080078587,-920.5957434121132,1682.7469061925542
2000.0,395.9905518625918,144890.58962301788,-0.00013004068023292348,-923.5529666242726,1682.7472361548323
2010.0,396.116661301566,145094.9542360447,-0.0001303941462538205,-926.5001911315145,1682.7475662640995
2020.0,396.2254938329471,145299.18546272404,-0.00013071211287751794,-929.4375499915012,1682.7478965184353
2030.0,396.3170544371379,145503.28344135525,-0.0001310833395109512,-932.3651744512234,1682.7482269159484
2040.0,396.3913480558377,145707.248309888,-0.00013141146337147802,-935.2831939808207,1682.7485574547707
2050.0,396.44837959588125,145911.08020624908,-0.00013175340427551419,-938.1917363075361,1682.748888133061
2060.0,396.48815399893704,146114.77926838456,-0.00013206226140027866,-941.0909274491154,1682.7492189490013
2070.0,396.5106761550081,146318.3456342363,-0.0001324086479144171,-943.9808917461427,1682.749549900801
2080.0,396.51595094618506,146521.77944177605,-0.00013274088996695355,-946.8617518930398,1682.749880986691
2090.0,396.5039832057653,146725.08082893092,-0.0001331085222773254,-949.7336289676637,1682.7502122049248
2100.0,396.4747777952531,146928.24993372292,-0.00013341091835172847,-952.5966424595865,1682.750543553783
2110.0,396.4283394940352,147131.28689407097,-0.0001337722351308912,-955.4509102972163,1682.7508750315649
2120.0,396.3646731067635,147334.19184790883,-0.00013411304826149717,-958.2965488739495,1682.7512066365935
2130.0,396.2837834204423,147536.96493317277,-0.00013445247896015644,-961.1336730735168,1682.7515383672137
2140.0,396.18567518394707,147739.6062877464,-0.000134779947984498,-963.9623962946696,1682.7518702217924
2150.0,396.0703531410528,147942.11604946895,-0.00013511958240997046,-966.7828304753058,1682.7522021987184
2160.0,395.9378219874053,148144.49435611413,-0.0001354475534753874,-969.5950861161173,1682.7525342963995
2170.0,395.78808645313154,148346.74134542004,-0.00013577318895841017,-972.3992723038085,1682.7528665132647
2180.0,395.6211512027464,148548.85715507186,-0.0001361305039608851,-975.1954967339205,1682.7531988477638
2190.0,395.43702088636485,148750.84192263533,-0.00013642216799780726,-977.983865733288,1682.7535312983673
2200.0,395.2357001592387,148952.69578566772,-0.00013674022193299606,-980.7644842821451,1682.7538638635624
2210.0,395.01719366678407,149154.41888158026,-0.00013710539496969432,-983.5374560358914,1682.754196541859
2220.0,394.7815060081168,149356.01134771682,-0.00013743100862484425,-986.3028833465254,1682.7545293317835
2230.0,394.5286417981788,149557.47332132864,-0.0001377704829792492,-989.0608672837543,1682.7548622318827
2240.0,394.25860559814106,149758.80493953842,-0.0001380724716000259,-991.8115076557715,1682.7551952407196
2250.0,393.9714019788713,149960.00633938218,-0.00013839908933732659,-994.5549030297162,1682.7555283568765
2260.0,393.6670354914073,150161.0776577739,-0.00013875681179342791,-997.2911507518028,1682.755861578954
2270.0,393.34551068721544,150362.01903151273,-0.00013907672837376595,-1000.0203469671224,1682.7561949055707
2280.0,393.0068320377278,150562.83059723946,-0.00013938881602371112,-1002.742586639119,1682.7565283353588
2290.0,392.65100460605885,150763.5124910251,-0.00013971330190543085,-1005.4579635687294,1682.7568618669718
2300.0,392.27803696341823,150964.0648450994,-0.00014004178228788078,-1008.1665704131957,1682.7571954990772
2310.0,391.88793459866065,151164.48779546077,-0.00014034877676749602,-1010.8684987045461,1682.75752923036
2320.0,391.4807019830939,151364.77863238644,-0.00014069055760046467,-1013.5638388612559,1682.7578630595192
2330.0,391.0563437042043,151564.93660286572,-0.00014103595458436757,-1016.2526802120124,1682.7581969852743
2340.0,390.6148642637508,151764.9620519297,-0.00014133666263660416,-1018.9351110244584,1682.758531006354
2350.0,390.1562681586759,151964.85531576892,-0.00014168625784805045,-1021.6112185206578,1682.758865121506
2360.0,389.6805599024146,152164.61671094567,-0.00014200913574313745,-1024.281088889296,1682.759199329494
2370.0,389.1877439571447,152364.24654770235,-0.0001423153153154999,-1026.9448072997493,1682.759533629093
2380.0,388.6778247992423,152563.74513282048,-0.00014264047786127776,-1029.602457917065,1682.759868019095
2390.0,388.1508069070811,152763.11276782746,-0.00014298617315944284,-1032.2541239172479,1682.7602024983073
2400.0,387.60669470618745,152962.34975027153,-0.00014327494864119217,-1034.8998875025825,1682.7605370655485
2410.0,387.0454925650878,153161.456373315,-0.00014360280329128727,-1037.5398299168185,1682.760871719652
2420.0,386.4672049432496,153360.432926095,-0.00014391192962648347,-1040.1740314601618,1682.7612064594673
2430.0,385.8718362362521,153559.2796937033,-0.0001442440479877405,-1042.8025715040408,1682.761541283855
2440.0,385.25939082423406,153757.9970277223,-0.000144576421007514,-1045.4255285056115,1682.761876191689
2450.0,384.6298730879331,153956.58529364938,-0.0001448979091946967,-1048.0429800220322,1682.762211181858
2460.0,383.98328737245697,154155.04463686384,-0.00014520953845931217,-1050.655002724455,1682.7625462532617
2470.0,383.3196380391938,154353.3753033158,-0.00014555485540768132,-1053.261672411785,1682.762881404814
2480.0,382.6389294069788,154551.57755217695,-0.00014584365271730348,-1055.8630640241927,1682.7632166354401
2490.0,381.9411658029082,154749.65164521945,-0.00014618078421335667,-1058.4592516563498,1682.763551944078
2500.0,381.22635155108196,154947.59784114017,-0.0001464809538447298,-1061.0503085703763,1682.7638873296794
2510.0,380.49449096241403,155145.41639565022,-0.000146798585774377,-1063.6363072084805,1682.7642227912052
2520.0,379.7455882929231,155343.10756096308,-0.00014712240954395384,-1066.2173192053012,1682.7645583276278
2530.0,378.9796478487865,155540.6715861276,-0.00014745219959877431,-1068.7934153999852,1682.764893937936
2540.0,378.19667390648453,155738.10871703093,-0.00014778720651520416,-1071.3646658480475,1682.7652296211245
2550.0,377.39667071851295,155935.41919640754,-0.0001480998907936737,-1073.931139833078,1682.7655653762017
2560.0,376.5796425155269,156132.6032638811,-0.00014842794189462438,-1076.492905878323,1682.7659012021866
2570.0,375.7455935396523,156329.66115607496,-0.00014874463522573933,-1079.0500317581657,1682.76623709811
2580.0,374.8945280423759,156526.59310658067,-0.00014905095304129645,-1081.6025845094932,1682.7665730630122
2590.0,374.0264502272307,156723.3993460197,-0.00014937953528715298,-1084.1506304429267,1682.766909095945
2600.0,373.1413644682492,156920.09058518254,-0.00014968258619774133,-1086.6942351526664,1682.767245195969
2610.0,372.23927499946126,157116.66272449945,-0.00015001244173618034,-1089.2334635288953,1682.767581362158
2620.0,371.3201861287202,157313.11227032103,-0.0001503152961959131,-1091.76837977045,1682.7679175935928
2630.0,370.3841020484035,157509.43834932044,-0.00015061736485222355,-1094.299047393961,1682.7682538893666
2640.0,369.431026945049,157705.64054619547,-0.0001509656140115112,-1096.8255292430579,1682.7685902485791
2650.0,368.46096500438125,157901.71889458862,-0.00015127158985706046,-1099.3478874985096,1682.768926670344
2660.0,367.47392034958966,158097.67352010816,-0.0001515961848781444,-1101.8661836888202,1682.7692631537814
2670.0,366.46989715633794,158293.50459968235,-0.0001519033030490391,-1104.3804787014226,1682.769599698022
2680.0,365.4488995661384,158489.21232722685,-0.00015222596266539767,-1106.8908327940962,1682.7699363022057
2690.0,364.4109316917609,158684.79689853388,-0.00015255164180416614,-1109.397305605961,1682.770272965479
2700.0,363.35599764491866,158880.25850988118,-0.00015287134738173336,-1111.8999561674775,1682.770609687001
2710.0,362.28410155917675,159075.5973584727,-0.0001532005480839871,-1114.3988429091476,1682.770946465938
2720.0,361.1952475135654,159270.8136362935,-0.00015351336332969368,-1116.8940236689853,1682.771283301465
2730.0,360.08943953567984,159465.90752873747,-0.00015383988647954538,-1119.385555699065,1682.7716201927637
2740.0,358.9666817543795,159660.87921503303,-0.0001541406090836972,-1121.8734956715855,1682.7719571390264
2750.0,357.82697821231454,159855.72886775518,-0.00015447958139702678,-1124.3578996848482,1682.7722941394547
2760.0,356.6703329608679,160050.45665143296,-0.00015479536523343995,-1126.838823269446,1682.7726311932556
2770.0,355.4967500593595,160245.06272039915,-0.000155102155986242,-1129.3163213947953,1682.772968299645
2780.0,354.3062335573734,160439.54721567885,-0.0001554386326461099,-1131.7904484760597,1682.7733054578496
