t,signed,gross,form_b,int_prec,int_rho
23130.0,-6.766892799908375,206.48140756894733,-4.896481908974238,-22937.295249240706,1683.316131642217
23140.0,-6.755901856368113,206.47446807069193,-4.894915885059163,-22955.186125503824,1683.3163569003523
23150.0,-6.744907722756489,206.46752553334125,-4.893347556935623,-22973.07585196812,1683.3165821947207
23160.0,-6.733910394459387,206.46057994664238,-4.891776933916844,-22990.96442119555,1683.3168075253643
23170.0,-6.722909920144929,206.45363135617117,-4.890204057621304,-23008.851825789483,1683.317032892324
23180.0,-6.711906349380294,206.44667980512824,-4.888628911576234,-23026.73805839438,1683.3172582956413
23190.0,-6.700899682247658,206.43972531560559,-4.887051529076416,-23044.62311169547,1683.317483735357
23200.0,-6.689889955143653,206.4327679034453,-4.885471948538907,-23062.506978418423,1683.317709211511
23210.0,-6.678877227021755,206.42580762105237,-4.883890121185686,-23080.38965132903,1683.3179347241437
23220.0,-6.667861536330973,206.41884449268784,-4.8823060971917585,-23098.271123232887,1683.3181602732943
23230.0,-6.656842865351636,206.4118785477438,-4.880719883251004,-23116.151386975092,1683.318385859003
23240.0,-6.645821275864018,206.4049096389987,-4.879131536814384,-23134.030435439927,1683.318611481307
23250.0,-6.634796762194426,206.39793784899967,-4.877541034249589,-23151.908261550565,1683.318837140247
23260.0,-6.623769404394228,206.39096327562436,-4.875948387081735,-23169.784858268773,1683.3190628358607
23270.0,-6.612739246032858,206.38398600373316,-4.874353656661697,-23187.66021859458,1683.319288568186
23280.0,-6.601706277972947,206.37700609385598,-4.872756764118094,-23205.53433556606,1683.3195143372598
23290.0,-6.590670554701561,206.37002358683753,-4.871157803339884,-23223.40720225895,1683.3197401431205
23300.0,-6.5796320984086325,206.36303851632738,-4.869556753488723,-23241.2788117864,1683.3199659858046
23310.0,-6.568590932992079,206.35605088603262,-4.867953648150433,-23259.149157298576,1683.3201918653485
23320.0,-6.5575470804797265,206.34906072580276,-4.866348500479944,-23277.01823198216,1683.3204177817897
23330.0,-6.546500584592397,206.3420680691722,-4.864741318626329,-23294.886029059613,1683.320643735164
23340.0,-6.535451442891746,206.33507290515345,-4.863132117839996,-23312.752541788337,1683.320869725506
23350.0,-6.524399708283381,206.32807527155447,-4.861520899343304,-23330.61776345967,1683.3210957528534
23360.0,-6.513345399115289,206.3210751787197,-4.859907705045771,-23348.481687397983,1683.3213218172393
23370.0,-6.50228854503895,206.31407265029793,-4.85829251416726,-23366.344306959938,1683.3215479187002
23380.0,-6.491229178255886,206.30706771376137,-4.85667535016546,-23384.205615534065,1683.3217740572695
23390.0,-6.480167317854894,206.30006038165038,-4.855056221829727,-23402.065606540775,1683.3220002329826
23400.0,-6.469102992439174,206.29305068602423,-4.853435164201073,-23419.9242734326,1683.3222264458732
23410.0,-6.458036235205972,206.28603865735178,-4.851812167384196,-23437.781609694783,1683.322452695975
23420.0,-6.446967057673306,206.27902433407198,-4.850187232892495,-23455.63760884597,1683.3226789833222
23430.0,-6.435895484052791,206.27200773075594,-4.848560388549231,-23473.492264438817,1683.3229053079476
23440.0,-6.424821556977239,206.2649888451073,-4.846931689360645,-23491.345570060614,1683.323131669884
23450.0,-6.413745325980441,206.25796774193938,-4.8453010660014115,-23509.19751933365,1683.323358069165
23460.0,-6.402666779260583,206.2509444352801,-4.84366861009039,-23527.048105915404,1683.3235845058216
23470.0,-6.391585959304056,206.24391895651993,-4.842034303350374,-23544.897323498517,1683.3238109798874
23480.0,-6.380502892057945,206.23689130686773,-4.840398124651983,-23562.745165810633,1683.3240374913923
23490.0,-6.36941761632681,206.22986156532772,-4.838760183483828,-23580.591626614056,1683.3242640403698
