exclusive_s,file
0.073271,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/NCDatasets/xJGTj/src/variable.jl
0.072959,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/parameterized_tendencies/chemistry/stratospheric_passive_tracers.jl
0.072148,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/callbacks/get_callbacks.jl
0.071682,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/prognostic_equations/forcing/forcing_terms.jl
0.071042,indices.jl
0.070393,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/Grids/finitedifference.jl
0.068411,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/CommonDataModel/xg2OM/src/multifile.jl
0.066519,/dss/dsshome1/0D/di38kez/.julia/juliaup/julia-1.11.9+0.x64.linux.gnu/share/julia/stdlib/v1.11/Printf/src/Printf.jl
0.066516,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/InputOutput/readers.jl
0.062180,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/config/era5_observations_to_forcing_file.jl
0.062113,set.jl
0.061042,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/NVTX/IqPon/src/api.jl
0.060831,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/Insolation/Uv3Ub/ext/CreateParametersExt.jl
0.059670,int.jl
0.057796,reducedim.jl
0.056764,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/HDF5/8g5ny/src/api/functions.jl
0.054730,none
0.054088,bitarray.jl
0.050751,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ForwardDiff/EaKqS/src/dual.jl
0.049418,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/diagnostics/diagnostic.jl
0.049176,/cache/build/builder-amdci4-7/julialang/julia-release-1-dot-11/usr/share/julia/stdlib/v1.11/LinearAlgebra/src/generic.jl
0.049011,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/RRTMGP/Ypk6N/ext/CreateParametersExt.jl
0.048690,intfuncs.jl
0.048303,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/MatrixFields/field_matrix_iterative_solver.jl
0.047843,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/DataLayouts/bitcast_struct.jl
0.047121,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/HDF5/8g5ny/src/properties.jl
0.047090,reshapedarray.jl
0.045641,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/AtmosphericProfilesLibrary/9zsmH/src/AtmosphericProfilesLibrary.jl
0.044684,binaryplatforms.jl
0.044016,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/Interpolations/rXcvn/src/gridded/gridded.jl
0.043966,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/UnrolledUtilities/XxMVJ/src/StaticBitVector.jl
0.042846,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/parent_budget/coverage_registry.jl
0.041758,/dss/dsshome1/0D/di38kez/.julia/juliaup/julia-1.11.9+0.x64.linux.gnu/share/julia/stdlib/v1.11/TOML/src/print.jl
0.039185,strings/search.jl
0.039054,mpfr.jl
0.038994,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/Topologies/dss.jl
0.038790,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/diagnostics/default_diagnostics.jl
0.038642,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/SparseMatrixColorings/cNs01/src/order.jl
0.038467,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/CloudMicrophysics/2oGgm/src/parameters/IceNucleation.jl
0.038170,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/utils/variable_manipulations.jl
0.035739,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/HDF5/8g5ny/src/readwrite.jl
0.034815,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaTimeSteppers/DdUag/src/integrators.jl
0.034307,/dss/dsshome1/0D/di38kez/.julia/juliaup/julia-1.11.9+0.x64.linux.gnu/share/julia/stdlib/v1.11/Dates/src/types.jl
0.033948,strings/string.jl
0.033893,/dss/dsshome1/0D/di38kez/.julia/juliaup/julia-1.11.9+0.x64.linux.gnu/share/julia/stdlib/v1.11/Dates/src/io.jl
0.033187,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/parent_budget/schema.jl
0.033014,permuteddimsarray.jl
0.032528,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/column_datasets/ClimaColumnFiles.jl
0.032331,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/cache/cache.jl
0.032321,multinverses.jl
0.031568,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/prognostic_equations/implicit/auto_sparse_jacobian.jl
0.031158,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/FastGaussQuadrature/UapW8/src/gausslegendre.jl
0.030578,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaCore/CYDDz/src/Geometry/conversions.jl
0.030317,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/StructArrays/fvsNe/src/structarray.jl
0.028899,/dss/dsshome1/0D/di38kez/git/Clima/ClimaAtmosResiDyn-p4/src/parameterized_tendencies/microphysics/sgs_quadrature.jl
0.027761,/dss/dsstbyfs02/scratch/0D/di38kez/julia-depots/terrabyte-cpu/packages/ClimaUtilities/j7nhe/src/ITime.jl
