time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,source_negative,source_negative_relative,source_minimum,repair_moved,repair_moved_relative,repair_gross,repair_gross_relative,repair_events,increment_left,increment_left_relative,increment_left_gross,increment_left_gross_relative,increment_moved_gross,increment_moved_gross_relative,led_repair_retained,led_repair_retained_relative,led_repair_attempted,led_repair_attempted_relative,led_repair_events,led_repairnet_retained,led_repairnet_retained_relative,led_repairnet_attempted,led_repairnet_attempted_relative,led_repairnet_events,inc_left_retained,inc_left_retained_relative,inc_left_attempted,inc_left_attempted_relative,inc_left_events,inc_moved_retained,inc_moved_retained_relative,inc_moved_attempted,inc_moved_attempted_relative,inc_moved_events,led_fix_strat_retained,led_fix_strat_retained_relative,led_fix_strat_attempted,led_fix_strat_attempted_relative,led_fix_strat_events,led_fix_strat_inventory_fraction,led_fix_strat_burden_fraction,led_fix_strat_parent_fraction,led_fix_strat_applicable,led_fix_tropo_retained,led_fix_tropo_retained_relative,led_fix_tropo_attempted,led_fix_tropo_attempted_relative,led_fix_tropo_events,led_fix_tropo_inventory_fraction,led_fix_tropo_burden_fraction,led_fix_tropo_parent_fraction,led_fix_tropo_applicable,led_fix_sfc_retained,led_fix_sfc_retained_relative,led_fix_sfc_attempted,led_fix_sfc_attempted_relative,led_fix_sfc_events,led_fix_sfc_inventory_fraction,led_fix_sfc_burden_fraction,led_fix_sfc_parent_fraction,led_fix_sfc_applicable,led_fix_rad_retained,led_fix_rad_retained_relative,led_fix_rad_attempted,led_fix_rad_attempted_relative,led_fix_rad_events,led_fix_rad_inventory_fraction,led_fix_rad_burden_fraction,led_fix_rad_parent_fraction,led_fix_rad_applicable,led_inc_strat_retained,led_inc_strat_retained_relative,led_inc_strat_attempted,led_inc_strat_attempted_relative,led_inc_strat_events,led_inc_strat_inventory_fraction,led_inc_strat_burden_fraction,led_inc_strat_parent_fraction,led_inc_strat_applicable,led_inc_tropo_retained,led_inc_tropo_retained_relative,led_inc_tropo_attempted,led_inc_tropo_attempted_relative,led_inc_tropo_events,led_inc_tropo_inventory_fraction,led_inc_tropo_burden_fraction,led_inc_tropo_parent_fraction,led_inc_tropo_applicable,led_inc_sfc_retained,led_inc_sfc_retained_relative,led_inc_sfc_attempted,led_inc_sfc_attempted_relative,led_inc_sfc_events,led_inc_sfc_inventory_fraction,led_inc_sfc_burden_fraction,led_inc_sfc_parent_fraction,led_inc_sfc_applicable,led_inc_rad_retained,led_inc_rad_retained_relative,led_inc_rad_attempted,led_inc_rad_attempted_relative,led_inc_rad_events,led_inc_rad_inventory_fraction,led_inc_rad_burden_fraction,led_inc_rad_parent_fraction,led_inc_rad_applicable,ledger_parent_scale,ledger_cadence_step
0.0,2.797045234315121e-9,2.4755373367908736e-17,6.911249350594062e-10,6.116832005920909e-18,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,1.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,1.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,1.0
3600.0,4.050582071067765,3.5827356453202174e-8,88.74728048776313,7.849687764625989e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0572097981277113e-52,107531.57496466741,0.0009511156664992104,107531.5749646674,0.0009511156664992103,21.0,-85.71323152275976,-7.581326448009115e-7,93.81448676643592,8.297881634994989e-7,831180.7528066427,0.007351785147262682,46361.43981409562,0.0004100664548355708,46361.43981409562,0.0004100664548355708,2.0,0.0,0.0,0.0,0.0,0.0,240.78296932690301,2.1297228691039347e-6,155.32438515013857,1.3738425774401196e-6,840.0000000000001,1.119612176895977e6,0.009902958105086308,655203.2177000103,0.005795265672430952,900.0,46361.43981409572,0.0004100664548355717,46361.43981409572,0.0004100664548355717,2.0,0.0008828530435345958,0.0008828530435345958,0.05140818388799245,1.0,46361.4398140955,0.00041006645483556976,46361.4398140955,0.00041006645483556976,2.0,0.0007657321927381675,0.0007657321927381675,0.051408183887992204,1.0,14197.209882970019,0.0001255741743270018,14197.209882970019,0.0001255741743270018,9.0,0.033772415355063444,0.033772415355063444,0.01574266846083245,1.0,611.4854535061597,5.40858250106708e-6,611.4854535061597,5.40858250106708e-6,8.0,0.007812016360003284,0.007812016360003284,0.0006780496197859566,1.0,206210.42418579952,0.0018239290655140666,116414.5085911769,0.0010296851223955078,899.0,0.003926830170309802,0.003926830170309802,0.22865776922962197,1.0,975174.5370962414,0.00862540867748016,574535.5855337429,0.005081761301664109,900.0,0.0161065432736216,0.0161065432736216,1.0813286241099307,1.0,6055.434111090835,5.356025197626498e-5,3574.2798526702763,3.161446826612751e-5,421.0,0.014404706110620438,0.014404706110620438,0.00671460747450584,1.0,578.8119064101619,5.119585315511913e-6,343.7468334518019,3.0404371805484127e-6,487.0,0.007394596316746766,0.007394596316746766,0.0006418193447099581,1.0,901829.9482258989,1.0
7200.0,15.69453441479709,1.387287864635495e-7,70.88463240453646,6.265709305224571e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0913166416512022e-44,532366.0926692253,0.004705746601868724,532366.0926692252,0.0047057466018687235,47.0,-56.97281491486422,-5.036001238176081e-7,88.36503280067792,7.810855322150876e-7,1.240666919761532e6,0.010966634092803223,258778.6986663746,0.0022874240088801537,258778.6986663746,0.0022874240088801537,15.0,0.0,0.0,0.0,0.0,0.0,295.79778977071817,2.6146470694156237e-6,188.56257597056384,1.666762239991901e-6,1739.9999999999998,1.9832567050737618e6,0.017530612165288482,1.1612794001827892e6,0.010264903543783134,1800.0,258778.698666375,0.0022874240088801576,258778.698666375,0.0022874240088801576,15.0,0.004916310488398215,0.004916310488398215,0.14148506679556733,1.0,258778.6986663741,0.0022874240088801494,258778.6986663741,0.0022874240088801494,15.0,0.004277733737931199,0.004277733737931199,0.14148506679556683,1.0,14197.209882970019,0.00012549347729460544,14197.209882970019,0.00012549347729460544,9.0,0.017252847617475323,0.017252847617475323,0.0077622045359783155,1.0,611.4854535061597,5.405106813811749e-6,611.4854535061597,5.405106813811749e-6,8.0,0.003938405005051249,0.003938405005051249,0.00033432450460451463,1.0,278262.6804158097,0.002459648878515576,158289.10201548203,0.0013991657511234754,1795.0,0.00528646964108025,0.00528646964108025,0.15213776917589883,1.0,1.7930728025739088e6,0.01584951852457294,1.0537461396214464e6,0.009314384187944273,1800.0,0.0296403377158413,0.0296403377158413,0.980347403201656,1.0,16835.519844731447,0.00014881430540179515,9917.24775061855,8.766158390812415e-5,990.0,0.020458995875700183,0.020458995875700183,0.009204678213645547,1.0,2030.0020723187845,1.7943808753304555e-5,1196.4570708955785,1.0575849726678402e-5,1033.9999999999998,0.013074669685178654,0.013074669685178654,0.0011098864793637794,1.0,1.8290177509707508e6,1.0
10800.0,8.00363258967991,7.070513269928258e-8,168.35907817680922,1.4873060238883676e-6,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.5423229448582956e-37,1.4841577359804243e6,0.013111242738012726,1.4841577359804243e6,0.013111242738012726,93.0,-162.61902561494315,-1.4365976519659843e-6,178.6288754121516,1.5780307502152477e-6,2.2421867065914236e6,0.01980776939093031,734674.5203219741,0.006490210397354635,734674.5203219741,0.006490210397354635,38.0,0.0,0.0,0.0,0.0,0.0,424.4606418315645,3.7497405921682467e-6,268.23263999235667,2.3696020766111847e-6,2640.0,3.6710454558526827e6,0.032430493678064116,2.152921706586849e6,0.019019190754916565,2700.0,734674.5203219742,0.006490210397354636,734674.5203219742,0.006490210397354636,38.0,0.013847906234765462,0.013847906234765462,0.2669029181112097,1.0,734674.520321974,0.006490210397354634,734674.520321974,0.006490210397354634,38.0,0.012215180864750822,0.012215180864750822,0.26690291811120964,1.0,14197.209882970019,0.00012542000116663363,14197.209882970019,0.00012542000116663363,9.0,0.011635873218740538,0.011635873218740538,0.005157762576469016,1.0,611.4854535061597,5.401942136822041e-6,611.4854535061597,5.401942136822041e-6,8.0,0.0027760956674986186,0.0027760956674986186,0.00022214905704341593,1.0,526486.6890020565,0.004651051980858741,303383.04585026635,0.0026801253399880887,2678.0,0.009923766377466592,0.009923766377466592,0.19126950745450375,1.0,3.326947443252324e6,0.029390687019042957,1.954594593450458e6,0.0172671432071249,2700.0,0.05531601222407597,0.05531601222407597,1.2086603746888025,1.0,46869.15870921348,0.00041404825232878507,27553.553773364805,0.00024341168263953137,1584.0,0.03841343426665947,0.03841343426665947,0.01702728879643757,1.0,6879.174341237298,6.077152208184201e-5,4051.5629282689183,3.579203458840987e-5,1604.0,0.031230908233672566,0.031230908233672566,0.002499163445966967,1.0,2.7525908128732387e6,1.0
14400.0,32.61956034402829,2.880003306619655e-7,81.35661326841445,7.183031063485964e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.4132172005124435e-35,1.4859249004982815e6,0.013119332638727551,1.4859249004982815e6,0.013119332638727551,95.0,-53.052914756253955,-4.6840781516478667e-7,118.19359599791592,1.0435393478796003e-6,3.674675672349892e6,0.03244396299492109,735558.1025809026,0.006494292827069631,735558.1025809026,0.006494292827069631,39.0,0.0,0.0,0.0,0.0,0.0,534.0267526902537,4.714958746686024e-6,333.51414849557096,2.9446192417719913e-6,3540.0,5.297550752225096e6,0.04677243813982561,3.104094147569005e6,0.027406259663748277,3600.0,735558.1025809026,0.006494292827069631,735558.1025809026,0.006494292827069631,39.0,0.013885844076324004,0.013885844076324004,0.20132739258926316,1.0,735558.1025809027,0.006494292827069632,735558.1025809027,0.006494292827069632,39.0,0.01220023532867185,0.01220023532867185,0.2013273925892632,1.0,14197.209882970019,0.00012534813767105946,14197.209882970019,0.00012534813767105946,9.0,0.008779519302902317,0.008779519302902317,0.0038858755518453338,1.0,611.4854535061597,5.398846917230026e-6,611.4854535061597,5.398846917230026e-6,8.0,0.002144397163571873,0.002144397163571873,0.00016736784154602896,1.0,699605.3764364267,0.006176863747443677,403779.7924523309,0.003564999421035429,3577.0,0.013207129576940101,0.013207129576940101,0.19148688021403978,1.0,4.808583903941138e6,0.04245531637290702,2.8205429797198395e6,0.024902766997419428,3600.0,0.0797569288135099,0.0797569288135099,1.3161430158002911,1.0,83126.76892353065,0.000733931931771743,48766.325753468125,0.0004305612274979399,2184.0,0.051405387281586265,0.051405387281586265,0.022752377525341563,1.0,12881.816640647048,0.00011373444071303519,7562.866281566169,6.677306397975519e-5,2174.0,0.04517479673059503,0.04517479673059503,0.003525843229752474,1.0,3.653542089434134e6,1.0
18000.0,47.56355011559208,4.1969818004936253e-7,63.91545489169879,5.639864986923966e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,9.170213607021497e-34,1.4859249004982815e6,0.013111720527873714,1.4859249004982815e6,0.013111720527873714,95.0,-22.25670262852136,-1.963919338314513e-7,117.30959632756786,1.0351334995254219e-6,4.355892886632146e6,0.03843616198888771,735558.1025809026,0.006490524702708563,735558.1025809026,0.006490524702708563,39.0,0.0,0.0,0.0,0.0,0.0,570.5072275319276,5.034124755579696e-6,356.37166787880517,3.1446042203830253e-6,4440.0,6.178407064070912e6,0.0545179279951317,3.620173655619021e6,0.03194421549765424,4500.0,735558.1025809026,0.006490524702708563,735558.1025809026,0.006490524702708563,39.0,0.013914885215153392,0.013914885215153392,0.16332677838053222,1.0,735558.1025809027,0.006490524702708564,735558.1025809027,0.006490524702708564,39.0,0.012164668142022734,0.012164668142022734,0.16332677838053225,1.0,14197.209882970019,0.00012527540806311755,14197.209882970019,0.00012527540806311755,9.0,0.007042658213170734,0.007042658213170734,0.0031524152123967764,1.0,611.4854535061597,5.39571439346921e-6,611.4854535061597,5.39571439346921e-6,8.0,0.001727081164381313,0.001727081164381313,0.00013577710421147196,1.0,794888.6591246598,0.007014054307673181,459585.08053161646,0.004055353761613512,4477.0,0.015037268180089524,0.015037268180089524,0.1765008140220607,1.0,5.60959344029264e6,0.04949874750698802,3.2897982573438594e6,0.02902900094675985,4500.0,0.09277151916808925,0.09277151916808925,1.2455804937949038,1.0,109691.76723632988,0.0009679141898281925,64339.57592911253,0.0005677289196658225,2778.0,0.05441362294508402,0.05441362294508402,0.024356475572378692,1.0,17150.290827375982,0.00015133323374882766,10066.760814894884,8.882855007113102e-5,2740.0,0.04843932767621313,0.04843932767621313,0.0038081311854170265,1.0,4.5035976945993425e6,1.0
21600.0,26.96980653272476,2.378476679947326e-7,99.27503753537086,8.755100315319893e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.7892269553193717e-32,1.4859249004982815e6,0.013104423718056049,1.4859249004982815e6,0.013104423718056049,95.0,-79.91557271976767,-7.047782335700671e-7,133.828778929046,1.1802406865704842e-6,5.255598869184075e6,0.04634931041994743,735558.1025809026,0.006486912657723938,735558.1025809026,0.006486912657723938,39.0,0.0,0.0,0.0,0.0,0.0,650.0156475876731,5.732510752393383e-6,408.7391628629381,3.6046849867872277e-6,5340.0,7.462641582081389e6,0.06581329737107516,4.374454831448083e6,0.038578470303290695,5400.0,735558.1025809026,0.006486912657723938,735558.1025809026,0.006486912657723938,39.0,0.013939533420198122,0.013939533420198122,0.13505418656003293,1.0,735558.1025809027,0.00648691265772394,735558.1025809027,0.00648691265772394,39.0,0.012133238872511316,0.012133238872511316,0.13505418656003296,1.0,14197.209882970019,0.00012520569098628363,14197.209882970019,0.00012520569098628363,9.0,0.005892621998900806,0.005892621998900806,0.0026067181170853675,1.0,611.4854535061597,5.3927116218897e-6,611.4854535061597,5.3927116218897e-6,8.0,0.001445690576398494,0.001445690576398494,0.00011227348353148487,1.0,959742.8000516272,0.008464005353172701,556465.9901598893,0.004907493048469331,5377.0,0.01818804903266322,0.01818804903266322,0.17621624004007824,1.0,6.780797910372541e6,0.05980009415969377,3.977641921797033e6,0.03507896336110384,5400.0,0.11185117872279376,0.11185117872279376,1.2450072166972157,1.0,154519.61141589328,0.0013627138626347947,90699.04893447418,0.0007998780878249535,3379.0,0.06413412698667643,0.06413412698667643,0.028371002037939696,1.0,24815.276729470792,0.00021884679423216753,14572.831279699427,0.00012851830923412346,3338.0,0.058668953632198505,0.058668953632198505,0.004556277745023109,1.0,5.446392454142395e6,1.0
25200.0,37.43346619667136,3.299609022833551e-7,103.06449234447506,9.08471919450059e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.143961366948348e-28,1.4859249004982815e6,0.013097828513067688,1.4859249004982815e6,0.013097828513067688,95.0,-75.30329374052562,-6.637681537955415e-7,150.16769001023698,1.3236676034556205e-6,7.316245344573569e6,0.06448975103023065,735558.1025809026,0.006483647919064707,735558.1025809026,0.006483647919064707,39.0,0.0,0.0,0.0,0.0,0.0,783.0377312637747,6.902161690617933e-6,488.4284661207202,4.3052998761947075e-6,6240.0,1.0569170939076751e7,0.09316297777828778,6.19267358155899e6,0.05458591923553148,6300.0,735558.1025809026,0.006483647919064707,735558.1025809026,0.006483647919064707,39.0,0.013962649707060314,0.013962649707060314,0.11585980976494936,1.0,735558.1025809027,0.0064836479190647075,735558.1025809027,0.0064836479190647075,39.0,0.012104397018501181,0.012104397018501181,0.11585980976494939,1.0,14197.209882970019,0.0001251426773646601,14197.209882970019,0.0001251426773646601,9.0,0.005073778735775014,0.005073778735775014,0.002236242154715504,1.0,611.4854535061597,5.3899975736145e-6,611.4854535061597,5.3899975736145e-6,8.0,0.001270157430272563,0.001270157430272563,9.631678050812467e-5,1.0,1.3015737603877543e6,0.011472847588024637,755122.1145539146,0.006656096791658595,6277.0,0.024706978851064466,0.024706978851064466,0.20501451584103622,1.0,9.609989494155515e6,0.0847081803155883,5.6331422817143565e6,0.0496538765659448,6300.0,0.15814267801922488,0.15814267801922488,1.5136962678125865,1.0,274802.62260663835,0.00242227425130034,161102.15048451757,0.001420050461113513,4000.0,0.09820857158625639,0.09820857158625639,0.04328492809256007,1.0,46386.0522149649,0.00040887433618353076,27202.240812689448,0.00023977677823172698,3937.0,0.09635157883809782,0.09635157883809782,0.007306396553196468,1.0,6.348690750253832e6,1.0
28800.0,61.13939415663481,5.386506340246919e-7,73.22019789558803,6.450849990241829e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.214607852806775e-25,1.4859249004982815e6,0.013091303909815045,1.4859249004982815e6,0.013091303909815045,95.0,-23.472810327459246,-2.068002854728186e-7,145.6656108650749,1.2833439835378528e-6,8.678394117829364e6,0.07645843663267075,735558.1025809026,0.006480418129465651,735558.1025809026,0.006480418129465651,39.0,0.0,0.0,0.0,0.0,0.0,890.1122593092948,7.842072029725402e-6,559.560626704566,4.9298441783293295e-6,7138.0,1.2476597396754205e7,0.10992138850795538,7.312445196561923e6,0.06442414576938445,7200.0,735558.1025809026,0.006480418129465651,735558.1025809026,0.006480418129465651,39.0,0.01399299341983182,0.01399299341983182,0.10153487051471805,1.0,735558.1025809027,0.0064804181294656526,735558.1025809027,0.0064804181294656526,39.0,0.012070485387701323,0.012070485387701323,0.10153487051471807,1.0,14197.209882970019,0.0001250803383044897,14197.209882970019,0.0001250803383044897,9.0,0.00444996425143209,0.00444996425143209,0.0019597525499069424,1.0,611.4854535061597,5.387312579253377e-6,611.4854535061597,5.387312579253377e-6,8.0,0.001105721632852069,0.001105721632852069,8.440814685547255e-5,1.0,1.5065646467100577e6,0.013273144317893011,875462.977578315,0.007713008845484766,7177.0,0.028660345272515562,0.028660345272515562,0.207962968240069,1.0,1.1333156865260396e7,0.0998474423108318,6.644540157713324e6,0.058539765042248254,7200.0,0.18597674861940158,0.18597674861940158,1.5644047843394366,1.0,360771.77540420735,0.0031784735233363684,211608.2588922581,0.0018643122718089054,4603.0,0.11308007113426992,0.11308007113426992,0.049800165850259495,1.0,61237.13088784926,0.0005395117147233537,35924.999915402106,0.00031650663616640345,4527.0,0.11073234852643388,0.11073234852643388,0.00845304284403113,1.0,7.244389034546307e6,1.0
32400.0,45.24931919950177,3.984552444330836e-7,94.19201824314715,8.294335542871971e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.426761483095864e-24,1.4859249004982815e6,0.013084717735239813,1.4859249004982815e6,0.013084717735239813,95.0,-61.83696372013432,-5.445222807767048e-7,152.30162290965134,1.3411335564290355e-6,9.634117246258166e6,0.08483585190154753,735558.1025809026,0.006477157861014533,735558.1025809026,0.006477157861014533,39.0,0.0,0.0,0.0,0.0,0.0,997.164570159806,8.780805094354018e-6,629.8801802396524,5.546582039707438e-6,8032.0,1.4382316726725718e7,0.12664741985608974,8.434541673867129e6,0.07427266141893162,8100.0,735558.1025809026,0.006477157861014533,735558.1025809026,0.006477157861014533,39.0,0.014022541974779127,0.014022541974779127,0.0905861540195926,1.0,735558.1025809027,0.006477157861014534,735558.1025809027,0.006477157861014534,39.0,0.012037312331287034,0.012037312331287034,0.09058615401959261,1.0,14197.209882970019,0.0001250174109635863,14197.209882970019,0.0001250174109635863,9.0,0.0039637563024451875,0.0039637563024451875,0.001748428352015539,1.0,611.4854535061597,5.384602247159436e-6,611.4854535061597,5.384602247159436e-6,8.0,0.0009898200094895949,0.0009898200094895949,7.530624063237335e-5,1.0,1.7283123804169244e6,0.01521912692121416,1.0057704187348484e6,0.008856586245500274,8077.0,0.03294822368877536,0.03294822368877536,0.21284677707590932,1.0,1.3055848000515528e7,0.11496683703439853,7.658015587493608e6,0.06743474878226959,8100.0,0.21365724825895624,0.21365724825895624,1.607866263292245,1.0,462887.90259707504,0.004076085908856409,271677.89845772,0.002392333969926982,5220.0,0.12923488885274972,0.12923488885274972,0.057006013109416984,1.0,77801.65813452507,0.0006851037597408258,45681.75262544162,0.0004022631551261531,5121.0,0.12593862626078983,0.12593862626078983,0.009581504115072418,1.0,8.119983793790506e6,1.0
