time,total,tagged,residual,relative,gross_residual,gross_relative,scale,nonpositive_fraction,residual_at_spin_up,residual_since_spin_up,relative_since_spin_up
0.0,1.1298739844259547e8,1.1298739844259542e8,4.470348358154297e-8,3.9565017159196814e-16,3.488170169374527e-9,3.0872205373829646e-17,1.1298739844259547e8,0.0,NaN,NaN,NaN
3600.0,1.1305835741352145e8,1.1305844253336537e8,-85.11984391510487,-7.528841375588991e-7,118.99432693565257,1.0525035889246095e-6,1.1305835741352145e8,0.0,-85.11984391510487,0.0,0.0
7200.0,1.1313105819548689e8,1.1313111414199696e8,-55.94651007652283,-4.945283016786515e-7,111.00452953619785,9.812029632427335e-7,1.1313105819548689e8,0.0,-85.11984391510487,29.17333383858204,2.57872014139313e-7
10800.0,1.1319733496180992e8,1.1319749489083645e8,-159.92902652919292,-1.4128338496939806e-6,197.1463911148695,1.7416168956749908e-6,1.1319733496180992e8,0.0,-85.11984391510487,-74.80918261408806,-6.608740624443755e-7
14400.0,1.1326223226568039e8,1.1326227957689022e8,-47.311209827661514,-4.1771390940523866e-7,161.75928609482273,1.4281838072499075e-6,1.1326223226568039e8,0.0,-85.11984391510487,37.80863408744335,3.3381501786716733e-7
18000.0,1.1332798753141585e8,1.133280021132106e8,-14.581794753670692,-1.2866896405116563e-7,163.13696546568215,1.439511713030805e-6,1.1332798753141585e8,0.0,-85.11984391510487,70.53804916143417,6.224239104385419e-7
21600.0,1.1339109086123995e8,1.1339116074129449e8,-69.8800545334816,-6.162746473529909e-7,186.17692549591712,1.641900823793532e-6,1.1339109086123995e8,0.0,-85.11984391510487,15.239789381623268,1.344002360844438e-7
25200.0,1.1344818715680817e8,1.1344824833751658e8,-61.18070840835571,-5.392832617394908e-7,210.47706510315504,1.8552704135521661e-6,1.1344818715680817e8,0.0,-85.11984391510487,23.939135506749153,2.1101382143427697e-7
28800.0,1.1350472884402503e8,1.1350473500887513e8,-6.164850100874901,-5.431359700745563e-8,222.72865649096605,1.9622852612337714e-6,1.1350472884402503e8,0.0,-85.11984391510487,78.95499381422997,6.956097302582668e-7
32400.0,1.1356186129230613e8,1.1356190293665889e8,-41.64435276389122,-3.667107274395532e-7,255.8840157779524,2.2532566203658084e-6,1.1356186129230613e8,0.0,-85.11984391510487,43.475491151213646,3.8283531686142886e-7
