time,total,tagged,residual,relative,gross_residual,gross_relative,scale,nonpositive_fraction
0.0,11.572872709327106,11.572872709327104,1.7763568394002505e-15,1.5349316319435567e-16,3.1251792600821884e-16,2.700435180249986e-17,11.572872709327106,0.0
5.0,11.572543448286298,11.572542969645266,4.786410325863244e-7,4.136005492009651e-8,0.0002633826985441463,2.2759274978842176e-5,11.572543448286298,0.0
10.0,11.572112495694663,11.572111648461533,8.472331298747804e-7,7.321335064708267e-8,0.00026629912033528265,2.3012144103711202e-5,11.572112495694663,0.0
15.0,11.571713319413178,11.571712575880843,7.435323343685241e-7,6.425429958769752e-8,0.00028232516014593535,2.4397870250751473e-5,11.571713319413178,0.0
20.0,11.571310189457988,11.571309356021686,8.334363013062784e-7,7.202609623805422e-8,0.0002904314361206524,2.5099269777181258e-5,11.571310189457988,0.0
25.0,11.570911116773743,11.570910270775855,8.459978886321551e-7,7.311419819012837e-8,0.00029491288390917793,2.5487438364439442e-5,11.570911116773743,0.0
30.0,11.570510740870132,11.570509840719541,9.001505905104068e-7,7.779696252567612e-8,0.00030195853657284064,2.609725217282263e-5,11.570510740870132,0.0
35.0,11.570116679623684,11.57011573723489,9.423887945558818e-7,8.145024122492538e-8,0.0003018434644093876,2.6088195371527145e-5,11.570116679623684,0.0
40.0,11.56972606587181,11.569725078924613,9.869471977452804e-7,8.530428396715123e-8,0.00030465444716389,2.6332036335981605e-5,11.56972606587181,0.0
45.0,11.569333053894912,11.569332020061449,1.0338334632820079e-6,8.935981516531406e-8,0.0003045427537269258,2.632327657162562e-5,11.569333053894912,0.0
50.0,11.56894372571465,11.568942650544415,1.075170235509404e-6,9.293590331151751e-8,0.0003051358491129841,2.6375428591181507e-5,11.56894372571465,0.0
55.0,11.568555752597412,11.56855463174124,1.1208561723208277e-6,9.688816791751808e-8,0.0003053523059147686,2.6395023929085517e-5,11.568555752597412,0.0
60.0,11.568170483937607,11.568169319074562,1.164863045133302e-6,1.006955288868463e-7,0.00030554354634153194,2.641243459938448e-5,11.568170483937607,0.0
65.0,11.567787236910254,11.567786026847742,1.2100625124134012e-6,1.0460622136551397e-7,0.0003058005762128222,2.6435529107682764e-5,11.567787236910254,0.0
70.0,11.567406276730303,11.567405021921166,1.2548091365971459e-6,1.0847800332918159e-7,0.00030577004742769054,2.643376052614285e-5,11.567406276730303,0.0
75.0,11.567027460697888,11.567026161196237,1.2995016511752056e-6,1.1234534158327321e-7,0.0003058547763561398,2.6441951261494305e-5,11.567027460697888,0.0
80.0,11.566650833132222,11.566649488995806,1.3441364163924163e-6,1.1620791841854427e-7,0.000305799188389312,2.6438006368564537e-5,11.566650833132222,0.0
85.0,11.566276349363653,11.566274960948274,1.388415379111052e-6,1.2003996248865688e-7,0.0003057932550670252,2.6438349372816874e-5,11.566276349363653,0.0
90.0,11.565904018637426,11.565902585926231,1.4327111941270232e-6,1.2387368871627644e-7,0.00030575610523841576,2.6435988466246737e-5,11.565904018637426,0.0
95.0,11.56553381492885,11.565532338186085,1.4767427654049925e-6,1.2768479077885757e-7,0.0003057142800309878,2.643321829523945e-5,11.56553381492885,0.0
100.0,11.565165737431679,11.565164216730524,1.5207011543338922e-6,1.3148978482962928e-7,0.00030568078029672953,2.6431162962703314e-5,11.565165737431679,0.0
105.0,11.56479976912708,11.564798204633808,1.5644932709335535e-6,1.3528061896151988e-7,0.0003056322180284175,2.6427800232592084e-5,11.56479976912708,0.0
110.0,11.564435902582739,11.564434294445995,1.6081367437692506e-6,1.3905881422284488e-7,0.00030559614554959944,2.6425512504362556e-5,11.564435902582739,0.0
115.0,11.56407412659605,11.564072474966313,1.6516297378643685e-6,1.4282420881977992e-7,0.0003055510877763698,2.6422442854602357e-5,11.56407412659605,0.0
120.0,11.563714430128595,11.5637127351609,1.6949676950872572e-6,1.4657640547323756e-7,0.00030551128241086375,2.6419822476320553e-5,11.563714430128595,0.0
125.0,11.5633568040782,11.563355065921861,1.7381563388596533e-6,1.5031589600751877e-7,0.0003054689374137298,2.6416977577479584e-5,11.5633568040782,0.0
130.0,11.563001236840599,11.562999455647937,1.7811926618094276e-6,1.540424173037717e-7,0.0003054273128849423,2.6414190107653688e-5,11.563001236840599,0.0
135.0,11.562647719245485,11.56264589516587,1.8240796144652904e-6,1.5775622147764612e-7,0.00030538579316718707,2.6411406849219037e-5,11.562647719245485,0.0
140.0,11.562296240347115,11.562294373530342,1.8668167722779572e-6,1.6145726882205477e-7,0.00030534376398431046,2.6408574701519987e-5,11.562296240347115,0.0
145.0,11.561946790427521,11.561944881022342,1.9094051797452494e-6,1.6514564669386843e-7,0.00030530219094703355,2.640577720006481e-5,11.561946790427521,0.0
150.0,11.561599359195537,11.561597407349982,1.95184555451533e-6,1.6882141422440197e-7,0.0003052602003043511,2.6402938799428464e-5,11.561599359195537,0.0
155.0,11.561253936633126,11.561251942494746,1.99413837975726e-6,1.724846102928861e-7,0.0003052184145885032,2.6400113366715742e-5,11.561253936633126,0.0
