time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction
0.0,7.193520302297007e6,1.496659214535201e-17,5.4364515816972675e6,1.1310895100307929e-17,0.0,0.0,0.0,0.0,0.0
3600.0,6.495169993073481e20,0.0013516382514084555,6.50455480851721e20,0.0013535912219311175,0.0,0.0,0.0,0.0,0.0
7200.0,6.870504829117832e20,0.0014300319440035912,6.890971356518308e20,0.0014342918621163719,0.0,0.0,0.0,0.0,0.0
10800.0,7.244851147048286e20,0.0015082303509735319,7.278578400023497e20,0.0015152516776453574,0.0,0.0,0.0,0.0,0.0
14400.0,7.609143218845636e20,0.0015843454334501655,7.657774288261281e20,0.0015944712006405698,0.0,0.0,0.0,0.0,0.0
18000.0,7.96180204540876e20,0.0016580477311333378,8.026578850232796e20,0.0016715375207131348,0.0,0.0,0.0,0.0,0.0
21600.0,8.311613249821695e20,0.001731166474561428,8.393461668339023e20,0.0017482140962293527,0.0,0.0,0.0,0.0,0.0
25200.0,8.666846426575313e20,0.001805424042364726,8.766425520244198e20,0.0018261677455501688,0.0,0.0,0.0,0.0,0.0
28800.0,9.019011300011835e20,0.0018790522839720325,9.136787585028991e20,0.0019035902061452688,0.0,0.0,0.0,0.0,0.0
32400.0,9.3668862209036e20,0.0019517981203892492,9.503213228391485e20,0.0019802048705832827,0.0,0.0,0.0,0.0,0.0
36000.0,9.70134724935598e20,0.002021762325706882,9.856499473720266e20,0.0020540960741963154,0.0,0.0,0.0,0.0,0.0
39600.0,1.0026756628928028e21,0.00208985481260944,1.020092167896067e21,0.002126155650604148,0.0,0.0,0.0,0.0,0.0
43200.0,1.0352613532084339e21,0.0021580553571661503,1.0545874778322668e21,0.0021983416545812598,0.0,0.0,0.0,0.0,0.0
46800.0,1.0677071491508066e21,0.0022259780007124405,1.0889379655147289e21,0.002270240446834342,0.0,0.0,0.0,0.0,0.0
50400.0,1.1002549131241338e21,0.0022941253858318367,1.1233714706671445e21,0.0023423253809964845,0.0,0.0,0.0,0.0,0.0
54000.0,1.1326924042458308e21,0.0023620536939015593,1.1576651569620318e21,0.00241413048242692,0.0,0.0,0.0,0.0,0.0
57600.0,1.1640781167712947e21,0.0024277984735247833,1.1908718783259717e21,0.0024836794770976833,0.0,0.0,0.0,0.0,0.0
61200.0,1.1937741833666728e21,0.002490028089625987,1.2223556925398408e21,0.0025496446918919042,0.0,0.0,0.0,0.0,0.0
64800.0,1.2216925484535862e21,0.0025485575291054278,1.2520370321674818e21,0.0026118587766523296,0.0,0.0,0.0,0.0,0.0
68400.0,1.2486444765058194e21,0.002605078089628024,1.2807400401939548e21,0.002672039864025328,0.0,0.0,0.0,0.0,0.0
72000.0,1.275649225530352e21,0.0026617159155148057,1.3094871580287949e21,0.0027323207194661237,0.0,0.0,0.0,0.0,0.0
75600.0,1.3031410948704208e21,0.002719377562374707,1.3387135820703188e21,0.0027936097571155862,0.0,0.0,0.0,0.0,0.0
79200.0,1.3308532068270594e21,0.002777507246414038,1.368153997201984e21,0.002855354461292325,0.0,0.0,0.0,0.0,0.0
82800.0,1.3579995040835848e21,0.0028344654950340224,1.3970227606864229e21,0.0029159162422633046,0.0,0.0,0.0,0.0,0.0
86400.0,1.3839451670803854e21,0.0028889283403748,1.4246874517762972e21,0.002973976175873908,0.0,0.0,0.0,0.0,0.0
