time,form_a_max,form_a_relative,initial_min_lower,initial_min_upper,form_a_max_unrepaired,initial_lower,initial_upper,energy_change,records,form_b
0.0,0.0,0.0,0.0,0.0,0.0,4.1225631543940276e8,4.7851036319521105e8,0.0,0.0,0.0
3600.0,0.0,0.0,0.0,3.351419550265769e-50,0.0,4.120886285683643e8,4.784052645549638e8,-34416.69519996643,-34416.69520049408,5.27652446180582e-7
7200.0,0.0,0.0,0.0,7.253732327169501e-45,0.0,4.1198337873284614e8,4.78345228691285e8,747998.3151473999,747998.2111772774,0.10397012252360582
10800.0,0.0004379043053270859,5.6403744068329074e-8,3.364589981711671e-299,6.393338557899945e-33,0.0004379043053270859,4.119234097160369e8,4.7831537118303245e8,2.4049731409236193e6,2.404972767343888e6,0.37357973121106625
14400.0,0.007439012568147163,6.102912305356909e-7,1.9908814436516415e-267,1.1332229259560156e-20,0.007439012568147163,4.118735990915929e8,4.7829472613951254e8,4.786946649907947e6,4.787133768048242e6,-187.1181402951479
18000.0,0.02796635521233881,1.657874745893679e-6,7.143801635133276e-247,1.5521025933768698e-18,0.02796635521233881,4.1179688905123913e8,4.782796426558826e8,7.602385865870237e6,7.602865220926239e6,-479.35505600180477
21600.0,0.03747588376212008,1.776870583690831e-6,1.0843219530333338e-273,2.665031442324311e-17,0.03747588376212008,4.116746432890566e8,4.782752890893154e8,1.0492519347170949e7,1.0492836670727247e7,-317.32355629839003
