t,signed,gross,max_abs_u3,int_rhoe
0.0,2.1059202992557147e-9,3.488170169374527e-9,0.0,-7.294100384667896e7
5.0,2.7956805807031024,2168.5372062629267,4.587392144444494,-7.294093083539504e7
10.0,3.574695091291707,2246.1215448718312,2.8781389349437783,-7.294086251308113e7
15.0,3.35418837253275,2254.7328244644173,1.721955675514054,-7.294079288556519e7
20.0,3.422915359079402,2257.7366420988246,0.9535864461121397,-7.294072322943287e7
25.0,3.3701815350166426,2258.508723226744,0.48047174506651213,-7.294065352092637e7
30.0,3.37980538250194,2258.8155740489306,0.1663896235572369,-7.294058361872452e7
35.0,3.358521340039138,2258.908903650893,0.031209831764493767,-7.294051360022977e7
40.0,3.347029168549137,2258.9135240369383,0.06822796369104064,-7.294044329150127e7
45.0,3.3377588932878943,2258.9045835112456,0.0732015405146614,-7.294037304480812e7
50.0,3.322513913148218,2258.8780676810034,0.06779208187778804,-7.294030264051098e7
55.0,3.3104983690278633,2258.855778754442,0.04203582528876401,-7.294023214650457e7
60.0,3.296638649869066,2258.8312696597254,0.03102383863778163,-7.294016153113985e7
65.0,3.283865763232257,2258.8055231223475,0.010041795272367163,-7.294009080643484e7
70.0,3.270681938338435,2258.7809181901684,0.009373105205780963,-7.294001997088903e7
75.0,3.257550768548989,2258.7547738046032,0.008187288498273845,-7.29399490265529e7
80.0,3.244562389984594,2258.7296030114594,0.00433689912513312,-7.293987797266586e7
85.0,3.2314283898311684,2258.703782339085,0.0094552552770893,-7.293980681188774e7
90.0,3.218472492284535,2258.6782688430103,0.004538411713475007,-7.293973554281399e7
95.0,3.2054384067208743,2258.6526509176933,0.007951560397135923,-7.293966416776048e7
100.0,3.1924932223994977,2258.6270201778243,0.005980820269812055,-7.293959268607797e7
105.0,3.1795472267800844,2258.601447500853,0.006871802589073199,-7.29395210991013e7
110.0,3.1666348137376783,2258.575809272384,0.0066517430816357345,-7.29394494070187e7
115.0,3.1537523141334085,2258.5502204898917,0.006533283738335427,-7.293937761050068e7
120.0,3.140890327205179,2258.524597389686,0.006766350488582519,-7.293930571013956e7
125.0,3.1280618487391396,2258.498990503638,0.006538135038409799,-7.293923370639157e7
130.0,3.11525576541447,2258.4733751255317,0.006708756654744271,-7.293916159991176e7
135.0,3.102480133330781,2258.447758899509,0.006601398377921242,-7.293908939116336e7
140.0,3.089730362760622,2258.422142993415,0.006654914284364589,-7.293901708074938e7
145.0,3.0770087762114757,2258.3965224750377,0.006635333267806043,-7.29389446691804e7
150.0,3.0643149062152735,2258.370902416981,0.006634268141769914,-7.293887215701032e7
155.0,3.0516486179547706,2258.3452785959444,0.00664222835706164,-7.293879954477459e7
160.0,3.0390105493589696,2258.3196536345395,0.006631591392946406,-7.293872683300468e7
165.0,3.0264002886450996,2258.2940259403863,0.006639200449162175,-7.293865402223834e7
170.0,3.0138183679456745,2258.2683959863402,0.006633016025880716,-7.293858111300053e7
175.0,3.0012646333396718,2258.242763624921,0.0066354563122770676,-7.293850810582197e7
180.0,2.9887393311730586,2258.217128554118,0.006633492789934662,-7.293843500122526e7
185.0,2.976242529838686,2258.191490908358,0.006633084645617445,-7.293836179973347e7
190.0,2.9637743148223032,2258.1658504078846,0.006632683868242789,-7.29382885018659e7
195.0,2.9513348278553715,2258.1402070717677,0.006631599606471021,-7.293821510813934e7
200.0,2.9389241349887163,2258.114560752827,0.006631309491532799,-7.293814161906852e7
205.0,2.9265423838413804,2258.0889113461917,0.006630351631787586,-7.293806803516501e7
210.0,2.914189665964492,2258.0632587879586,0.006629835214968845,-7.293799435693842e7
215.0,2.9018660748104943,2258.0376029630283,0.006629063239920852,-7.293792058489537e7
220.0,2.8895717249891497,2258.0119437837143,0.006628392811057878,-7.293784671954058e7
225.0,2.87730672471233,2257.986281133436,0.006627695588002418,-7.293777276139061e7
230.0,2.8650711474273667,2257.960614956754,0.006626972571921554,-7.29376987109451e7
235.0,2.85286512797007,2257.934945117923,0.006626277002402407,-7.293762456870122e7
240.0,2.8406887286916764,2257.909271574055,0.006625545149478594,-7.293755033515364e7
245.0,2.828542092525785,2257.883594198952,0.006624830106005079,-7.293747601079443e7
250.0,2.8164252686859323,2257.857912926844,0.006624095882740122,-7.293740159611318e7
255.0,2.804338392454646,2257.8322276553795,0.006623362729353728,-7.293732709159693e7
260.0,2.7922815347531382,2257.8065383158123,0.0066226219000734415,-7.29372524977302e7
265.0,2.7802547994192066,2257.7808448259557,0.006621875242952862,-7.293717781499495e7
270.0,2.76825830782196,2257.7551470600724,0.006621124333897357,-7.293710304387058e7
275.0,2.756292119912034,2257.729444963488,0.006620366588792099,-7.293702818483399e7
280.0,2.7443563223223366,2257.703738452844,0.006619604500421127,-7.293695323835947e7
285.0,2.7324510367792874,2257.6780274458847,0.006618836301539562,-7.293687820491874e7
290.0,2.720576328367431,2257.6523118971704,0.006618063148474119,-7.29368030849809e7
295.0,2.708732311898343,2257.6265916842517,0.00661728455860504,-7.293672787901257e7
300.0,2.6969190750723433,2257.600866735435,0.006616500769751074,-7.293665258747756e7
305.0,2.685136680666733,2257.5751369868512,0.006615711885659872,-7.293657721083713e7
310.0,2.673385238090843,2257.549402364379,0.0066149178836771745,-7.293650174954991e7
315.0,2.661664838828904,2257.5236627901763,0.006614118985987157,-7.293642620407172e7
320.0,2.6499755897737467,2257.497918182454,0.006613315211558789,-7.293635057485564e7
325.0,2.638317541740952,2257.4721685000354,0.0066125067435234925,-7.293627486235204e7
330.0,2.626690783791508,2257.446413659681,0.0066116937105355576,-7.293619906700845e7
335.0,2.6150954477663206,2257.420653581936,0.006610876288926605,-7.293612318926942e7
340.0,2.6035315878484893,2257.394888218622,0.006610055470093991,-7.293604722957659e7
345.0,2.5919992977380826,2257.3691174631217,0.006609227991280794,-7.293597118845382e7
350.0,2.5804986292358794,2257.3433412774602,0.006608386078328298,-7.293589506644316e7
355.0,2.5690296802404067,2257.317559614488,0.006607549867458951,-7.293581886397468e7
360.0,2.5575925772923025,2257.2917723958685,0.006606719669839036,-7.293574258147557e7
365.0,2.5461873987750168,2257.265979568683,0.0066058735684408855,-7.293566621936958e7
370.0,2.5348142340592945,2257.240181089582,0.006605036122067293,-7.293558977807635e7
375.0,2.523473142035939,2257.2143769426025,0.006604190281217881,-7.293551325801212e7
380.0,2.512164259041707,2257.188567049798,0.0066033462042928304,-7.2935436659589e7
385.0,2.5008876946566354,2257.16275135161,0.0066025024858530805,-7.29353599832143e7
390.0,2.4896235711388277,2257.1369069025855,0.006581476718852562,-7.293528322929773e7
395.0,2.4783489983133284,2257.111008093004,0.006569475910165859,-7.293520639823863e7
400.0,2.467089250108982,2257.085085028979,0.006569428002972976,-7.293512949058084e7
405.0,2.4558882765646235,2257.059188300808,0.006579007061654554,-7.29350525092209e7
410.0,2.4446172247857425,2257.033160258003,0.006536691188929257,-7.293497544394629e7
415.0,2.4334684759063085,2257.0072473611754,0.006613991972781211,-7.293489832901762e7
420.0,2.4220363831808682,2256.980928919071,0.006452212687997977,-7.293482108249997e7
425.0,2.41109566716732,2256.955203469868,0.006736122030906075,-7.293474383176407e7
430.0,2.399614702025637,2256.9287071169497,0.006355334625200763,-7.293466640553373e7
435.0,2.388800255120619,2256.9030658038723,0.006808268833864651,-7.293458895665656e7
440.0,2.377896175472047,2256.8771734362817,0.006462512837851597,-7.29345114201673e7
445.0,2.367292291123556,2256.8516585593584,0.006767991744666184,-7.293443385781014e7
450.0,2.355731651960868,2256.8248585766455,0.006274118816379113,-7.293435613902389e7
455.0,2.3442797737761354,2256.7983083339395,0.006601817695383592,-7.293427835018618e7
460.0,2.3336191665458443,2256.772595483728,0.006651963185322906,-7.293420049238335e7
465.0,2.323277155927375,2256.7471954341377,0.006702955552358168,-7.29341226091106e7
470.0,2.312526474781814,2256.721238376702,0.006494694475669845,-7.293404464531702e7
475.0,2.301646906427027,2256.6951238809893,0.006569631027223282,-7.293396660738127e7
480.0,2.290806892530651,2256.669001252952,0.006530032622350054,-7.293388848990896e7
485.0,2.2798248055819563,2256.642671732854,0.006501736387272397,-7.293381028661637e7
490.0,2.268542691517198,2256.615952329931,0.006428137456477388,-7.29337320154903e7
495.0,2.256146345597385,2256.5878405041544,0.006187855098097576,-7.293365373093891e7
500.0,2.2449093451878683,2256.5612624061605,0.006690534864056126,-7.29335753787957e7
505.0,2.2343966756031626,2256.5353860683085,0.006545364413223354,-7.293349696022081e7
510.0,2.2238066876878255,2256.5093941056703,0.006569046254835587,-7.293341847537349e7
515.0,2.2132691862338794,2256.483413841795,0.006561312081527167,-7.293333992468637e7
520.0,2.202758452976306,2256.4574206453212,0.006564350392353604,-7.29332613084939e7
525.0,2.192282794561331,2256.431423455256,0.006558060831849369,-7.293318262716106e7
530.0,2.181838834223186,2256.4054175540505,0.00656455410857243,-7.29331038810434e7
535.0,2.1714279843183997,2256.379404931943,0.006558088123955861,-7.29330250704937e7
540.0,2.1610496553794363,2256.3533848045226,0.006561958276847735,-7.293294619586554e7
545.0,2.1507041911771956,2256.327357274217,0.006558998872026056,-7.293286725750805e7
550.0,2.1403914894749,2256.3013224121546,0.006559760786576277,-7.293278825577053e7
555.0,2.1301116970182092,2256.2752799828254,0.006558998354643356,-7.293270919099922e7
560.0,2.1198647935523436,2256.2492301176253,0.006558459083299502,-7.293263006353918e7
565.0,2.1096508253706556,2256.2231726727605,0.00655829749047332,-7.293255087373354e7
570.0,2.099469851047919,2256.1971076427717,0.006557586192677459,-7.293247162192354e7
575.0,2.0893218893927923,2256.1710350041226,0.006557362100125671,-7.29323923084488e7
580.0,2.0792070233507403,2256.14495471643,0.006556786795185336,-7.293231293364705e7
585.0,2.069125281888804,2256.1188667176225,0.00655641613199039,-7.293223349785443e7
590.0,2.059076652172373,2256.092770983791,0.006555945682402986,-7.29321540014051e7
595.0,2.0490612101347545,2256.0666674877507,0.006555501102329513,-7.293207444463176e7
600.0,2.039079003517938,2256.0405561972207,0.006555062324845888,-7.293199482786511e7
605.0,2.0291300476546286,2256.0144370492108,0.006554599834666697,-7.293191515143438e7
610.0,2.0192143854009665,2255.9883100492507,0.006554157184822592,-7.293183541566685e7
615.0,2.0093320551561193,2255.9621751452983,0.006553695155033855,-7.293175562088828e7
620.0,1.9994830666584065,2255.9360322937832,0.006553238823213237,-7.293167576751779e7
625.0,1.9896674526273816,2255.9098814690774,0.006552763992633708,-7.293159585587725e7
630.0,1.9798852777552254,2255.8837226146766,0.006552317129549663,-7.293151588628657e7
635.0,1.9701365614174715,2255.8575557179347,0.00655184440313736,-7.29314358590639e7
640.0,1.9604213208133623,2255.8313807589234,0.006551382602266944,-7.293135577452576e7
645.0,1.9507395927076139,2255.8051977117934,0.006550913185320185,-7.293127563298702e7
650.0,1.9410914137368223,2255.7790065048,0.006550442138923967,-7.293119543476096e7
655.0,1.931476808813686,2255.7528071665092,0.00654997021516005,-7.293111518015915e7
660.0,1.921895822460372,2255.7265996109254,0.006549493996472556,-7.293103486949156e7
665.0,1.9123484610136074,2255.7003838306227,0.006549017196598868,-7.293095450306655e7
670.0,1.902834725105973,2255.6741598307863,0.006548536846193911,-7.29308740811909e7
675.0,1.8933547055927524,2255.647927540755,0.0065480548861947445,-7.293079360416973e7
680.0,1.8839083997235178,2255.621686946906,0.006547570257057099,-7.29307130723066e7
685.0,1.874495836576179,2255.5954380054272,0.006547083383455505,-7.29306324859035e7
690.0,1.8651170303739575,2255.5691807057347,0.006546594201912995,-7.293055184526078e7
695.0,1.8557720210040065,2255.542915032679,0.00654610260145823,-7.293047115067731e7
700.0,1.846460810137935,2255.516640945117,0.006545608730490105,-7.29303904024503e7
705.0,1.837183442256176,2255.4903584123917,0.006545112449128162,-7.293030960087545e7
710.0,1.827939935660379,2255.4640674216575,0.006544613855445008,-7.293022874624695e7
715.0,1.8187302605694649,2255.4377678811898,0.006544099490159469,-7.293014783928014e7
720.0,1.809554337056186,2255.4114596660966,0.006543506941923675,-7.293006688118577e7
725.0,1.8004122098415907,2255.385142814602,0.006542935367847337,-7.2929985872248e7
730.0,1.7913039201988123,2255.358817303623,0.006542529102279499,-7.29299048127495e7
735.0,1.7822294902401046,2255.3324831370587,0.006541954863597216,-7.292982370297138e7
740.0,1.773188940238611,2255.306140258256,0.006541486301168953,-7.292974254319333e7
745.0,1.764182282373306,2255.2797886453973,0.006540960783238249,-7.292966133369347e7
750.0,1.7552095431329064,2255.253428314738,0.006540451322934556,-7.292958007474856e7
755.0,1.7462707409366724,2255.227059185286,0.006539940439850385,-7.292949876663381e7
760.0,1.7373658982993254,2255.2006812556274,0.006539418127004889,-7.292941740962291e7
765.0,1.7284949861319123,2255.174294545937,0.006538903559799001,-7.292933600398825e7
770.0,1.719658072212237,2255.147898990439,0.0065383782502717895,-7.292925455000062e7
775.0,1.710855151469301,2255.1214947035255,0.006537856010573927,-7.292917304792947e7
780.0,1.7020862440704443,2255.095081537336,0.006537328247893206,-7.292909149804276e7
785.0,1.6933513729100604,2255.06865947425,0.006536799314675411,-7.292900990060708e7
790.0,1.6846505091962336,2255.042228539242,0.006536267713918212,-7.292892825588745e7
795.0,1.675983708225047,2255.0157886688276,0.006535733373984861,-7.292884656414777e7
800.0,1.6673509789227308,2254.9893398597223,0.006535197016519458,-7.292876482565017e7
805.0,1.658752544120989,2254.962882674896,0.006531510116983671,-7.292868304065588e7
810.0,1.650188496899179,2254.9364172739265,0.006531260744827387,-7.292860120942631e7
815.0,1.641658576986304,2254.909942593772,0.006531984177520102,-7.29285193322206e7
820.0,1.6331627782923968,2254.8834590161423,0.006529888172366939,-7.29284374092953e7
825.0,1.6247010723826403,2254.8569663495573,0.006530554713039236,-7.29283554409835e7
830.0,1.61627350577442,2254.8304646368115,0.006529241341677212,-7.292827342754565e7
835.0,1.6078800805772653,2254.8039538654266,0.006529076218772352,-7.292819136923479e7
840.0,1.5995207870696109,2254.777433980732,0.0065283689213286806,-7.292810926645158e7
845.0,1.5911956500689992,2254.7509049924724,0.006527779110891771,-7.292802711952753e7
850.0,1.582904653454766,2254.724366882388,0.0065272966970971085,-7.292794492870928e7
855.0,1.574647835044387,2254.697819645223,0.006526663217059378,-7.292786269424215e7
860.0,1.5664251822139925,2254.6712632541257,0.006526161259961547,-7.29277804163702e7
865.0,1.5582366980170894,2254.6446976978605,0.006525559540764233,-7.292769809533608e7
870.0,1.5500824069829446,2254.6181229748167,0.006525014493778611,-7.292761573138125e7
875.0,1.541962318855078,2254.5915390645187,0.006524438142852273,-7.292753332474582e7
880.0,1.5338764111032062,2254.5649459669403,0.006523868642418202,-7.292745087566863e7
885.0,1.5258246999475542,2254.5383436545853,0.0065232980306502986,-7.292736838438725e7
890.0,1.5178071926066923,2254.5117321125927,0.006522719576721166,-7.2927285851138e7
895.0,1.5098239152690411,2254.4851113269647,0.006522144663772211,-7.292720327615584e7
900.0,1.5018748265671886,2254.458481312509,0.00652156264310474,-7.292712065967466e7
905.0,1.4939599468842268,2254.4318420482973,0.006520981345805715,-7.292703800192691e7
910.0,1.4860792899200213,2254.4051935075336,0.006520395997657701,-7.292695530314387e7
915.0,1.478232845462251,2254.3785356938806,0.0065198089621629415,-7.292687256355557e7
920.0,1.4704206116292198,2254.351868595397,0.0065192194736182615,-7.292678978339088e7
925.0,1.4626426190757822,2254.32519217597,0.006518627449807423,-7.292670696287738e7
930.0,1.4548988322169203,2254.29850646773,0.006518033329358205,-7.292662410224137e7
935.0,1.4471892530569095,2254.271811452846,0.0065174366426576265,-7.292654120170806e7
940.0,1.4395138915612933,2254.24510710662,0.006516837777921103,-7.292645826150137e7
945.0,1.4318727474947786,2254.2183934185537,0.006516236485582511,-7.292637528184408e7
950.0,1.4242658223705766,2254.1916703900456,0.006515632918107275,-7.29262922629577e7
955.0,1.416693115235196,2254.1649380165913,0.006515027019613989,-7.292620920506261e7
960.0,1.4091546178533725,2254.138196278414,0.006514418801993473,-7.2926126108378e7
965.0,1.4016503241795513,2254.1114451697354,0.006513808296712394,-7.292604297312184e7
970.0,1.3941802574277973,2254.084684671345,0.006513195484917913,-7.292595979951097e7
975.0,1.38674438307156,2254.0579147882995,0.0065125803903508485,-7.292587658776107e7
980.0,1.379342728080317,2254.0311355189147,0.006511963011827387,-7.292579333808671e7
985.0,1.3719752534540994,2254.004346855078,0.00651134336029721,-7.292571005070114e7
990.0,1.3646419793830433,2253.9775487884226,0.006510721444100433,-7.292562672581665e7
995.0,1.3573429711231284,2253.9507415960275,0.006507503318647799,-7.292554336364457e7
1000.0,1.3500784618268888,2253.9239256992105,0.006506459700992731,-7.2925459964397e7
1005.0,1.3428481501385185,2253.8971001054833,0.006507626582712659,-7.292537652828388e7
1010.0,1.3356520451242524,2253.8702651824888,0.006505142952986285,-7.29252930555127e7
1015.0,1.328490081522081,2253.843420777031,0.006505855074489716,-7.292520954629055e7
1020.0,1.321362294582716,2253.816566911884,0.006504440397318616,-7.292512600082283e7
1025.0,1.3142686550182932,2253.7897036227023,0.006504155380879435,-7.292504241931431e7
1030.0,1.3072091964823906,2253.762830847638,0.006503430366580022,-7.292495880196837e7
1035.0,1.3001838808951753,2253.7359486267715,0.006502743412747252,-7.29248751489874e7
1040.0,1.2931927197386996,2253.7090569167885,0.006502191808414973,-7.292479146057269e7
1045.0,1.2862356976090192,2253.6821557463713,0.006501457939507259,-7.292470773692445e7
1050.0,1.279312950226994,2253.655244930507,0.006500989962775911,-7.292462397856785e7
1055.0,1.2724245394004643,2253.6283243477214,0.006500342671005563,-7.292454018592983e7
1060.0,1.2655704114984143,2253.601394082023,0.006499703318457058,-7.292445635920276e7
1065.0,1.2587505873440956,2253.5744540438327,0.006498990908182685,-7.292437249894358e7
1070.0,1.2519649784933946,2253.5475042926723,0.006498262556847766,-7.2924288605571e7
1075.0,1.2452136419291215,2253.520544818305,0.006497634914339999,-7.292420467926836e7
1080.0,1.23849655770524,2253.4935756315845,0.006496974154893107,-7.292412072021806e7
1085.0,1.2318136898318066,2253.4665967526744,0.006496316972418149,-7.292403672860153e7
1090.0,1.225165062576707,2253.4396081496666,0.0064956598379698974,-7.292395270459919e7
1095.0,1.2185506371651746,2253.4126098533334,0.00649499634090924,-7.292386864839064e7
1100.0,1.2119704053912619,2253.3856018413203,0.006494333307091502,-7.292378456015435e7
1105.0,1.2054243634208202,2253.3585841120057,0.006493664913006749,-7.292370044006793e7
1110.0,1.1989125031114365,2253.33155665425,0.006492996457990562,-7.292361628830811e7
1115.0,1.1924347846269374,2253.304519501888,0.006492324799820657,-7.292353210505058e7
1120.0,1.185991205654818,2253.2774726337657,0.006491651474039411,-7.292344789047013e7
1125.0,1.1795817618649715,2253.2504160453,0.006490976022948656,-7.292336364474072e7
1130.0,1.1732064355429506,2253.223349749659,0.0064902983603869245,-7.29232793680352e7
1135.0,1.1668651898337226,2253.1962737373137,0.0064896188199091995,-7.292319506052563e7
1140.0,1.1605580606360433,2253.1691879887344,0.006488937071917391,-7.292311072238313e7
1145.0,1.1542849732255909,2253.1420925393572,0.0064882511229552775,-7.292302635384856e7
1150.0,1.148045887101682,2253.1149873694726,0.006487549793949866,-7.292294195526491e7
1155.0,1.1418408256022734,2253.087872471752,0.006486848250478026,-7.292285752680025e7
1160.0,1.135669763831039,2253.060747843805,0.006486178308856856,-7.292277306862192e7
1165.0,1.1295327041011358,2253.033613459854,0.0064854740184467925,-7.29226885808963e7
1170.0,1.1234296029743593,2253.0064693722506,0.006484788589065956,-7.292260406378886e7
1175.0,1.117360450915963,2252.9793155576053,0.006484090812541258,-7.292251951746422e7
1180.0,1.1113252290941995,2252.9521520392973,0.006483394450914329,-7.292243494208616e7
1185.0,1.1053239295249853,2252.9249787769263,0.006482696470097673,-7.29223503378175e7
1190.0,1.0993565349143184,2252.8977957968796,0.006481994715164758,-7.292226570482025e7
1195.0,1.0934230132097014,2252.8706031097486,0.006481293034820971,-7.292218104325551e7
1200.0,1.0875233668087754,2252.84340068894,0.006480587815576444,-7.292209635328358e7
1205.0,1.081657573871468,2252.81618855102,0.006479881748516689,-7.292201163506387e7
1210.0,1.0758256010964242,2252.7889667074633,0.006479173197325123,-7.29219268887549e7
1215.0,1.070027443378296,2252.7617351566437,0.006478462997809059,-7.292184211451441e7
1220.0,1.064263100046312,2252.7344938923184,0.006477750883931264,-7.292175731249924e7
1225.0,1.058532528008155,2252.7072429248396,0.006477036854053083,-7.292167248286551e7
1230.0,1.052835688053027,2252.6799822583125,0.006476321056756981,-7.292158762576832e7
1235.0,1.0471725885847545,2252.6527119045227,0.006475603344556707,-7.292150274136208e7
1240.0,1.0415432277359016,2252.6254318156803,0.006474883864444714,-7.292141782980034e7
1245.0,1.0359475317423512,2252.5981420513594,0.006474144177348523,-7.292133289129746e7
1250.0,1.0303855421326213,2252.570842538928,0.0064733713195723715,-7.292124792615886e7
1255.0,1.0248572196174233,2252.5435333278633,0.0064726431013639295,-7.292116293453372e7
1260.0,1.0193625094003116,2252.5162143874654,0.006471921882219613,-7.292107791679019e7
1265.0,1.0139013924056768,2252.4888857353576,0.0064711549489403,-7.292099287312837e7
1270.0,1.0084738809898932,2252.461547358092,0.0064704564417972675,-7.292090780369516e7
1275.0,1.0030799337542955,2252.4341992519558,0.006469711644355937,-7.29208227086366e7
1280.0,0.9977195247916781,2252.406841378464,0.006468946096459525,-7.292073758835813e7
1285.0,0.992392592938214,2252.379473731295,0.006468140804049751,-7.292065244329531e7
1290.0,0.9870991737227601,2252.3520963631413,0.006467408699399556,-7.292056727358828e7
1295.0,0.9818392209152039,2252.3247092798533,0.006466692451154681,-7.292048207937628e7
1300.0,0.9766127012911218,2252.29731247609,0.0064659422106781396,-7.292039686079787e7
1305.0,0.9714196166185234,2252.2699059901042,0.006465215116020554,-7.292031161799091e7
1310.0,0.9662599396379589,2252.2424897731194,0.006464471405740753,-7.292022635109247e7
1315.0,0.9611336361564649,2252.215063861512,0.006463732945050582,-7.29201410602389e7
1320.0,0.9560407016907814,2252.187628265405,0.006462990715729341,-7.29200557455658e7
1325.0,0.9509811134377746,2252.1601829708557,0.006462246257913405,-7.291997040720813e7
1330.0,0.9459548109756715,2252.132727992449,0.006461501559524728,-7.29198850453e7
1335.0,0.9409618364927513,2252.10526332656,0.006460753661488358,-7.291979965997493e7
1340.0,0.936002121025268,2252.0777889830324,0.006460005267646664,-7.291971425136565e7
1345.0,0.9310757294670462,2252.0503048713276,0.006459316361743745,-7.291962881978205e7
1350.0,0.9261831687462966,2252.0228104530484,0.00645895355782879,-7.291954336652985e7
1355.0,0.9213242794564592,2251.995305762089,0.006458076602725367,-7.291945789172867e7
1360.0,0.9164990037218497,2251.967791017489,0.0064573781805997744,-7.291937239549716e7
1365.0,0.9117073519350815,2251.940266180662,0.006456597340210888,-7.291928687795334e7
1370.0,0.9069492785108644,2251.9127312413493,0.006455854446384196,-7.291920133921465e7
1375.0,0.9022247623079613,2251.8851862452493,0.0064550920136762216,-7.29191157793979e7
1380.0,0.8975337584457538,2251.857631204318,0.006454330909748817,-7.291903019861935e7
1385.0,0.8928762417946388,2251.8300661082153,0.006453565478567737,-7.29189445969948e7
1390.0,0.8882521813779553,2251.8024909977407,0.006452802860662191,-7.291885897463919e7
1395.0,0.8836615774607838,2251.774905840433,0.006452038864394103,-7.291877333166692e7
1400.0,0.8791043584762125,2251.7473106752973,0.006451272286346695,-7.291868766819169e7
1405.0,0.87458051202053,2251.7197055251077,0.0064505047272646375,-7.29186019843267e7
1410.0,0.8700900260994687,2251.6920903634773,0.006449735057002171,-7.291851628018445e7
1415.0,0.8656328375365383,2251.664465211383,0.00644896392964397,-7.291843055587691e7
1420.0,0.8612089450294294,2251.6368300984996,0.00644819109153851,-7.29183448115155e7
1425.0,0.8568182857375799,2251.6091850414705,0.0064474165949929985,-7.291825904721095e7
1430.0,0.8524608566385423,2251.5815300189406,0.006446640522607113,-7.291817326307347e7
1435.0,0.8481366000049828,2251.5538650688104,0.00644586278407397,-7.291808745921266e7
1440.0,0.8438455221721082,2251.5261902085736,0.0064450852037833085,-7.29180016357307e7
1445.0,0.8395875657052649,2251.4985054360036,0.00644430825423105,-7.291791579272461e7
1450.0,0.835362695639491,2251.470810775149,0.006443526330126669,-7.291782993030213e7
1455.0,0.8311708798014372,2251.443106225624,0.006442740990836637,-7.29177440485702e7
1460.0,0.8270121136602604,2251.415391796508,0.006441956395123684,-7.291765814763536e7
1465.0,0.8228863530098658,2251.3876675005376,0.006441168689570369,-7.291757222760352e7
1470.0,0.8187935586154862,2251.359933372582,0.006440380287786908,-7.291748628858006e7
1475.0,0.8147336973157147,2251.3321893899583,0.006439590058619771,-7.291740033066978e7
1480.0,0.8107067433377549,2251.304435594451,0.006438798353857522,-7.29173143539769e7
1485.0,0.8067126489744604,2251.2766719922897,0.006438005261160332,-7.291722835860512e7
1490.0,0.8027498421874748,2251.2488966395904,0.0064372114199562225,-7.291714234465759e7
1495.0,0.7988166345995171,2251.221108303977,0.0064364168332437565,-7.291705631223686e7
1500.0,0.79491305972317,2251.1933068639005,0.006435472547880154,-7.291697026194406e7
1505.0,0.7910390483150032,2251.1654924084296,0.006434646384039671,-7.291688419396959e7
1510.0,0.787194627881785,2251.137664904783,0.006433976490072498,-7.291679810859048e7
1515.0,0.7833797903769438,2251.1098244028426,0.006433129902389764,-7.291671200589995e7
1520.0,0.7795945054348656,2251.0819708887752,0.006432357297134621,-7.291662588599071e7
1525.0,0.7758387274905694,2251.054104407417,0.006431547016695529,-7.291653974895485e7
1530.0,0.772112456403713,2251.0262249630914,0.0064307493613071694,-7.291645359488417e7
1535.0,0.768415655528505,2250.998332580076,0.00642994815086717,-7.291636742386992e7
1540.0,0.7647483032040625,2250.9704272529275,0.0064291421915154585,-7.291628123600292e7
1545.0,0.7611103251309135,2250.942509037757,0.00642833945345613,-7.291619503137341e7
1550.0,0.7575017278339999,2250.9145779194905,0.006427538261777543,-7.29161088100604e7
1555.0,0.7539224477269411,2250.8866339437036,0.006426750908018265,-7.291602257212587e7
1560.0,0.7503724982113922,2250.8586771070018,0.00642594303005306,-7.291593631765832e7
1565.0,0.7468518316384373,2250.830707437751,0.006425128602164254,-7.291585004674576e7
1570.0,0.7433604032310512,2250.8027249412585,0.006424319579228729,-7.291576375947578e7
1575.0,0.7398982111832335,2250.7747296515236,0.006423504581926919,-7.291567745593542e7
1580.0,0.7364651941530056,2250.7467215696815,0.006422690651432117,-7.291559113621141e7
1585.0,0.7330613230197223,2250.7187007179405,0.0064218744345412105,-7.291550480038992e7
1590.0,0.7296865921566456,2250.6906670922867,0.006421056987994387,-7.29154184485567e7
1595.0,0.7263409689481461,2250.662620729337,0.006420238483853943,-7.291533208079702e7
1600.0,0.7230244264212791,2250.634561628053,0.006419418317364864,-7.291524569719575e7
1605.0,0.7197369000601284,2250.6064898420354,0.006418597160932217,-7.291515929783727e7
