interval_start_day,set,quantity,rate_kg_m2_per_day_or_stock_kg_m2,cells
7.5,P_far,led_inc_evap,0.2066668684366608,60
7.5,P_far,led_inc_fcg,0.0032771942819483117,60
7.5,P_far,overclaim,1.1672426069794492e-11,60
7.75,N,rescale,0.0,0
7.75,N,empty,0.0,0
7.75,N,repair,0.0,0
7.75,N,repairnet,0.0,0
7.75,N,inc_left,0.0,0
7.75,N,inc_moved,0.0,0
7.75,N,led_fix_pbl,0.0,0
7.75,N,led_fix_free,0.0,0
7.75,N,led_fix_evap,0.0,0
7.75,N,led_fix_fcg,0.0,0
7.75,N,led_inc_pbl,0.0,0
7.75,N,led_inc_free,0.0,0
7.75,N,led_inc_evap,0.0,0
7.75,N,led_inc_fcg,0.0,0
7.75,N,overclaim,0.0,0
7.75,P,rescale,0.0,60
7.75,P,empty,0.0,60
7.75,P,repair,0.0,60
7.75,P,repairnet,0.0,60
7.75,P,inc_left,1.1163936065218298e-11,60
7.75,P,inc_moved,0.6244500239434208,60
7.75,P,led_fix_pbl,0.0,60
7.75,P,led_fix_free,0.0,60
7.75,P,led_fix_evap,0.0,60
7.75,P,led_fix_fcg,0.0,60
7.75,P,led_inc_pbl,0.5117531140627183,60
7.75,P,led_inc_free,0.11964673287170144,60
7.75,P,led_inc_evap,0.4411743812015459,60
7.75,P,led_inc_fcg,0.005998617864913613,60
7.75,P,overclaim,1.1892258729779692e-11,60
7.75,P_adj,rescale,0.0,0
7.75,P_adj,empty,0.0,0
7.75,P_adj,repair,0.0,0
7.75,P_adj,repairnet,0.0,0
7.75,P_adj,inc_left,0.0,0
7.75,P_adj,inc_moved,0.0,0
7.75,P_adj,led_fix_pbl,0.0,0
7.75,P_adj,led_fix_free,0.0,0
7.75,P_adj,led_fix_evap,0.0,0
7.75,P_adj,led_fix_fcg,0.0,0
7.75,P_adj,led_inc_pbl,0.0,0
7.75,P_adj,led_inc_free,0.0,0
7.75,P_adj,led_inc_evap,0.0,0
7.75,P_adj,led_inc_fcg,0.0,0
7.75,P_adj,overclaim,0.0,0
7.75,P_far,rescale,0.0,60
7.75,P_far,empty,0.0,60
7.75,P_far,repair,0.0,60
7.75,P_far,repairnet,0.0,60
7.75,P_far,inc_left,1.1163936065218298e-11,60
7.75,P_far,inc_moved,0.6244500239434208,60
7.75,P_far,led_fix_pbl,0.0,60
7.75,P_far,led_fix_free,0.0,60
7.75,P_far,led_fix_evap,0.0,60
7.75,P_far,led_fix_fcg,0.0,60
7.75,P_far,led_inc_pbl,0.5117531140627183,60
7.75,P_far,led_inc_free,0.11964673287170144,60
7.75,P_far,led_inc_evap,0.4411743812015459,60
7.75,P_far,led_inc_fcg,0.005998617864913613,60
7.75,P_far,overclaim,1.1892258729779692e-11,60
8.0,N,rescale,0.0,0
8.0,N,empty,0.0,0
8.0,N,repair,0.0,0
8.0,N,repairnet,0.0,0
8.0,N,inc_left,0.0,0
8.0,N,inc_moved,0.0,0
8.0,N,led_fix_pbl,0.0,0
8.0,N,led_fix_free,0.0,0
8.0,N,led_fix_evap,0.0,0
8.0,N,led_fix_fcg,0.0,0
8.0,N,led_inc_pbl,0.0,0
8.0,N,led_inc_free,0.0,0
8.0,N,led_inc_evap,0.0,0
8.0,N,led_inc_fcg,0.0,0
8.0,N,overclaim,0.0,0
8.0,P,rescale,0.0,60
8.0,P,empty,0.0,60
8.0,P,repair,0.0,60
8.0,P,repairnet,0.0,60
8.0,P,inc_left,1.0452947782546104e-11,60
8.0,P,inc_moved,0.27763959422582535,60
8.0,P,led_fix_pbl,0.0,60
8.0,P,led_fix_free,0.0,60
8.0,P,led_fix_evap,0.0,60
8.0,P,led_fix_fcg,0.0,60
8.0,P,led_inc_pbl,0.23232266762396425,60
8.0,P,led_inc_free,0.04961589836645825,60
8.0,P,led_inc_evap,0.20391496170935364,60
8.0,P,led_inc_fcg,0.0025557603881326144,60
8.0,P,overclaim,1.2167793001349575e-11,60
8.0,P_adj,rescale,0.0,0
8.0,P_adj,empty,0.0,0
8.0,P_adj,repair,0.0,0
8.0,P_adj,repairnet,0.0,0
8.0,P_adj,inc_left,0.0,0
8.0,P_adj,inc_moved,0.0,0
8.0,P_adj,led_fix_pbl,0.0,0
8.0,P_adj,led_fix_free,0.0,0
8.0,P_adj,led_fix_evap,0.0,0
8.0,P_adj,led_fix_fcg,0.0,0
8.0,P_adj,led_inc_pbl,0.0,0
8.0,P_adj,led_inc_free,0.0,0
8.0,P_adj,led_inc_evap,0.0,0
8.0,P_adj,led_inc_fcg,0.0,0
8.0,P_adj,overclaim,0.0,0
8.0,P_far,rescale,0.0,60
8.0,P_far,empty,0.0,60
8.0,P_far,repair,0.0,60
8.0,P_far,repairnet,0.0,60
8.0,P_far,inc_left,1.0452947782546104e-11,60
8.0,P_far,inc_moved,0.27763959422582535,60
8.0,P_far,led_fix_pbl,0.0,60
8.0,P_far,led_fix_free,0.0,60
8.0,P_far,led_fix_evap,0.0,60
8.0,P_far,led_fix_fcg,0.0,60
8.0,P_far,led_inc_pbl,0.23232266762396425,60
8.0,P_far,led_inc_free,0.04961589836645825,60
8.0,P_far,led_inc_evap,0.20391496170935364,60
8.0,P_far,led_inc_fcg,0.0025557603881326144,60
8.0,P_far,overclaim,1.2167793001349575e-11,60
8.25,N,rescale,0.0,0
8.25,N,empty,0.0,0
8.25,N,repair,0.0,0
8.25,N,repairnet,0.0,0
8.25,N,inc_left,0.0,0
8.25,N,inc_moved,0.0,0
8.25,N,led_fix_pbl,0.0,0
8.25,N,led_fix_free,0.0,0
8.25,N,led_fix_evap,0.0,0
8.25,N,led_fix_fcg,0.0,0
8.25,N,led_inc_pbl,0.0,0
8.25,N,led_inc_free,0.0,0
8.25,N,led_inc_evap,0.0,0
8.25,N,led_inc_fcg,0.0,0
8.25,N,overclaim,0.0,0
8.25,P,rescale,0.0,60
8.25,P,empty,0.0,60
8.25,P,repair,0.0,60
8.25,P,repairnet,0.0,60
8.25,P,inc_left,1.1373472174828884e-11,60
8.25,P,inc_moved,0.19737865763764392,60
8.25,P,led_fix_pbl,0.0,60
8.25,P,led_fix_free,0.0,60
8.25,P,led_fix_evap,0.0,60
8.25,P,led_fix_fcg,0.0,60
8.25,P,led_inc_pbl,0.15950387008825273,60
8.25,P,led_inc_free,0.04189341418564952,60
8.25,P,led_inc_evap,0.14021821438667495,60
8.25,P,led_inc_fcg,0.002236932996010559,60
8.25,P,overclaim,1.2520417855496734e-11,60
8.25,P_adj,rescale,0.0,0
8.25,P_adj,empty,0.0,0
8.25,P_adj,repair,0.0,0
8.25,P_adj,repairnet,0.0,0
8.25,P_adj,inc_left,0.0,0
8.25,P_adj,inc_moved,0.0,0
8.25,P_adj,led_fix_pbl,0.0,0
8.25,P_adj,led_fix_free,0.0,0
8.25,P_adj,led_fix_evap,0.0,0
8.25,P_adj,led_fix_fcg,0.0,0
8.25,P_adj,led_inc_pbl,0.0,0
8.25,P_adj,led_inc_free,0.0,0
8.25,P_adj,led_inc_evap,0.0,0
8.25,P_adj,led_inc_fcg,0.0,0
8.25,P_adj,overclaim,0.0,0
8.25,P_far,rescale,0.0,60
8.25,P_far,empty,0.0,60
8.25,P_far,repair,0.0,60
8.25,P_far,repairnet,0.0,60
8.25,P_far,inc_left,1.1373472174828884e-11,60
8.25,P_far,inc_moved,0.19737865763764392,60
8.25,P_far,led_fix_pbl,0.0,60
8.25,P_far,led_fix_free,0.0,60
8.25,P_far,led_fix_evap,0.0,60
8.25,P_far,led_fix_fcg,0.0,60
8.25,P_far,led_inc_pbl,0.15950387008825273,60
8.25,P_far,led_inc_free,0.04189341418564952,60
8.25,P_far,led_inc_evap,0.14021821438667495,60
8.25,P_far,led_inc_fcg,0.002236932996010559,60
8.25,P_far,overclaim,1.2520417855496734e-11,60
8.5,N,rescale,0.0,0
8.5,N,empty,0.0,0
8.5,N,repair,0.0,0
8.5,N,repairnet,0.0,0
8.5,N,inc_left,0.0,0
8.5,N,inc_moved,0.0,0
8.5,N,led_fix_pbl,0.0,0
8.5,N,led_fix_free,0.0,0
8.5,N,led_fix_evap,0.0,0
8.5,N,led_fix_fcg,0.0,0
8.5,N,led_inc_pbl,0.0,0
8.5,N,led_inc_free,0.0,0
8.5,N,led_inc_evap,0.0,0
8.5,N,led_inc_fcg,0.0,0
8.5,N,overclaim,0.0,0
8.5,P,rescale,0.0,60
8.5,P,empty,0.0,60
8.5,P,repair,0.0,60
8.5,P,repairnet,0.0,60
8.5,P,inc_left,1.134147775708098e-11,60
8.5,P,inc_moved,0.3488766632241723,60
8.5,P,led_fix_pbl,0.0,60
8.5,P,led_fix_free,0.0,60
8.5,P,led_fix_evap,0.0,60
8.5,P,led_fix_fcg,0.0,60
8.5,P,led_inc_pbl,0.29272381739626735,60
8.5,P,led_inc_free,0.0607521275195838,60
8.5,P,led_inc_evap,0.26029566657201214,60
8.5,P,led_inc_fcg,0.0036685414812447402,60
8.5,P,overclaim,1.2491129905793158e-11,60
8.5,P_adj,rescale,0.0,0
8.5,P_adj,empty,0.0,0
8.5,P_adj,repair,0.0,0
8.5,P_adj,repairnet,0.0,0
8.5,P_adj,inc_left,0.0,0
8.5,P_adj,inc_moved,0.0,0
8.5,P_adj,led_fix_pbl,0.0,0
8.5,P_adj,led_fix_free,0.0,0
8.5,P_adj,led_fix_evap,0.0,0
8.5,P_adj,led_fix_fcg,0.0,0
8.5,P_adj,led_inc_pbl,0.0,0
8.5,P_adj,led_inc_free,0.0,0
8.5,P_adj,led_inc_evap,0.0,0
8.5,P_adj,led_inc_fcg,0.0,0
8.5,P_adj,overclaim,0.0,0
8.5,P_far,rescale,0.0,60
8.5,P_far,empty,0.0,60
8.5,P_far,repair,0.0,60
8.5,P_far,repairnet,0.0,60
8.5,P_far,inc_left,1.134147775708098e-11,60
8.5,P_far,inc_moved,0.3488766632241723,60
8.5,P_far,led_fix_pbl,0.0,60
8.5,P_far,led_fix_free,0.0,60
8.5,P_far,led_fix_evap,0.0,60
8.5,P_far,led_fix_fcg,0.0,60
8.5,P_far,led_inc_pbl,0.29272381739626735,60
8.5,P_far,led_inc_free,0.0607521275195838,60
8.5,P_far,led_inc_evap,0.26029566657201214,60
8.5,P_far,led_inc_fcg,0.0036685414812447402,60
8.5,P_far,overclaim,1.2491129905793158e-11,60
8.75,N,rescale,0.0,0
8.75,N,empty,0.0,0
8.75,N,repair,0.0,0
8.75,N,repairnet,0.0,0
8.75,N,inc_left,0.0,0
8.75,N,inc_moved,0.0,0
8.75,N,led_fix_pbl,0.0,0
8.75,N,led_fix_free,0.0,0
8.75,N,led_fix_evap,0.0,0
8.75,N,led_fix_fcg,0.0,0
8.75,N,led_inc_pbl,0.0,0
8.75,N,led_inc_free,0.0,0
8.75,N,led_inc_evap,0.0,0
8.75,N,led_inc_fcg,0.0,0
8.75,N,overclaim,0.0,0
8.75,P,rescale,0.0,60
8.75,P,empty,0.0,60
8.75,P,repair,0.0,60
8.75,P,repairnet,0.0,60
8.75,P,inc_left,1.134984001614673e-11,60
8.75,P,inc_moved,0.3711362210488168,60
8.75,P,led_fix_pbl,0.0,60
8.75,P,led_fix_free,0.0,60
8.75,P,led_fix_evap,0.0,60
8.75,P,led_fix_fcg,0.0,60
8.75,P,led_inc_pbl,0.3074237803704997,60
8.75,P,led_inc_free,0.06878526866533495,60
8.75,P,led_inc_evap,0.2738084323305837,60
8.75,P,led_inc_fcg,0.004153737817992291,60
8.75,P,overclaim,1.3010658986642259e-11,60
8.75,P_adj,rescale,0.0,0
8.75,P_adj,empty,0.0,0
8.75,P_adj,repair,0.0,0
8.75,P_adj,repairnet,0.0,0
8.75,P_adj,inc_left,0.0,0
8.75,P_adj,inc_moved,0.0,0
8.75,P_adj,led_fix_pbl,0.0,0
8.75,P_adj,led_fix_free,0.0,0
8.75,P_adj,led_fix_evap,0.0,0
8.75,P_adj,led_fix_fcg,0.0,0
8.75,P_adj,led_inc_pbl,0.0,0
8.75,P_adj,led_inc_free,0.0,0
8.75,P_adj,led_inc_evap,0.0,0
8.75,P_adj,led_inc_fcg,0.0,0
8.75,P_adj,overclaim,0.0,0
8.75,P_far,rescale,0.0,60
8.75,P_far,empty,0.0,60
8.75,P_far,repair,0.0,60
8.75,P_far,repairnet,0.0,60
8.75,P_far,inc_left,1.134984001614673e-11,60
8.75,P_far,inc_moved,0.3711362210488168,60
8.75,P_far,led_fix_pbl,0.0,60
8.75,P_far,led_fix_free,0.0,60
8.75,P_far,led_fix_evap,0.0,60
8.75,P_far,led_fix_fcg,0.0,60
8.75,P_far,led_inc_pbl,0.3074237803704997,60
8.75,P_far,led_inc_free,0.06878526866533495,60
8.75,P_far,led_inc_evap,0.2738084323305837,60
8.75,P_far,led_inc_fcg,0.004153737817992291,60
8.75,P_far,overclaim,1.3010658986642259e-11,60
9.0,N,rescale,0.0,1
9.0,N,empty,0.0,1
9.0,N,repair,0.0,1
9.0,N,repairnet,4.4496748941254275e-06,1
9.0,N,inc_left,1.1993552409288196e-14,1
9.0,N,inc_moved,0.0005279373246240448,1
9.0,N,led_fix_pbl,4.135946998043264e-06,1
9.0,N,led_fix_free,3.1372789608216403e-07,1
9.0,N,led_fix_evap,0.0,1
9.0,N,led_fix_fcg,0.0,1
9.0,N,led_inc_pbl,0.0005918854695606797,1
9.0,N,led_inc_free,0.00016215811397355087,1
9.0,N,led_inc_evap,0.0003800724033979054,1
9.0,N,led_inc_fcg,4.660113031955419e-06,1
9.0,N,overclaim,0.005917262830217589,1
9.0,P,rescale,0.0,59
9.0,P,empty,0.0,59
9.0,P,repair,0.0,59
9.0,P,repairnet,0.0,59
9.0,P,inc_left,1.0862290129470035e-11,59
9.0,P,inc_moved,0.34265514202730224,59
9.0,P,led_fix_pbl,0.0,59
9.0,P,led_fix_free,0.0,59
9.0,P,led_fix_evap,0.0,59
9.0,P,led_fix_fcg,0.0,59
9.0,P,led_inc_pbl,0.2897002246663164,59
9.0,P,led_inc_free,0.05687432904463824,59
9.0,P,led_inc_evap,0.2610559564225535,59
9.0,P,led_inc_fcg,0.0036567536978452326,59
9.0,P,overclaim,1.3570234545521434e-11,59
9.0,P_adj,rescale,0.0,2
9.0,P_adj,empty,0.0,2
9.0,P_adj,repair,0.0,2
9.0,P_adj,repairnet,0.0,2
9.0,P_adj,inc_left,1.0671872290294549e-12,2
9.0,P_adj,inc_moved,0.05525190782467144,2
9.0,P_adj,led_fix_pbl,0.0,2
9.0,P_adj,led_fix_free,0.0,2
9.0,P_adj,led_fix_evap,0.0,2
9.0,P_adj,led_fix_fcg,0.0,2
9.0,P_adj,led_inc_pbl,0.05299146484871035,2
9.0,P_adj,led_inc_free,0.0026292919173654394,2
9.0,P_adj,led_inc_evap,0.0475998775723549,2
9.0,P_adj,led_inc_fcg,0.00027245744485415014,2
9.0,P_adj,overclaim,0.0,2
9.0,P_far,rescale,0.0,57
9.0,P_far,empty,0.0,57
9.0,P_far,repair,0.0,57
9.0,P_far,repairnet,0.0,57
9.0,P_far,inc_left,9.795102900440578e-12,57
9.0,P_far,inc_moved,0.28740323420263075,57
9.0,P_far,led_fix_pbl,0.0,57
9.0,P_far,led_fix_free,0.0,57
9.0,P_far,led_fix_evap,0.0,57
9.0,P_far,led_fix_fcg,0.0,57
9.0,P_far,led_inc_pbl,0.23670875981760606,57
9.0,P_far,led_inc_free,0.0542450371272728,57
9.0,P_far,led_inc_evap,0.21345607885019863,57
9.0,P_far,led_inc_fcg,0.0033842962529910827,57
9.0,P_far,overclaim,1.3570234545521434e-11,57
9.25,N,rescale,0.0,1
9.25,N,empty,0.0,1
9.25,N,repair,0.0,1
9.25,N,repairnet,1.184250063985438e-09,1
9.25,N,inc_left,7.561258998711505e-15,1
9.25,N,inc_moved,0.00028230541745377066,1
9.25,N,led_fix_pbl,1.1007535637131266e-09,1
9.25,N,led_fix_free,8.349650027240705e-11,1
9.25,N,led_fix_evap,0.0,1
9.25,N,led_fix_fcg,0.0,1
9.25,N,led_inc_pbl,0.0006086529769297556,1
9.25,N,led_inc_free,0.00011930498344204867,1
9.25,N,led_inc_evap,0.00042491971700736836,1
9.25,N,led_inc_fcg,3.975111169114094e-06,1
9.25,N,overclaim,0.013160675712462147,1
9.25,P,rescale,0.0,59
9.25,P,empty,0.0,59
9.25,P,repair,0.0,59
9.25,P,repairnet,0.0,59
9.25,P,inc_left,1.2075579178618174e-11,59
9.25,P,inc_moved,0.20410632423801126,59
9.25,P,led_fix_pbl,0.0,59
9.25,P,led_fix_free,0.0,59
9.25,P,led_fix_evap,0.0,59
9.25,P,led_fix_fcg,0.0,59
9.25,P,led_inc_pbl,0.16981372793156863,59
9.25,P,led_inc_free,0.03720238540601788,59
9.25,P,led_inc_evap,0.15270627110577956,59
9.25,P,led_inc_fcg,0.0023938105525289372,59
9.25,P,overclaim,1.3626278985986597e-11,59
9.25,P_adj,rescale,0.0,2
9.25,P_adj,empty,0.0,2
9.25,P_adj,repair,0.0,2
9.25,P_adj,repairnet,0.0,2
9.25,P_adj,inc_left,9.111663237608797e-13,2
9.25,P_adj,inc_moved,0.01910779044770658,2
9.25,P_adj,led_fix_pbl,0.0,2
9.25,P_adj,led_fix_free,0.0,2
9.25,P_adj,led_fix_evap,0.0,2
9.25,P_adj,led_fix_fcg,0.0,2
9.25,P_adj,led_inc_pbl,0.01798455050136629,2
9.25,P_adj,led_inc_free,0.0011758568594875483,2
9.25,P_adj,led_inc_evap,0.015783597020515797,2
9.25,P_adj,led_inc_fcg,9.434449003124306e-05,2
9.25,P_adj,overclaim,0.0,2
9.25,P_far,rescale,0.0,57
9.25,P_far,empty,0.0,57
9.25,P_far,repair,0.0,57
9.25,P_far,repairnet,0.0,57
9.25,P_far,inc_left,1.1164412854857295e-11,57
9.25,P_far,inc_moved,0.1849985337903047,57
9.25,P_far,led_fix_pbl,0.0,57
9.25,P_far,led_fix_free,0.0,57
9.25,P_far,led_fix_evap,0.0,57
9.25,P_far,led_fix_fcg,0.0,57
9.25,P_far,led_inc_pbl,0.1518291774302023,57
9.25,P_far,led_inc_free,0.03602652854653032,57
9.25,P_far,led_inc_evap,0.13692267408526376,57
9.25,P_far,led_inc_fcg,0.0022994660624976945,57
9.25,P_far,overclaim,1.3626278985986597e-11,57
9.5,N,rescale,0.0,2
9.5,N,empty,0.0,2
9.5,N,repair,0.0,2
9.5,N,repairnet,1.1317873761038141e-06,2
9.5,N,inc_left,7.079366753393861e-14,2
9.5,N,inc_moved,0.0024888955132034538,2
9.5,N,led_fix_pbl,1.0146441786839562e-06,2
9.5,N,led_fix_free,1.1714319741985743e-07,2
9.5,N,led_fix_evap,0.0,2
9.5,N,led_fix_fcg,0.0,2
9.5,N,led_inc_pbl,0.0026154883781139937,2
9.5,N,led_inc_free,0.0004552237314563752,2
9.5,N,led_inc_evap,0.0018646324183266862,2
9.5,N,led_inc_fcg,1.53255861042469e-05,2
9.5,N,overclaim,0.018596755805607507,2
9.5,P,rescale,0.0,58
9.5,P,empty,0.0,58
9.5,P,repair,0.0,58
9.5,P,repairnet,1.0826610918414441e-21,58
9.5,P,inc_left,1.1428335715899029e-11,58
9.5,P,inc_moved,0.37401487878734574,58
9.5,P,led_fix_pbl,9.70560550873022e-22,58
9.5,P,led_fix_free,1.121005409684221e-22,58
9.5,P,led_fix_evap,0.0,58
9.5,P,led_fix_fcg,0.0,58
9.5,P,led_inc_pbl,0.3118873565779857,58
9.5,P,led_inc_free,0.06552178124981588,58
9.5,P,led_inc_evap,0.2850432848460559,58
9.5,P,led_inc_fcg,0.004713800011084676,58
9.5,P,overclaim,1.3901340350882132e-11,58
9.5,P_adj,rescale,0.0,2
9.5,P_adj,empty,0.0,2
9.5,P_adj,repair,0.0,2
9.5,P_adj,repairnet,1.0826610918414441e-21,2
9.5,P_adj,inc_left,3.9505050822722234e-13,2
9.5,P_adj,inc_moved,0.009864695849959812,2
9.5,P_adj,led_fix_pbl,9.70560550873022e-22,2
9.5,P_adj,led_fix_free,1.121005409684221e-22,2
9.5,P_adj,led_fix_evap,0.0,2
9.5,P_adj,led_fix_fcg,0.0,2
9.5,P_adj,led_inc_pbl,0.008609901554314637,2
9.5,P_adj,led_inc_free,0.00068122845284075,2
9.5,P_adj,led_inc_evap,0.007354782249833187,2
9.5,P_adj,led_inc_fcg,4.60616652249203e-05,2
9.5,P_adj,overclaim,0.0,2
9.5,P_far,rescale,0.0,56
9.5,P_far,empty,0.0,56
9.5,P_far,repair,0.0,56
9.5,P_far,repairnet,0.0,56
9.5,P_far,inc_left,1.1033285207671806e-11,56
9.5,P_far,inc_moved,0.364150182937386,56
9.5,P_far,led_fix_pbl,0.0,56
9.5,P_far,led_fix_free,0.0,56
9.5,P_far,led_fix_evap,0.0,56
9.5,P_far,led_fix_fcg,0.0,56
9.5,P_far,led_inc_pbl,0.3032774550236711,56
9.5,P_far,led_inc_free,0.06484055279697512,56
9.5,P_far,led_inc_evap,0.27768850259622274,56
9.5,P_far,led_inc_fcg,0.004667738345859756,56
9.5,P_far,overclaim,1.3901340350882128e-11,56
9.75,N,rescale,0.0,3
9.75,N,empty,0.0,3
9.75,N,repair,0.0,3
9.75,N,repairnet,1.3068688852763431e-05,3
9.75,N,inc_left,5.15984691303259e-14,3
9.75,N,inc_moved,0.00592643144648553,3
9.75,N,led_fix_pbl,1.2478516476010461e-05,3
9.75,N,led_fix_free,5.901723767529683e-07,3
9.75,N,led_fix_evap,0.0,3
9.75,N,led_fix_fcg,0.0,3
9.75,N,led_inc_pbl,0.00270241290075027,3
9.75,N,led_inc_free,0.00024690338727675757,3
9.75,N,led_inc_evap,0.0022475069065745444,3
9.75,N,led_inc_fcg,1.4059589241510354e-05,3
9.75,N,overclaim,0.045300933695167564,3
9.75,P,rescale,0.0,57
9.75,P,empty,0.0,57
9.75,P,repair,0.0,57
9.75,P,repairnet,3.52838882471935e-25,57
9.75,P,inc_left,1.0812521752413955e-11,57
9.75,P,inc_moved,0.5590289833362372,57
9.75,P,led_fix_pbl,3.1630535420730255e-25,57
9.75,P,led_fix_free,3.6533528264632476e-26,57
9.75,P,led_fix_evap,0.0,57
9.75,P,led_fix_fcg,0.0,57
9.75,P,led_inc_pbl,0.4772109662326599,57
9.75,P,led_inc_free,0.0859243610763868,57
9.75,P,led_inc_evap,0.4392107913980604,57
9.75,P,led_inc_fcg,0.006159975591802292,57
9.75,P,overclaim,1.4076750904125466e-11,57
9.75,P_adj,rescale,0.0,2
9.75,P_adj,empty,0.0,2
9.75,P_adj,repair,0.0,2
9.75,P_adj,repairnet,3.52838882471935e-25,2
9.75,P_adj,inc_left,1.4169490855428457e-12,2
9.75,P_adj,inc_moved,0.13784131287474388,2
9.75,P_adj,led_fix_pbl,3.1630535420730255e-25,2
9.75,P_adj,led_fix_free,3.6533528264632476e-26,2
9.75,P_adj,led_fix_evap,0.0,2
9.75,P_adj,led_fix_fcg,0.0,2
9.75,P_adj,led_inc_pbl,0.13300275428647826,2
9.75,P_adj,led_inc_free,0.00491533630207446,2
9.75,P_adj,led_inc_evap,0.12198436785986305,2
9.75,P_adj,led_inc_fcg,0.0007185021131315249,2
9.75,P_adj,overclaim,0.0,2
9.75,P_far,rescale,0.0,55
9.75,P_far,empty,0.0,55
9.75,P_far,repair,0.0,55
9.75,P_far,repairnet,0.0,55
9.75,P_far,inc_left,9.395572666871109e-12,55
9.75,P_far,inc_moved,0.42118767046149325,55
9.75,P_far,led_fix_pbl,0.0,55
9.75,P_far,led_fix_free,0.0,55
9.75,P_far,led_fix_evap,0.0,55
9.75,P_far,led_fix_fcg,0.0,55
9.75,P_far,led_inc_pbl,0.3442082119461816,55
9.75,P_far,led_inc_free,0.08100902477431235,55
9.75,P_far,led_inc_evap,0.3172264235381973,55
9.75,P_far,led_inc_fcg,0.005441473478670767,55
9.75,P_far,overclaim,1.4076750904125465e-11,55
10.0,N,rescale,0.0,3
10.0,N,empty,0.0,3
10.0,N,repair,0.0,3
10.0,N,repairnet,-8.0423531762881e-10,3
10.0,N,inc_left,8.787508690482429e-14,3
10.0,N,inc_moved,0.0016388462138796959,3
10.0,N,led_fix_pbl,-8.210903197204632e-10,3
10.0,N,led_fix_free,1.685500209253207e-11,3
10.0,N,led_fix_evap,0.0,3
10.0,N,led_fix_fcg,0.0,3
10.0,N,led_inc_pbl,0.00041054754542846664,3
10.0,N,led_inc_free,0.00013695056729637442,3
10.0,N,led_inc_evap,0.00025199389169302817,3
10.0,N,led_inc_fcg,3.312648184294464e-06,3
10.0,N,overclaim,0.0636629274916518,3
10.0,P,rescale,0.0,57
10.0,P,empty,0.0,57
10.0,P,repair,0.0,57
10.0,P,repairnet,2.383703425672077e-25,57
10.0,P,inc_left,1.136521013873644e-11,57
10.0,P,inc_moved,0.16071168721653828,57
10.0,P,led_fix_pbl,2.136890784542369e-25,57
10.0,P,led_fix_free,2.4681264112995515e-26,57
10.0,P,led_fix_evap,0.0,57
10.0,P,led_fix_fcg,0.0,57
10.0,P,led_inc_pbl,0.1329217482752899,57
10.0,P,led_inc_free,0.029218354533973912,57
10.0,P,led_inc_evap,0.12145433135724008,57
10.0,P,led_inc_fcg,0.0021459093150818314,57
10.0,P,overclaim,1.4648737168511416e-11,57
10.0,P_adj,rescale,0.0,2
10.0,P_adj,empty,0.0,2
10.0,P_adj,repair,0.0,2
10.0,P_adj,repairnet,2.383703425672077e-25,2
10.0,P_adj,inc_left,1.967749305816487e-12,2
10.0,P_adj,inc_moved,0.03214423241453231,2
10.0,P_adj,led_fix_pbl,2.136890784542369e-25,2
10.0,P_adj,led_fix_free,2.4681264112995515e-26,2
10.0,P_adj,led_fix_evap,0.0,2
10.0,P_adj,led_fix_fcg,0.0,2
10.0,P_adj,led_inc_pbl,0.030104211356967243,2
10.0,P_adj,led_inc_free,0.001294265423895674,2
10.0,P_adj,led_inc_evap,0.027205405609758454,2
10.0,P_adj,led_inc_fcg,0.00015763346074283574,2
10.0,P_adj,overclaim,0.0,2
10.0,P_far,rescale,0.0,55
10.0,P_far,empty,0.0,55
10.0,P_far,repair,0.0,55
10.0,P_far,repairnet,0.0,55
10.0,P_far,inc_left,9.397460832919955e-12,55
10.0,P_far,inc_moved,0.128567454802006,55
10.0,P_far,led_fix_pbl,0.0,55
10.0,P_far,led_fix_free,0.0,55
10.0,P_far,led_fix_evap,0.0,55
10.0,P_far,led_fix_fcg,0.0,55
10.0,P_far,led_inc_pbl,0.10281753691832266,55
10.0,P_far,led_inc_free,0.027924089110078234,55
10.0,P_far,led_inc_evap,0.09424892574748162,55
10.0,P_far,led_inc_fcg,0.001988275854338996,55
10.0,P_far,overclaim,1.4648737168511412e-11,55
10.25,N,rescale,0.0,3
10.25,N,empty,0.0,3
10.25,N,repair,0.0,3
10.25,N,repairnet,1.3260438675793471e-09,3
10.25,N,inc_left,9.020721963402478e-14,3
10.25,N,inc_moved,0.00536418246189224,3
10.25,N,led_fix_pbl,1.231542093614094e-09,3
10.25,N,led_fix_free,9.450177396628723e-11,3
10.25,N,led_fix_evap,0.0,3
10.25,N,led_fix_fcg,0.0,3
10.25,N,led_inc_pbl,0.0016648453148263604,3
10.25,N,led_inc_free,0.00017578702066750265,3
10.25,N,led_inc_evap,0.0013810765725197245,3
10.25,N,led_inc_fcg,9.349487395380442e-06,3
10.25,N,overclaim,0.07634344959583356,3
10.25,P,rescale,0.0,57
10.25,P,empty,0.0,57
10.25,P,repair,0.0,57
10.25,P,repairnet,1.4426803325859954e-25,57
10.25,P,inc_left,1.1401482833329844e-11,57
10.25,P,inc_moved,0.4850930495752804,57
10.25,P,led_fix_pbl,1.2933027970442677e-25,57
10.25,P,led_fix_free,1.4937753554296177e-26,57
10.25,P,led_fix_evap,0.0,57
10.25,P,led_fix_fcg,0.0,57
10.25,P,led_inc_pbl,0.40501887178289253,57
