time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction
0.0,3.2602267e15,6.783116e-9,1.9672357e15,4.092963e-9,0.0,0.0,0.0,0.0,0.0
3600.0,6.495676e20,0.0013517437,6.504438e20,0.001353567,0.0,0.0,0.0,0.0,0.0
7200.0,6.872588e20,0.0014304654,6.890853e20,0.001434267,0.0,0.0,0.0,0.0,0.0
10800.0,7.2494795e20,0.0015091938,7.278448e20,0.0015152245,0.0,0.0,0.0,0.0,0.0
14400.0,7.6171886e20,0.0015860205,7.657635e20,0.0015944422,0.0,0.0,0.0,0.0,0.0
18000.0,7.974076e20,0.0016606038,8.0264264e20,0.0016715057,0.0,0.0,0.0,0.0,0.0
21600.0,8.328788e20,0.0017347431,8.3933066e20,0.0017481812,0.0,0.0,0.0,0.0,0.0
25200.0,8.689356e20,0.0018101127,8.7662426e20,0.0018261293,0.0,0.0,0.0,0.0,0.0
28800.0,9.047182e20,0.001884921,9.136627e20,0.0019035563,0.0,0.0,0.0,0.0,0.0
32400.0,9.400866e20,0.0019588778,9.5030146e20,0.0019801627,0.0,0.0,0.0,0.0,0.0
36000.0,9.74128e20,0.0020300834,9.8562566e20,0.0020540445,0.0,0.0,0.0,0.0,0.0
39600.0,1.00727664e21,0.002099444,1.02006665e21,0.0021261019,0.0,0.0,0.0,0.0,0.0
43200.0,1.0404823e21,0.0021689383,1.0545629e21,0.0021982898,0.0,0.0,0.0,0.0,0.0
46800.0,1.0735588e21,0.0022381765,1.08891304e21,0.0022701873,0.0,0.0,0.0,0.0,0.0
50400.0,1.1067455e21,0.002307658,1.1233541e21,0.0023422884,0.0,0.0,0.0,0.0,0.0
54000.0,1.13981026e21,0.0023768956,1.1576496e21,0.0024140968,0.0,0.0,0.0,0.0,0.0
57600.0,1.1718139e21,0.0024439315,1.1908598e21,0.0024836536,0.0,0.0,0.0,0.0,0.0
61200.0,1.2021207e21,0.0025074363,1.222345e21,0.0025496213,0.0,0.0,0.0,0.0,0.0
64800.0,1.2306531e21,0.0025672487,1.2520336e21,0.0026118504,0.0,0.0,0.0,0.0,0.0
68400.0,1.2582095e21,0.0026250323,1.2807421e21,0.0026720427,0.0,0.0,0.0,0.0,0.0
72000.0,1.2858167e21,0.0026829294,1.3094934e21,0.002732332,0.0,0.0,0.0,0.0,0.0
75600.0,1.313905e21,0.0027418376,1.3387268e21,0.0027936355,0.0,0.0,0.0,0.0,0.0
79200.0,1.3422147e21,0.0028012176,1.3681756e21,0.0028553982,0.0,0.0,0.0,0.0,0.0
82800.0,1.3699564e21,0.0028594206,1.3970524e21,0.002915976,0.0,0.0,0.0,0.0,0.0
86400.0,1.3964987e21,0.0029151319,1.424727e21,0.002974057,0.0,0.0,0.0,0.0,0.0
