time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,source_negative,source_negative_relative,source_minimum,repair_moved,repair_moved_relative,repair_gross,repair_gross_relative,repair_events,increment_left,increment_left_relative,increment_left_net_abs,increment_left_net_abs_relative,increment_moved_net_abs,increment_moved_net_abs_relative
1.5552e6,0.0010616242279353435,9.503843751148332e-13,0.00126035111206337,1.1282881197927807e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3.081580504688897e-10,161293.78319124447,0.0001443929851207712,161293.78319124447,0.0001443929851207712,4678.0,-0.0001314199443405444,-1.1764940775948574e-13,0.002630381833497443,2.3547633233688106e-12,2.5104366075547233e8,0.2247386282033501
1.5768e6,0.001062994848179443,9.516036645411096e-13,0.0012691557516025702,1.136160975913362e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.4925920153463863e-10,161293.78319124447,0.00014439181470668553,161293.78319124447,0.00014439181470668553,4678.0,-0.0001374496561502556,-1.2304631269522284e-13,0.0026490352324225783,2.371442946303251e-12,2.523224949871173e8,0.22588163177566378
1.5984e6,0.0010647522186320144,9.539055074076392e-13,0.0012797126792755732,1.1464873717086342e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.606252913391396e-10,161293.78319124447,0.00014450219065466588,161293.78319124447,0.00014450219065466588,4678.0,-0.0001439755730277652,-1.2898690384492294e-13,0.0026778103090620503,2.3990351528819428e-12,2.5305469110673818e8,0.22671027051926965
1.62e6,0.0010570509890864572,9.471583010681368e-13,0.0012791409326976424,1.1461594238587076e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,9.905883982040605e-10,161293.78319124447,0.00014452542709628572,161293.78319124447,0.00014452542709628572,4678.0,-0.00014699598682239162,-1.3171405218858656e-13,0.0026774894502993563,2.399133424079295e-12,2.565486937770842e8,0.2298774869404887
1.6416e6,0.0010686069311159774,9.584758553511198e-13,0.0012950662235303,1.1615961586906738e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0791947654554613e-9,161293.78319124447,0.00014467077866095888,161293.78319124447,0.00014467077866095888,4678.0,-0.00014747315432262777,-1.3227450956460948e-13,0.0027146750473848514,2.4348995054011527e-12,2.6208985318585262e8,0.23507876366552938
1.6632e6,0.0010765714278196854,9.660362422280515e-13,0.0013096848570916392,1.1752151368257363e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.331087480192895e-9,161293.78319124447,0.00014473321154768133,161293.78319124447,0.00014473321154768133,4678.0,-0.00015070801019367313,-1.3523431523351518e-13,0.0027469832411366225,2.464941293403452e-12,2.6369934227760836e8,0.23662444971977872
1.6848e6,0.001089231618782737,9.782150833042037e-13,0.0013315528287625876,1.1958384597461398e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.3468082665489115e-9,161293.78319124447,0.0001448544174077496,161293.78319124447,0.0001448544174077496,4678.0,-0.00015730634149327115,-1.4127338326818554e-13,0.0027926989661338926,2.508061834316929e-12,2.6539844706912538e8,0.2383485381177822
1.7064e6,0.0010683950928946275,9.594832530054038e-13,0.0013151205920766654,1.1810576369846379e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.4183066766046384e-9,161293.78319124447,0.00014485154865939365,161293.78319124447,0.00014485154865939365,4678.0,-0.0001601336891376015,-1.4380971420715385e-13,0.0027619971918052557,2.480440118088849e-12,2.6481467177857986e8,0.23781955234675503
1.728e6,0.0010863432838412027,9.76639686280557e-13,0.0013399030650870505,1.2045939148313086e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.594226378588952e-9,161293.78319124447,0.00014500564615073158,161293.78319124447,0.00014500564615073158,4678.0,-0.00016394373045405797,-1.4738799038934381e-13,0.0028111937004534127,2.5273073203681987e-12,2.669695426916715e8,0.24000981485238393
1.7496e6,0.0011038272342559342,9.929960736744066e-13,0.0013660897508209697,1.228925792691166e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.5865408537252467e-9,161293.78319124447,0.000145098878199866,161293.78319124447,0.000145098878199866,4678.0,-0.00016909636658682885,-1.5211803340448923e-13,0.002865480060594058,2.5777679342005266e-12,2.6899354438123685e8,0.24198490952651944
1.7712e6,0.0011204188283462492,1.0081366044877184e-12,0.001385786982996639,1.2469110195547063e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.624213134409804e-9,161293.78319124447,0.00014512980574541752,161293.78319124447,0.00014512980574541752,4678.0,-0.0001696623351920572,-1.526597074082009e-13,0.0029101967553498954,2.61855281355817e-12,2.7186707212526244e8,0.24462204671169588
1.7928e6,0.0011353455824926282,1.021410338814767e-12,0.001400685104700311,1.2601222653491333e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.6229915946808808e-9,161293.78319124447,0.00014510748117448573,161293.78319124447,0.00014510748117448573,4678.0,-0.0001655127204978456,-1.4890303580580141e-13,0.0029485430485899798,2.6526481458254777e-12,2.7272780348461705e8,0.24535877221615793
1.8144e6,0.0011446253979322976,1.0290182867276036e-12,0.001411197836746712,1.2686669217947003e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3.223713776936405e-9,161293.78319124447,0.0001450031186963798,161293.78319124447,0.0001450031186963798,4678.0,-0.00016491621744364762,-1.4825968726014303e-13,0.0029773964175924717,2.676679519845083e-12,2.7327999857486767e8,0.24567873160810758
1.836e6,0.0011575146139391106,1.0404013657618737e-12,0.0014259520394294715,1.2816792388345535e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3.6661567315427363e-9,161293.78319124447,0.00014497464679948975,161293.78319124447,0.00014497464679948975,4678.0,-0.00016603086883670726,-1.4923245081848049e-13,0.0030148081317471847,2.7097804727541615e-12,2.744831215138227e8,0.24671188688472626
1.8576e6,0.0011754935554403544,1.056764833609015e-12,0.0014408752996136797,1.2953421473052486e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3.9216675372125175e-9,161293.78319124447,0.00014500257969718216,161293.78319124447,0.00014500257969718216,4678.0,-0.00015731608933306247,-1.4142664602342023e-13,0.0030594674966708626,2.7504511999135553e-12,2.761005050255711e8,0.24821344438882167
1.8792e6,0.00118787178188815,1.067734715416999e-12,0.0014601972347890446,1.3125181544947034e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.898773998668188e-9,161293.78319124447,0.00014498111186755228,161293.78319124447,0.00014498111186755228,4678.0,-0.00016252586958228073,-1.4608858948606358e-13,0.003103032120855212,2.789202647128054e-12,2.778573724475607e8,0.2497558802392248
1.9008e6,0.001196558361508934,1.0752018700266256e-12,0.0014738763575611901,1.3243939174344993e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,7.192203819418699e-9,161293.78319124447,0.00014493515977958448,161293.78319124447,0.00014493515977958448,4678.0,-0.00016680280015192157,-1.4988544513855249e-13,0.0031367945128029416,2.818656769739015e-12,2.9861582224149007e8,0.2683298206104185
1.9224e6,0.0012137662292512359,1.0914521904908832e-12,0.0014916759972955244,1.341356346481342e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,7.170594830250902e-9,161293.78319124447,0.00014503983447063443,161293.78319124447,0.00014503983447063443,4678.0,-0.00016394186611477955,-1.4742106393462837e-13,0.003179679571967947,2.8592558849033376e-12,2.996105127763165e8,0.2694180663318817
1.944e6,0.0012164078131484094,1.093388553813629e-12,0.0014939530435957335,1.3428647367651485e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,7.2266158121132824e-9,161293.78319124447,0.00014498162083170308,161293.78319124447,0.00014498162083170308,4678.0,-0.00015982284587843352,-1.4365944417037261e-13,0.003185088195261997,2.8629699167852066e-12,2.98857011426559e8,0.2686326345397133
1.9656e6,0.0012259888609701289,1.101864485416098e-12,0.0015073804816314444,1.354766810364658e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0958990056201934e-8,161293.78319124447,0.0001449637081336961,161293.78319124447,0.0001449637081336961,4678.0,-0.0001600956956946954,-1.4388692015878423e-13,0.0032171988498769745,2.8914758266203585e-12,3.051496895725958e8,0.27425502496794923
1.9872e6,0.0012491683899426868,1.1227217731224364e-12,0.0015313249060591597,1.3763170983186418e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.3458003520676786e-8,161293.78319124447,0.00014496687853781534,161293.78319124447,0.00014496687853781534,4678.0,-0.0001550546219839162,-1.3935927415886552e-13,0.0032781662837403267,2.946335091652449e-12,3.1367913066835266e8,0.28192707453287025
2.0088e6,0.0012677964122138439,1.1400291888102326e-12,0.0015563647507197157,1.3995159058365906e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.596249327083519e-8,161293.78319124447,0.00014503876098730613,161293.78319124447,0.00014503876098730613,4678.0,-0.00016031374380040618,-1.4415748896210103e-13,0.0033356999879061242,2.9995315609754935e-12,3.2074622360403025e8,0.2884217478346759
2.0304e6,0.0012782395260194036,1.149124497611582e-12,0.001563505114063263,1.4055753965816678e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.8444521352610658e-8,161293.78319124447,0.00014500149135170513,161293.78319124447,0.00014500149135170513,4678.0,-0.00015728995204215861,-1.4140208735577124e-13,0.0033637048939573924,3.0239369208206857e-12,3.256156368105066e8,0.29272518760984456
2.052e6,0.001295569156056931,1.1647190124335702e-12,0.0015826315307209404,1.4227886059881798e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.985798423555623e-8,161293.78319124447,0.00014500340255238793,161293.78319124447,0.00014500340255238793,4678.0,-0.00015653084362782682,-1.4072151127807853e-13,0.0034122189822601927,3.0675910310499344e-12,3.283934130910176e8,0.2952262717871095
2.0736e6,0.0012962881551279574,1.1649446884119123e-12,0.0015895340178420595,1.428478077046356e-12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.7948598919448443e-8,161293.78319124447,0.00014495105525665726,161293.78319124447,0.00014495105525665726,4678.0,-0.0001620653266271712,-1.4564442379821674e-13,0.0034292396639106736,3.0817797076683573e-12,3.2981632431700623e8,0.29639843089263646
