time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,exchange_volume_fraction,bound_partition,bound_evap,bound_fcg,fix_gross,fix_gross_relative,fix_events,increment_left,increment_left_relative,increment_left_net_abs,increment_left_net_abs_relative,increment_moved_net_abs,increment_moved_net_abs_relative
3.2832e6,6.206215746751527e-11,9.835264851909341e-13,1.2833995002417436e-10,2.033860005961374e-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002513594035681231,3.983403748740856e-6,150.0,-8.482646713227409e-11,-1.344282578533279e-12,2.355709020049678e-10,3.733196374674468e-12,2.982245961156842,0.047260972029319274
3.3048e6,6.034771989309919e-11,9.70879729907185e-13,1.2993523037658834e-10,2.0904100701222264e-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002513594035681231,4.043893460732998e-6,150.0,-8.822539083905557e-11,-1.4193782926763563e-12,2.3647363210752675e-10,3.804409785115678e-12,2.9462618901931807,0.047399735288320054
3.3264e6,6.158782729521644e-11,1.0337843181481616e-12,1.3570755228782468e-10,2.2779231801268855e-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002513594035681231,4.219200790802755e-6,150.0,-9.289027451870814e-11,-1.5592124827786681e-12,2.437924852371023e-10,4.092186056708949e-12,2.992562338920394,0.0502317446957083
3.348e6,6.308066563913746e-11,1.0133523451223848e-12,1.361557730142147e-10,2.1872592891648534e-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002513594035681231,4.037935213484604e-6,150.0,-9.200772684868731e-11,-1.478047906229608e-12,2.4549318138191704e-10,3.943697938890713e-12,3.081566621530989,0.049503484640495796
3.3696e6,6.252837949650506e-11,1.0259402803427648e-12,1.3647471235200133e-10,2.239221706648201e-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002513594035681231,4.124203106493175e-6,150.0,-9.283091932804879e-11,-1.5231320588632592e-12,2.4594073868732746e-10,4.035295851713005e-12,3.0918869809776863,0.05073042707319309
3.3912e6,6.467550802202032e-11,1.043994454938441e-12,1.3525945351561928e-10,2.183363127201598e-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002513594035681231,4.057452837207059e-6,150.0,-8.964480832493739e-11,-1.447049828713978e-12,2.472503080825653e-10,3.991123665114985e-12,3.1310525158455467,0.05054156611419062
3.4128e6,6.41080737582739e-11,1.0073478846523446e-12,1.35289431912261e-10,2.1258402423149476e-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002513594035681231,3.9496797926976325e-6,150.0,-9.047595712099559e-11,-1.4216737249256122e-12,2.472956630188561e-10,3.885825114088579e-12,3.1281088006885964,0.0491528383026694
3.4344e6,6.271112534289429e-11,1.0068846280915208e-12,1.36008844888279e-10,2.1837467347890484e-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002513594035681231,4.035805739334789e-6,150.0,-9.282125424849199e-11,-1.490330360872263e-12,2.470425910360869e-10,3.966495355298561e-12,3.1338398045565232,0.050316672023600274
3.456e6,6.217822480561013e-11,9.825230538882272e-13,1.3688706576479264e-10,2.1630514269826447e-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002513594035681231,3.971911542817039e-6,150.0,-9.439345558494787e-11,-1.4915791909198695e-12,2.476952268617124e-10,3.914011239313297e-12,3.13606693653585,0.04955525947091833
3.4776e6,6.09776434827265e-11,9.444913238330316e-13,1.4050291584916502e-10,2.1762694885113213e-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002513594035681231,3.8933412686108385e-6,150.0,-9.915734860926083e-11,-1.5358621636840377e-12,2.5087987594699305e-10,3.885913797625937e-12,3.175736486746681,0.04918943053878275
3.4992e6,6.189601817084313e-11,9.734089012479732e-13,1.4049145653504225e-10,2.209441550230823e-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002513594035681231,3.953008417605284e-6,150.0,-9.816959227275697e-11,-1.5438659508989248e-12,2.520608382184853e-10,3.9640395429100135e-12,3.2130125707654313,0.050529503005703615
3.5208e6,6.18380076430435e-11,9.689015902845496e-13,1.4228339719617065e-10,2.2293507677388188e-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002513594035681231,3.938395416229549e-6,150.0,-1.0035646172381383e-10,-1.5724234829948037e-12,2.53996518718503e-10,3.9797147465306774e-12,3.226116412890554,0.05054802769416815
3.5424e6,6.155835690598508e-11,9.596124736428373e-13,1.4586831405774065e-10,2.273891973641183e-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002513594035681231,3.9183570055285725e-6,150.0,-1.0445684075008657e-10,-1.6283424766225484e-12,2.5747379014970296e-10,4.0136721167054264e-12,3.2604936401874323,0.050826736199854596
3.564e6,6.044352326589899e-11,9.64710030357504e-13,1.4787087036154227e-10,2.360095906519659e-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002513594035681231,4.011826656432774e-6,150.0,-1.0780380798385661e-10,-1.7206047770454045e-12,2.589101397825853e-10,4.132340328851089e-12,3.2752473232210666,0.05227464869500001
3.5856e6,6.147658167806195e-11,9.74892618604917e-13,1.4650126376579455e-10,2.3232098591540884e-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002513594035681231,3.986045099884656e-6,150.0,-1.0573598516098291e-10,-1.6767560693952188e-12,2.592313962459557e-10,4.11087877387648e-12,3.2546961625498327,0.05161281219713402
3.6072e6,6.046444960837524e-11,9.599736792499915e-13,1.5070250722722038e-10,2.3926528939258572e-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002513594035681231,3.990748498005861e-6,150.0,-1.1115060285810407e-10,-1.7647006442239904e-12,2.6291591447662934e-10,4.174227325118094e-12,3.3049140146309792,0.05247100547146474
3.6288e6,6.10318431642126e-11,9.43730274597218e-13,1.5084171394329608e-10,2.3324527777639564e-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002513594035681231,3.886749386114467e-6,150.0,-1.1123811017125945e-10,-1.7200655725756443e-12,2.639226399548112e-10,4.081013657195684e-12,3.317172957116502,0.05129316735991468
3.6504e6,6.029059274131395e-11,9.437784858158403e-13,1.5317571834248486e-10,2.397786137902107e-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002513594035681231,3.934736523705403e-6,150.0,-1.1434168181158913e-10,-1.789884862946968e-12,2.661502958311742e-10,4.166270586801818e-12,3.341512716331319,0.05230746072251699
