time,total,tagged,residual,relative,gross_residual,gross_relative,scale,nonpositive_fraction,residual_at_spin_up,residual_since_spin_up,relative_since_spin_up
0.0,1.1298739844259547e8,1.1298739844259542e8,4.470348358154297e-8,3.9565017159196814e-16,3.488170169374527e-9,3.0872205373829646e-17,1.1298739844259547e8,0.0,NaN,NaN,NaN
3600.0,1.1305835741352145e8,1.1305916519401385e8,-807.7804923951626,-7.1448100863577055e-6,50487.39384920274,0.0004465604755298222,1.1305835741352145e8,0.0,-807.7804923951626,0.0,0.0
7200.0,1.1313105819548689e8,1.1313203622228491e8,-978.0267980247736,-8.645077785224763e-6,67442.71425882912,0.000596146764068009,1.1313105819548689e8,0.0,-807.7804923951626,-170.24630562961102,-1.5048591283874565e-6
10800.0,1.1319733496180992e8,1.1319689519948007e8,439.76232984662056,3.884917697002195e-6,166448.10913740986,0.001470424274507571,1.1319733496180992e8,0.0,-807.7804923951626,1247.5428222417831,1.1020955773054855e-5
14400.0,1.1326223226568039e8,1.1325851964773026e8,3712.6179501265287,3.277895796206632e-5,226221.0792711955,0.0019973213907752267,1.1326223226568039e8,0.0,-807.7804923951626,4520.398442521691,3.991090721148905e-5
18000.0,1.1332798753141585e8,1.133208799847265e8,7107.546689346433,6.271660552849875e-5,233214.44745182307,0.002057871603756956,1.1332798753141585e8,0.0,-807.7804923951626,7915.327181741595,6.984441667198381e-5
21600.0,1.1339109086123995e8,1.1338067474400188e8,10416.117238074541,9.186010257914401e-5,284831.98969407694,0.002511943288760087,1.1339109086123995e8,0.0,-807.7804923951626,11223.897730469704,9.898394702106465e-5
25200.0,1.1344818715680817e8,1.1343204134633839e8,16145.810469776392,0.00014231880538963254,372467.6831467965,0.0032831523577540414,1.1344818715680817e8,0.0,-807.7804923951626,16953.590962171555,0.00014943906453734944
28800.0,1.1350472884402503e8,1.1348271974161541e8,22009.102409616113,0.00019390471774845958,383576.2488193625,0.0033793856231881057,1.1350472884402503e8,0.0,-807.7804923951626,22816.882902011275,0.00020102142998258324
32400.0,1.1356186129230613e8,1.1353487431710058e8,26986.975205540657,0.00023764118427115847,475772.4051860164,0.004189543917049642,1.1356186129230613e8,0.0,-807.7804923951626,27794.75569793582,0.0002447543161202037
36000.0,1.1361892633696002e8,1.1358313389281745e8,35792.44414256513,0.0003150218480010572,555560.4649171055,0.004889682404403981,1.1361892633696002e8,0.0,-807.7804923951626,36600.224634960294,0.00032213140728345633
39600.0,1.136686416034258e8,1.1362404663583046e8,44594.96759533882,0.0003923242766542817,562288.2988677876,0.004946731930073853,1.136686416034258e8,0.0,-807.7804923951626,45402.748087733984,0.000399430726427944
43200.0,1.1371772140419124e8,1.1366425450614e8,53466.898051247,0.0004701720839200388,649051.7876803444,0.005707569406648546,1.1371772140419124e8,0.0,-807.7804923951626,54274.67854364216,0.0004772754665979597
46800.0,1.137715424876574e8,1.1370671014248955e8,64832.34516784549,0.0005698467626461061,699045.6357201866,0.006144292504393383,1.137715424876574e8,0.0,-807.7804923951626,65640.12566024065,0.0005769467849779893
50400.0,1.1381545115914805e8,1.1374020522341742e8,75245.93573063612,0.0006611223253459654,725818.0040232944,0.006377148239814854,1.1381545115914805e8,0.0,-807.7804923951626,76053.71622303128,0.0006682196085721738
54000.0,1.1385702032120414e8,1.1377127577266452e8,85744.54853962362,0.0007530896935272686,764742.9302541014,0.006716695449228084,1.1385702032120414e8,0.0,-807.7804923951626,86552.32903201878,0.0007601843855376191
57600.0,1.1390981239176142e8,1.1381151510313448e8,98297.28862693906,0.0008629396060180716,834844.8849752222,0.007328998858360008,1.1390981239176142e8,0.0,-807.7804923951626,99105.06911933422,0.0008700310099580327
61200.0,1.1395888067296138e8,1.1384823813786449e8,110642.53509689867,0.000970898752633593,870795.1721315313,0.007641310330438703,1.1395888067296138e8,0.0,-807.7804923951626,111450.31558929384,0.0009779871031651618
64800.0,1.1399348783498313e8,1.1387121488150746e8,122272.95347566903,0.0010726310405790131,880079.652300137,0.007720437974265157,1.1399348783498313e8,0.0,-807.7804923951626,123080.73396806419,0.0010797172391657649
68400.0,1.1402663034616883e8,1.1389277403806016e8,133856.3081086725,0.0011739039179032437,1.0017529896998163e6,0.008785254695842848,1.1402663034616883e8,0.0,-807.7804923951626,134664.08860106766,0.0011809880568446722
72000.0,1.1406174940489696e8,1.1391341657076323e8,148332.83413372934,0.0013004608022201792,1.0439311376279335e6,0.009152333214899078,1.1406174940489696e8,0.0,-807.7804923951626,149140.6146261245,0.00130754275998963
75600.0,1.1408938577754536e8,1.1392780019125739e8,161585.5862879753,0.0014163069174816959,1.0439406366632103e6,0.009150199464643578,1.1408938577754536e8,0.0,-807.7804923951626,162393.36678037047,0.001423387159757434
79200.0,1.1411483934926914e8,1.1393964750239556e8,175191.8468735814,0.001535224059137261,1.1188619118637063e6,0.009804701283758783,1.1411483934926914e8,0.0,-807.7804923951626,175999.62736597657,0.0015423027221490259
82800.0,1.1413807909462224e8,1.1394774242448393e8,190336.67013831437,0.001667600082707913,1.1541239287618918e6,0.010111646681955327,1.1413807909462224e8,0.0,-807.7804923951626,191144.45063070953,0.0016746773044274542
86400.0,1.1415999778238149e8,1.1395579281519206e8,204204.9671894312,0.0017887611348652854,1.1822525216652583e6,0.010356101477147344,1.1415999778238149e8,0.0,-807.7804923951626,205012.74768182635,0.001795836997760229
