time,total,tagged,residual,relative,gross_residual,gross_relative,scale,nonpositive_fraction,void
0.0,11.572872709327104,11.572872709327104,0.0,0.0,3.3500938885489504e-16,2.8947815919974284e-17,11.572872709327104,0.0,0
3600.0,11.57876852095369,11.57876816524906,3.5570462841860717e-7,3.0720419686679205e-8,3.5570462859215745e-7,3.072041970166787e-8,11.57876852095369,0.0,0
7200.0,11.585611965767992,11.585609812273018,2.1534949734558495e-6,1.8587667011624255e-7,2.153494969279096e-6,1.8587666975573045e-7,11.585611965767992,0.0,0
10800.0,11.558760545668711,11.558735687639828,2.485802888330113e-5,2.1505791027582025e-6,2.4858028890029364e-5,2.1505791033402924e-6,11.558760545668711,0.0,0
14400.0,11.513015326607025,11.512962616328814,5.2710278211520745e-5,4.5783208582816045e-6,5.271027820875321e-5,4.578320858041222e-6,11.513015326607025,0.0,0
18000.0,11.523444510497725,11.523399215145378,4.5295352347096696e-5,3.930712931001937e-6,4.6164073923412544e-5,4.006100249049457e-6,11.523444510497725,0.0,0
21600.0,11.511302790385876,11.511268832899848,3.3957486028413086e-5,2.9499255337783344e-6,4.8554620541628414e-5,4.217995254384303e-6,11.511302790385876,0.0,0
25200.0,11.503678075607652,11.503656316487874,2.1759119778863578e-5,1.891492411023003e-6,4.541034814013376e-5,3.947463397504287e-6,11.503678075607652,0.0,0
28800.0,11.522626780503044,11.522607900257453,1.8880245590935374e-5,1.6385365898409423e-6,4.484554039973967e-5,3.891954608442316e-6,11.522626780503044,0.0,0
32400.0,11.509061922610195,11.5090527380013,9.184608895651536e-6,7.980327986252171e-7,4.976353339932794e-5,4.323856603948294e-6,11.509061922610195,0.0,0
36000.0,11.511863181314936,11.511860577702079,2.603612857754456e-6,2.2616780765605482e-7,5.3234457517863966e-5,4.624312909162224e-6,11.511863181314936,0.0,0
39600.0,11.530401409089073,11.530402282683522,-8.735944483362346e-7,-7.576444369470139e-8,5.4135636435600045e-5,4.695034848737055e-6,11.530401409089073,0.0,0
43200.0,11.560792053473216,11.560794307234119,-2.253760902348745e-6,-1.9494865852825767e-7,5.373069238835508e-5,4.6476653277586405e-6,11.560792053473216,0.0,0
