time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,source_negative,source_negative_relative,source_minimum,repair_moved,repair_moved_relative,repair_gross,repair_gross_relative,repair_events,increment_left,increment_left_relative,increment_left_net_abs,increment_left_net_abs_relative,increment_moved_net_abs,increment_moved_net_abs_relative
280800.0,2.40130826681256e-5,2.2833492276793184e-14,4.41786283843536e-6,4.200844947543733e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.6883196958250585e-97,0.0,0.0,0.0,0.0,0.0,1.8183137270613105e-5,1.7289930250709577e-14,1.8183137270613105e-5,1.7289930250709577e-14,3.658316988816847e7,0.03478610133678896
302400.0,2.52281743050323e-5,2.3998494042659006e-14,5.4200903343538055e-6,5.155902445692133e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.0604167816392806e-96,0.0,0.0,0.0,0.0,0.0,1.9750668381032075e-5,1.878797457754147e-14,1.9750668381032075e-5,1.878797457754147e-14,3.832938484879551e7,0.036461120921029946
324000.0,2.667402315553233e-5,2.5386514938811766e-14,6.039569850901778e-6,5.748050429060043e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.530676064351613e-94,0.0,0.0,0.0,0.0,0.0,1.9462798300782644e-5,1.8523363233694332e-14,1.9485486987443444e-5,1.8544956777326575e-14,4.0557589238825575e7,0.03859994568836119
345600.0,2.416512612222941e-5,2.3008154256630212e-14,5.475484655481997e-6,5.213330770380389e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3.116501113368512e-93,0.0,0.0,0.0,0.0,0.0,1.7367668885821743e-5,1.653614397797307e-14,1.7429656743478978e-5,1.659516399648246e-14,4.2576105499567434e7,0.04053765736730342
367200.0,2.3592669502467937e-5,2.2478399222789472e-14,5.61949602909048e-6,5.354089971020974e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.3722914168959904e-92,0.0,0.0,0.0,0.0,0.0,1.7404552920494348e-5,1.658254437040767e-14,1.74127805948395e-5,1.6590383455704317e-14,4.4245491412839204e7,0.04215579842214401
388800.0,2.383466703613873e-5,2.272318236483658e-14,7.256080740594025e-6,6.917707122675528e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.6449373566893263e-90,0.0,0.0,0.0,0.0,0.0,1.5194481921911574e-5,1.448591596128894e-14,1.5730667982862088e-5,1.4997097998192932e-14,4.6417716533314414e7,0.044253114010216386
410400.0,2.25539921345149e-5,2.1514191164659386e-14,8.226896094752456e-6,7.84761359402243e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.347089895970086e-89,0.0,0.0,0.0,0.0,0.0,1.2880367433990039e-5,1.2286547126255579e-14,1.3916079967085058e-5,1.3274510467545408e-14,4.949799039881389e7,0.047215997121720255
432000.0,2.3946179711358825e-5,2.2850271161178672e-14,6.817825508481621e-6,6.5058044112359014e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,9.399524541683581e-88,0.0,0.0,0.0,0.0,0.0,1.5839586551752286e-5,1.511468017659676e-14,1.6051834239446084e-5,1.5317214245729965e-14,5.1609634129128456e7,0.04924769414556805
453600.0,2.1264621618765886e-5,2.0296763631577652e-14,1.0985834821417746e-5,1.0485815203459602e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0573293112815557e-86,0.0,0.0,0.0,0.0,0.0,7.719098382634657e-6,7.367764079233197e-15,1.4189165893750726e-5,1.3543346852715632e-14,5.4951182021069e7,0.052450082242383504
475200.0,2.029354987582545e-5,1.9378442271871566e-14,1.220078910937897e-5,1.1650612577596785e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.7249021471864197e-85,0.0,0.0,0.0,0.0,0.0,8.265110751121528e-6,7.892407811411497e-15,1.4772175283767408e-5,1.4106045897246495e-14,5.6616528811251126e7,0.05406349021811821
496800.0,1.5788775801224306e-5,1.5082274614939055e-14,1.7972205756969012e-5,1.7168002514911662e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.225260508220996e-84,0.0,0.0,0.0,0.0,0.0,-2.9336923917446444e-6,-2.8024183030465905e-15,1.4419006137154365e-5,1.37737981065125e-14,5.920193655676794e7,0.056552824368823806
518400.0,1.8247934438697684e-5,1.7438811344381294e-14,1.421741813455654e-5,1.3587010271525915e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.6556453925257756e-83,0.0,0.0,0.0,0.0,0.0,3.997652021784078e-6,3.820394010213923e-15,1.5862150223528558e-5,1.515881406707266e-14,6.105420764169677e7,0.05834703168301272
540000.0,1.483138441632152e-5,1.418117276843817e-14,1.8318294932369942e-5,1.751521624463247e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.5555557343638204e-82,0.0,0.0,0.0,0.0,0.0,-2.2262338483820554e-6,-2.128635192821808e-15,1.4618169970488648e-5,1.3977305697893135e-14,6.19803462757431e7,0.05926311220257174
561600.0,1.9603823424889517e-5,1.8749085725053976e-14,1.5872467891014466e-5,1.518041938589202e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.2699872978546784e-81,0.0,0.0,0.0,0.0,0.0,5.319971348234145e-6,5.088017612739495e-15,1.7303074650872642e-5,1.654865088839413e-14,6.497489246296325e7,0.06214195069812649
583200.0,2.7477650183046455e-5,2.6288831938292248e-14,1.1781017081730534e-5,1.1271312359702902e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.825222590894254e-81,0.0,0.0,0.0,0.0,0.0,1.6636000568592785e-5,1.5916245390695992e-14,2.426284061184898e-5,2.3213110835220337e-14,6.636935126987389e7,0.06349788681943816
604800.0,3.0017846016712816e-5,2.873091844791914e-14,1.1813432195926385e-5,1.130696575704373e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3.465395177666377e-80,0.0,0.0,0.0,0.0,0.0,2.024461701778353e-5,1.9376688128237303e-14,2.6525544600651943e-5,2.5388339266037353e-14,6.72728155717931e7,0.06438868987731418
626400.0,2.777390565641694e-5,2.658650571175804e-14,1.2492518821183936e-5,1.195843419007636e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4263417989013254e-79,0.0,0.0,0.0,0.0,0.0,1.6159491076282156e-5,1.54686347362679e-14,2.5161492246686038e-5,2.408577913413906e-14,7.011841614068162e7,0.06712068854431892
648000.0,2.6779721010911822e-5,2.5641821920890247e-14,1.336680735751529e-5,1.2798837365504816e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.858415340136503e-79,0.0,0.0,0.0,0.0,0.0,1.1512077123513987e-5,1.1022916609938542e-14,2.3861358440982147e-5,2.284746370900907e-14,7.144293705454038e7,0.06840724997513782
669600.0,2.9105240164048218e-5,2.7874209678620893e-14,1.2244243185735831e-5,1.1726362675296156e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.587958635872247e-78,0.0,0.0,0.0,0.0,0.0,1.282956101921494e-5,1.228692400126611e-14,2.3851443162742403e-5,2.284262641739763e-14,7.356627062218586e7,0.07045472365247649
691200.0,3.3673554893551675e-5,3.2261290052906725e-14,1.1880572671028647e-5,1.1382302882672146e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.902094347810468e-78,0.0,0.0,0.0,0.0,0.0,1.803020914829966e-5,1.727402434600857e-14,2.7082151784500752e-5,2.5946329597174033e-14,7.49133931369432e7,0.07177153444233365
712800.0,3.587607816644561e-5,3.438726799577348e-14,1.2961141831119755e-5,1.242327145152673e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4574107990138675e-77,0.0,0.0,0.0,0.0,0.0,1.6287764180504437e-5,1.5611843338294756e-14,2.749914427058379e-5,2.6357965865160505e-14,7.543547622586171e7,0.07230500294186715
734400.0,4.0480953561684e-5,3.88066223616353e-14,1.2920972997368196e-5,1.2386549118456478e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3.3642304404232793e-77,0.0,0.0,0.0,0.0,0.0,2.1229205497774236e-5,2.0351145126419433e-14,3.2218557863495554e-5,3.0885967301634764e-14,7.818702071850407e7,0.07495313029079055
756000.0,4.439070170938132e-5,4.256111333239236e-14,9.937431303813233e-6,9.527854340384863e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,7.021571987003978e-77,0.0,0.0,0.0,0.0,0.0,2.694622163774279e-5,2.5835617569464145e-14,3.191515211448755e-5,3.05997507103651e-14,8.001793805089755e7,0.07671995257711521
777600.0,4.8210256168538585e-5,4.6231225728478137e-14,9.893680427988474e-6,9.487544964555756e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.7530583314859007e-76,0.0,0.0,0.0,0.0,0.0,2.9876567325853596e-5,2.8650134593870624e-14,3.5371200161496655e-5,3.39192128172196e-14,8.201889592807715e7,0.07865202122958216
799200.0,5.244434404713378e-5,5.030420551625133e-14,9.05159470699213e-6,8.68221900117807e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3.4214568289656395e-76,0.0,0.0,0.0,0.0,0.0,3.528819801727252e-5,3.3848164136892584e-14,3.7883511976913775e-5,3.6337569032254694e-14,8.278423192823978e7,0.07940598918885294
820800.0,4.980434659325492e-5,4.778345891069598e-14,9.361344090460329e-6,8.981493208787094e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,7.520063183378028e-76,0.0,0.0,0.0,0.0,0.0,3.109549301982288e-5,2.9833745740211587e-14,3.456914496119784e-5,3.316644893108587e-14,8.454779050688982e7,0.08111713434713032
842400.0,5.205678143212457e-5,4.996276444737768e-14,8.253787286726936e-6,7.921773468519029e-15,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.578496893685503e-75,0.0,0.0,0.0,0.0,0.0,3.178370716018442e-5,3.050518742076434e-14,3.502110915932204e-5,3.3612362875230035e-14,8.597967301016603e7,0.08252108623869948
864000.0,4.947401179792529e-5,4.749916168503317e-14,1.1832613539637416e-5,1.1360292065486382e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.627559271553631e-75,0.0,0.0,0.0,0.0,0.0,2.633282170539091e-5,2.528169659893977e-14,3.186154059257719e-5,3.058972606309918e-14,8.733395034589435e7,0.08384784813925793
885600.0,5.0181591513961936e-5,4.8188470248335355e-14,1.0980850346218664e-5,1.0544711003495305e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.560366028189616e-75,0.0,0.0,0.0,0.0,0.0,2.8021786110756644e-5,2.6908811888274095e-14,3.27751931050426e-5,3.147342222867446e-14,8.886018040569073e7,0.08533081615297028
907200.0,4.754628971290266e-5,4.568122032480931e-14,1.2224985502098425e-5,1.1745443431254958e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0334047756713784e-74,0.0,0.0,0.0,0.0,0.0,2.453020385892543e-5,2.3567972471845068e-14,3.136517701925234e-5,3.013483429716057e-14,8.920804614998955e7,0.08570873638153849
928800.0,5.0970458005360995e-5,4.899355792137156e-14,1.0736531056130789e-5,1.0320112409384714e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4589259429860828e-74,0.0,0.0,0.0,0.0,0.0,2.7733590296695087e-5,2.6657937082413623e-14,3.384218343058355e-5,3.2529607128850694e-14,8.974670062061165e7,0.08626585569714637
950400.0,4.9844656481154e-5,4.7928790554212425e-14,1.2291758035904073e-5,1.1819302971195124e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.1219185761568624e-74,0.0,0.0,0.0,0.0,0.0,2.435327838723668e-5,2.3417217843032298e-14,3.2316796929658644e-5,3.10746447216515e-14,8.995467927797283e7,0.08649711497390772
972000.0,5.707983092227533e-5,5.489970689931907e-14,1.110306846041636e-5,1.0678994564471527e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3.1727734588612463e-74,0.0,0.0,0.0,0.0,0.0,3.482732925684676e-5,3.349712389461209e-14,4.152920265689875e-5,3.994302395062667e-14,9.038938560278665e7,0.08693702655075608
993600.0,4.828622522360231e-5,4.645193653819092e-14,1.2509959659340702e-5,1.2034733498011671e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.906180815581779e-74,0.0,0.0,0.0,0.0,0.0,2.6433623758642847e-5,2.5429467878775066e-14,3.5369509206904865e-5,3.402589847224203e-14,9.123982704086702e7,0.08777382443608794
1.0152e6,5.2371511483320146e-5,5.029755764826032e-14,1.167289158955639e-5,1.1210635725772349e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.371932557179516e-72,4.617867919855609e6,0.0044349966486066485,4.617867919855609e6,0.0044349966486066485,249.0,3.0228478318698393e-5,2.903140634652409e-14,3.862414937747095e-5,3.709460210150887e-14,1.415961357015426e8,0.13598881522614645
1.0368e6,5.36496769627241e-5,5.135559447814335e-14,1.1292431396144643e-5,1.0809562336332325e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.215517819483713e-71,4.617867919855609e6,0.004420405968343605,4.617867919855609e6,0.004420405968343605,249.0,3.411086245848525e-5,3.2652267802746233e-14,4.180542354939563e-5,4.0017806263427945e-14,1.6122166071804097e8,0.1543277554994643
1.0584e6,5.5320414197053336e-5,5.289080803232391e-14,1.0857380194138487e-5,1.0380537093171699e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,8.81650531933178e-71,4.617867919855609e6,0.004415056705788722,4.617867919855609e6,0.004415056705788722,249.0,3.6733781096165174e-5,3.512047753905229e-14,4.402620500419997e-5,4.2092626945532014e-14,1.652547298615921e8,0.15799694055813085
1.08e6,5.862946738461044e-5,5.6040162241692444e-14,1.0915481008133609e-5,1.0433410943836847e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.1511265228553604e-70,4.617867919855609e6,0.004413924925187765,4.617867919855609e6,0.004413924925187765,249.0,4.0215789335010033e-5,3.843970377945574e-14,4.7396172506772455e-5,4.5302973323819823e-14,1.6730645803177837e8,0.1599175546091491
1.1016e6,6.242943717750222e-5,5.968439758544414e-14,1.1434557022030632e-5,1.0931776392215324e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.2303094062719889e-70,4.617867919855609e6,0.004414818992234223,4.617867919855609e6,0.004414818992234223,249.0,4.457023629047919e-5,4.261047069309143e-14,5.1509093731951634e-5,4.924422465675529e-14,1.677349797713476e8,0.16035962639219944
1.1232e6,6.455237969709931e-5,6.174280988365808e-14,1.1001374200236271e-5,1.0522551746216906e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.2768961997549197e-70,4.617867919855609e6,0.004416880405979835,4.617867919855609e6,0.004416880405979835,249.0,4.673395368700617e-5,4.4699910849888685e-14,5.35627775283339e-5,5.1231517804466005e-14,1.6865241201624468e8,0.16131200523359301
1.1448e6,6.68043956423619e-5,6.392752320228911e-14,1.0632558501990968e-5,1.0174676737958623e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.2893769023565072e-70,4.617867919855609e6,0.004419003506477029,4.617867919855609e6,0.004419003506477029,249.0,4.945886394395956e-5,4.732896154413214e-14,5.63666762327539e-5,5.39392949828637e-14,1.69056503264448e8,0.16177623389923634
1.1664e6,6.212888151170643e-5,5.948609294835514e-14,1.1448443294672692e-5,1.0961458590117277e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.3138659270366781e-70,4.617867919855609e6,0.004421436755657655,4.617867919855609e6,0.004421436755657655,249.0,4.5606612761897534e-5,4.366663522347004e-14,5.6396806883350425e-5,5.399784471608903e-14,1.695576822592779e8,0.16234517347753302
1.188e6,6.0690656982040856e-5,5.813739244462669e-14,1.192599158396751e-5,1.1424263428448371e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.341004122906321e-70,4.617867919855609e6,0.004423593562243713,4.617867919855609e6,0.004423593562243713,249.0,4.3324884079554926e-5,4.1502200068395826e-14,5.450362302008235e-5,5.2210647877978575e-14,1.6996194753910986e8,0.1628116243272542
1.2096e6,7.040161128816733e-5,6.749120411390353e-14,1.1506317525242002e-5,1.1030645612879819e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4946207226215393e-70,4.617867919855609e6,0.004426964960706869,4.617867919855609e6,0.004426964960706869,249.0,5.292770688543014e-5,5.0739672051878285e-14,6.35794718857028e-5,6.095109239656526e-14,1.701276186567666e8,0.16309453187339223
1.2312e6,7.360205900520013e-5,7.06138309679553e-14,1.1454673661478991e-5,1.0989616332168366e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.5815166622174407e-70,4.617867919855609e6,0.004430383458457171,4.617867919855609e6,0.004430383458457171,249.0,5.6293660808780224e-5,5.4008150079575454e-14,6.680266401874394e-5,6.409048998065957e-14,1.702786586254136e8,0.1633653810795646
1.2528e6,6.617153253563701e-5,6.353405938063924e-14,1.1582145716127455e-5,1.1120503114951382e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.769931515996715e-70,4.617867919855609e6,0.004433808367277085,4.617867919855609e6,0.004433808367277085,249.0,4.882486214489501e-5,4.687879473087108e-14,5.9940849550489167e-5,5.755171973107575e-14,1.703320663652091e8,0.16354294972760375
1.2744e6,5.286471942771947e-5,5.0794277308546715e-14,1.5348063385015423e-5,1.4746957823043844e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.847164366617645e-70,4.617867919855609e6,0.0044370095260998586,4.617867919855609e6,0.0044370095260998586,249.0,3.280968948865552e-5,3.1524700865436366e-14,4.759930713395622e-5,4.573508442738666e-14,1.703300793962616e8,0.16365911671336605
1.296e6,4.7403496957563486e-5,4.5575646146359845e-14,1.9116547212463837e-5,1.8379424456288368e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.9553917767495788e-70,4.617867919855609e6,0.004439805663585872,4.617867919855609e6,0.004439805663585872,249.0,2.14701759953937e-5,2.0642298705138142e-14,4.342903101955668e-5,4.1754433264670605e-14,1.7037524460518667e8,0.16380567592253445
1.3176e6,4.5786237003953706e-5,4.403760874286955e-14,2.11394410924403e-5,2.033210188885882e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.051509105013193e-70,4.617867919855609e6,0.004441506312547365,4.617867919855609e6,0.004441506312547365,249.0,1.528504362673123e-5,1.4701290494642683e-14,4.1964959369492716e-5,4.036227003028349e-14,1.7046911346434534e8,0.16395870490161554
1.3392e6,5.751382997727889e-5,5.533674357143754e-14,1.5347022521370403e-5,1.4766087568601374e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.160376260732442e-70,4.617867919855609e6,0.0044430665290203925,4.617867919855609e6,0.0044430665290203925,249.0,3.340961337254043e-5,3.2144950331902946e-14,4.870232094191827e-5,4.6858778946932715e-14,1.7056644912935898e8,0.16410995166016146
1.3608e6,7.123310386236362e-5,6.855531199330223e-14,1.338530463395503e-5,1.2882124820493998e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.2521053440030576e-70,4.617867919855609e6,0.004444273221636622,4.617867919855609e6,0.004444273221636622,249.0,5.066052255545466e-5,4.875609430474252e-14,5.975488949622572e-5,5.750858618282767e-14,1.7091113767240745e8,0.16448625331420932
1.3824e6,6.858911811607929e-5,6.587300694102942e-14,1.3035695224787971e-5,1.2519485096314392e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.65006263891218e-69,5.819064468708226e6,0.005588631034573011,5.819064468708226e6,0.005588631034573011,408.0,4.840419605244797e-5,4.6487402522680486e-14,5.792352487707178e-5,5.562976841047549e-14,2.1628361610835075e8,0.207718841362335
1.404e6,6.528493350330849e-5,6.253525455418857e-14,1.4696039370285735e-5,1.4077069756265e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.6168080878793385e-69,5.819064468708226e6,0.0055739763876677855,5.819064468708226e6,0.0055739763876677855,408.0,4.429865527790437e-5,4.243287900525487e-14,5.608951257472947e-5,5.372712750796189e-14,2.1770376763849542e8,0.2085344932761446
1.4256e6,5.8768277720325283e-5,5.625247608744361e-14,1.6127535489651505e-5,1.5437134448594797e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.202613430627059e-69,5.819064468708226e6,0.005569957085267641,5.819064468708226e6,0.005569957085267641,408.0,3.436880833077587e-5,3.289751961052027e-14,4.758598701468969e-5,4.5548886244039786e-14,2.1831555395696887e8,0.20896971895152253
1.4472e6,6.445784388529413e-5,6.170871985854512e-14,1.5216868463391889e-5,1.456786973518382e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.338597262838113e-69,5.819064468708226e6,0.005570881641299427,5.819064468708226e6,0.005570881641299427,408.0,4.3865815986248034e-5,4.19949409862194e-14,5.608791069314374e-5,5.36957639255437e-14,2.18654967304804e8,0.2093293431766473
1.4688e6,6.813516824167952e-5,6.527315768732421e-14,1.545718692358385e-5,1.4807909417450414e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.408486063605592e-69,5.819064468708226e6,0.005574635279558162,5.819064468708226e6,0.005574635279558162,408.0,4.860656535491914e-5,4.6564851704733386e-14,5.926221870549192e-5,5.6772915460389227e-14,2.1921197366758227e8,0.2100039978385317
1.4904e6,6.0089980831388236e-5,5.760493420410625e-14,1.7301845721571888e-5,1.6586320558120903e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.435593201680435e-69,5.819064468708226e6,0.0055784145911108906,5.819064468708226e6,0.0055784145911108906,408.0,3.8351114596990865e-5,3.6765087997162516e-14,5.630475152658756e-5,5.397624466162931e-14,2.196069649782258e8,0.2105250258579905
1.512e6,5.3162186670693473e-5,5.100086942206924e-14,2.78829830824505e-5,2.6749395921100355e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.431191200119273e-69,5.819064468708226e6,0.005582489466912661,5.819064468708226e6,0.005582489466912661,408.0,1.85002202430051e-5,1.7748090813825762e-14,6.14940750786611e-5,5.899402356687912e-14,2.200202638625751e8,0.21107530465164814
1.5336e6,4.6311090841883696e-5,4.446018694662369e-14,4.775594705228174e-5,4.5847296946787844e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.41745784825083e-69,5.819064468708226e6,0.0055864953606154346,5.819064468708226e6,0.0055864953606154346,408.0,-8.610630969485799e-6,-8.266492014597397e-15,7.079112558713647e-5,6.796183420753092e-14,2.20471769661154e8,0.2116602290594881
1.5552e6,3.9972365058200814e-5,3.839890660623353e-14,6.844129759625907e-5,6.574719785986259e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.42894351633855e-69,5.819064468708226e6,0.005590004813181213,5.819064468708226e6,0.005590004813181213,408.0,-3.67789293887166e-5,-3.533117624184316e-14,8.278776576000497e-5,7.952893657727082e-14,2.2080821958315626e8,0.21211640065122428
